test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
6,2019-07-16,binaryTrees_21_modified_without_Multithreading,12.0.2,binarytrees.java 21,0.99,0.38,0.67,0.09,0.03,0.28,6.37,2.24,0.09,6.3,2.08,3.578651034,16643649017,3.622,37635644372,2.35,4594.54,1.284,16971926220,3.694,167,8184604103,104182572,4595.14,1.284,521.0,5967766058,11352051,0.19%,0,9210031230,432194,432185,8,724609162,460528767,63.555,10509899387,413777227,3.94%,19999764,8115164,40.58%,30230468,10685567008,8100343,0.08%,278358,633471,227.57%,0,0,14.488,1.30392,9.70696,0.43463999999999997,4.056640000000001
7,2019-07-16,binaryTrees_21_modified_without_Multithreading,12.0.2,binarytrees.java 21,0.99,0.4,0.63,0.1,0.03,0.28,6.26,2.19,0.11,6.27,2.06,3.653932599,16895082944,3.479,37436003027,2.21,4855.74,1.329,17055706400,3.512,151,8149782734,104267203,4856.33,1.329,485.0,5617055267,9629302,0.17%,0,8897615363,438594,438584,8,799643085,500453145,62.585,11426774758,433357144,3.79%,19840986,7584885,38.23%,13009368,11004751390,9004875,0.08%,62068,1115922,1797.90%,0,0,13.916,1.3916000000000002,8.76708,0.41748,3.8964800000000004
8,2019-07-16,binaryTrees_21_modified_without_Multithreading,12.0.2,binarytrees.java 21,0.98,0.39,0.65,0.1,0.03,0.28,6.45,2.25,0.11,6.41,2.06,3.661011869,16433245751,3.52,38749332338,2.39,4667.92,1.275,16669953298,3.571,155,8071150224,100053477,4668.44,1.275,536.0,5781558251,8259784,0.14%,0,8830462422,432534,432525,8,745527330,473655035,63.533,10561194725,406453973,3.85%,18167099,7035543,38.73%,16168739,10962733331,8551293,0.08%,83593,966930,1156.71%,0,0,14.08,1.4080000000000001,9.152000000000001,0.4224,3.9424000000000006
9,2019-07-16,binaryTrees_21_modified_without_Multithreading,12.0.2,binarytrees.java 21,0.98,0.39,0.65,0.09,0.03,0.29,6.17,2.2,0.08,6.37,2.04,3.704510597,17220994749,3.513,37941573548,2.28,4902.03,1.323,17449920040,3.56,134,8618375890,107722447,4902.59,1.323,549.0,5788016828,9456430,0.16%,0,9125022628,438644,438631,12,802524901,507493483,63.237,11598232707,435405597,3.75%,20230798,8291421,40.98%,17711269,10787134707,8700904,0.08%,392561,417526,106.36%,0,0,14.052,1.26468,9.1338,0.42156,4.07508
10,2019-07-16,binaryTrees_21_modified_without_Multithreading,12.0.2,binarytrees.java 21,0.99,0.39,0.65,0.09,0.03,0.28,6.35,2.19,0.11,6.66,2.04,3.685603594,17720098543,3.647,39600392382,2.36,4858.74,1.318,17992837104,3.703,195,8680606812,107746874,4859.42,1.318,533.0,5865152324,10084175,0.17%,0,9457182760,438767,438758,8,760290660,463841677,61.008,10406864063,390394008,3.75%,18016061,6851802,38.03%,18296802,10843501585,8909886,0.08%,295006,324477,109.99%,0,0,14.588,1.3129199999999999,9.4822,0.43764,4.08464
1,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.38,0.67,0.1,0.03,0.28,6.41,2.2,0.12,6.42,2.11,3.504841341,15957408554,3.566,36611529666,2.32,4474.03,1.277,15825410821,3.537,171,7331005329,91405742,4474.65,1.277,923.0,5444690616,6777178,0.12%,0,8699865242,433933,433924,8,764062807,484246476,63.378,10781003489,425116630,3.94%,21418539,8795292,41.06%,19301248,11182245223,8535230,0.08%,74185,751573,1013.11%,0,0,14.264,1.4264000000000001,9.55688,0.42791999999999997,3.99392
2,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.4,0.65,0.12,0.03,0.26,6.46,2.24,0.11,6.6,2.11,3.573042605,16034482613,3.544,37686961222,2.31,4524.56,1.266,16339017780,3.611,182,7337501635,93745923,4525.22,1.266,821.0,5456167194,7009309,0.13%,0,8598031715,432937,432928,8,734297161,460308043,62.687,10393828410,406797130,3.91%,18888252,7659027,40.55%,20153184,10864117882,8221863,0.08%,182661,244137,133.66%,0,0,14.176,1.70112,9.214400000000001,0.42528,3.68576
3,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.39,0.66,0.12,0.03,0.27,6.45,2.27,0.09,6.73,2.11,3.558714475,16438606430,3.631,35871835440,2.22,4526.88,1.272,15872812611,3.506,179,7533439965,92820089,4527.55,1.272,707.0,5465397400,6404675,0.12%,0,8554420470,433477,433468,8,685813517,436995109,63.719,10274831270,406846937,3.96%,20150361,8058997,39.99%,18699871,10860239146,8434329,0.08%,139307,162091,116.36%,0,0,14.524,1.7428799999999998,9.58584,0.43571999999999994,3.92148
4,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.4,0.63,0.14,0.03,0.25,6.52,2.32,0.09,6.29,2.09,3.61914728,15590117023,3.43,36456704567,2.27,4544.56,1.256,15488956345,3.408,171,7293665001,90180264,4545.28,1.256,674.0,5525778095,5621052,0.10%,0,8345450750,433575,433566,8,712114872,457628749,64.263,10312371970,409215494,3.97%,21137802,8890419,42.06%,19016598,10924535888,7873429,0.07%,275809,380786,138.06%,0,0,13.72,1.9208000000000003,8.643600000000001,0.4116,3.43
5,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.39,0.66,0.11,0.03,0.27,6.2,2.21,0.1,6.81,2.1,3.586919899,16933737779,3.718,38558327916,2.37,4553.87,1.27,16803364208,3.69,180,8030612470,98834464,4554.57,1.27,627.0,5757956419,7112993,0.12%,0,9069758391,433406,433397,8,732379122,449166591,61.33,10436625650,403067446,3.86%,18768343,6777286,36.11%,9737135,11132900562,8759520,0.08%,60111,1191793,1982.65%,0,4,14.872,1.63592,9.815520000000001,0.44616,4.01544
6,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.38,0.66,0.12,0.02,0.26,6.44,2.23,0.11,6.37,2.09,3.602081606,16489268691,3.606,38642382887,2.42,4572.17,1.269,16785046977,3.671,168,7859963351,98177669,4572.84,1.269,577.0,5668403740,7391121,0.13%,0,9033384691,433935,433926,8,754488113,472718321,62.654,10610366527,429958926,4.05%,23131723,8485521,36.68%,16794817,11250814957,8948414,0.08%,83640,952083,1138.31%,0,0,14.424,1.73088,9.51984,0.28848,3.75024
7,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.4,0.64,0.15,0.02,0.25,6.32,2.23,0.1,6.42,2.06,3.793075338,17221379045,3.613,39391876658,2.33,4765.6,1.256,17439332886,3.659,167,8467022088,104870451,4766.2,1.257,522.0,5939216197,6569616,0.11%,0,9217608704,433588,433579,8,727364564,458158926,62.989,10273333981,400595860,3.90%,20064612,7289845,36.33%,17591745,10666859723,8846948,0.08%,105132,800911,761.81%,0,0,14.452,2.1677999999999997,9.24928,0.28904,3.613
8,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.39,0.65,0.13,0.03,0.28,6.38,2.27,0.1,6.65,2.04,3.717979911,16399750032,3.503,38995997599,2.43,4680.67,1.259,16628112884,3.552,194,8148346316,96873815,4681.44,1.259,527.0,5616969319,5982735,0.11%,0,9168081891,433079,433066,12,782594254,496304641,63.418,10792551762,428461451,3.97%,24606459,8452102,34.35%,24862856,10937182219,9291366,0.08%,184440,432319,234.40%,0,0,14.012,1.82156,9.107800000000001,0.42036,3.9233600000000006
9,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.38,0.67,0.09,0.03,0.27,6.44,2.22,0.12,6.43,2.02,3.691652333,16543482737,3.532,38333792310,2.41,4682.99,1.269,16754291730,3.577,182,8337848527,103949758,4683.59,1.269,506.0,5783292608,8000884,0.14%,0,8806585607,433389,433380,8,745164420,473373724,63.526,10457862855,398163461,3.81%,18975936,6545749,34.49%,18440371,10915072194,8504274,0.08%,76238,561025,735.89%,0,0,14.128,1.27152,9.465760000000001,0.42384,3.81456
10,2020-01-14,binaryTrees_21_modified_without_Multithreading,13.0.2,binarytrees.java 21,0.99,0.38,0.67,0.1,0.03,0.27,6.73,2.28,0.12,6.16,2.04,3.650940919,16080246072,3.497,38180049974,2.4,4598.58,1.26,16337606180,3.552,203,7809920945,93752257,4599.31,1.26,513.0,5491537688,7671816,0.14%,0,8482233080,432430,432421,8,711940014,447019616,62.789,10274808183,397778407,3.87%,18874931,7673452,40.65%,12430310,11349312495,8372115,0.07%,89622,1192839,1330.97%,0,0,13.988,1.3988,9.37196,0.41963999999999996,3.7767600000000003
1,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.4,0.65,0.1,0.03,0.29,6.18,2.22,0.09,6.55,2.1,3.51777403,16094950467,3.549,38280363356,2.33,4534.11,1.289,16424113859,3.622,229,7835411611,96813932,4535.06,1.289,964.0,5731526192,7477204,0.13%,0,9056560387,435970,435961,8,767320443,449281776,58.552,10509243715,406347093,3.87%,19991097,7996520,40.00%,11395988,11166018914,9599907,0.09%,37690,898363,2383.56%,0,0,14.196,1.4196,9.2274,0.42588,4.11684
2,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.39,0.66,0.11,0.03,0.26,6.65,2.36,0.1,6.75,2.11,3.539457415,16377956957,3.627,36549235857,2.29,4515.36,1.276,15261712143,3.38,249,7295709022,90248883,4516.18,1.276,833.0,5332269532,6731901,0.13%,0,8294367459,432500,432491,8,724932521,445569243,61.464,10261877788,411468902,4.01%,19048525,6824798,35.83%,12322649,10971511518,8790730,0.08%,35015,961574,2746.18%,0,0,14.508,1.59588,9.57528,0.43523999999999996,3.77208
3,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.39,0.65,0.09,0.03,0.29,6.54,2.32,0.08,6.74,2.11,3.543225121,16700454754,3.665,38417772836,2.32,4557.02,1.286,17000092742,3.73,209,8129603002,99478472,4557.69,1.286,747.0,5691742490,6899982,0.12%,0,9286061456,433118,433109,8,728731094,447311268,61.382,10489703013,406459180,3.87%,19986794,8487193,42.46%,16809298,10903477465,8684191,0.08%,338295,530585,156.84%,0,10,14.66,1.3194,9.529,0.43979999999999997,4.251399999999999
4,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.39,0.65,0.1,0.03,0.27,6.38,2.23,0.12,6.62,2.09,3.581006667,17015056611,3.731,39734610819,2.43,4559.88,1.273,16831999231,3.691,259,7871673588,94603946,4560.73,1.274,676.0,5647524279,6208906,0.11%,0,8859525353,432783,432774,8,794611927,491441577,61.847,10565435852,417716803,3.95%,21074277,7081534,33.60%,15772262,10726586072,7952962,0.07%,67867,980465,1444.69%,0,0,14.924,1.4924,9.7006,0.44771999999999995,4.02948
5,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.4,0.64,0.15,0.02,0.23,6.34,2.2,0.11,6.37,2.1,3.712611724,17591881951,3.725,40394822836,2.37,4722.61,1.272,17867132382,3.783,238,8329973172,103781646,4723.45,1.272,619.0,6030227644,7703002,0.13%,0,8967411930,435600,435587,12,773227982,474906206,61.419,10409879961,410786562,3.95%,18964189,6970756,36.76%,13705929,10981996811,9010450,0.08%,47377,856527,1807.90%,0,0,14.9,2.235,9.536,0.298,3.427
6,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.39,0.66,0.09,0.03,0.28,6.36,2.24,0.12,6.4,2.09,3.594518545,16073389601,3.493,37926374490,2.43,4600.69,1.28,16327821832,3.549,230,7398181065,91925821,4601.44,1.28,600.0,5507768792,6584382,0.12%,0,8316542208,432752,432743,8,746836826,450882318,60.372,10244861486,391470592,3.82%,21428445,9685896,45.20%,15662024,11189657944,9658895,0.09%,85344,1106082,1296.03%,0,0,13.972,1.25748,9.22152,0.41916,3.91216
7,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.4,0.63,0.13,0.03,0.26,6.32,2.1,0.11,6.24,2.07,3.687765475,17043714304,3.629,39985927124,2.44,4696.1,1.273,17240555889,3.671,251,8334695895,93771149,4696.96,1.274,566.0,5678808146,4954674,0.09%,0,8605505919,435213,435204,8,744132268,464711737,62.45,10410854147,401680653,3.86%,21798061,7551943,34.65%,17312546,10919821412,9124884,0.08%,72738,810881,1114.80%,0,0,14.516,1.88708,9.14508,0.43548,3.77416
8,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.39,0.66,0.1,0.03,0.29,6.48,2.27,0.12,6.31,2.03,3.712456788,17114623610,3.627,40981570395,2.5,4718.32,1.271,17275153474,3.661,246,8374017240,97584174,4719.12,1.271,564.0,5632244098,7161956,0.13%,0,8913385118,435669,435660,8,771855312,470746763,60.989,10295246360,401776029,3.90%,17969002,6645355,36.98%,11625556,10740649630,8460176,0.08%,105672,1402353,1327.08%,0,0,14.508,1.4508,9.57528,0.43523999999999996,4.207319999999999
9,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.39,0.64,0.15,0.03,0.25,6.26,2.28,0.11,5.97,2.01,3.88679555,15775966788,3.245,36947386478,2.29,4861.71,1.251,15645062178,3.218,231,7623835140,97489704,4862.55,1.251,559.0,5559980762,6140302,0.11%,0,8347590706,435748,435739,8,732855799,455109486,62.101,10372900049,405945947,3.91%,19488062,7339281,37.66%,8960860,11459064547,8614171,0.08%,104507,1397073,1336.82%,0,0,12.98,1.947,8.3072,0.3894,3.245
10,2020-07-14,binaryTrees_21_modified_without_Multithreading,14.0.2,binarytrees.java 21,0.99,0.38,0.66,0.1,0.03,0.3,6.58,2.32,0.11,6.7,2.05,3.672163883,16634070131,3.578,40531892247,2.48,4648.55,1.266,16707053528,3.594,222,8041869385,94476215,4649.3,1.266,573.0,5498546446,7170849,0.13%,0,8516328388,432522,432513,8,747959437,460218282,61.53,10409921964,405271627,3.89%,17729709,6284978,35.45%,16228015,10861700808,8427253,0.08%,60163,1076133,1788.70%,0,0,14.312,1.4312,9.44592,0.42935999999999996,4.2936
1,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.4,0.64,0.09,0.03,0.25,6.36,2.26,0.09,6.64,2.11,3.411738835,15422434929,3.534,35979997905,2.34,4363.95,1.279,15315155123,3.509,240,6917422491,87787231,4364.65,1.279,920.0,5445318587,7846691,0.14%,0,7969400754,431481,431471,8,701108194,444569032,63.409,9040134905,391237211,4.33%,17642786,7332751,41.56%,15951536,9638810484,8634601,0.09%,150546,470903,312.80%,0,0,14.136,1.2722399999999998,9.047039999999999,0.42407999999999996,3.534
2,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.4,0.64,0.1,0.03,0.31,6.06,2.16,0.12,7.14,2.11,3.457639004,16705557179,3.768,39560317440,2.49,4433.66,1.282,16953612618,3.824,224,7868744172,97523051,4434.36,1.282,780.0,5899021847,8075438,0.14%,0,8759509724,432426,432414,10,780683698,476217969,61.0,9270377697,405940717,4.38%,15197970,5532711,36.40%,9433905,9622987042,8623340,0.09%,21913,1145265,5226.42%,0,0,15.072,1.5072,9.64608,0.45215999999999995,4.67232
3,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.4,0.65,0.08,0.03,0.26,6.45,2.26,0.09,6.64,2.11,3.44131343,15443767501,3.504,36910797779,2.34,4406.69,1.281,15720514750,3.567,247,7419734706,90125011,4407.3,1.281,731.0,5539337671,7700470,0.14%,0,8124588375,431957,431947,8,720163081,444784690,61.762,9104487879,387963087,4.26%,17585410,6278875,35.71%,9548117,9612329421,8614904,0.09%,26223,1314249,5011.82%,0,0,14.016,1.12128,9.1104,0.42047999999999996,3.6441600000000003
4,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.4,0.64,0.08,0.03,0.29,6.61,2.32,0.08,6.88,2.1,3.486384185,16099640821,3.632,36822267294,2.31,4432.15,1.271,15494580039,3.496,245,7381166196,90743479,4432.82,1.271,763.0,5596924444,7167593,0.13%,0,8301008619,431444,431434,8,733069344,451846689,61.638,8984105658,390925187,4.35%,15769481,5724873,36.30%,6431141,9571167628,8086055,0.08%,54347,983140,1809.01%,0,0,14.528,1.1622400000000002,9.297920000000001,0.43584,4.21312
5,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.39,0.66,0.08,0.02,0.31,6.02,2.13,0.09,6.61,2.1,3.464262929,16158111954,3.61,36934668825,2.4,4475.33,1.292,15901719708,3.553,279,7415436794,88985276,4476.2,1.292,635.0,5316421531,7141236,0.13%,0,7973169343,432032,432019,12,743607883,459337247,61.771,9355356637,405039779,4.33%,16712032,6979713,41.76%,16633817,9517399612,8714009,0.09%,20011,717276,3584.41%,0,0,14.44,1.1552,9.5304,0.2888,4.4764
6,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.39,0.65,0.08,0.03,0.3,6.39,2.3,0.09,6.62,2.1,3.470986856,14966373267,3.387,36288652439,2.4,4417.86,1.273,15330103476,3.47,255,7180420345,89491042,4418.57,1.273,586.0,5379152419,7735394,0.14%,0,8356963809,430995,430985,8,763473096,465295240,60.945,9453057045,417151975,4.41%,16691366,6302026,37.76%,7660876,9096297238,7970487,0.09%,44455,1214069,2731.01%,0,0,13.548,1.0838400000000001,8.8062,0.40643999999999997,4.0644
7,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.39,0.65,0.08,0.02,0.32,6.01,2.24,0.11,6.61,2.04,3.603447865,15816075901,3.466,36976715300,2.39,4562.69,1.266,16073074053,3.522,241,7889837014,100728429,4563.48,1.266,664.0,6023173074,7339225,0.12%,0,8360247206,432209,432199,8,774583655,472856521,61.047,9615756773,425953363,4.43%,19435751,7725456,39.75%,11925667,9483223379,8802099,0.09%,75794,826801,1090.85%,0,0,13.864,1.10912,9.011600000000001,0.27728,4.43648
8,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.41,0.63,0.09,0.03,0.29,6.3,2.24,0.11,6.23,2.06,3.523760877,14853432466,3.308,33808102683,2.21,4489.33,1.274,14714432364,3.277,221,7217313347,91743854,4490.08,1.274,517.0,5484020615,7609367,0.14%,0,8224081561,432725,432716,8,747045174,459233120,61.473,9355569712,411616442,4.40%,17117865,7110226,41.54%,6624352,9754136425,9227446,0.09%,59380,1200975,2022.52%,0,0,13.232,1.19088,8.33616,0.39696,3.8372799999999994
9,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.41,0.63,0.09,0.03,0.29,6.35,2.23,0.12,6.52,2.07,3.518301728,15431818000,3.448,36886976438,2.3,4475.23,1.272,15549020819,3.474,236,7502663287,88677292,4475.96,1.272,598.0,5533808779,6854235,0.12%,0,8085423226,431566,431552,12,745526908,448086218,60.103,9086002370,401732467,4.42%,18128761,7582480,41.83%,12308274,9510353720,8713548,0.09%,63649,1248316,1961.25%,0,0,13.792,1.24128,8.68896,0.41375999999999996,3.9996799999999997
10,2021-01-19,binaryTrees_21_modified_without_Multithreading,15.0.2,binarytrees.java 21,0.99,0.4,0.64,0.08,0.03,0.28,6.18,2.22,0.1,6.34,2.03,3.60083036,15928683065,3.49,37530965833,2.41,4564.31,1.268,16182682681,3.545,235,7796796112,96978978,4565.0,1.268,518.0,5869748935,6807203,0.12%,0,8231358258,431340,431330,8,760225927,480119108,63.155,9521472607,432717574,4.54%,19800791,6729038,33.98%,12468652,9507262908,8355040,0.09%,85035,1030580,1211.95%,0,0,13.96,1.1168,8.9344,0.4188,3.9088000000000007
1,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.99,0.41,0.61,0.15,0.03,0.26,6.1,2.23,0.11,6.19,2.11,3.548364753,14985440135,3.335,35317885392,2.27,4493.39,1.266,15345783290,3.415,178,7270769898,92908217,4493.95,1.266,920.0,6218865163,7684415,0.12%,0,8010192810,435695,435686,8,756836404,447966544,59.189,8548039996,406007728,4.75%,12720526,5124747,40.29%,7477014,9065735186,9216694,0.10%,39577,989794,2500.93%,0,0,13.34,2.001,8.1374,0.4002,3.4684
2,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.99,0.41,0.63,0.14,0.02,0.3,5.86,2.14,0.09,6.44,2.1,3.567983399,16440054612,3.611,37242092232,2.29,4552.9,1.276,16759448197,3.681,241,8006467074,95616948,4553.7,1.276,879.0,6205437390,8897729,0.14%,0,8041449900,435373,435364,8,766397367,443731478,57.898,8486392761,407865774,4.81%,15439881,5610570,36.34%,6118555,8848063038,8472250,0.10%,35509,1143900,3221.44%,0,0,14.444,2.0221600000000004,9.099720000000001,0.28888,4.3332
3,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.99,0.42,0.61,0.14,0.03,0.27,5.98,2.23,0.11,6.86,2.11,3.56183356,16160548096,3.59,36421221018,2.25,4500.98,1.264,15980518437,3.55,200,7404873230,94565107,4501.64,1.264,787.0,6273131302,7225742,0.12%,0,8205859277,434977,434968,8,772555426,450955941,58.372,8619091358,392220777,4.55%,11050592,4405837,39.87%,5274872,8879220673,8867415,0.10%,29713,693256,2333.17%,0,0,14.36,2.0104,8.759599999999999,0.43079999999999996,3.8772
4,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.99,0.42,0.62,0.14,0.03,0.25,6.1,2.18,0.11,6.21,2.1,3.564316659,15342728993,3.401,35888523212,2.29,4510.34,1.265,15709324328,3.483,219,7527816273,95071892,4511.04,1.266,715.0,6352377173,6729594,0.11%,0,8201195552,435836,435827,8,781999586,459833791,58.802,8771211557,417381770,4.76%,13270591,4359569,32.85%,11984434,8878318186,9210604,0.10%,41824,1184236,2831.47%,0,0,13.604,1.90456,8.434479999999999,0.40812,3.401
5,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.98,0.42,0.59,0.12,0.03,0.32,6.11,2.21,0.1,6.57,2.08,3.665873691,16963603604,3.632,36753025366,2.25,4669.62,1.274,16753471089,3.587,212,8099574609,103078761,4670.35,1.274,596.0,6781955606,8409357,0.12%,0,8383726988,435908,435897,10,759877383,454969235,59.874,8684581353,410164330,4.72%,13349061,6260509,46.90%,6083115,9076750802,8848488,0.10%,79249,776073,979.28%,0,8,14.528,1.74336,8.57152,0.43584,4.648960000000001
6,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.99,0.42,0.63,0.14,0.03,0.27,5.98,2.18,0.12,6.31,2.09,3.619702122,15438324799,3.397,35292886044,2.22,4544.46,1.255,15222370126,3.349,238,7159895892,91749733,4545.15,1.256,637.0,6117323477,6957305,0.11%,0,8027400496,434940,434931,8,752265264,460852034,61.262,8414487357,405775722,4.82%,14566693,5287677,36.30%,9225809,8867274946,8866751,0.10%,40772,1123741,2756.16%,0,0,13.588,1.90232,8.56044,0.40763999999999995,3.6687600000000002
7,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.98,0.41,0.62,0.13,0.03,0.28,6.3,2.26,0.09,6.48,2.06,3.553149939,14915419294,3.316,34403232362,2.23,4497.59,1.266,15277517608,3.397,222,7240833304,92555917,4498.3,1.266,650.0,6283260642,6438628,0.10%,0,7837420672,435755,435746,8,743074753,446052688,60.028,8521010736,409982918,4.81%,17081103,6702592,39.24%,10862607,8984939692,9192266,0.10%,72608,1067278,1469.92%,0,0,13.264,1.72432,8.22368,0.39791999999999994,3.7139200000000003
8,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.99,0.41,0.63,0.12,0.03,0.29,5.87,2.14,0.11,6.84,2.02,3.646187721,16538765854,3.562,35297451007,2.18,4642.44,1.273,15494720476,3.337,189,7710181607,95809549,4643.16,1.273,608.0,6406104213,7253632,0.11%,0,8141834584,436065,436056,8,732305255,454142704,62.015,8365858828,398969119,4.77%,18513612,6101507,32.96%,10513588,8850471864,8661923,0.10%,71419,805206,1127.44%,0,0,14.248,1.70976,8.976239999999999,0.42744,4.131919999999999
9,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.98,0.41,0.63,0.14,0.03,0.28,5.9,2.2,0.1,6.37,2.05,3.726487066,16350666324,3.468,36669078341,2.27,4714.64,1.265,16544237672,3.509,208,7699625892,95798135,4715.36,1.265,537.0,6157430087,8488505,0.14%,0,8223226527,436302,436293,8,777169518,466098394,59.974,8786264580,424881816,4.84%,17716752,7387775,41.70%,8567846,9041442057,8662565,0.10%,96588,1114668,1154.04%,0,0,13.872,1.9420800000000003,8.73936,0.41616,3.8841600000000005
10,2021-07-20,binaryTrees_21_modified_without_Multithreading,16.0.2,binarytrees.java 21,0.98,0.41,0.61,0.13,0.03,0.27,6.73,2.31,0.11,6.11,2.04,3.621341164,14648220432,3.213,34500233002,2.28,4558.31,1.259,14904640605,3.27,213,7303295901,93614820,4559.02,1.259,556.0,6272718646,8494815,0.14%,0,7807822886,435737,435728,8,736163387,446414850,60.641,8794387576,410967884,4.67%,15840029,6198627,39.13%,12083222,8860463171,9052550,0.10%,114888,223438,194.48%,0,0,12.852,1.67076,7.83972,0.38556,3.4700400000000005
1,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.41,0.62,0.1,0.04,0.28,6.31,2.28,0.1,6.9,2.11,3.402381255,15284157078,3.499,35592299139,2.32,4367.58,1.284,15427352864,3.532,221,7160332869,88631916,4368.36,1.284,997.0,6280196206,9149155,0.15%,0,8020475726,433178,433169,8,708867852,427588937,60.32,8361415438,387145584,4.63%,15601022,6396260,41.00%,7277658,8813923625,8720998,0.10%,58600,1055501,1801.20%,0,0,13.996,1.3996000000000002,8.67752,0.55984,3.9188800000000006
2,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.41,0.64,0.14,0.03,0.25,5.96,2.16,0.11,6.73,2.1,3.564763066,17134239115,3.783,39152898954,2.36,4529.03,1.27,17356863596,3.832,223,8079344372,95356026,4529.8,1.271,971.0,6441211153,7029274,0.11%,0,8248668261,433513,433504,8,758472268,443269634,58.442,8453098010,390459201,4.62%,15058767,5503203,36.54%,8466368,8948657814,8313737,0.09%,31996,1207365,3773.49%,0,0,15.132,2.1184800000000004,9.68448,0.45396,3.783
