test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
4,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.36,2.4,0.0,0.09,2.16,4.463191942,18120767513,4.06,43466488986,2.39,4462.83,1.0,18132865025,4.063,1,8422167642,106666514,4462.84,1.0,161.0,6901923458,1481540,0.02%,4,3457427706,2750,2750,0,265132,61174,23.073,11020498300,179693,0.00%,17834,2107,11.81%,380331,11013831455,92,0.00%,3858,18948,491.14%,0,0
5,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.41,0.0,0.09,2.16,4.449283944,18147809752,4.079,43767763575,2.41,4448.82,1.0,18145770315,4.079,2,8413039296,106432091,4448.83,1.0,132.0,6911427827,1271364,0.02%,4,3445667133,2715,2715,0,264736,33178,12.532,10991155586,159638,0.00%,17338,2849,16.43%,744588,10956873805,12050,0.00%,53105,14638,27.56%,0,0
6,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.4,2.41,0.0,0.09,2.16,4.44418307,18118211610,4.077,43635120484,2.41,4443.92,1.0,18117592515,4.077,3,8397858646,106295181,4443.93,1.0,121.0,6893781503,1418084,0.02%,17,3444997205,2676,2676,0,192283,36574,19.021,10988202101,159298,0.00%,11888,35171,295.85%,1551477,10989484871,10780,0.00%,2987,4618,154.60%,0,0
7,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.37,2.4,0.0,0.09,2.16,4.463493475,18189049383,4.076,43732568264,2.41,4462.5,1.0,18181697100,4.074,3,8430477498,106727400,4462.5,1.0,77.0,6909612705,1336883,0.02%,17,3455926764,2706,2706,0,708044,177761,25.106,11016931687,268442,0.00%,53720,8174,15.22%,673086,10944109170,1417,0.00%,7631,23545,308.54%,0,0
8,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.4,5.36,2.39,0.0,0.09,2.16,4.47317152,18235676396,4.077,43689784460,2.4,4472.78,1.0,18231936987,4.076,2,8445172384,106905738,4472.8,1.0,111.0,6908115278,1320464,0.02%,4,3458913303,2749,2749,0,386390,56063,14.509,10933503818,234882,0.00%,52590,3230,6.14%,554756,11019741312,38,0.00%,3983,4255,106.83%,0,0
9,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.4,5.39,2.38,0.01,0.09,2.15,4.473887515,18186371569,4.065,43505078423,2.39,4473.38,1.0,18182429123,4.065,2,8440568036,106901465,4473.39,1.0,135.0,6898187209,1469213,0.02%,4,3439773951,2761,2761,0,223006,40032,17.951,11046886107,187894,0.00%,12953,2539,19.60%,388840,11051487759,93,0.00%,3758,2748,73.12%,0,0
10,2015-09-15,nbody_50000000_compatible,3.3.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.4,2.41,0.0,0.09,2.16,4.454510851,18158278558,4.077,43765297546,2.41,4454.01,1.0,18153274373,4.076,1,8411759849,106483427,4454.02,1.0,129.0,6904297814,1340553,0.02%,8,3438303236,2714,2714,0,222621,48781,21.912,10944406582,161904,0.00%,14520,3324,22.89%,423715,10983870791,11435,0.00%,51881,17724,34.16%,0,0
1,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.42,0.52,0.06,0.0,0.41,5.35,2.37,0.0,0.09,2.16,4.548392158,18525572912,4.073,43825471349,2.36,4548.44,1.0,18538104985,4.076,3,8593838046,108784075,4548.46,1.0,204.0,6889514303,2634041,0.04%,52,3452866612,3181,3181,0,2803221,1043783,37.235,10987883627,824864,0.01%,15465,4097,26.49%,431556,10999015042,292,0.00%,4279,2329,54.43%,0,0
2,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.41,2.42,0.0,0.1,2.16,4.460935768,18185177346,4.077,43892625903,2.41,4460.54,1.0,18182654475,4.076,5,8427069548,106688667,4460.56,1.0,204.0,6887559705,2702696,0.04%,53,3446796057,3179,3179,0,221692,45711,20.619,11006863302,153270,0.00%,8695,2013,23.15%,377680,11013791311,154,0.00%,39632,23146,58.40%,0,0
3,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.4,2.42,0.0,0.1,2.16,4.462674703,18177438559,4.074,43774396906,2.41,4462.26,1.0,18185731950,4.075,1,8430870946,106700408,4462.28,1.0,189.0,6878452549,2740688,0.04%,53,3452106335,3177,3177,0,166462,34183,20.535,11007302996,149427,0.00%,12456,4338,34.83%,407134,11017227725,30,0.00%,2943,17876,607.41%,0,0
4,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.4,2.41,0.0,0.09,2.16,4.460379496,18189191451,4.078,43846165876,2.41,4460.14,1.0,18199745644,4.081,2,8437166632,106788196,4460.16,1.0,175.0,6898111272,2565508,0.04%,53,3445889677,3179,3179,0,288898,45929,15.898,10986922476,165847,0.00%,15537,3181,20.47%,406476,11002040879,0,0.00%,59442,16650,28.01%,0,0
5,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.4,2.41,0.0,0.1,2.16,4.463813749,18184394345,4.074,43864241354,2.41,4462.99,1.0,18189568496,4.076,3,8435594172,106790534,4463.01,1.0,158.0,6899083634,2644744,0.04%,53,3457265340,3181,3181,0,462595,107882,23.321,11000541877,231082,0.00%,31141,3060,9.83%,552298,10999141383,1154,0.00%,5803,23504,405.03%,0,0
6,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.4,5.39,2.41,0.0,0.09,2.15,4.474428268,18172506559,4.062,43768098675,2.41,4473.51,1.0,18185169711,4.065,2,8457262584,107042711,4473.53,1.0,151.0,6884826294,3281642,0.05%,66,3457119250,3181,3181,0,2510149,74476,2.967,11021387355,215205,0.00%,33400,8083,24.20%,593206,11022616036,132,0.00%,4659,6514,139.82%,0,0
7,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.42,0.53,0.08,0.0,0.4,5.41,2.41,0.01,0.1,2.16,4.485007458,18286613066,4.078,43676495514,2.39,4484.72,1.0,18284319554,4.077,1,8475518376,107291884,4484.75,1.0,172.0,6917464552,2644409,0.04%,53,3453394486,3181,3181,0,304381,39068,12.835,11071633846,173590,0.00%,19522,3308,16.94%,469232,11050039586,264,0.00%,4086,7207,176.38%,0,0
8,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.4,5.4,2.41,0.01,0.1,2.15,4.482274883,18264198077,4.075,43536109264,2.38,4481.92,1.0,18275720227,4.078,4,8471673362,107237776,4481.93,1.0,145.0,6908839763,2624154,0.04%,53,3466254576,3181,3181,0,320905,51116,15.929,11017067033,192934,0.00%,20599,3570,17.33%,442310,11058997177,365,0.00%,2427,4309,177.54%,0,0
9,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.37,2.42,0.0,0.09,2.16,4.463036461,18160945158,4.07,43860170570,2.41,4462.64,1.0,18160666564,4.069,3,8425993601,106692376,4462.64,1.0,137.0,6883695714,3032853,0.04%,61,3457410328,3180,3180,0,208138,27249,13.092,10994924152,169362,0.00%,16900,4554,26.95%,439711,11009372679,286,0.00%,4275,17711,414.29%,0,0
10,2018-03-29,nbody_50000000_compatible,4.9.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.4,5.4,2.4,0.01,0.1,2.16,4.46942351,18215908885,4.077,43949756917,2.41,4467.59,1.0,18218780185,4.078,5,8448702334,106939090,4467.61,1.0,138.0,6891342559,3237439,0.05%,66,3456470195,3181,3181,0,1060540,33592,3.167,10940265278,184562,0.00%,27651,5141,18.59%,483361,11042639606,162,0.00%,3396,2558,75.32%,0,0
1,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.4,0.0,0.07,2.16,4.438016615,18081788348,4.075,43988541899,2.43,4437.52,1.0,18077081124,4.074,4,8378335335,106048865,4437.53,1.0,203.0,6899660629,25528,0.00%,0,3432333872,2603,2603,0,153337,31876,20.788,10955936381,172633,0.00%,217680,90120,41.40%,1731886,10934830513,15,0.00%,3613,2709,74.98%,0,0
2,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.41,0.0,0.07,2.16,4.432695512,18067761084,4.076,44070339511,2.44,4432.29,1.0,18068732195,4.077,0,8375945162,105990442,4432.3,1.0,181.0,6897958881,20379,0.00%,0,3420351917,2605,2605,0,205398,29869,14.542,10922759224,725144,0.01%,228333,96232,42.15%,608683,10956391702,0,0.00%,3308,2453,74.15%,0,0
3,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.41,0.0,0.07,2.16,4.429836351,18034637870,4.072,43977072442,2.44,4428.78,1.0,18037141244,4.073,0,8363922820,105892288,4428.8,1.0,174.0,6911981638,31744,0.00%,0,3432292981,2608,2608,0,549768,137334,24.98,10917680808,741548,0.01%,236619,89595,37.86%,617809,10954049836,268,0.00%,3290,6699,203.62%,0,0
4,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.4,0.0,0.07,2.16,4.464245573,18198368035,4.077,43818053597,2.41,4463.83,1.0,18200672663,4.077,2,8436250766,106792901,4463.84,1.0,144.0,6849013876,30918,0.00%,0,3419934298,2613,2613,0,264427,33987,12.853,11005199406,174109,0.00%,25091,1061,4.23%,425690,10945894009,61,0.00%,3680,21040,571.74%,0,0
5,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.42,0.52,0.07,0.0,0.4,5.32,2.36,0.0,0.07,2.15,4.54995934,18458739999,4.057,44162970789,2.39,4549.51,1.0,18474216887,4.061,1,8591704822,108749651,4549.52,1.0,154.0,6952058370,23822,0.00%,0,3446814219,2584,2584,0,259519,1104066,425.428,11011869543,874771,0.01%,244842,2874,1.17%,489378,10918494788,244,0.00%,4090,3127,76.45%,0,0
6,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.41,0.0,0.07,2.16,4.436224534,18085777096,4.078,44026490052,2.43,4435.38,1.0,18093492451,4.079,4,8389886165,106181018,4435.39,1.0,144.0,6905816166,32459,0.00%,0,3427481323,2617,2617,0,662425,87188,13.162,10935228788,730658,0.01%,232658,80695,34.68%,1965059,10942426779,435,0.00%,17647,8031,45.51%,0,0
7,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.4,5.39,2.42,0.0,0.07,2.16,4.448929191,18066548669,4.061,43717756625,2.42,4448.63,1.0,18061564632,4.06,3,8374666982,106098441,4448.67,1.0,126.0,6895004161,262842,0.00%,4,3435062799,2610,2610,0,301812,42027,13.925,10971159893,191471,0.00%,18202,834,4.58%,1099278,10935452484,11349,0.00%,64794,12850,19.83%,0,0
8,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,0.99,0.41,0.53,0.06,0.0,0.4,5.39,2.4,0.0,0.07,2.16,4.452401928,18105350534,4.068,44089585263,2.44,4451.08,1.0,18122017568,4.071,4,8401826922,106329368,4451.1,1.0,102.0,6914136849,37923,0.00%,0,3428727431,2610,2610,0,684714,82219,12.008,10956587418,241166,0.00%,31158,4312,13.84%,608666,10934357711,13583,0.00%,66816,26630,39.86%,0,0
9,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.41,0.53,0.06,0.0,0.39,5.39,2.41,0.0,0.07,2.16,4.452148694,18165420842,4.081,43985575251,2.42,4451.74,1.0,18166785634,4.081,4,8419904408,106574863,4451.75,1.0,129.0,6912823441,23666,0.00%,0,3435392897,2593,2593,0,354537,44607,12.582,10950663750,196917,0.00%,20188,1630,8.07%,462706,10853858854,12397,0.00%,60986,22623,37.10%,0,0
10,2016-06-23,nbody_50000000_compatible,5.12.0,nbody_6.js 50000000,1.0,0.42,0.52,0.06,0.0,0.41,5.35,2.36,0.0,0.07,2.16,4.525496071,18464491407,4.08,44049764078,2.39,4525.16,1.0,18464170185,4.08,3,8558939294,108310595,4525.17,1.0,105.0,6902394523,136944,0.00%,13,3430674138,2566,2566,0,187111,33857,18.095,10949167079,156046,0.00%,14948,2285,15.29%,435564,10934109791,345,0.00%,5310,1696,31.94%,0,0
1,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,1.0,0.41,0.54,0.07,0.0,0.39,5.42,2.43,0.0,0.08,2.16,4.418951962,18012008022,4.076,43928883260,2.44,4418.81,1.0,18008773888,4.075,1,8351699800,105732233,4418.83,1.0,226.0,6924893466,387353,0.01%,8,3438464156,2477,2477,0,2830107,1002857,35.435,10954397058,164229,0.00%,16332,923,5.65%,426850,10987029599,110,0.00%,2161,2122,98.20%,0,0
2,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,0.99,0.41,0.53,0.07,0.0,0.4,5.39,2.4,0.0,0.09,2.16,4.498696094,18302212790,4.068,43763312407,2.39,4498.57,1.0,18290374372,4.066,2,8487545793,107473596,4498.59,1.0,211.0,6913652081,532495,0.01%,8,3442954147,2479,2479,0,278237,49211,17.687,10975562885,159164,0.00%,18847,2396,12.71%,410402,10957996341,62,0.00%,7112,2966,41.70%,0,0
3,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,1.0,0.41,0.54,0.07,0.0,0.39,5.41,2.43,0.0,0.09,2.16,4.423958538,18002618203,4.07,43843485310,2.43,4423.37,1.0,18001354604,4.07,2,8347816884,105709852,4423.38,1.0,189.0,6910287721,549912,0.01%,8,3436809212,2481,2481,0,2444391,1100383,45.017,10955140603,850500,0.01%,133676,9631,7.20%,592894,10995378760,521,0.00%,5750,5821,101.23%,0,0
4,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.39,5.39,2.41,0.0,0.09,2.16,4.461460817,18153521462,4.069,43781812816,2.41,4461.38,1.0,18139607205,4.066,2,8414725339,106592727,4461.39,1.0,181.0,6864160942,547914,0.01%,8,3417444334,2489,2489,0,421374,64153,15.225,11048776419,306428,0.00%,79821,9476,11.87%,447672,10935455996,247,0.00%,4919,23554,478.84%,0,0
5,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,0.99,0.42,0.52,0.07,0.0,0.41,5.22,2.34,0.0,0.09,2.14,4.629078798,18569670629,4.012,43819536402,2.36,4628.96,1.0,18556909562,4.009,3,8691494130,110062498,4628.97,1.0,133.0,6908610972,439887,0.01%,8,3413028644,2481,2481,0,1320595,884506,66.978,11066726960,307160,0.00%,135121,106640,78.92%,709692,11066767386,1626,0.00%,17153,3627,21.14%,0,0
6,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,0.98,0.41,0.54,0.07,0.0,0.39,5.43,2.43,0.0,0.08,2.06,4.700475547,18088774953,3.849,43920543063,2.43,4699.82,1.0,18077035950,3.846,7,8756405065,110830756,4699.81,1.0,71.0,6917773856,701176,0.01%,8,3438283365,2481,2481,0,1024599,532762,51.997,10980027543,299327,0.00%,99974,66875,66.89%,682410,10931337402,20158,0.00%,91427,26912,29.44%,0,0
7,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,0.98,0.42,0.52,0.07,0.0,0.4,5.3,2.36,0.0,0.08,2.09,4.789281419,18655204240,3.896,43885178143,2.35,4788.44,1.0,18706296652,3.907,7,8967987477,113535559,4788.47,1.0,83.0,6885759474,566075,0.01%,8,3445675083,2480,2480,0,4081798,1536935,37.653,10923972317,336770,0.00%,130459,66682,51.11%,798899,10859445320,6001,0.00%,43302,4505,10.40%,0,0
8,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,0.99,0.41,0.54,0.07,0.0,0.39,5.41,2.43,0.0,0.08,2.06,4.671639574,17998330562,3.853,43788507596,2.43,4670.75,1.0,17996137862,3.853,8,8759782211,110962249,4670.77,1.0,127.0,6906222313,386076,0.01%,8,3437304530,2481,2481,0,2830517,909513,32.132,10952322906,655641,0.01%,41139,3423,8.32%,590172,10978964112,118,0.00%,16754,7809,46.61%,0,0
9,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.4,5.37,2.39,0.0,0.07,2.16,4.514358715,18286727948,4.051,43606196870,2.37,4514.1,1.0,18295590043,4.053,2,8493633305,107552178,4514.14,1.0,127.0,6842001029,1624861,0.02%,22,3427985946,2480,2480,0,408657,66930,16.378,11042488444,173984,0.00%,18027,1363,7.56%,434999,11056155499,70,0.00%,3000,4152,138.40%,0,0
10,2019-04-03,nbody_50000000_compatible,6.17.1,nbody_6.js 50000000,1.0,0.41,0.54,0.07,0.0,0.39,5.43,2.44,0.0,0.09,2.16,4.418848429,17999814347,4.074,43891601020,2.44,4418.57,1.0,17992398294,4.072,2,8337338059,105576118,4418.6,1.0,123.0,6910513783,500073,0.01%,8,3435943281,2481,2481,0,2484149,819985,33.009,10949863962,154261,0.00%,16990,2871,16.90%,404891,10988334433,110,0.00%,3762,3533,93.91%,0,0
1,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.0,0.39,5.44,2.44,0.0,0.09,2.16,4.465567581,18214111493,4.079,44266039773,2.43,4465.23,1.0,18200442324,4.076,2,8433178953,106702102,4465.24,1.0,227.0,6888189788,3530749,0.05%,123,3479585826,3437,3437,0,9718314,293127,3.016,10958296132,197490,0.00%,20720,5114,24.68%,471149,10995673232,201,0.00%,3401,16558,486.86%,0,0
2,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.07,0.0,0.39,5.44,2.43,0.0,0.09,2.16,4.470631386,18224422838,4.077,44187998057,2.42,4470.12,1.0,18225669769,4.077,5,8452916879,107001656,4470.14,1.0,226.0,6904669725,3739891,0.05%,146,3476273486,3437,3437,0,5129128,248436,4.844,10999435853,210124,0.00%,28767,3104,10.79%,459538,10983742242,77,0.00%,3506,3777,107.73%,0,0
3,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.06,0.01,0.4,5.44,2.43,0.0,0.09,2.16,4.465282846,18203130191,4.077,44122764757,2.42,4464.94,1.0,18212388291,4.079,1,8444138942,106883181,4464.96,1.0,215.0,6922874285,3800331,0.05%,146,3481028149,3438,3438,0,3645659,79928,2.192,10919079746,187010,0.00%,25074,3301,13.17%,434243,11023770899,124,0.00%,3867,15013,388.23%,0,0
4,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.06,0.0,0.39,5.44,2.43,0.0,0.09,2.16,4.450322733,18143341545,4.078,44092860383,2.43,4449.57,1.0,18138945882,4.077,4,8406611187,106414313,4449.59,1.0,202.0,6891544861,3727992,0.05%,145,3464592627,3438,3438,0,4844166,206045,4.253,11024614190,208182,0.00%,31748,4208,13.25%,565659,11006067102,17445,0.00%,61402,21753,35.43%,0,0
5,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.53,0.08,0.0,0.39,5.44,2.43,0.01,0.09,2.16,4.474287932,18230782141,4.075,43965478034,2.41,4474.0,1.0,18238958144,4.077,3,8457788348,107080778,4474.01,1.0,189.0,6896128175,3775306,0.05%,119,3456424210,3438,3438,0,3185054,34387,1.08,10954932138,194129,0.00%,16612,2742,16.51%,396653,11108551948,163,0.00%,3339,5009,150.01%,0,0
6,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.06,0.0,0.39,5.42,2.42,0.0,0.09,2.16,4.456637328,18173616909,4.078,44010535584,2.42,4456.37,1.0,18173457996,4.078,0,8426905120,106664787,4456.39,1.0,184.0,6889423213,3799832,0.06%,123,3465920091,3440,3440,0,3133458,67115,2.142,11008629488,189541,0.00%,19633,4463,22.73%,449277,10998562311,9100,0.00%,58359,19140,32.80%,0,0
7,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.53,0.07,0.01,0.39,5.44,2.43,0.0,0.09,2.15,4.482217749,18218392932,4.065,44019500031,2.42,4481.81,1.0,18232344392,4.068,1,8468929389,107210255,4481.83,1.0,173.0,6850303597,3748074,0.05%,146,3467168031,3441,3441,0,5433423,236346,4.35,11040718129,187840,0.00%,19425,2730,14.05%,497146,11009024010,101,0.00%,4013,3641,90.73%,0,0
8,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.06,0.01,0.39,5.45,2.43,0.0,0.09,2.16,4.446798134,18135234301,4.079,44062328647,2.43,4446.38,1.0,18119683772,4.075,3,8409872991,106339066,4446.39,1.0,140.0,6873646762,3734069,0.05%,145,3461833834,3438,3438,0,4101223,131322,3.202,11034568786,166283,0.00%,19247,4514,23.45%,1828816,11011294059,17775,0.00%,61049,2944,4.82%,0,0
9,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.06,0.0,0.39,5.44,2.44,0.01,0.08,2.16,4.474619346,18220879040,4.072,43757404025,2.4,4474.27,1.0,18228723628,4.074,2,8456020414,107038124,4474.28,1.0,136.0,6933885712,3743908,0.05%,146,3485961922,3438,3438,0,3934440,131824,3.351,11048828472,185110,0.00%,20003,2057,10.28%,429278,11075071704,659,0.00%,2694,4628,171.79%,0,0
10,2017-07-11,nbody_50000000_compatible,7.10.1,nbody_6.js 50000000,1.0,0.41,0.54,0.06,0.0,0.39,5.44,2.43,0.0,0.09,2.16,4.447992605,18148019085,4.08,44166583707,2.43,4447.83,1.0,18146777839,4.08,2,8413720208,106469587,4447.84,1.0,139.0,6898146937,3766611,0.05%,123,3458001191,3445,3445,0,3295294,66098,2.006,11017098847,180679,0.00%,21611,3088,14.29%,1766805,10981651117,22193,0.00%,58605,2403,4.10%,0,0
1,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.38,0.59,0.08,0.0,0.34,5.19,2.59,0.0,0.08,2.16,4.239072902,17267414772,4.072,45040049739,2.61,4240.63,1.0,17260155533,4.07,2,8006755806,101383971,4240.66,1.0,226.0,6776699711,516913,0.01%,0,3035915987,3191,3191,0,199728,43144,21.601,10278200861,143148,0.00%,8240,1378,16.72%,355072,10263542693,54,0.00%,2671,5296,198.28%,0,0
2,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.38,0.59,0.08,0.0,0.34,5.19,2.58,0.0,0.08,2.16,4.242066527,17282477575,4.073,45027819789,2.61,4243.34,1.0,17277585405,4.072,3,8011333252,101441349,4243.34,1.0,227.0,6781552520,526917,0.01%,0,3036079088,3206,3206,0,367428,64097,17.445,10255693281,178647,0.00%,25377,1683,6.63%,502703,10241975002,397,0.00%,56997,6297,11.05%,0,0
3,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.4,0.57,0.06,0.0,0.38,5.1,2.51,0.0,0.08,2.16,4.387649498,17869778380,4.071,44930353937,2.51,4389.2,1.0,17871583048,4.072,3,8287808132,104885745,4389.22,1.0,215.0,6756894393,635634,0.01%,0,3027632792,3196,3196,0,233766,39581,16.932,10249183445,162596,0.00%,13768,931,6.76%,409118,10257051401,7,0.00%,3453,3947,114.31%,0,0
4,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.39,0.58,0.08,0.0,0.34,5.14,2.57,0.0,0.07,2.15,4.283157244,17372287797,4.054,44971036180,2.58,4284.85,1.0,17376772212,4.055,1,8077265311,102295403,4284.88,1.0,204.0,6744013053,651001,0.01%,8,3061368186,3219,3217,2,338260,44830,13.253,10244437173,170607,0.00%,20314,1573,7.74%,427258,10238698935,110,0.00%,3439,3871,112.56%,0,0
5,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.38,0.58,0.07,0.0,0.34,5.19,2.58,0.0,0.09,2.16,4.249039623,17310589694,4.072,44969109991,2.6,4250.66,1.0,17307736561,4.072,4,8025648519,101609270,4250.68,1.0,195.0,6772440967,518031,0.01%,0,3034620355,3200,3200,0,308897,56649,18.339,10277588418,168302,0.00%,18527,2014,10.87%,417704,10262490504,93,0.00%,3911,3763,96.22%,0,0
6,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.39,0.58,0.09,0.0,0.34,5.2,2.59,0.01,0.08,2.16,4.271964232,17406098831,4.073,45038537338,2.59,4273.59,1.0,17395913868,4.071,2,8068963530,102168139,4273.61,1.0,161.0,6755819246,633838,0.01%,8,3041908996,3189,3189,0,238638,44132,18.493,10330329721,143454,0.00%,13737,2425,17.65%,464648,10232425128,596,0.00%,2857,5237,183.30%,0,0
7,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.39,0.58,0.08,0.0,0.33,5.2,2.58,0.01,0.07,2.16,4.281583346,17454558060,4.075,45309210107,2.6,4283.32,1.0,17450888912,4.074,3,8091621711,102444721,4283.34,1.0,154.0,6801935795,794032,0.01%,13,3025264128,3200,3200,0,335545,44077,13.136,10355705792,163730,0.00%,22983,511,2.22%,448051,10232116018,47,0.00%,2728,6136,224.93%,0,0
8,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.39,0.58,0.08,0.0,0.33,5.19,2.58,0.0,0.08,2.16,4.263782625,17367879035,4.072,45094944921,2.59,4265.28,1.0,17365124846,4.071,2,8051259915,101939262,4265.3,1.0,146.0,6782416047,629276,0.01%,0,3029436275,3196,3196,0,315227,52909,16.784,10286974117,163849,0.00%,20833,2922,14.03%,453928,10328511067,148,0.00%,2538,4903,193.18%,0,0
