version,release_date,appplication,no_measurement,timestamp,pid,command,virt,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 32,res
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,127,1690310862,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5885.3 MiB,4252.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10751.2 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,128,1690310863,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5885.3 MiB,4252.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10751.2 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,129,1690310864,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5886.1 MiB,4251.7 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10751.9 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,130,1690310865,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5886.8 MiB,4251.0 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10752.7 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,131,1690310866,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5886.8 MiB,4251.0 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10752.7 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,132,1690310868,461307,python,44332.0,5476.0,93.8,0.2,355,2,304,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5886.8 MiB,4251.0 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10752.7 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,133,1690310869,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5886.3 MiB,4251.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10752.2 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,134,1690310870,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5886.3 MiB,4251.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10752.2 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,135,1690310871,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5886.3 MiB,4251.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10752.2 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,136,1690310872,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,5886.1 MiB,4251.7 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10751.9 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,137,1690310873,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5886.1 MiB,4251.7 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10751.9 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,138,1690310875,461307,python,44332.0,5476.0,100.0,0.2,355,2,304,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5886.1 MiB,4251.7 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10751.9 MiB,,37324.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,139,1690310876,461307,python,89900.0,5476.0,93.8,0.5,355,2,304,49,0,11.6,2.3,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5843.8 MiB,4294.0 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10709.6 MiB,,82896.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,140,1690310877,461307,python,103980.0,5476.0,93.8,0.6,355,2,304,49,0,11.6,1.6,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5812.3 MiB,4325.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10678.1 MiB,,97212.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,141,1690310878,461307,python,71212.0,5476.0,93.8,0.4,355,2,304,49,0,11.7,1.6,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5851.4 MiB,4286.4 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10717.3 MiB,,64444.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,142,1690310879,461307,python,106284.0,5476.0,100.0,0.6,355,2,304,49,0,12.3,2.3,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5827.6 MiB,4310.2 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10693.4 MiB,,99464.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,143,1690310880,461307,python,74796.0,5476.0,100.0,0.4,355,2,304,49,0,11.6,2.3,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5847.1 MiB,4290.7 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10712.9 MiB,,68028.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,144,1690310882,461307,python,85036.0,5476.0,100.0,0.5,355,2,304,49,0,12.9,2.3,0.0,84.8,0.0,0.0,0.0,0.0,15795.0 MiB,5848.6 MiB,4289.2 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10714.5 MiB,,78104.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,145,1690310883,461307,python,106028.0,5476.0,93.8,0.6,355,2,304,49,0,11.8,0.8,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5812.5 MiB,4325.2 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10678.4 MiB,,99260.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,146,1690310884,461307,python,76844.0,5476.0,100.0,0.4,355,2,304,49,0,11.7,1.6,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5844.8 MiB,4293.0 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10710.7 MiB,,70076.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,147,1690310885,461307,python,110380.0,5476.0,100.0,0.6,355,2,304,49,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5821.5 MiB,4316.2 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10687.4 MiB,,103384.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,148,1690310886,461307,python,76076.0,5476.0,100.0,0.4,355,2,304,49,0,11.8,0.8,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5842.8 MiB,4295.0 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10708.6 MiB,,69308.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,149,1690310888,461307,python,90924.0,5476.0,100.0,0.5,355,2,304,49,0,11.6,1.6,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5840.0 MiB,4297.8 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10705.9 MiB,,84000.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,150,1690310889,461307,python,79660.0,5476.0,100.0,0.5,355,2,304,49,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5830.3 MiB,4307.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10696.2 MiB,,72892.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,151,1690310890,461307,python,78124.0,5476.0,100.0,0.4,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5838.3 MiB,4299.5 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10704.2 MiB,,71356.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,152,1690310891,461307,python,111660.0,5476.0,100.0,0.6,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5817.1 MiB,4320.6 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10683.0 MiB,,104792.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,153,1690310892,461307,python,81708.0,5476.0,100.0,0.5,355,2,304,49,0,12.2,3.8,0.0,83.2,0.8,0.0,0.0,0.0,15795.0 MiB,5834.4 MiB,4303.3 MiB,5657.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10700.3 MiB,,74940.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,154,1690310893,461307,python,98860.0,5476.0,100.0,0.6,355,2,304,49,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5829.4 MiB,4308.3 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10695.4 MiB,,91880.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,155,1690310895,461307,python,80940.0,5476.0,100.0,0.5,355,2,304,49,0,12.2,2.3,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5836.2 MiB,4301.5 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10702.2 MiB,,74172.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,156,1690310896,461307,python,86060.0,5476.0,100.0,0.5,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5832.7 MiB,4305.0 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10698.6 MiB,,79096.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,157,1690310897,461307,python,84524.0,5476.0,100.0,0.5,354,2,303,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5824.3 MiB,4313.4 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10690.2 MiB,,77756.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,158,1690310898,461307,python,82988.0,5476.0,100.0,0.5,354,2,303,49,0,12.4,1.6,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,5833.9 MiB,4303.8 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10699.9 MiB,,76220.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,159,1690310899,461307,python,99628.0,5476.0,93.8,0.6,354,2,303,49,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5807.3 MiB,4330.4 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10673.2 MiB,,92860.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,160,1690310900,461307,python,86572.0,5476.0,100.0,0.5,354,2,303,49,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5830.6 MiB,4307.1 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10696.6 MiB,,79804.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,161,1690310902,461307,python,93228.0,5476.0,93.8,0.5,354,2,303,49,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5812.4 MiB,4325.3 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10678.3 MiB,,86460.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,162,1690310903,461307,python,107308.0,5476.0,87.5,0.6,354,2,303,49,0,10.8,3.1,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5821.3 MiB,4316.4 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10687.2 MiB,,100328.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,163,1690310904,461307,python,222764.0,5476.0,100.0,1.3,354,2,303,49,0,10.9,1.6,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,5697.1 MiB,4440.6 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10563.0 MiB,,215816.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,164,1690310905,461307,python,231468.0,5476.0,93.8,1.4,354,2,303,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5699.6 MiB,4438.1 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10565.5 MiB,,224332.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,165,1690310906,461307,python,363052.0,5476.0,93.8,2.2,354,2,303,49,0,10.1,4.7,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5571.0 MiB,4566.7 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10437.0 MiB,,355988.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,166,1690310907,461307,python,223276.0,5476.0,100.0,1.3,354,2,303,49,0,12.7,1.5,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5703.5 MiB,4434.2 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10569.4 MiB,,216328.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,167,1690310909,461307,python,251436.0,5476.0,100.0,1.5,354,2,303,49,0,10.9,2.3,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5687.2 MiB,4450.5 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10553.2 MiB,,244380.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,168,1690310910,461307,python,387884.0,5476.0,100.0,2.4,354,2,303,49,0,10.9,2.3,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5553.3 MiB,4584.4 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10419.3 MiB,,381052.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,169,1690310911,461307,python,223788.0,5476.0,100.0,1.3,354,2,303,49,0,11.6,1.6,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5702.5 MiB,4435.2 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10568.4 MiB,,216840.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,170,1690310912,461307,python,276524.0,5476.0,100.0,1.7,354,2,303,49,0,11.6,2.3,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5661.6 MiB,4476.1 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10527.6 MiB,,269708.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,171,1690310913,461307,python,408364.0,5476.0,100.0,2.5,354,2,303,49,0,11.7,2.3,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5534.4 MiB,4603.3 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10400.4 MiB,,401364.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,172,1690310914,461307,python,224300.0,5476.0,100.0,1.3,354,2,303,49,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5694.6 MiB,4443.1 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10560.6 MiB,,217352.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,173,1690310916,461307,python,299052.0,5476.0,100.0,1.8,354,2,303,49,0,12.3,2.3,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5631.1 MiB,4506.6 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10497.1 MiB,,292132.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,174,1690310917,461307,python,373292.0,5476.0,93.8,2.3,354,2,303,49,0,11.5,2.3,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5535.2 MiB,4602.5 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10401.2 MiB,,366344.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,175,1690310918,461307,python,224812.0,5476.0,93.8,1.3,354,2,303,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5691.4 MiB,4446.3 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10557.4 MiB,,217864.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,176,1690310919,461307,python,313388.0,5476.0,100.0,1.9,354,2,303,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5616.3 MiB,4521.3 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10482.3 MiB,,306372.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,177,1690310920,461307,python,296236.0,5476.0,93.8,1.8,354,2,303,49,0,11.5,3.1,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5616.2 MiB,4521.4 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10482.2 MiB,,289288.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,178,1690310921,461307,python,225324.0,5476.0,93.8,1.4,354,2,303,49,0,12.5,0.8,0.0,85.9,0.8,0.0,0.0,0.0,15795.0 MiB,5691.1 MiB,4446.5 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10557.1 MiB,,218376.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,179,1690310923,461307,python,330284.0,5476.0,100.0,2.0,354,2,303,49,0,10.9,2.3,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5599.6 MiB,4538.1 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10465.6 MiB,,323516.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,180,1690310924,461307,python,223276.0,5476.0,100.0,1.3,354,2,303,49,0,12.2,2.3,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5693.6 MiB,4444.0 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10559.6 MiB,,216328.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,181,1690310925,461307,python,225836.0,5476.0,93.8,1.4,354,2,303,49,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5691.1 MiB,4446.6 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10557.1 MiB,,218888.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,182,1690310926,461307,python,351788.0,5476.0,93.8,2.1,354,2,303,49,0,11.5,2.3,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5579.9 MiB,4557.7 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10445.9 MiB,,344620.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,183,1690310927,461307,python,223788.0,5476.0,93.8,1.3,354,2,303,49,0,12.2,3.1,0.0,84.0,0.8,0.0,0.0,0.0,15795.0 MiB,5693.6 MiB,4444.0 MiB,5657.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10559.6 MiB,,216840.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,184,1690310928,461307,python,232236.0,5476.0,100.0,1.4,354,2,303,49,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5691.4 MiB,4446.1 MiB,5657.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10557.5 MiB,,225204.0
3.7.16,2022-12-06,binarytrees_compatible_all.py 21,185,1690310930,461307,python,365100.0,5476.0,100.0,2.2,354,2,303,49,0,10.9,2.3,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5575.3 MiB,4562.2 MiB,5657.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10441.4 MiB,,358068.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,0,1690311699,462960,python,31668.0,5720.0,56.2,0.2,359,2,308,49,0,20.8,9.2,0.0,70.0,0.0,0.0,0.0,0.0,15795.0 MiB,5851.1 MiB,4248.8 MiB,5695.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10747.0 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,1,1690311700,462960,python,31668.0,5720.0,93.8,0.2,359,2,308,49,0,13.4,0.8,0.0,85.0,0.8,0.0,0.0,0.0,15795.0 MiB,5852.7 MiB,4254.8 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10748.7 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,2,1690311702,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5852.2 MiB,4255.3 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10748.2 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,3,1690311703,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,13.2,1.6,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5852.7 MiB,4254.8 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10748.7 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,4,1690311704,462960,python,31668.0,5720.0,93.8,0.2,359,2,308,49,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5853.0 MiB,4254.5 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.0 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,5,1690311705,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.3 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.2 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,6,1690311706,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,13.3,0.0,0.0,85.9,0.8,0.0,0.0,0.0,15795.0 MiB,5853.0 MiB,4254.5 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.0 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,7,1690311707,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,5853.0 MiB,4254.5 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.0 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,8,1690311709,462960,python,31668.0,5720.0,93.8,0.2,359,2,308,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5853.5 MiB,4254.0 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.5 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,9,1690311710,462960,python,31668.0,5720.0,93.8,0.2,359,2,308,49,0,13.8,1.5,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.2 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.2 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,10,1690311711,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.2 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.2 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,11,1690311712,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,12.4,1.6,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.2 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.3 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,12,1690311713,462960,python,31668.0,5720.0,93.8,0.2,359,2,308,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.2 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.3 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,13,1690311714,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.2 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.3 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,14,1690311716,462960,python,31668.0,5720.0,100.0,0.2,359,2,308,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5853.2 MiB,4254.2 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10749.3 MiB,,24780.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,15,1690311717,462960,python,19468.0,5720.0,100.0,0.1,359,2,308,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5866.1 MiB,4241.4 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10762.1 MiB,,12440.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,16,1690311718,462960,python,19468.0,5720.0,100.0,0.1,359,2,308,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5865.6 MiB,4241.9 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10761.6 MiB,,12440.0
3.8.16,2022-12-06,binarytrees_compatible_all.py 21,17,1690311719,462960,python,19468.0,5720.0,93.8,0.1,359,2,308,49,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5865.6 MiB,4241.9 MiB,5687.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10761.6 MiB,,12440.0
