version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
v9.11.2,nbody_6.js 50000000,1.00,0.39,0.58,0.08,0.00,0.33,5.18,2.57,0.00,0.08,2.16,4273964194 ns,17412965248,4.073 GHz,45070965541,2.59,4275.54 msec,1.000,17415473586,4.073 GHz,4,8077267518,102239259,4275.56 msec,1.000,222 C,6774065046,682399,0.01%,0,3028023509,3436,3436,0,491051,112198,22.849,10254090926,199598,0.00%,21267,3597,16.91%,493243,10262893657,911,0.00%,2748,6644,241.78%,0,0
v10.24.1,nbody_6.js 50000000,0.99,0.41,0.54,0.03,0.00,0.42,5.15,2.44,0.00,0.08,2.13,4318181617 ns,17340942257,4.014 GHz,42352146347,2.45,4319.84 msec,1.000,17335955629,4.013 GHz,15,8098716041,102561007,4319.89 msec,1.000,194 C,5592522046,908965,0.02%,4,3055337988,3375,3374,1,1626358,962300,59.169,10206958948,356145,0.00%,138257,139445,100.86%,2043888,10362722610,20561,0.00%,14195,4657,32.81%,0,2
v11.15.0,nbody_6.js 50000000,1.00,0.40,0.56,0.03,0.00,0.41,5.22,2.47,0.00,0.07,2.16,4150750593 ns,16879920788,4.065 GHz,41841428838,2.48,4152.84 msec,1.001,16887615483,4.067 GHz,3,7834434168,99191415,4152.87 msec,1.001,294 C,5566243989,872402,0.02%,4,3092941599,2987,2985,2,261205,46632,17.853,10334688243,157201,0.00%,15127,2098,13.87%,456109,10317747086,227,0.00%,6585,3929,59.67%,0,0
v12.22.12,nbody_6.js 50000000,0.99,0.42,0.53,0.02,0.00,0.45,5.08,2.41,0.00,0.04,2.16,4295097597 ns,17370462468,4.042 GHz,41972732539,2.43,4297.76 msec,1.001,17391603788,4.047 GHz,6,8073123832,102290428,4297.79 msec,1.001,300 C,5230688937,29132,0.00%,0,3078482919,2801,2801,0,2411379,835266,34.639,10689064630,195796,0.00%,22330,3772,16.89%,532815,10462494105,116,0.00%,4987,5899,118.29%,0,0
v13.14.0,nbody_6.js 50000000,1.00,0.40,0.56,0.02,0.00,0.42,5.30,2.53,0.00,0.03,2.16,4153561967 ns,16932431529,4.074 GHz,42959477560,2.54,4156.27 msec,1.001,16933834720,4.074 GHz,4,7849185341,99328319,4156.29 msec,1.001,300 C,5288772144,317650,0.01%,4,3427077924,2741,2741,0,152209,25798,16.949,10837514797,162079,0.00%,12588,2107,16.74%,386010,10846182219,180,0.00%,3978,5748,144.49%,0,0
v14.21.3,nbody_6.js 50000000,1.00,0.41,0.55,0.02,0.00,0.42,5.38,2.42,0.00,0.05,2.16,5415568324 ns,22081560659,4.076 GHz,53708791118,2.43,5417.98 msec,1.000,22068676080,4.073 GHz,9,10228761935,129492239,5418.03 msec,1.000,265 C,4978341487,47059,0.00%,0,4878871864,2999,2999,0,2510275,861840,34.332,20711443113,804451,0.00%,25644,3368,13.13%,608137,20771451641,653,0.00%,3281,8278,252.30%,0,0
v15.14.0,nbody_6.js 50000000,1.00,0.40,0.57,0.05,0.00,0.38,5.49,2.50,0.00,0.03,2.16,5259428273 ns,21438980544,4.075 GHz,53579147458,2.50,5261.34 msec,1.000,21435940161,4.074 GHz,3,9939840291,125820118,5261.37 msec,1.000,264 C,4982781382,177025,0.00%,0,4840486052,2861,2860,1,329092,83836,25.475,20740420923,232601,0.00%,16949,2989,17.64%,524515,20737225377,7,0.00%,3192,5963,186.81%,0,0
v16.20.2,nbody_6.js 50000000,1.00,0.42,0.53,0.03,0.00,0.44,5.57,2.32,0.01,0.06,2.16,5154114521 ns,20977254730,4.069 GHz,49766003886,2.37,5155.98 msec,1.000,20970205155,4.067 GHz,6,9727130516,123163696,5156.00 msec,1.000,268 C,5000218460,176039,0.00%,8,5090789079,3252,3250,2,2726985,77648,2.847,20907588271,206193,0.00%,23240,1209,5.20%,606880,20616440006,125,0.00%,2985,4676,156.65%,0,0
v17.9.1,nbody_6.js 50000000,1.00,0.42,0.54,0.03,0.00,0.43,5.64,2.37,0.00,0.05,2.16,5103237402 ns,20805569044,4.075 GHz,49591361633,2.39,5105.85 msec,1.001,20811628749,4.076 GHz,3,9648772912,122126315,5105.87 msec,1.001,259 C,4990634588,23926,0.00%,0,5096876367,3392,3392,0,232310,50999,21.953,20962511454,169756,0.00%,11455,1345,11.74%,509063,20952165609,7,0.00%,3554,5311,149.44%,0,0
v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.58,2.56,0.00,0.06,2.16,5106556614 ns,20822308738,4.075 GHz,53671759906,2.58,5109.30 msec,1.001,20819058140,4.075 GHz,4,9651919895,122219907,5109.35 msec,1.001,284 C,4991859654,27461,0.00%,0,4834463383,3993,3993,0,223954,62616,27.959,20764687205,201293,0.00%,14543,1999,13.75%,504446,20740715967,202,0.00%,3385,6474,191.26%,0,0
v19.9.0,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.55,2.53,0.01,0.01,2.16,5150233427 ns,20997568409,4.073 GHz,53849499833,2.56,5155.35 msec,1.001,21000946639,4.074 GHz,8,9736403800,123239696,5155.38 msec,1.001,287 C,4978817122,285985,0.01%,44,4800915363,3790,3790,0,417649,34325,8.219,20862163673,204163,0.00%,24539,2048,8.35%,612251,20647024830,7,0.00%,4671,6301,134.90%,0,0
v20.5.1,nbody_6.js 50000000,1.00,0.39,0.59,0.05,0.00,0.36,5.50,2.59,0.00,0.00,2.16,5047431795 ns,20553160611,4.066 GHz,52995576219,2.58,5054.36 msec,1.001,20566911609,4.069 GHz,7,9537489432,120722365,5054.39 msec,1.001,384 C,4775657242,31827,0.00%,0,4627750161,2770,2770,0,334113,1091016,326.541,20066507751,863780,0.00%,221390,2869,1.30%,623048,20122793414,55,0.00%,5518,5927,107.41%,0,0
