test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.5,0.51,0.18,0.03,0.28,6.62,2.02,0.22,4.13,2.16,20.457790181,83902006875,4.0,168802938032,1.99,20976.05,1.025,84012406844,4.005,6,38999891916,494147446,20976.17,1.025,117.0,29039271496,48143167,0.17%,30,29333145501,5988676,5988676,0,2333222711,1455045562,62.362,38358657021,1366519087,3.56%,174756163,70361288,40.26%,121444683,38207125719,12299807,0.03%,331998,9037285,2722.09%,0,0
2,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.49,0.52,0.18,0.03,0.27,6.58,2.05,0.2,3.91,1.88,22.891857841,82389902893,3.51,168080492255,2.02,23475.17,1.025,82391875460,3.51,1,43860716434,553219524,23475.26,1.025,161.0,28550346970,49603335,0.17%,30,29404184676,5981872,5981872,0,2298176011,1440288447,62.671,38186452218,1390576442,3.64%,165644490,69151451,41.75%,126234143,38109849453,12147018,0.03%,334991,8585896,2563.02%,0,0
3,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.48,0.53,0.18,0.03,0.27,6.6,2.06,0.23,3.74,1.79,23.903861621,82305789451,3.359,169778653849,2.06,24500.92,1.025,82376926472,3.362,12,45850600240,580673924,24501.02,1.025,161.0,29035023269,50301224,0.17%,26,29991531710,5979067,5979067,0,2252658373,1388489983,61.638,38477707221,1361680809,3.54%,172631380,74751028,43.30%,119783709,38085884859,12071137,0.03%,90488,8507654,9401.97%,0,0
4,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.48,0.53,0.18,0.03,0.28,6.57,2.04,0.22,3.71,1.79,23.808704501,81991517984,3.36,169794175103,2.06,24403.48,1.025,82040728650,3.362,2,45650993773,578190371,24403.56,1.025,157.0,28924133809,51061812,0.18%,22,29933266231,5980857,5980857,0,2266391533,1413541700,62.37,38008628265,1367667026,3.60%,181666042,75501308,41.56%,120056608,38164517765,11719961,0.03%,115869,9156158,7902.16%,0,0
5,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.48,0.53,0.18,0.03,0.26,6.6,2.07,0.24,3.65,1.79,23.776714446,81875297832,3.362,168351953435,2.05,24354.48,1.024,81577308809,3.35,3,45386726641,575013580,24354.57,1.024,140.0,28680266530,48490048,0.17%,26,29680239059,5989202,5989202,0,2235096649,1368827403,61.242,38443312481,1338571739,3.48%,156652205,60021071,38.31%,127114316,38462627360,11798941,0.03%,11087,8280765,74688.96%,0,0
6,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.49,0.52,0.18,0.03,0.27,6.59,2.06,0.23,3.68,1.79,23.851045842,81321668760,3.329,168517037982,2.05,24428.41,1.024,81434973876,3.334,3,45551921234,577030448,24428.49,1.024,154.0,28743004082,50890877,0.18%,48,29045784747,5989399,5989399,0,2344475496,1440602179,61.447,38146146268,1401951143,3.68%,167080081,63842599,38.21%,132455640,38244162976,11932815,0.03%,58864,8504968,14448.51%,0,0
7,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.49,0.52,0.18,0.03,0.26,6.6,2.07,0.23,3.62,1.79,23.965347882,82536873713,3.361,169934033365,2.05,24559.33,1.025,82619291974,3.364,5,45954259275,579649164,24559.41,1.025,127.0,28953044650,50365640,0.17%,35,29654799322,5988672,5988672,0,2335024034,1438819301,61.619,38309576246,1376251622,3.59%,166714905,68693512,41.20%,120872729,38023141589,12432824,0.03%,41650,8360192,20072.49%,0,0
8,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.49,0.53,0.18,0.03,0.26,6.58,2.07,0.22,3.67,1.78,24.007372459,82363987323,3.349,167219817966,2.03,24592.24,1.024,81748702880,3.324,6,45854099964,580912192,24592.34,1.024,138.0,28789119347,50387556,0.18%,30,29737988309,5989240,5989240,0,2272994625,1410289510,62.045,38418414240,1376234637,3.58%,163170637,67361187,41.28%,119778114,38189653591,12118134,0.03%,22770,9329226,40971.57%,0,0
9,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.48,0.53,0.18,0.03,0.26,6.58,2.08,0.23,3.73,1.78,24.039082705,82780497858,3.36,169009506586,2.04,24634.9,1.025,82146238407,3.335,5,46080211780,581281440,24635.01,1.025,149.0,28828426974,50217787,0.17%,35,29785943110,5980214,5980214,0,2262799295,1391372873,61.489,38514390898,1355604511,3.52%,163990007,65625542,40.02%,125855259,38524122433,11868157,0.03%,71418,8310306,11636.15%,0,0
10,2015-09-15,binaryTrees_compatible_v7,3.3.1,binaryTrees_7.js 21,1.0,0.49,0.52,0.18,0.03,0.26,6.54,2.05,0.22,3.62,1.79,24.183744307,83184471512,3.341,170320019849,2.03,24900.57,1.03,83273822314,3.344,1,46409864126,587895645,24900.66,1.03,122.0,29067626160,50905076,0.18%,43,29523654619,5988012,5988012,0,2345396707,1444326492,61.581,38309061856,1376081207,3.59%,166060387,71865250,43.28%,121054091,38466227074,12248039,0.03%,159171,8387618,5269.56%,0,0
1,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.48,0.54,0.2,0.03,0.24,6.5,2.09,0.25,4.7,2.16,18.491773556,75917027098,4.003,159326899699,2.08,18965.92,1.026,76027247414,4.009,5,35286347908,446926899,18966.02,1.026,172.0,27134855215,49446892,0.18%,21,27188156187,5995590,5995590,0,2339702514,1438072277,61.464,35605942071,1374887376,3.86%,148689294,49223900,33.11%,100542562,36010149621,12098095,0.03%,406183,8882217,2186.75%,0,0
2,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.23,6.49,2.11,0.27,4.23,1.91,20.635695928,75119354674,3.551,161295494943,2.13,21156.27,1.025,75111505679,3.55,6,39437593096,499749317,21156.38,1.025,187.0,27168181773,48487468,0.18%,21,26919756615,5992808,5992808,0,2446799882,1491644651,60.963,35307570354,1392173816,3.94%,147839039,42675985,28.87%,105582055,35839097093,11870000,0.03%,381316,9180661,2407.63%,0,0
3,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.2,0.03,0.23,6.5,2.12,0.25,3.89,1.78,22.047679525,75007256261,3.32,157870482671,2.09,22594.28,1.025,74833837029,3.312,8,42141199308,533855521,22594.36,1.025,179.0,27053678203,51835958,0.19%,48,27058684878,5996509,5996509,0,2431750292,1487634016,61.175,35794718939,1388992724,3.88%,143156059,45580187,31.84%,100814689,35943297537,12666455,0.04%,73890,8038617,10879.17%,0,0
4,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.2,0.03,0.22,6.49,2.11,0.24,3.97,1.78,22.129379664,74943019278,3.303,159856029754,2.11,22686.87,1.025,75044793058,3.308,4,42275075128,535566780,22686.96,1.025,168.0,27163171235,52566670,0.19%,48,26544962640,5984431,5984431,0,2502226096,1545322233,61.758,35691120118,1419672909,3.98%,138729211,41591598,29.98%,100225836,36110398690,12144153,0.03%,80267,8485051,10571.03%,0,0
5,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.2,0.03,0.24,6.5,2.12,0.26,3.9,1.78,21.948714259,74339564625,3.306,157660448693,2.1,22484.65,1.024,74445187536,3.311,7,41937610522,531279917,22484.73,1.024,191.0,26887598259,50664655,0.19%,48,27039250511,5995793,5995793,0,2355717397,1443763028,61.288,35672448261,1386244153,3.89%,145711054,44263780,30.38%,102843688,35854044896,12250350,0.03%,97323,8288065,8516.04%,0,0
6,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.2,0.03,0.24,6.45,2.12,0.24,3.92,1.77,22.132214495,74877205780,3.302,157893530077,2.09,22679.47,1.025,74961817959,3.305,5,42283910541,535664331,22679.55,1.025,164.0,27094941066,53203445,0.20%,48,27510752141,5993324,5993324,0,2332662013,1432180981,61.397,35882698574,1367172815,3.81%,159242429,55958739,35.14%,105304737,35873618382,12552804,0.03%,193290,9350817,4837.71%,0,0
7,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.2,0.03,0.25,6.5,2.11,0.25,3.88,1.77,22.024955504,74480057690,3.3,159371846247,2.12,22566.26,1.025,74592565878,3.305,2,42066392326,533040888,22566.4,1.025,166.0,27188333384,53271089,0.20%,48,27023821549,5997534,5997534,0,2397928880,1493855079,62.298,35638020974,1387915698,3.89%,150429323,47143486,31.34%,100863151,35692131157,12755142,0.04%,81901,8382856,10235.35%,0,0
8,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.22,0.03,0.22,6.44,2.09,0.26,3.9,1.77,22.408499544,75739275157,3.299,158398287674,2.07,22959.31,1.025,75838160785,3.303,6,42820791414,542448130,22959.39,1.025,172.0,27011010112,50283994,0.19%,48,27171090709,5994070,5994070,0,2372041455,1453702236,61.285,35986178932,1382628696,3.84%,145994511,43789124,29.99%,114317575,36162244428,12442006,0.03%,156416,11555686,7387.79%,0,0
9,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.55,0.2,0.03,0.23,6.48,2.12,0.26,4.03,1.77,22.05493151,74326697015,3.291,157186806523,2.1,22584.68,1.024,74407718670,3.295,7,42129554799,533711265,22584.76,1.024,186.0,26839744980,51360996,0.19%,61,27500484568,5996840,5996840,0,2334803010,1406855135,60.256,35790507169,1385396057,3.87%,146099803,49562381,33.92%,99701765,35713163701,12703295,0.04%,138813,8290033,5972.09%,0,0
10,2018-03-29,binaryTrees_compatible_v7,4.9.1,binaryTrees_7.js 21,1.0,0.47,0.54,0.2,0.03,0.24,6.48,2.1,0.22,3.91,1.77,22.097248831,74637420481,3.292,160391100568,2.12,22670.19,1.026,74753217729,3.297,11,42222522967,534884447,22670.27,1.026,173.0,27231619445,53847687,0.20%,48,26960429719,6000349,6000349,0,2458273774,1533391929,62.377,35545692989,1399684332,3.94%,157877807,55153373,34.93%,98082476,35847040825,12408254,0.03%,78088,8939719,11448.26%,0,0
1,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.48,0.53,0.18,0.03,0.26,6.44,2.05,0.26,4.87,2.16,18.719144353,78197544917,4.056,160155955792,2.05,19281.49,1.03,78224443047,4.057,34,36086016310,456969558,19281.64,1.03,146.0,27207413469,46390264,0.17%,39,27547937257,5962846,5962846,0,2430293155,1472581858,60.593,35496522176,1411721843,3.98%,151511505,48481223,32.00%,114411697,35660288110,12883418,0.04%,453167,10550769,2328.23%,0,0
2,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.48,0.54,0.18,0.03,0.25,6.51,2.11,0.26,4.21,1.91,20.821249106,76765071233,3.581,160719499650,2.09,21437.29,1.03,76859792158,3.585,6,40198070673,509140363,21437.49,1.03,161.0,27515090571,47363794,0.17%,26,27396164361,5962443,5962443,0,2393586090,1455712780,60.817,35905633684,1367342945,3.81%,148778222,44226161,29.73%,115960237,36188450958,12923443,0.04%,133976,10903996,8138.77%,0,0
3,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.25,6.37,2.11,0.26,4.01,1.78,22.246056253,76690779232,3.343,162108201850,2.12,22939.54,1.031,76718161907,3.344,10,43134874952,543987684,22939.72,1.031,160.0,27450118818,46138466,0.17%,0,27799597173,5962564,5962564,0,2419172902,1492222617,61.683,35782833149,1376769772,3.85%,153182233,46324158,30.24%,113171291,36006083643,12926187,0.04%,71835,10592387,14745.44%,0,0
4,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.24,6.53,2.12,0.25,3.94,1.78,22.260304607,76295852788,3.337,162014722734,2.13,22864.02,1.027,76398462527,3.341,7,43024597419,545038094,22864.19,1.027,162.0,27533005159,47161189,0.17%,4,27597297283,5961727,5961727,0,2455421141,1528401612,62.246,35726337780,1389565824,3.89%,154657137,47789402,30.90%,112296673,36343482345,12596876,0.03%,124190,10926333,8798.08%,0,0
5,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.48,0.54,0.19,0.03,0.25,6.29,2.07,0.25,4.03,1.78,22.411770288,77514251192,3.338,160566711556,2.07,23221.81,1.036,77472523607,3.336,3,43420524687,549961995,23222.03,1.036,141.0,27226972975,47155803,0.17%,4,27482852047,5961856,5961856,0,2412203854,1477358760,61.245,35826124280,1405365717,3.92%,155662413,54006442,34.69%,106752981,36005786401,13009879,0.04%,84374,11271860,13359.40%,0,0
6,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.25,6.52,2.1,0.25,4.17,1.77,22.297754144,76053355562,3.319,160640741629,2.12,22916.0,1.028,76168376276,3.324,20,43033820845,545068589,22916.18,1.028,157.0,27319953671,46230454,0.17%,13,27741567034,5952603,5952603,0,2411444511,1466341654,60.808,36105054315,1417403069,3.93%,154277829,51553420,33.42%,109571693,35728624128,13200077,0.04%,163876,10737885,6552.45%,0,0
7,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.26,6.51,2.1,0.24,4.04,1.77,22.325266493,76400922885,3.332,162159485930,2.12,22926.91,1.027,76447096751,3.334,6,42982739196,544409064,22927.07,1.027,145.0,27389877932,47490350,0.17%,0,27953213196,5961436,5961436,0,2374057861,1457116586,61.377,35928329604,1379274933,3.84%,157253181,51332369,32.64%,108323695,35963444950,13305416,0.04%,126616,10762291,8499.95%,0,0
8,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.24,6.46,2.13,0.27,3.94,1.77,22.335521204,76279431422,3.323,160733932967,2.1,22956.2,1.028,76340557913,3.325,17,43046763848,545218718,22956.37,1.028,150.0,27414747302,46151761,0.17%,4,27775271307,5963052,5963052,0,2394104823,1475008629,61.61,35813172921,1384956671,3.87%,158093618,51115259,32.33%,106245636,35821542622,13045518,0.04%,177978,10521297,5911.57%,0,0
9,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.48,0.54,0.19,0.03,0.25,6.52,2.12,0.25,4.02,1.77,22.299772862,76240239124,3.331,161114833720,2.12,22889.74,1.026,76284601027,3.333,12,43210862392,544682503,22889.93,1.026,149.0,27298350863,47435481,0.17%,17,27545046234,5952543,5952543,0,2381563840,1475844721,61.97,35551302117,1393149714,3.92%,148328847,47223335,31.84%,107484040,35738023109,12916745,0.04%,113867,10443147,9171.36%,0,0
10,2016-06-23,binaryTrees_compatible_v7,5.12.0,binaryTrees_7.js 21,1.0,0.47,0.54,0.19,0.03,0.26,6.51,2.11,0.25,3.98,1.77,22.321981111,76204401782,3.325,162044847503,2.12,22921.85,1.027,76189681031,3.324,9,43012028115,544795913,22922.02,1.027,154.0,27438825350,48137105,0.18%,8,27576989176,5952984,5952984,0,2408139880,1482971344,61.582,35771327631,1388728169,3.88%,157756777,53273912,33.77%,106994459,35945707957,13144487,0.04%,73043,11158663,15276.84%,0,0
1,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,0.99,0.48,0.54,0.17,0.04,0.27,6.45,2.04,0.23,4.58,2.14,20.052463115,87301658535,3.968,177526152647,2.02,22001.47,1.097,87542428509,3.979,16,40938312546,518812998,22003.31,1.097,151.0,31509147552,80718023,0.26%,8,30811718380,5929376,5929376,0,2520907360,1518097354,60.22,42284357422,1447318655,3.42%,169566114,53364695,31.47%,131044752,42642776540,14916831,0.03%,254216,9053746,3561.44%,0,0
2,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.48,0.54,0.17,0.04,0.25,6.54,2.1,0.24,3.89,1.82,23.237480147,86003648489,3.41,181381799066,2.11,25218.46,1.085,86072257074,3.413,5,47209089579,598134487,25221.15,1.085,199.0,31512782858,78434754,0.25%,0,30902342588,5932155,5932155,0,2568256486,1526959788,59.455,42510449740,1449121529,3.41%,173146258,54226394,31.32%,137936712,41867885666,14509283,0.03%,162993,9137366,5605.99%,0,0
3,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.48,0.54,0.17,0.04,0.26,6.48,2.07,0.24,3.79,1.75,24.120515214,86143404415,3.294,181812774799,2.11,26148.78,1.084,86412416795,3.304,6,49124878620,622171191,26151.86,1.084,199.0,32014883198,84648931,0.26%,8,30732207778,5932158,5932158,0,2578601959,1524479211,59.12,42443821387,1435827291,3.38%,173220361,54618458,31.53%,142618360,42420122092,14289543,0.03%,267997,8709229,3249.75%,0,0
4,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.47,0.55,0.17,0.04,0.24,6.54,2.12,0.24,3.75,1.75,24.095311112,86019001706,3.291,180349101725,2.1,26133.32,1.085,85736239347,3.281,14,48893453955,619377509,26135.34,1.085,191.0,32032101089,84272603,0.26%,4,30780286336,5929425,5929425,0,2506726811,1532253824,61.126,41873107461,1422613704,3.40%,164312268,50027392,30.45%,139362754,42146039655,14887253,0.04%,317648,8530057,2685.38%,0,0
5,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.48,0.54,0.17,0.04,0.25,6.46,2.09,0.24,3.71,1.75,24.405199683,86771597238,3.273,180379358636,2.07,26509.92,1.086,86876811678,3.277,12,49687138825,629573993,26512.24,1.086,180.0,31678515842,83374395,0.26%,26,30727014288,5929421,5929421,0,2577225010,1545478257,59.967,42331409476,1452723388,3.43%,167707488,49482069,29.50%,135704657,42674073649,14708431,0.03%,304366,9090427,2986.68%,0,0
6,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.47,0.55,0.17,0.04,0.25,6.51,2.08,0.24,3.83,1.74,24.095969236,85613817597,3.284,180056346853,2.1,26065.42,1.082,85633343235,3.285,9,49108554789,617460576,26067.76,1.082,206.0,31682515398,82344547,0.26%,17,30837189091,5932156,5932156,0,2506645028,1513471973,60.378,42314312104,1443953387,3.41%,163675282,48141762,29.41%,142427582,42185154906,14541308,0.03%,53028,8390546,15822.86%,0,0
7,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.47,0.55,0.17,0.04,0.23,6.58,2.11,0.24,3.74,1.74,24.144722982,85133791308,3.26,179320988756,2.1,26110.17,1.081,85197623950,3.263,8,48900535154,619599260,26112.21,1.081,190.0,31856570508,82316214,0.26%,13,30865172362,5931007,5931007,0,2555045308,1537917904,60.191,42131945963,1438219092,3.41%,162836576,49718041,30.53%,138677117,42595415090,14699295,0.03%,149186,8257897,5535.30%,0,0
8,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.47,0.55,0.17,0.04,0.26,6.56,2.1,0.23,3.77,1.74,24.06751792,85884752673,3.269,180200840310,2.1,26270.13,1.092,85993563247,3.273,18,49413632626,625832705,26272.2,1.092,187.0,31965013715,85685033,0.27%,8,31195067674,5929426,5929426,0,2533461924,1525407028,60.21,42658723036,1431183193,3.35%,166849563,52862329,31.68%,136614828,42747109823,14767751,0.03%,326978,8661246,2648.88%,0,0
9,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.48,0.55,0.17,0.04,0.24,6.53,2.1,0.24,3.8,1.74,24.148172572,86506092660,3.285,181239317341,2.1,26332.23,1.09,86584427589,3.288,20,49702103683,626983874,26334.19,1.091,172.0,31946752398,84795979,0.27%,8,31022764848,5929426,5929426,0,2531054861,1534336296,60.62,42081641718,1455735563,3.46%,166421865,50302835,30.23%,133802917,42433030332,14804314,0.03%,432130,8397920,1943.38%,0,0
10,2019-04-03,binaryTrees_compatible_v7,6.17.1,binaryTrees_7.js 21,1.0,0.47,0.55,0.17,0.04,0.25,6.59,2.1,0.23,3.77,1.74,24.106013975,85863578181,3.276,180445511256,2.1,26211.13,1.087,85861832994,3.276,13,49292327580,621825667,26213.0,1.087,168.0,31661663418,83563195,0.26%,8,31172105191,5929417,5929417,0,2468226451,1503497519,60.914,42602967979,1426633155,3.35%,164228698,52227919,31.80%,133926761,42481477086,14896499,0.04%,366451,8623809,2353.33%,0,0
1,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.5,0.52,0.17,0.04,0.27,6.25,1.98,0.25,4.66,2.13,20.303649367,94638832862,3.979,188336809967,1.99,23783.23,1.171,94925195111,3.991,18,44711906388,566437800,23788.57,1.172,169.0,33329995339,106526690,0.32%,119,32251058829,6025611,6025611,0,2587342086,1549235344,59.877,46101927540,1478824873,3.21%,154807144,52010809,33.60%,193667429,45321093278,13505871,0.03%,264409,9714218,3673.94%,0,0
2,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.49,0.53,0.17,0.04,0.26,6.37,2.04,0.23,3.86,1.79,23.75526462,92748195192,3.37,189477485623,2.05,27515.29,1.158,92178129743,3.35,19,51363054019,650602692,27521.88,1.159,173.0,33040836477,107432228,0.33%,119,32230440702,6026509,6026509,0,2576700383,1559107845,60.508,45612375304,1446251597,3.17%,158755564,56209217,35.41%,194103545,45533057517,13641283,0.03%,173616,10050562,5788.96%,0,0
3,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,1.0,0.49,0.54,0.18,0.04,0.24,6.5,2.06,0.22,3.77,1.73,24.524991632,91472782958,3.243,188392219621,2.05,28207.7,1.15,91267093252,3.235,28,52646486050,666900414,28213.35,1.15,196.0,32519490540,106103996,0.33%,192,32181934050,6031846,6031846,0,2569416300,1528736328,59.497,45887567034,1471266880,3.21%,156951968,52466229,33.43%,191586878,45836739794,13783848,0.03%,201752,9649192,4782.70%,0,0
4,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.48,0.54,0.17,0.04,0.24,6.47,2.08,0.23,3.78,1.73,24.374536546,89711805521,3.234,187463517897,2.08,27738.26,1.138,89555470587,3.228,8,51832938922,656626156,27744.67,1.138,179.0,32790223655,104382960,0.32%,207,31965005017,6031903,6031903,0,2600647763,1549613373,59.586,46073521706,1458791066,3.17%,152601916,49144313,32.20%,209880510,45961077353,13594018,0.03%,268533,9424514,3509.63%,0,0
5,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.48,0.54,0.18,0.04,0.23,6.54,2.1,0.23,3.76,1.73,24.335694016,90093706379,3.242,187055525968,2.08,27782.14,1.142,90248996929,3.248,34,52287453539,657494180,27788.69,1.142,174.0,32594061966,102813996,0.32%,189,32255661102,6032033,6032033,0,2555097162,1517440985,59.389,45568485344,1443608547,3.17%,160154490,55704817,34.78%,204077396,45495492495,13913219,0.03%,260153,9375474,3603.83%,0,0
6,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.48,0.54,0.18,0.04,0.24,6.47,2.07,0.23,3.74,1.72,24.431259878,90632717972,3.239,187208280045,2.07,27975.67,1.145,90851448396,3.247,25,52694086085,667455566,27981.5,1.145,170.0,32868626796,104713177,0.32%,184,32448773810,6032160,6032160,0,2556769120,1545987538,60.466,46193095789,1438077204,3.11%,153969700,55250484,35.88%,189027559,45506107230,14287140,0.03%,302744,10150090,3352.70%,0,0
7,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.49,0.54,0.17,0.04,0.25,6.4,2.06,0.23,3.8,1.73,24.561324753,91867407215,3.242,187415456026,2.04,28331.27,1.153,92070062424,3.249,27,53272590004,673827480,28337.29,1.154,153.0,32893820892,106616365,0.32%,228,32240602665,6036929,6036929,0,2588774300,1554617607,60.052,46140112210,1484766439,3.22%,156290141,53196855,34.04%,194221659,45528078989,13865741,0.03%,193770,9358490,4829.69%,0,0
8,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,1.0,0.5,0.53,0.17,0.04,0.25,6.24,2.02,0.24,3.74,1.72,24.47690392,92305776070,3.227,188616359475,2.04,28598.27,1.168,92468785307,3.233,28,53686637077,680477358,28603.68,1.169,184.0,33251236395,107947180,0.32%,180,32018087781,6031582,6031582,0,2574449211,1544187574,59.981,45772300345,1446468885,3.16%,150494357,50262701,33.40%,199632245,45712647096,13732839,0.03%,132885,9647243,7259.84%,0,0
9,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.49,0.53,0.17,0.04,0.27,6.21,2.01,0.23,3.88,1.73,24.563168017,93145414461,3.25,189004948117,2.04,28657.04,1.167,93338682158,3.257,10,54105284086,682847686,28663.68,1.167,184.0,33099353952,106945062,0.32%,198,32191369530,6031649,6031649,0,2606765781,1543823524,59.224,45696492435,1484219137,3.25%,160755571,52749896,32.81%,203933923,45681663111,13643591,0.03%,274161,10221049,3728.12%,0,0
10,2017-07-11,binaryTrees_compatible_v7,7.10.1,binaryTrees_7.js 21,0.99,0.49,0.54,0.17,0.04,0.24,6.42,2.05,0.25,3.73,1.73,24.573870565,91485456114,3.229,187175846979,2.04,28331.13,1.153,91492648906,3.229,22,52924342436,670819045,28336.74,1.153,182.0,32650814721,103855517,0.32%,223,32121185173,6032104,6032104,0,2577062446,1538401072,59.696,45679699774,1457574879,3.19%,151992192,51060323,33.59%,188043098,46247719889,14262637,0.03%,375156,9725263,2592.33%,0,16
1,2019-12-17,binaryTrees_compatible_v7,8.17.0,binaryTrees_7.js 21,0.99,0.52,0.52,0.21,0.03,0.25,6.19,1.91,0.25,3.74,2.14,19.017029821,82845496192,3.997,158261539317,1.91,20723.82,1.09,82705591582,3.99,49,38511904764,486002063,20729.27,1.09,163.0,30070815643,49010780,0.16%,17,26068352875,6074477,6074477,0,1551550211,844650485,54.439,42963242646,1104402954,2.57%,130967146,45161366,34.48%,160505031,43031590566,8174390,0.02%,170300,8822759,5180.72%,0,0
2,2019-12-17,binaryTrees_compatible_v7,8.17.0,binaryTrees_7.js 21,0.99,0.52,0.52,0.21,0.03,0.25,6.18,1.94,0.27,3.32,1.95,20.663932034,82120937042,3.63,157570886239,1.92,22617.55,1.095,82347156913,3.64,47,42428754483,537172402,22623.44,1.095,180.0,30165260443,47846938,0.16%,4,25878788499,6072264,6072264,0,1548448986,851121432,54.966,42758277373,1073359252,2.51%,127054618,42547066,33.49%,157455270,43322916922,8151948,0.02%,218827,9461084,4323.55%,0,0
