version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
v9.11.2,binaryTrees_7.js 21,0.99,0.53,0.50,0.21,0.03,0.26,6.15,1.82,0.29,3.48,2.14,19953999294 ns,85037315229,3.970 GHz,155847179995,1.82,21418.13 msec,1.073,85327906859,3.983 GHz,40,39882227235,505687186,21423.68 msec,1.074,172 C,29800978532,46864636,0.16%,4,25709299004,6073509,6073509,0,1584914463,876419336,55.298,42652205706,1088024991,2.55%,142175606,51459618,36.19%,173134641,42721488470,9727516,0.02%,98268,8545990,8696.62%,0,0
v10.24.1,binaryTrees_7.js 21,0.99,0.61,0.44,0.12,0.02,0.42,4.93,1.66,0.12,6.69,1.80,21937358210 ns,207441922018,3.387 GHz,340854567761,1.64,61247.74 msec,2.792,207408824191,3.386 GHz,68,115157043908,1455766812,61256.37 msec,2.792,233 C,60496296584,121429913,0.20%,4,43000356319,5956506,5956506,0,4939500778,1878652007,38.033,82346669584,2327084949,2.83%,407960394,118270749,28.99%,212344812,82569144292,32275792,0.04%,547878,8882649,1621.28%,0,0
v11.15.0,binaryTrees_7.js 21,0.99,0.58,0.46,0.12,0.02,0.40,5.21,1.72,0.12,6.40,1.80,22957351828 ns,208053060140,3.370 GHz,357226181894,1.71,61731.85 msec,2.689,207994460157,3.369 GHz,77,115847956795,1466687497,61740.89 msec,2.689,226 C,60570147426,118385320,0.20%,17,47112453303,5942241,5942241,0,4708142541,1779718145,37.801,87478005390,2238853578,2.56%,392318132,117021519,29.83%,198601815,87407131918,31327845,0.04%,698086,7795561,1116.70%,0,0
v12.22.12,binaryTrees_7.js 21,0.98,0.57,0.48,0.15,0.03,0.35,6.04,1.76,0.26,5.04,2.09,17220466118 ns,104164769633,3.904 GHz,181641978215,1.75,26679.21 msec,1.549,103935303259,3.895 GHz,35,49803683414,630452544,26690.50 msec,1.550,200 C,32879403012,57328772,0.17%,26,29548607129,5996923,5996923,0,2335156032,1072173025,45.914,48408944442,1343056331,2.77%,214450210,66975045,31.23%,291759713,48340957890,16844179,0.03%,717349,8660111,1207.24%,0,0
v13.14.0,binaryTrees_7.js 21,0.99,0.60,0.45,0.14,0.03,0.39,5.61,1.63,0.26,5.39,2.07,16954685928 ns,113181062508,3.872 GHz,187113672215,1.65,29224.26 msec,1.724,113183256284,3.872 GHz,31,54465307599,690923816,29235.30 msec,1.724,187 C,34439343449,61669027,0.18%,61,30797844960,5993093,5993093,0,2596624421,1138673728,43.852,50686515155,1436336092,2.83%,229025348,67715411,29.57%,287284824,51310235570,17009026,0.03%,536263,7310230,1363.18%,0,0
v14.21.3,binaryTrees_7.js 21,0.98,0.53,0.50,0.13,0.03,0.35,6.40,1.89,0.26,3.55,2.13,23972727032 ns,109599421284,3.981 GHz,208948221076,1.91,27523.39 msec,1.148,109561988071,3.980 GHz,62,51393431610,648716603,27535.75 msec,1.149,183 C,38460236927,73566280,0.19%,35,34438117307,5980248,5980247,1,2015563135,1180239492,58.556,56168614152,1301953739,2.32%,180391200,70706565,39.20%,277047688,55407746348,14583658,0.03%,644742,9554677,1481.94%,0,0
v15.14.0,binaryTrees_7.js 21,0.98,0.56,0.48,0.16,0.03,0.34,6.18,1.81,0.25,3.50,2.13,25252071150 ns,114330229844,3.992 GHz,207622659522,1.82,28632.71 msec,1.134,114494498181,3.998 GHz,42,53838728837,681861272,28645.02 msec,1.134,184 C,38795344127,64422636,0.17%,13,34433989662,6079983,6079981,2,2028373677,1141359345,56.270,53881151809,1326068300,2.46%,177066115,70298880,39.70%,268833014,53603073586,14730334,0.03%,438837,9760487,2224.17%,0,0
v16.20.2,binaryTrees_7.js 21,0.98,0.55,0.48,0.14,0.02,0.34,6.23,1.81,0.23,3.34,2.13,25277013057 ns,116735499961,3.992 GHz,213150812713,1.83,29239.06 msec,1.157,116846363764,3.996 GHz,26,55005659454,696561245,29249.88 msec,1.157,190 C,41528553003,63018436,0.15%,13,35624289531,6070163,6070160,3,2127105796,1158390308,54.459,57083519514,1342874382,2.35%,196365945,73049886,37.20%,278098573,56895265437,15410909,0.03%,510266,8773716,1719.44%,0,0
v17.9.1,binaryTrees_7.js 21,0.99,0.56,0.48,0.18,0.02,0.32,6.01,1.77,0.23,3.26,2.13,26064060398 ns,118725955533,3.985 GHz,212047175290,1.78,29788.97 msec,1.143,118767265513,3.986 GHz,22,55678613644,703403611,29799.64 msec,1.143,179 C,41965013256,64357402,0.15%,44,35602422567,6076730,6076730,0,2141168421,1156573447,54.016,57427000213,1321588359,2.30%,195372657,73957466,37.85%,283523695,57632688064,14568546,0.03%,356474,9424565,2643.83%,0,0
v18.17.1,binaryTrees_7.js 21,0.99,0.56,0.47,0.16,0.02,0.34,6.28,1.76,0.22,4.84,2.12,22229064792 ns,115214370754,3.949 GHz,205028777362,1.77,29171.67 msec,1.312,115278710216,3.951 GHz,70,54203327306,685424891,29182.21 msec,1.313,220 C,39891859989,65671595,0.16%,0,36265569550,6066497,6066497,0,3170486036,1623655419,51.212,55777123190,1705717634,3.06%,240206172,91325631,38.02%,296229806,55691373265,17550402,0.03%,458651,8311870,1812.24%,0,0
v19.9.0,binaryTrees_7.js 21,0.98,0.56,0.47,0.16,0.02,0.35,6.15,1.77,0.24,3.59,2.13,24672419755 ns,111117854988,3.995 GHz,199235935995,1.79,27810.68 msec,1.127,111386737208,4.004 GHz,56,52453027345,658531083,27822.35 msec,1.128,185 C,39706208762,63471614,0.16%,4,34422577151,6071923,6071921,2,2056286698,1124266102,54.675,54868608168,1321446393,2.41%,184804840,72865839,39.43%,284640453,53794392649,15457684,0.03%,806748,9471816,1174.07%,0,0
v20.5.1,binaryTrees_7.js 21,0.99,0.59,0.45,0.16,0.02,0.37,5.85,1.70,0.22,4.25,2.12,21647001005 ns,116026533129,3.963 GHz,196986646039,1.70,29271.39 msec,1.352,115982483277,3.962 GHz,40,54723998428,693499997,29281.67 msec,1.353,261 C,38846610061,67594306,0.17%,0,33332102409,6074151,6074151,0,2528951510,1168130971,46.190,55515732573,1426009221,2.57%,219097110,74210514,33.87%,300774090,55728893013,17400137,0.03%,395846,9149486,2311.38%,0,2
