test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
1,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,1.0,0.41,0.62,0.19,0.03,0.17,6.75,2.43,0.0,2.22,2.16,17.546095568,71508684218,4.076,173999588708,2.43,17544.15,1.0,71512146425,4.076,2,33155311679,419730637,17544.15,1.0,17.0,37900759816,55012207,0.15%,0,30318595436,65664,65664,0,807326097,296493533,36.725,52031500147,609447172,1.17%,95455030,36464379,38.20%,3797993,52013657528,3437782,0.01%,69855,635200,909.31%,0,0,16.304,3.0977599999999996,10.108479999999998,0.48911999999999994,2.77168
2,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,1.0,0.41,0.62,0.19,0.03,0.17,6.74,2.42,0.01,2.22,2.16,17.584110532,71609660880,4.073,174723467016,2.44,17582.43,1.0,71621125505,4.073,3,33212591958,420447958,17582.45,1.0,13.0,37890325373,53905879,0.14%,0,29980241894,65662,65662,0,790459585,298769554,37.797,51792484285,610810380,1.18%,95733101,38387904,40.10%,3633416,51642996125,3645812,0.01%,46056,386007,838.13%,0,0,16.292,3.0954800000000002,10.101040000000001,0.48876000000000003,2.7696400000000003
3,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.61,0.19,0.03,0.18,6.75,2.42,0.01,2.21,2.15,17.885119966,72143914247,4.034,174253056285,2.41,17883.25,1.0,72143834614,4.034,9,33503281420,424110781,17883.29,1.0,13.0,38047507188,57133879,0.15%,0,30339519219,65663,65663,0,804299302,306231326,38.074,51877454170,609875535,1.18%,93790004,38044066,40.56%,4062613,51912413009,3336971,0.01%,258051,634162,245.75%,0,0,16.136,3.0658399999999997,9.84296,0.48407999999999995,2.90448
4,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.62,0.2,0.03,0.16,6.78,2.46,0.0,2.1,2.06,18.458534053,71130656798,3.855,174240053802,2.45,18453.69,1.0,71127270375,3.854,10,34581423619,437778598,18453.74,1.0,9.0,37832305660,54579662,0.14%,0,30364624519,65668,65668,0,828849557,305459173,36.853,51772781255,614908251,1.19%,99209778,38064367,38.37%,4700233,51564003977,3408217,0.01%,261400,899581,344.14%,0,0,15.42,3.084,9.5604,0.46259999999999996,2.4672
5,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.61,0.19,0.03,0.17,6.74,2.42,0.0,2.11,2.06,18.607021018,71839692346,3.862,175184558481,2.44,18602.24,1.0,71833344788,3.862,2,34807449096,440649219,18602.31,1.0,7.0,37802223996,58621865,0.16%,0,30467783985,65664,65664,0,804400794,308256771,38.321,52026441834,611499580,1.18%,94494580,38979773,41.25%,4570549,51610166096,3326874,0.01%,365137,844527,231.29%,0,0,15.448,2.93512,9.42328,0.46344,2.62616
6,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.62,0.19,0.03,0.17,6.73,2.42,0.0,2.19,2.13,18.041122885,71773728716,3.979,174118615736,2.43,18039.34,1.0,71800600165,3.98,12,33768086489,427359177,18039.33,1.0,11.0,37617521136,54215948,0.14%,0,30334381546,65664,65664,0,812153056,300876308,37.047,51973795799,609082444,1.17%,95698849,37462186,39.15%,3616571,51896906651,3311887,0.01%,340557,372414,109.35%,0,0,15.916,3.0240400000000003,9.86792,0.47748,2.7057200000000003
7,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.61,0.19,0.03,0.17,6.71,2.43,0.0,2.09,2.04,18.711195671,71820594046,3.839,173936083207,2.42,18707.51,1.0,71826552679,3.839,11,35129104553,444619999,18707.52,1.0,7.0,37963030751,55387654,0.15%,0,30327586170,65664,65664,0,789990926,296796724,37.57,51596378401,607859533,1.18%,95994557,38591781,40.20%,5314041,51592139761,4206984,0.01%,275023,858098,312.01%,0,0,15.356,2.91764,9.36716,0.46068,2.61052
8,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.62,0.2,0.03,0.16,6.74,2.42,0.0,2.09,2.04,18.711760725,71733234195,3.834,174444803490,2.43,18708.23,1.0,71725443468,3.834,14,35096220010,444369485,18708.26,1.0,7.0,37793812803,59010504,0.16%,0,30449744388,65665,65665,0,799217377,308744519,38.631,51744844784,615651493,1.19%,95546275,38619325,40.42%,4366242,51334637771,3417741,0.01%,310566,938570,302.21%,0,0,15.336,3.0672,9.50832,0.46008,2.45376
9,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.62,0.2,0.03,0.16,6.75,2.44,0.0,2.2,2.13,17.796887821,71394006886,4.012,173845404797,2.43,17795.07,1.0,71422250680,4.014,10,33512278352,424241447,17795.09,1.0,11.0,37635316728,54654238,0.15%,0,30284465927,65664,65664,0,819364818,301382273,36.782,51714387337,613876671,1.19%,94771477,37746582,39.83%,3773106,51964285326,3564256,0.01%,136399,843383,618.32%,0,0,16.048,3.2096,9.94976,0.4814399999999999,2.5676799999999997
10,2012-03-13,binaryTrees_v2_21_original,g++-4.4,binaryTrees_2.c 21,0.99,0.41,0.62,0.19,0.03,0.17,6.74,2.42,0.0,2.16,2.11,18.077642527,71643988693,3.964,175079589536,2.45,18075.35,1.0,71646964264,3.964,8,34020872003,430554928,18075.41,1.0,10.0,37814398114,58097573,0.15%,0,30318581750,65663,65663,0,808405557,300952376,37.228,51872300400,616939701,1.19%,97421004,38956696,39.99%,3699583,51409333796,3384559,0.01%,192112,701356,365.08%,0,0,15.856,3.01264,9.83072,0.47568,2.69552
1,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,1.0,0.4,0.62,0.2,0.03,0.14,6.88,2.49,0.0,2.36,2.16,16.866123595,68690374533,4.073,173589473048,2.53,16864.62,1.0,68692327179,4.073,5,31854136287,403254631,16864.65,1.0,18.0,38488303360,55053965,0.14%,0,29850507361,65664,65664,0,811339232,310277317,38.243,51702396642,608599374,1.18%,86667019,31484180,36.33%,3018448,51837234026,3251149,0.01%,47496,277793,584.88%,0,0,16.292,3.2584000000000004,10.101040000000001,0.48876000000000003,2.2808800000000002
2,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.63,0.2,0.03,0.16,6.86,2.48,0.01,2.35,2.16,16.893432393,68655962427,4.065,174575085142,2.54,16891.22,1.0,68636129593,4.063,5,31828118399,402861896,16891.24,1.0,13.0,37968695664,54260427,0.14%,0,30127517989,65665,65665,0,798128723,297426139,37.265,52300070731,607246324,1.16%,90593487,35756765,39.47%,3136228,51694304887,3188910,0.01%,100325,289021,288.08%,0,0,16.26,3.2520000000000007,10.2438,0.4878,2.6016000000000004
3,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.61,0.2,0.03,0.14,6.89,2.53,0.0,2.21,2.07,17.834471719,69054527043,3.873,171637746735,2.49,17830.87,1.0,68999110072,3.87,10,33372299918,422579395,17830.92,1.0,8.0,38223450898,56621542,0.15%,0,30099122483,65663,65663,0,806254955,310529081,38.515,50977842697,621215450,1.22%,96856156,34373297,35.49%,4345379,52248678360,3066518,0.01%,267330,383010,143.27%,0,0,15.492,3.0984000000000003,9.45012,0.46476,2.16888
4,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.61,0.2,0.03,0.14,6.88,2.54,0.0,2.28,2.13,17.286304667,69230244934,4.005,169568991779,2.45,17284.52,1.0,69208019168,4.004,11,32508879126,411463376,17284.53,1.0,11.0,38144363882,56026747,0.15%,0,30184762790,65664,65664,0,783327166,300816943,38.402,50776773422,616531535,1.21%,93587842,32906390,35.16%,3434452,52753974938,3339031,0.01%,166540,296762,178.19%,0,0,16.02,3.204,9.7722,0.48059999999999997,2.2428000000000003
5,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.61,0.21,0.03,0.14,6.9,2.57,0.0,2.2,2.12,17.385170387,69024342150,3.971,172590444127,2.5,17383.13,1.0,69041344006,3.972,10,32550813868,412148411,17383.15,1.0,11.0,37662302572,53122185,0.14%,0,31156689692,65662,65662,0,804857467,290480002,36.091,51619190820,625020638,1.21%,104388563,44028107,42.18%,3387190,52040995214,3010050,0.01%,236566,296264,125.24%,0,0,15.884,3.33564,9.68924,0.47652,2.2237600000000004
6,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.62,0.2,0.03,0.15,6.89,2.5,0.0,2.22,2.04,17.999266796,68792802253,3.823,172750195864,2.51,17995.49,1.0,68775845856,3.822,19,33760524878,427371193,17995.59,1.0,6.0,38247259327,55878077,0.15%,0,29905157019,65663,65663,0,801077806,314764998,39.293,51606927936,609208695,1.18%,91379195,31834249,34.84%,4238831,52171171882,3235927,0.01%,247996,456403,184.04%,0,0,15.292,3.0584000000000002,9.48104,0.45876,2.2938
7,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.63,0.2,0.03,0.16,6.85,2.42,0.01,2.28,2.12,17.400852006,68987487187,3.965,175424171908,2.54,17398.71,1.0,68979202593,3.965,16,32540013639,411849555,17398.74,1.0,9.0,37962726189,53365207,0.14%,0,29776599087,65663,65663,0,842013681,298955726,35.505,52799448826,597965723,1.13%,91220662,33337761,36.55%,3511927,51197810076,3369730,0.01%,254005,313883,123.57%,0,0,15.86,3.172,9.9918,0.47579999999999995,2.5376
8,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.63,0.2,0.03,0.15,6.84,2.46,0.0,2.3,2.11,17.438103819,69071389055,3.961,176040777447,2.55,17435.98,1.0,69004105960,3.958,17,32775471387,414802611,17436.0,1.0,10.0,37955934072,57037634,0.15%,0,29559174075,65665,65665,0,815292819,303328592,37.205,52150678010,598828778,1.15%,89308867,34778327,38.94%,3373067,51274174789,3593004,0.01%,172199,296912,172.42%,0,0,15.844,3.1688,9.98172,0.47531999999999996,2.3766
9,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.39,0.62,0.21,0.03,0.15,6.89,2.56,0.0,2.2,2.1,17.502768161,68987715040,3.942,173971175986,2.52,17501.07,1.0,69000869293,3.943,2,32892068903,416343081,17501.09,1.0,9.0,37575880307,57787214,0.15%,0,31013764711,65663,65663,0,806315319,287369566,35.64,51646098832,618640350,1.20%,102664466,41415281,40.34%,3427325,52113159023,3053430,0.01%,155436,303215,195.07%,0,0,15.768,3.31128,9.77616,0.47304,2.3652
10,2013-04-12,binaryTrees_v2_21_original,g++-4.6,binaryTrees_2.c 21,0.99,0.4,0.62,0.2,0.03,0.15,6.86,2.5,0.0,2.17,2.03,18.205633493,69436085261,3.815,173449570068,2.5,18201.24,1.0,69431075001,3.815,14,34178809607,432696234,18201.26,1.0,7.0,37852926016,62992695,0.17%,0,30197990405,65664,65664,0,818589255,300606208,36.722,51580508889,610596582,1.18%,100330021,38855547,38.73%,4149309,51683680147,3234522,0.01%,238962,485367,203.11%,0,0,15.26,3.052,9.4612,0.4578,2.2889999999999997
1,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,1.0,0.39,0.61,0.23,0.02,0.13,6.8,2.55,0.0,2.25,2.16,17.059936934,69526883309,4.076,173274064964,2.49,17058.37,1.0,69513400516,4.075,2,32235116817,408081516,17058.38,1.0,17.0,37331580491,52174594,0.14%,0,30743023122,65664,65664,0,785299541,292414982,37.236,51442413197,613611780,1.19%,103318293,44344787,42.92%,3324471,51989569809,2960241,0.01%,43706,302542,692.22%,0,0,16.304,3.74992,9.94544,0.32608,2.11952
2,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,1.0,0.4,0.61,0.22,0.03,0.13,6.8,2.51,0.0,2.31,2.16,17.096729945,69617537220,4.072,171542961868,2.46,17094.9,1.0,69603375096,4.072,1,32287427218,408658108,17094.91,1.0,14.0,38227025993,56120865,0.15%,0,30121231632,65664,65664,0,794717905,316495973,39.825,50948612714,615390369,1.21%,95219714,36156014,37.97%,3250796,52254111068,3068685,0.01%,52402,316523,604.03%,0,0,16.288,3.58336,9.93568,0.48863999999999996,2.11744
3,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.61,0.23,0.02,0.14,6.8,2.53,0.02,2.25,2.16,17.149877402,69726516130,4.066,172467432316,2.47,17147.69,1.0,69744771594,4.067,2,32328099385,409220066,17147.71,1.0,11.0,37504775184,53797495,0.14%,0,30854696147,65661,65661,0,811897719,295152445,36.353,51717870965,615682362,1.19%,102185381,41911484,41.02%,3496022,52029033409,3128310,0.01%,104166,376287,361.24%,0,0,16.264,3.74072,9.92104,0.32528,2.2769600000000003
4,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.61,0.22,0.03,0.14,6.78,2.49,0.0,2.16,2.04,18.213358366,69791652103,3.833,173427577493,2.49,18209.42,1.0,69783361555,3.832,10,34181203423,432763390,18209.46,1.0,7.0,37945989417,54808372,0.14%,0,30251747521,65664,65664,0,795635909,301176516,37.854,51519853651,616107912,1.20%,98844357,39397311,39.86%,4492008,51698862478,3161394,0.01%,255043,458191,179.65%,0,0,15.332,3.37304,9.35252,0.45996,2.1464800000000004
5,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.61,0.22,0.03,0.14,6.78,2.47,0.0,2.17,2.04,18.248423583,69864946657,3.829,173767898669,2.49,18245.42,1.0,69813073471,3.826,14,34220752852,433125335,18245.45,1.0,6.0,37906825710,55865209,0.15%,0,30244711217,65664,65664,0,808991317,296451455,36.645,51795545905,605110897,1.17%,96269184,38254658,39.74%,5237475,51832714874,3220372,0.01%,287419,521684,181.51%,0,0,15.316,3.36952,9.34276,0.45948,2.1442400000000004
6,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.62,0.22,0.02,0.14,6.78,2.44,0.0,2.33,2.13,17.374829628,69726722688,4.014,174587850761,2.5,17373.02,1.0,69734504517,4.014,18,32673955127,413675292,17373.06,1.0,9.0,38321373463,55690834,0.15%,0,29629940537,65664,65664,0,818316806,314781176,38.467,52107936740,603461866,1.16%,90545267,32447941,35.84%,3714642,51638324721,3252802,0.01%,135075,348194,257.78%,0,0,16.056,3.5323200000000003,9.95472,0.32112,2.2478400000000005
7,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.62,0.22,0.02,0.14,6.78,2.44,0.0,2.26,2.13,17.503796438,69633149662,3.979,174656758806,2.51,17501.81,1.0,69626989624,3.978,11,32747112973,414546338,17501.86,1.0,10.0,38171223182,54976113,0.14%,0,30006941520,65665,65665,0,802338952,307705187,38.351,51980976116,607568094,1.17%,88719473,34655158,39.06%,3478921,51746670377,3329419,0.01%,242937,302868,124.67%,0,0,15.916,3.50152,9.86792,0.31832,2.2282400000000004
8,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.62,0.22,0.03,0.15,6.77,2.45,0.0,2.23,2.1,17.620531795,69604208022,3.951,175883740432,2.53,17618.69,1.0,69599936722,3.95,14,33149683768,419646107,17618.73,1.0,8.0,37996525718,54771408,0.14%,0,30011296459,65664,65664,0,799697324,298628639,37.343,52275485991,602930260,1.15%,91157107,36140757,39.65%,3791884,51136355436,3240749,0.01%,146278,362828,248.04%,0,0,15.804,3.47688,9.79848,0.47412,2.3706
9,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,0.99,0.4,0.62,0.23,0.03,0.13,6.8,2.56,0.01,2.18,2.01,18.155757916,68715109568,3.785,171958469022,2.5,18153.87,1.0,68709042579,3.785,15,34197937156,432848075,18153.93,1.0,19.0,37661218023,53417221,0.14%,0,30276165743,65663,65663,0,769057800,279171652,36.3,52358705581,599970896,1.15%,88096677,34413969,39.06%,3844723,51548029329,3716391,0.01%,141497,358059,253.05%,0,0,15.14,3.4822,9.386800000000001,0.4542,1.9682000000000002
10,2014-06-12,binaryTrees_v2_21_original,g++-4.7,binaryTrees_2.c 21,1.0,0.39,0.62,0.22,0.03,0.13,6.79,2.54,0.0,1.98,1.85,19.653119561,68578332602,3.49,174777827668,2.55,19649.35,1.0,68569859009,3.49,9,37134264438,470148414,19649.38,1.0,18.0,37567840276,55824601,0.15%,0,30037702142,65663,65663,0,788317682,297279288,37.711,51364989414,612247187,1.19%,97779477,35965255,36.78%,4318179,52306512990,3036922,0.01%,79892,437661,547.82%,0,0,13.96,3.0712,8.6552,0.4188,1.8148000000000002
1,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.61,0.23,0.02,0.14,6.84,2.56,0.01,2.28,2.16,17.013272133,69113808859,4.063,173704020793,2.51,17009.91,1.0,69112060072,4.063,2,32063405709,405938562,17009.95,1.0,11.0,37516773188,52816905,0.14%,0,31139956971,65663,65663,0,795034261,292618864,36.806,51759080753,620490809,1.20%,106565661,44310451,41.58%,3978461,52037150015,3029092,0.01%,110612,360074,325.53%,0,0,16.252,3.7379599999999997,9.91372,0.32504,2.27528
2,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,1.0,0.39,0.63,0.22,0.02,0.15,6.8,2.44,0.01,2.31,2.16,17.032874151,69432305767,4.077,176538145988,2.54,17031.0,1.0,69422421575,4.076,1,32191340987,407461191,17031.01,1.0,14.0,37458360993,53030003,0.14%,0,30327165402,65665,65665,0,801123188,289469948,36.133,52820745723,599116369,1.13%,92366133,39312975,42.56%,3742203,50882924991,4279529,0.01%,42675,516906,1211.26%,0,0,16.308,3.58776,10.27404,0.32616,2.4461999999999997
3,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.61,0.22,0.02,0.14,6.82,2.48,0.0,2.25,2.14,17.417714398,69797195046,4.008,173258229886,2.48,17415.44,1.0,69788679978,4.007,3,32633952092,413103569,17415.52,1.0,11.0,37711323740,53908441,0.14%,0,30378999871,65668,65668,0,803602612,300862908,37.439,51988635125,610250732,1.17%,95556122,37197221,38.93%,4128509,51908911633,3423996,0.01%,228773,413368,180.69%,0,0,16.032,3.52704,9.77952,0.32064,2.2444800000000003
4,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.62,0.22,0.03,0.14,6.82,2.5,0.0,2.16,2.04,18.16944431,69432451609,3.822,173447898414,2.5,18165.4,1.0,69409241422,3.821,15,34085072147,431471211,18165.44,1.0,7.0,37657178067,52912063,0.14%,0,30289749560,65664,65664,0,788813403,304780881,38.638,51825689185,613131439,1.18%,94520646,37231590,39.39%,4564072,51901564577,3145291,0.01%,257801,402958,156.31%,0,0,15.288,3.36336,9.47856,0.45864,2.1403200000000004
5,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.63,0.21,0.02,0.15,6.8,2.42,0.0,2.26,2.11,17.447529752,69327298898,3.974,176679887465,2.55,17445.56,1.0,69330446583,3.974,14,32806741112,415359675,17445.57,1.0,9.0,38003803462,53455580,0.14%,0,29494875061,65667,65667,0,833180104,308832996,37.067,52492239156,605934042,1.15%,92178868,35522220,38.54%,3503203,50909995620,3323389,0.01%,145447,363608,249.99%,0,0,15.896,3.3381600000000002,10.01448,0.31792000000000004,2.3844
6,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.61,0.22,0.03,0.14,6.82,2.52,0.01,2.22,2.11,17.568528256,69753080454,3.971,173298271634,2.49,17566.41,1.0,69769629826,3.972,20,33084216052,418714943,17566.44,1.0,9.0,37684461486,57106432,0.15%,0,30642376282,65662,65662,0,825972238,304038453,36.81,51266443077,620899964,1.21%,106180273,42337176,39.87%,3766920,52070339420,3068234,0.01%,126601,311295,245.89%,0,0,15.884,3.4944800000000003,9.68924,0.47652,2.2237600000000004
7,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.62,0.22,0.02,0.15,6.81,2.45,0.01,2.25,2.1,17.628392286,69736866106,3.956,174859454948,2.51,17626.23,1.0,69715688983,3.955,8,33141521576,419501127,17626.28,1.0,8.0,38242946753,55147169,0.14%,0,29952282043,65664,65664,0,822709546,304643230,37.029,52072729959,608178971,1.17%,94111555,35103089,37.30%,3947907,51528667636,3283283,0.01%,156918,326327,207.96%,0,0,15.824,3.48128,9.81088,0.31648,2.3735999999999997
8,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.4,0.62,0.22,0.02,0.14,6.82,2.51,0.0,2.16,2.03,18.159935675,69360591688,3.82,172893034751,2.5,18156.07,1.0,69342199990,3.819,17,34078107721,431404576,18156.08,1.0,6.0,37778933633,52733741,0.14%,0,30364927040,65666,65666,0,810064994,299509246,36.973,51895301893,608191752,1.17%,98116004,37454260,38.17%,4615933,51818219136,4200470,0.01%,217304,403153,185.52%,0,0,15.28,3.3615999999999997,9.4736,0.3056,2.1392
9,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,0.99,0.39,0.63,0.22,0.03,0.13,6.82,2.53,0.0,2.06,1.92,18.915689271,68382798333,3.616,173743836839,2.54,18910.32,1.0,68380892737,3.616,3,35586237834,450452291,18910.37,1.0,17.0,37840166877,57814447,0.15%,0,30391296933,65663,65663,0,804617109,301604500,37.484,51492242752,609748906,1.18%,95565094,37486832,39.23%,4725919,51690468193,3121755,0.01%,187861,449644,239.35%,0,0,14.464,3.18208,9.11232,0.43392,1.8803200000000002
10,2015-06-23,binaryTrees_v2_21_original,g++-4.8,binaryTrees_2.c 21,1.0,0.39,0.63,0.22,0.03,0.13,6.81,2.52,0.0,1.97,1.81,19.990020595,68401260542,3.422,173474600653,2.53,19988.06,1.0,68396119204,3.422,2,37843398992,479062375,19988.08,1.0,21.0,37792679744,53479401,0.14%,0,30246980686,65665,65665,0,803734723,307280228,38.232,51573168696,614875875,1.19%,98444823,38230313,38.83%,4124518,51869131927,4219678,0.01%,14363,465860,3243.47%,0,0,13.688,3.0113600000000003,8.62344,0.41064,1.7794400000000001
1,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,1.0,0.39,0.62,0.21,0.03,0.13,6.92,2.57,0.01,2.32,2.16,16.79992204,68488012141,4.077,170899518239,2.5,16798.29,1.0,68473555017,4.076,3,31744572854,401893780,16798.3,1.0,17.0,37584648591,54034080,0.14%,0,30530060505,65663,65663,0,795086641,300357831,37.777,51203057385,612981021,1.20%,97666835,37182061,38.07%,3272213,52583944691,3109225,0.01%,45638,347346,761.09%,0,0,16.308,3.42468,10.11096,0.48923999999999995,2.12004
2,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,0.99,0.4,0.63,0.21,0.03,0.14,6.89,2.5,0.0,2.26,2.1,17.501299972,68771479319,3.93,175782975284,2.56,17498.57,1.0,68743742580,3.929,9,32691407214,414023916,17498.59,1.0,9.0,38045015093,56446786,0.15%,0,30105639474,65665,65665,0,810861008,303677098,37.451,52081719560,600228830,1.15%,95088432,38244708,40.22%,3948544,51180787335,3964226,0.01%,312519,331821,106.18%,0,0,15.72,3.3012,9.9036,0.4716,2.2008
3,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.63,0.21,0.02,0.14,6.88,2.52,0.0,2.17,2.06,17.82579543,68847446469,3.863,175954351258,2.56,17821.62,1.0,68823469141,3.862,6,33392683052,422723590,17821.71,1.0,8.0,37581711145,52895370,0.14%,0,30320738770,65664,65664,0,807658559,299375748,37.067,52046523690,610559362,1.17%,101982578,42489569,41.66%,4726167,51073342830,3190741,0.01%,326953,363469,111.17%,0,0,15.452,3.24492,9.73476,0.30904,2.1632800000000003
4,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.63,0.21,0.02,0.15,6.89,2.54,0.01,2.26,2.14,17.071377893,68782933602,4.03,177077379579,2.57,17069.57,1.0,68775828768,4.029,13,32136900635,406786407,17069.57,1.0,10.0,37260613011,52336117,0.14%,0,30411840411,65664,65664,0,805347588,301543147,37.443,52387465517,604893617,1.15%,98036833,43460623,44.33%,3769033,50782729165,3224060,0.01%,175207,306207,174.77%,0,0,16.12,3.3852,10.155600000000002,0.3224,2.418
5,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.62,0.21,0.02,0.14,6.91,2.58,0.0,2.27,2.13,17.092583582,68402463541,4.002,174032098323,2.54,17090.49,1.0,68414117074,4.003,10,32175656133,407242482,17090.49,1.0,11.0,37704916060,53646206,0.14%,0,30784763109,65664,65664,0,798727472,296323228,37.099,51462741429,612409498,1.19%,102114354,45267160,44.33%,3292970,51605100419,3219814,0.01%,120727,296680,245.74%,0,0,16.008,3.36168,9.924959999999999,0.32016,2.24112
6,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,0.99,0.4,0.62,0.21,0.03,0.14,6.91,2.52,0.0,2.19,2.03,18.049330594,68612295505,3.802,172291098097,2.51,18045.15,1.0,68589561356,3.801,16,33878298546,428892353,18045.19,1.0,6.0,38005826111,55107750,0.14%,0,29932118451,65662,65662,0,814103041,303497843,37.28,51543957372,610317497,1.18%,93662240,32896929,35.12%,4355226,52259929596,3149311,0.01%,250873,430188,171.48%,0,0,15.208,3.19368,9.42896,0.45624,2.1291200000000003
7,2015-06-26,binaryTrees_v2_21_original,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.62,0.21,0.02,0.14,6.89,2.52,0.01,2.18,2.03,18.005169959,68422105414,3.801,173990640974,2.54,18001.68,1.0,68408986723,3.8,15,33765808531,427555629,18001.71,1.0,6.0,37913187420,53786472,0.14%,0,30273986479,65664,65664,0,808860090,304066610,37.592,51873438952,608511082,1.17%,97290838,37009942,38.04%,4457613,51587454809,3097090,0.01%,250222,418706,167.33%,0,0,15.204,3.19284,9.42648,0.30408,2.1285600000000002
