test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
7,2023-08-22,nbody_50000000_v5_original,17.0.8.1,nbody.java 50000000,1.0,0.42,0.6,0.02,0.01,0.37,5.37,2.32,0.0,0.02,2.16,4.066137335,16361423684,4.013,38577023989,2.38,4076.86,1.003,16387610842,4.02,15,7608764372,96410446,4077.01,1.003,559.0,2478675808,38369,0.00%,0,4037486622,5274,5265,8,540909,75446,13.948,9590827733,499799,0.01%,124712,36881,29.57%,1134789,9606172052,55,0.00%,4913,7319,148.97%,0,0,65445694736,1308913894.72,39267416841.6,654456947.36,24214907052.32
8,2023-08-22,nbody_50000000_v5_original,17.0.8.1,nbody.java 50000000,1.0,0.43,0.59,0.03,0.0,0.38,5.34,2.26,0.02,0.3,2.16,4.106796144,16388527867,3.979,38080625903,2.3,4118.86,1.003,16422756570,3.987,13,7607415662,96405201,4118.99,1.003,538.0,2488377701,173797,0.01%,0,4020914526,5275,5263,11,466959,58083,12.439,9395923523,197309,0.00%,35738,1564,4.38%,471330,9591348781,672,0.00%,5099,5127,100.55%,0,0,65554111468,1966623344.04,38676925766.119995,0.0,24910562357.84
9,2023-08-22,nbody_50000000_v5_original,17.0.8.1,nbody.java 50000000,1.0,0.43,0.6,0.03,0.01,0.36,5.39,2.33,0.0,0.02,2.15,4.057610199,16372054918,4.023,38593731829,2.38,4069.9,1.003,16373056910,4.023,12,7603677253,96344166,4070.04,1.003,541.0,2505071172,34813,0.00%,0,4073010072,5276,5267,8,333201,490603,147.239,9557894073,489647,0.01%,104018,957,0.92%,407026,9344235952,23,0.00%,5902,3345,56.68%,0,0,65488219672,1964646590.1599998,39292931803.2,654882196.72,23575759081.92
10,2023-08-22,nbody_50000000_v5_original,17.0.8.1,nbody.java 50000000,1.0,0.43,0.6,0.03,0.01,0.37,5.35,2.3,0.01,0.02,2.16,4.089841383,16366352500,3.99,38503946509,2.35,4101.57,1.003,16402058157,3.999,15,7612907292,96428398,4101.72,1.003,544.0,2486069424,34271,0.00%,0,4032575449,5253,5244,8,501190,41726,8.325,9580187803,162954,0.00%,21921,1410,6.43%,445494,9626413662,46,0.00%,20601,11903,57.78%,0,0,65465410000,1963962300.0,39279246000.0,654654100.0,24222201700.0
1,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.37,5.35,2.27,0.0,0.01,2.16,3.899473485,15771532190,4.054,35902830118,2.29,3890.77,0.998,15780919177,4.056,20,7141639244,90517510,3890.89,0.998,766.0,1968391032,32455,0.00%,0,3947849868,3307,3297,8,361614,60183,16.643,9475148059,181254,0.00%,25329,4761,18.80%,531682,9531835072,394,0.00%,5052,7318,144.85%,0,0,63086128760,1892583862.8,37220815968.4,630861287.6,23341867641.2
2,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.59,0.04,0.01,0.37,5.36,2.29,0.0,0.0,2.16,3.895090724,15361437720,3.952,35021114976,2.24,3886.92,0.998,15390810514,3.96,17,7143912034,90546975,3887.03,0.998,683.0,1973655820,37048,0.00%,0,3957343394,3309,3299,8,576160,47874,8.309,9494251671,181744,0.00%,31690,4380,13.82%,494680,9543696211,116,0.00%,2214,8147,367.98%,0,0,61445750880,2457830035.2000003,36252993019.2,614457508.8000001,22734927825.6
3,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.58,0.04,0.01,0.38,5.35,2.28,0.0,0.0,2.16,3.889943117,15371099632,3.963,35133171851,2.26,3878.6,0.997,15411873863,3.974,14,7150463856,90582501,3878.68,0.997,652.0,1980557311,28764,0.00%,0,3978365117,3329,3319,8,349258,31002,8.877,9516699001,156620,0.00%,21268,1212,5.70%,450443,9579157116,30,0.00%,4040,6994,173.12%,0,0,61484398528,2459375941.12,35660951146.24,614843985.28,23364071440.64
4,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.37,5.36,2.27,0.01,0.01,2.16,3.898755,15790830656,4.058,34989996525,2.24,3891.06,0.998,15378268163,3.952,12,7139579335,90489169,3891.2,0.998,678.0,1968964018,24897,0.00%,0,3952025782,3332,3320,11,244693,24927,10.187,9473234664,143711,0.00%,17247,1648,9.56%,405900,9486622220,15,0.00%,8185,3678,44.94%,0,0,63163322624,1894899678.72,37266360348.159996,631633226.24,23370429370.88
5,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.58,0.03,0.01,0.38,5.33,2.25,0.0,0.0,2.16,3.916501792,15844850107,4.053,35928873555,2.28,3909.14,0.998,15840861582,4.052,18,7344759751,93011305,3909.28,0.998,615.0,2009360981,87926,0.00%,0,4026441677,3333,3323,8,319875,27859,8.709,9406738490,139459,0.00%,23114,1510,6.53%,461192,9465238874,796,0.00%,3551,4128,116.25%,0,0,63379400428,1901382012.84,36760052248.24,633794004.28,24084172162.64
6,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.58,0.03,0.01,0.38,5.36,2.27,0.0,0.0,2.16,3.917491167,15835525910,4.049,36028151216,2.29,3910.77,0.998,15842496245,4.051,19,7347007279,93009645,3910.9,0.998,535.0,2000379897,83339,0.00%,0,4046910831,3321,3312,8,186245,30691,16.479,9454164849,134943,0.00%,12638,1371,10.85%,387629,9445998279,77,0.00%,3234,4980,153.99%,0,0,63342103640,1900263109.2,36738420111.2,633421036.4,24069999383.2
7,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.58,0.03,0.01,0.38,5.37,2.28,0.0,0.01,2.16,3.906741457,15813178410,4.055,35911604941,2.28,3899.61,0.998,15812450449,4.055,18,7331894038,90431889,3899.69,0.998,558.0,1963111687,32936,0.00%,0,3939420114,3321,3311,8,479562,29042,6.056,9468992199,146982,0.00%,24550,554,2.26%,428077,9478218137,7,0.00%,7295,3678,50.42%,0,0,63252713640,1897581409.2,36686573911.2,632527136.4,24036031183.2
8,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.38,5.33,2.25,0.01,0.0,2.16,3.934457058,15843276855,4.035,35637439920,2.26,3926.61,0.998,15876152932,4.043,10,7374170732,93430585,3926.74,0.998,569.0,1996490291,85654,0.00%,0,3999682790,3322,3310,11,295097,32335,10.957,9397454876,152365,0.00%,26715,1402,5.25%,388024,9418679126,0,0.00%,2197,4306,195.99%,0,0,63373107420,1901193222.6,37390133377.799995,633731074.2,24081780819.6
9,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.38,5.32,2.27,0.0,0.01,2.16,3.900058366,15785958153,4.054,35814890779,2.28,3893.55,0.998,15791503385,4.056,15,7139467335,90471667,3893.66,0.998,527.0,1970965353,24528,0.00%,0,3957556217,3313,3304,8,253552,25918,10.222,9470746689,126750,0.00%,14778,1702,11.52%,412106,9503253559,100,0.00%,2793,3361,120.34%,0,0,63143832612,1894314978.36,37254861241.08,631438326.12,23994656392.56
10,2022-07-19,nbody_50000000_v5_original,18.0.2-ea,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.39,5.27,2.24,0.0,0.01,2.16,3.896374925,15784755354,4.057,34929151369,2.23,3890.88,0.999,15373735703,3.951,22,7137753500,90441224,3891.0,0.999,516.0,1966056509,23247,0.00%,0,3949701555,3328,3318,8,263739,34664,13.143,9483805642,142951,0.00%,16940,1124,6.64%,353147,9519723720,92,0.00%,5044,3461,68.62%,0,0,63139021416,1894170642.48,37252022635.439995,631390214.16,24624218352.24
1,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.38,5.25,2.19,0.0,0.09,2.16,3.893061005,15934208663,4.066,35979257464,2.28,3918.73,1.007,15825251998,4.038,29,7339650124,90576878,3918.87,1.007,740.0,1908868299,43979,0.00%,0,4018434389,3838,3828,8,215009,21509,10.004,9452686437,130171,0.00%,14543,2130,14.65%,347187,9544233775,54,0.00%,3310,2584,78.07%,0,0,63736834652,1912105039.56,37604732444.68,637368346.52,24219997167.760002
2,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.37,5.38,2.22,0.0,0.22,2.15,3.872941911,15402142714,3.947,35021886317,2.24,3902.15,1.008,15454688109,3.96,14,7176680676,90470563,3902.28,1.008,718.0,1928954720,174663,0.01%,0,4011805917,4125,4115,8,337218,27394,8.124,9450283090,151797,0.00%,20976,616,2.94%,451364,9502659687,85,0.00%,4501,4313,95.82%,0,0,61608570856,1848257125.6799998,36349056805.04,616085708.5600001,22795171216.72
3,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.04,0.01,0.37,5.37,2.23,0.0,0.06,2.16,3.871829819,15444684237,3.966,35145375400,2.25,3893.96,1.006,15390867288,3.952,14,7143298461,90535821,3894.12,1.006,659.0,1931582898,42043,0.00%,0,4024406666,3828,3818,8,460623,49018,10.642,9476109536,191842,0.00%,28416,1203,4.23%,541240,9529088740,247,0.00%,4887,7800,159.61%,0,0,61778736948,2471149477.92,36449454799.32,617787369.48,22858132670.76
4,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.38,5.29,2.19,0.0,0.23,2.15,3.887195133,15513050922,3.957,35012235969,2.24,3920.5,1.009,15562822766,3.97,25,7222059313,90204640,3920.65,1.009,627.0,1918774257,44156,0.00%,0,4000534892,4179,4166,11,489112,89359,18.27,9434508635,172110,0.00%,19480,2637,13.54%,515186,9481138778,69,0.00%,3730,7275,195.04%,0,0,62052203688,1861566110.6399999,36610800175.92,620522036.88,23579837401.44
5,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.37,5.37,2.23,0.0,0.11,2.15,3.874612836,15329988034,3.937,34985471619,2.25,3894.1,1.005,15368974815,3.947,22,7137400799,90434179,3894.25,1.005,610.0,1931641974,128984,0.01%,0,4027888635,3814,3804,8,165616,28218,17.038,9467431072,115679,0.00%,12029,970,8.06%,373318,9502225600,0,0.00%,5462,3221,58.97%,0,0,61319952136,1839598564.08,36178771760.24,613199521.36,22688382290.32
6,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.58,0.04,0.02,0.37,5.38,2.24,0.0,0.06,2.16,3.877670282,15753734764,4.04,35006501424,2.23,3899.39,1.006,15384463041,3.945,19,7143273889,90516842,3899.51,1.006,600.0,1928505743,39679,0.00%,0,4027612541,3840,3830,8,410261,85729,20.896,9467595543,155111,0.00%,18465,3771,20.42%,462304,9516386550,61,0.00%,2656,4224,159.04%,0,0,63014939056,2520597562.2400002,36548664652.479996,1260298781.1200001,23315527450.72
7,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.37,5.37,2.22,0.0,0.2,2.15,3.882590991,15857342685,4.053,36008090780,2.29,3912.06,1.008,15876912365,4.058,20,7140359238,90503670,3912.21,1.008,577.0,1927305164,157250,0.01%,0,4009606331,4163,4153,8,463962,40606,8.752,9430465277,185219,0.00%,34942,6225,17.82%,529670,9473186704,30,0.00%,6281,5374,85.56%,0,0,63429370740,1902881122.2,37423328736.6,634293707.4,23468867173.8
8,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.03,0.01,0.37,5.37,2.2,0.01,0.23,2.15,3.88541738,15865999864,4.055,35928629368,2.29,3912.43,1.007,15855640961,4.053,21,7149291036,90445984,3912.58,1.007,618.0,1930476224,205355,0.01%,0,4010688423,4199,4186,11,500961,93253,18.615,9429531901,188081,0.00%,28898,2881,9.97%,560674,9490327189,123,0.00%,4370,5691,130.23%,0,2,63463999456,1903919983.6799998,37443759679.04,634639994.5600001,23481679798.72
9,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.58,0.04,0.01,0.37,5.36,2.21,0.0,0.07,2.15,3.874022394,15406230424,3.945,35090920336,2.25,3905.36,1.008,15381353540,3.938,14,7148139564,90592521,3905.49,1.008,554.0,1927847543,32079,0.00%,0,4033883493,4168,4158,8,213763,33943,15.879,9446595559,136850,0.00%,16039,1025,6.39%,405681,9516885439,804,0.00%,4034,3581,88.77%,0,0,61624921696,2464996867.84,35742454583.68,616249216.96,22801221027.52
10,2023-01-17,nbody_50000000_v5_original,19.0.2,nbody.java 50000000,1.0,0.44,0.59,0.04,0.01,0.37,5.38,2.23,0.0,0.18,2.15,3.87097921,15399772050,3.947,35071311475,2.25,3901.45,1.008,15441962329,3.958,15,7132978302,90417697,3901.54,1.008,514.0,1924103674,119658,0.01%,0,4015047693,4162,4152,8,194777,38308,19.668,9491996208,125566,0.00%,10913,1163,10.66%,358372,9521662029,38,0.00%,3791,2478,65.37%,0,0,61599088200,2463963528.0,36343462038.0,615990882.0,22791662634.0
1,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.57,0.03,0.01,0.38,5.41,2.11,0.0,0.26,2.15,3.884578011,15848646704,4.056,34492061057,2.19,3907.28,1.006,15827432956,4.051,18,7165696005,90504161,3907.44,1.006,760.0,1980341364,209112,0.01%,0,3964726549,5492,5482,8,395160,54149,13.703,9506447814,179410,0.00%,25857,4049,15.66%,521962,9561851362,758,0.00%,4205,7102,168.89%,0,0,63394586816,1901837604.48,36134914485.119995,633945868.16,24089942990.08
2,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.56,0.03,0.01,0.39,5.46,2.09,0.0,0.29,2.15,3.876543144,15808746240,4.047,33208393815,2.12,3906.01,1.008,15433489757,3.951,15,7175794141,90474668,3906.15,1.008,667.0,1996278191,290208,0.01%,0,3972111396,5745,5735,8,334046,43200,12.932,9487400155,142104,0.00%,28636,1186,4.14%,457888,9587705546,85,0.00%,4541,3632,79.98%,0,0,63234984960,1897049548.8,35411591577.600006,632349849.6,24661644134.4
3,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.56,0.03,0.01,0.38,5.47,2.09,0.01,0.3,2.15,3.879616002,15836625175,4.051,33345549292,2.13,3909.43,1.008,15442918051,3.95,13,7176531634,90479442,3909.56,1.008,704.0,2006484256,265597,0.01%,0,3967370027,5717,5707,8,269033,28020,10.415,9519639570,130015,0.00%,14692,1309,8.91%,395575,9600590326,347,0.00%,2421,4259,175.92%,0,0,63346500700,1900395021.0,35474040392.0,633465007.0,24071670266.0
4,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.56,0.03,0.02,0.39,5.46,2.12,0.0,0.26,2.15,3.868242312,15388391223,3.946,33438629588,2.14,3899.5,1.008,15450422200,3.962,14,7181411869,90503333,3899.67,1.008,639.0,1989101578,171047,0.01%,0,3986182428,5710,5700,8,150216,36110,24.039,9529759764,139578,0.00%,14468,1272,8.79%,402045,9584201947,193,0.00%,2764,3597,130.14%,0,0,61553564892,1846606946.76,34469996339.520004,1231071297.84,24005890307.88
5,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.57,0.03,0.01,0.39,5.43,2.11,0.01,0.3,2.15,3.895948478,15955546550,4.063,34509447256,2.19,3926.97,1.008,15969033572,4.066,16,7388713488,93049400,3927.14,1.008,598.0,2031142590,340171,0.02%,0,4027331199,5715,5705,8,202453,33367,16.481,9457193097,129198,0.00%,17548,2049,11.68%,388363,9525090754,479,0.00%,5578,3562,63.86%,0,0,63822186200,1914665586.0,36378646134.0,638221862.0,24890652618.0
6,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.57,0.03,0.01,0.38,5.43,2.14,0.0,0.16,2.15,3.889280864,15842677800,4.05,34613377815,2.2,3911.37,1.006,15809717375,4.042,15,7339220675,90490972,3911.49,1.006,549.0,1977998173,260703,0.01%,0,3933602353,5490,5480,8,283738,35807,12.62,9492621271,158600,0.00%,30971,2411,7.78%,397386,9509168857,363,0.00%,4348,3268,75.16%,0,0,63370711200,1901121336.0,36121305384.0,633707112.0,24080870256.0
7,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.45,0.57,0.03,0.01,0.38,5.43,2.12,0.0,0.31,2.15,3.871042889,15439432755,3.958,33780536811,2.17,3900.97,1.008,15439688853,3.958,16,7173201580,90440149,3901.09,1.008,532.0,1996229349,274713,0.01%,0,3973890552,5749,5739,8,183190,33279,18.166,9534356000,123981,0.00%,12990,2203,16.96%,405718,9572292245,23,0.00%,3504,3872,110.50%,0,0,61757731020,1852731930.6,35201906681.399994,617577310.2,23467937787.6
8,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.57,0.03,0.01,0.39,5.42,2.1,0.01,0.19,2.15,3.876823796,15782035203,4.047,33685624870,2.15,3899.68,1.006,15354249938,3.937,14,7138384722,90464829,3899.82,1.006,534.0,1996639271,292756,0.01%,0,3970022486,5513,5503,8,355672,48284,13.575,9496429520,166194,0.00%,24257,3389,13.97%,453362,9550621505,347,0.00%,5933,5126,86.40%,0,0,63128140812,1893844224.36,35983040262.84,631281408.12,24619974916.68
9,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.57,0.03,0.01,0.39,5.43,2.12,0.0,0.22,2.15,3.873521838,15010374549,3.853,32884529507,2.12,3895.69,1.006,15046772049,3.862,17,7001414804,88550690,3895.8,1.006,498.0,1953187818,264294,0.01%,0,3911414588,5497,5487,8,323860,99038,30.58,9391465391,163463,0.00%,20591,3585,17.41%,425737,9486940297,92,0.00%,2823,4401,155.90%,0,0,60041498196,1801244945.8799999,34223653971.719997,600414981.96,23416184296.440002
10,2023-07-18,nbody_50000000_v5_original,20.0.2,nbody.java 50000000,1.0,0.46,0.57,0.04,0.01,0.38,5.43,2.08,0.02,0.31,2.15,3.904666341,15974599217,4.063,34812232187,2.21,3931.23,1.007,15950140228,4.057,14,7392359195,93126115,3931.36,1.007,521.0,2020946400,228515,0.01%,0,4054844545,5719,5709,8,218030,37095,17.014,9511467860,131524,0.00%,17882,1743,9.75%,393011,9532807440,201,0.00%,3012,5380,178.62%,0,0,63898396868,2555935874.7200003,36422086214.759995,638983968.6800001,24281390809.84
