test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
3,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.52,0.51,0.15,0.02,0.31,6.23,1.92,0.21,3.02,1.87,27.835776621,110497439961,3.511,214564580651,1.95,31464.43,1.13,110663861832,3.516,42,59222770358,747943213,31477.2,1.131,204.0,41353817740,65041767,0.16%,0,35235921587,6070626,6070626,0,2090212695,1128661989,53.997,56976300831,1306010942,2.29%,181279385,68460170,37.77%,287482865,56958856202,12769753,0.02%,456535,8424326,1845.27%,0,0
4,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.52,0.51,0.15,0.02,0.32,6.19,1.91,0.21,2.82,1.74,29.515536139,110933866884,3.277,212118241021,1.92,33848.39,1.147,110772280328,3.272,33,63519295895,802572579,33862.19,1.147,223.0,41128314832,64156466,0.16%,17,34865983649,6070812,6070812,0,2198605903,1165050825,52.99,56469256262,1326510268,2.35%,194608543,71166333,36.57%,297804755,56838558389,13010477,0.02%,257403,8211007,3189.94%,0,0
5,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.52,0.51,0.15,0.02,0.31,6.06,1.92,0.21,2.86,1.75,29.554890948,110824088429,3.276,211990412339,1.91,33820.03,1.144,110995457923,3.281,17,63551404971,804985783,33832.77,1.145,201.0,41202087867,63378760,0.15%,61,35100380480,6073355,6073355,0,2190080009,1163829380,53.141,57375009357,1340045222,2.34%,174163197,59958995,34.43%,303890359,57231903676,13317267,0.02%,385067,8815392,2289.31%,0,0
6,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.15,0.02,0.32,6.08,1.91,0.22,2.5,1.57,33.538061246,111686860083,2.941,212836254392,1.91,37968.42,1.132,111608251346,2.939,191,71197589734,902328933,37983.23,1.133,212.0,41539089956,66493212,0.16%,17,35500531604,6067980,6067980,0,2136609659,1191268306,55.755,57112543376,1319754459,2.31%,181771310,74168785,40.80%,314782681,56610769067,13836710,0.02%,574967,8543854,1485.97%,0,8
7,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.52,0.51,0.15,0.02,0.32,6.23,1.91,0.22,2.89,1.74,29.542038194,110327882407,3.257,211813990684,1.91,33868.15,1.146,110536616599,3.263,38,63552798602,805325649,33881.63,1.147,218.0,41325503306,64958654,0.16%,17,35113741450,6070603,6070603,0,2211167626,1196051090,54.091,57501651830,1362976461,2.37%,186974704,67537088,36.12%,298078962,57242580693,13728494,0.02%,450026,9331340,2073.51%,0,0
8,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.52,0.51,0.15,0.02,0.31,6.21,1.94,0.22,2.83,1.75,29.533335777,108816097506,3.276,211815434932,1.94,33211.32,1.125,108726996543,3.273,34,61997827705,786726164,33224.79,1.125,222.0,41056428393,63294829,0.15%,4,35009375132,6070781,6070781,0,2100471052,1179758328,56.166,56912012449,1303445132,2.29%,172368437,61298142,35.56%,293786570,57040262343,12712308,0.02%,243116,8668056,3565.40%,0,0
9,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.52,0.51,0.15,0.02,0.31,6.2,1.92,0.22,2.86,1.74,29.292705866,109354705681,3.261,211763214778,1.93,33525.49,1.144,109412405980,3.263,30,62772934746,791384833,33539.23,1.145,205.0,40839944837,62972360,0.15%,26,35026646288,6070415,6070415,0,2116663021,1119234774,52.877,56711156227,1307910063,2.31%,180670275,62274082,34.47%,300093436,56767462126,13675655,0.02%,357996,7404374,2068.28%,0,4
10,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.14,0.02,0.33,6.07,1.9,0.23,3.01,1.74,29.536783977,110622903222,3.238,212140069733,1.9,34154.97,1.156,110677606868,3.24,19,63556667076,805807950,34171.72,1.157,209.0,41451766153,64435088,0.16%,4,34858001424,6070663,6070663,0,2233801275,1164932274,52.15,57386717313,1385076556,2.41%,180247747,58114557,32.24%,287956634,57678912755,12609399,0.02%,381516,8026332,2103.80%,0,0
1,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.19,0.02,0.29,6.05,1.83,0.22,3.44,2.13,25.096976285,114243699882,3.964,212063041342,1.85,28817.58,1.148,114472741177,3.972,50,53897825521,682381043,28827.78,1.149,177.0,42346558257,64422853,0.15%,17,35635893482,6076605,6076604,1,2167555301,1160351587,53.533,58253599489,1309022890,2.25%,193066907,67221431,34.82%,265965458,57639053697,13229366,0.02%,338941,10632685,3137.03%,0,2
2,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.19,0.02,0.28,6.01,1.87,0.21,3.08,1.98,27.065550329,113381265283,3.695,211362747645,1.86,30680.33,1.134,113538863749,3.7,37,57189565911,723954998,30691.9,1.134,204.0,41885398055,65161566,0.16%,83,35413787526,6071248,6071248,0,2137167119,1174753964,54.968,57330913782,1311903612,2.29%,181042019,68815468,38.01%,269213370,57993662773,13499145,0.02%,267875,11064269,4130.39%,0,0
3,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.19,0.02,0.28,5.96,1.88,0.22,2.72,1.75,30.474272831,112827341996,3.285,214241196872,1.9,34343.18,1.127,112910412518,3.287,31,64462437658,816731082,34357.2,1.127,232.0,42375211536,66523389,0.16%,48,35564466472,6070831,6070831,0,2129477195,1175981178,55.224,58135547871,1313020395,2.26%,180617936,69748369,38.62%,277778912,57375514958,13378643,0.02%,292485,10247725,3503.68%,0,0
4,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.2,0.02,0.28,5.97,1.87,0.21,2.72,1.75,30.781477036,112433583324,3.264,211087991370,1.87,34435.25,1.119,112364315227,3.262,49,64340493592,815416602,34448.2,1.119,226.0,42037020475,65758891,0.16%,44,35261646435,6076140,6076140,0,2073539884,1140712201,55.013,56872349737,1284868512,2.26%,180256004,73454495,40.75%,242565663,58054108870,13139271,0.02%,347043,11067930,3189.21%,0,0
5,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.2,0.03,0.28,6.01,1.88,0.22,2.78,1.74,30.428357017,112565502537,3.263,211819301350,1.88,34493.75,1.134,112537493979,3.262,62,64787986072,820461503,34506.37,1.134,210.0,42297491366,64319844,0.15%,53,35572299325,6070826,6070826,0,2133585156,1166218132,54.66,57285074137,1300593087,2.27%,172372821,59532132,34.54%,277598552,57180926397,12842110,0.02%,364878,9444398,2588.37%,0,0
6,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.19,0.02,0.28,5.95,1.88,0.21,2.81,1.74,30.660915552,113584679821,3.256,212098499145,1.86,34882.67,1.138,113117947713,3.242,43,65082141934,825152161,34895.84,1.138,225.0,42420665654,65798289,0.16%,66,36130542069,6071212,6071212,0,2113549433,1151712282,54.492,58081078847,1326279107,2.28%,182376263,73561340,40.33%,245820040,58040015838,14571517,0.03%,348607,11450652,3284.69%,0,0
7,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.19,0.02,0.29,5.93,1.86,0.19,2.75,1.73,30.386046729,113259804091,3.247,209766024061,1.85,34878.42,1.148,113484172158,3.253,31,65777680735,831049365,34891.63,1.148,210.0,41554898076,63018501,0.15%,30,35398968394,6077187,6077187,0,2163836981,1170850731,54.11,57466261763,1341819862,2.33%,184937053,65512064,35.42%,286351788,57506385984,12912834,0.02%,319176,11506141,3604.95%,0,7
8,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.19,0.02,0.28,5.93,1.87,0.21,2.77,1.74,30.584582226,112512060642,3.271,211909949886,1.88,34387.14,1.124,112551858034,3.272,34,64719430008,816637694,34400.24,1.125,208.0,41982583216,62961690,0.15%,17,35580906867,6076565,6076565,0,2111750236,1167942829,55.307,57560066223,1328879062,2.31%,173488390,64144997,36.97%,272764288,57536342874,13421496,0.02%,406921,10882161,2674.27%,0,0
9,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.19,0.02,0.28,5.96,1.89,0.21,2.69,1.74,30.584434966,111889723079,3.267,210797615824,1.88,34245.38,1.12,111579499134,3.258,30,64117371156,812296959,34258.93,1.12,220.0,41908859382,63802059,0.15%,35,35202386592,6073952,6073951,1,2098568127,1171788947,55.838,57403547340,1305404420,2.27%,169913181,57223945,33.68%,274159011,57243806428,12620091,0.02%,432692,10747383,2483.84%,0,0
10,2022-06-01,binaryTrees_original_v7,17.9.1,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.19,0.02,0.28,5.91,1.88,0.21,2.76,1.74,30.658165226,112551320936,3.285,212683673197,1.9,34250.49,1.117,112568326317,3.286,26,64205841754,813673249,34264.01,1.118,204.0,41992296658,64169472,0.15%,70,35653480330,6070518,6070518,0,2161932270,1176646305,54.426,57571464980,1333382434,2.32%,176423522,60373682,34.22%,292982387,57679901389,12916707,0.02%,301932,10823750,3584.83%,0,0
1,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.98,0.55,0.48,0.17,0.02,0.32,6.21,1.81,0.22,4.98,2.13,21.698631972,113287063657,3.97,205098947968,1.81,28527.85,1.315,113423087475,3.975,35,53151151689,673219817,28538.89,1.315,168.0,39831259724,68378249,0.17%,8,35927127100,6067187,6067187,0,3180996213,1637920984,51.491,55951176032,1730821084,3.09%,233695218,82154507,35.15%,267896537,56239634582,16399015,0.03%,407538,9576366,2349.81%,0,0
2,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.02,0.31,6.23,1.85,0.21,4.19,1.78,25.606263108,110840420027,3.327,206679985379,1.86,33307.35,1.301,111229042150,3.339,35,62649054211,793990883,33320.27,1.301,231.0,40109050546,66329883,0.17%,8,36536963092,6067136,6067136,0,3130105065,1630117226,52.079,57013099601,1711753399,3.00%,227813746,79657660,34.97%,306162010,56187822061,17403835,0.03%,513142,10240852,1995.72%,0,0
3,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.02,0.31,6.14,1.85,0.21,3.97,1.66,27.178568763,111126782226,3.117,206276893121,1.86,35644.88,1.312,111083948295,3.116,61,66686326219,841909786,35658.97,1.312,236.0,39674977023,66195835,0.17%,13,36308816851,6067097,6067097,0,3161245054,1609017137,50.898,56460935349,1693022821,3.00%,225388358,74782840,33.18%,313426499,56414841788,16460726,0.03%,416577,9409567,2258.78%,0,0
4,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.02,0.31,6.21,1.85,0.21,4.02,1.66,27.056098472,111114134955,3.109,206102240896,1.85,35735.57,1.321,111057215483,3.107,36,67089772714,849869439,35750.44,1.321,228.0,40380870162,66915107,0.17%,35,36643314736,6068433,6068433,0,3156761143,1587016886,50.274,56743005267,1693161157,2.98%,225026270,76338470,33.92%,298262981,56310525149,17056877,0.03%,475655,9551955,2008.17%,0,0
5,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.03,0.31,6.21,1.85,0.22,3.9,1.66,26.972951529,111004627012,3.121,206956975224,1.87,35560.12,1.318,111003315433,3.121,29,66791394150,845505201,35573.96,1.319,207.0,40047633499,66569489,0.17%,8,35840461715,6069387,6069387,0,3142986061,1612947398,51.319,55568539088,1658243344,2.98%,217575581,73235391,33.66%,299593728,56149341886,16652808,0.03%,503669,9828629,1951.41%,0,0
6,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.02,0.31,6.22,1.85,0.22,4.08,1.65,26.790119884,110306751475,3.084,203851158719,1.84,35763.55,1.335,110501310587,3.089,48,67109758934,848088426,35780.04,1.336,214.0,39749197099,67820569,0.17%,26,35858858059,6067051,6067051,0,3190433140,1609043906,50.433,56077352364,1684670161,3.00%,225716236,73162145,32.41%,296229971,56532619342,16907439,0.03%,477024,9974833,2091.05%,0,0
7,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.18,0.02,0.31,6.23,1.84,0.21,4.04,1.65,26.699262269,110157780343,3.08,204116538552,1.84,35752.41,1.339,109948092512,3.075,47,66675874040,845583094,35767.59,1.34,220.0,39453827897,67389304,0.17%,26,36086797005,6069566,6069566,0,3194634619,1595163145,49.933,56012135601,1706942093,3.05%,233203607,78735419,33.76%,305106419,56002683258,16873511,0.03%,510986,9654275,1889.34%,0,0
8,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.03,0.32,6.17,1.85,0.21,4.02,1.66,27.253188225,110706883457,3.104,203665865623,1.83,35663.99,1.309,110816402210,3.107,66,66716945520,845414418,35678.3,1.309,204.0,39719556877,68615149,0.17%,13,36096192166,6067056,6067056,0,3179968582,1608385366,50.579,56283047003,1725989780,3.07%,222053026,80478097,36.24%,271575083,56845474562,16158599,0.03%,223972,9166904,4092.88%,0,8
9,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.17,0.03,0.31,6.28,1.89,0.21,3.95,1.66,27.502843027,110776101921,3.119,206798605709,1.86,35506.81,1.291,110858594683,3.122,75,66759035334,845679941,35519.89,1.291,225.0,39794319433,67697558,0.17%,44,36383621796,6069394,6069393,1,3117403861,1610069766,51.648,56745175157,1690233876,2.98%,214613774,72800942,33.92%,284543835,56039621841,16373777,0.03%,329552,9340229,2834.22%,0,20
10,2023-08-08,binaryTrees_original_v7,18.17.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.02,0.31,6.14,1.85,0.2,4.03,1.64,26.788784313,110972495517,3.09,206673913737,1.86,35902.97,1.34,111124510248,3.095,46,67556908140,855002542,35916.91,1.341,227.0,40152250402,68386016,0.17%,17,36198421255,6067075,6067075,0,3233158444,1633723399,50.53,56665074100,1699967270,3.00%,229544538,75818231,33.03%,307169479,56034668155,16734430,0.03%,414912,9758960,2352.06%,0,0
1,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.98,0.55,0.49,0.16,0.02,0.33,6.17,1.84,0.23,3.6,2.13,23.745021868,107602381024,3.983,196414480003,1.83,27011.69,1.138,107630382934,3.984,44,50586329313,640591417,27022.75,1.138,190.0,38904612973,65589107,0.17%,0,34145536455,6073556,6073556,0,2121360206,1160118342,54.687,54865721080,1345227217,2.45%,187760302,66537286,35.44%,307324608,54607149956,13991778,0.03%,723220,10171343,1406.40%,0,0
2,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.55,0.49,0.16,0.02,0.32,6.27,1.87,0.21,3.65,2.13,23.80170408,107356067347,3.966,198382368575,1.85,27067.23,1.137,107379246827,3.966,26,50543123956,640297052,27077.2,1.138,150.0,39211261682,63451753,0.16%,4,34529684772,6068181,6068180,1,2064041377,1122615958,54.389,54370071514,1301050041,2.39%,183212059,65309287,35.65%,286503949,54823578210,13895194,0.03%,678884,9299082,1369.76%,0,0
3,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.16,0.02,0.32,6.08,1.84,0.24,3.4,1.95,25.671323665,105790156213,3.631,195895048354,1.84,29126.88,1.135,105603505687,3.625,35,54474790582,690500056,29138.13,1.135,184.0,39059391351,62139838,0.16%,8,34113838906,6070301,6070301,0,2103628305,1134633865,53.937,54425133506,1316670473,2.42%,170239425,60077181,35.29%,290913676,55005650032,13732599,0.02%,610643,8934617,1463.15%,0,0
4,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.17,0.02,0.31,6.21,1.88,0.22,3.09,1.76,28.179082556,105553578371,3.321,200317339759,1.91,31775.74,1.128,105264580629,3.312,32,59716040853,756192341,31787.64,1.128,210.0,39588647429,64410159,0.16%,4,34336657457,6071214,6071214,0,2114087573,1149300056,54.364,54622190381,1344776792,2.46%,182288152,70764801,38.82%,276584404,54156762793,14032880,0.03%,623972,9650830,1546.68%,0,0
5,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.16,0.02,0.33,5.99,1.82,0.23,2.65,1.56,32.395713608,107184481993,2.923,199003007975,1.86,36666.38,1.132,107370973895,2.928,343,69261627471,876650056,36680.82,1.132,195.0,40125293884,68106162,0.17%,371,34118028685,6071342,6071342,0,2217415325,1227567492,55.36,54852646577,1363217833,2.49%,185535927,67411932,36.33%,324110125,54772258385,13782856,0.03%,628645,10466665,1664.96%,0,9
6,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.16,0.03,0.31,6.25,1.89,0.23,3.04,1.76,28.399218055,105628734670,3.307,200071897133,1.89,31935.51,1.125,105184933135,3.293,54,59658762587,756259764,31947.17,1.125,225.0,39786195195,66872025,0.17%,8,33873282194,6067490,6067489,1,2158195992,1159338040,53.718,54510861495,1350760156,2.48%,174256615,59494764,34.14%,325163385,55351230343,13653945,0.02%,396339,9512272,2400.03%,0,0
7,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.16,0.03,0.3,6.33,1.91,0.22,3.08,1.76,28.157262582,103727090818,3.29,196072474500,1.88,31525.12,1.12,103992941688,3.298,43,59293820304,750407946,31536.95,1.12,222.0,39016774081,64514435,0.17%,403,34309949219,6065231,6065231,0,2131051027,1171743367,54.984,54902071385,1348689125,2.46%,173824219,60637824,34.88%,309481196,54521324227,14070809,0.03%,384759,8823417,2293.23%,0,0
8,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.16,0.02,0.32,6.17,1.87,0.23,3.03,1.76,28.510740171,106089998875,3.293,197200329562,1.85,32213.68,1.13,106032626511,3.291,31,60240821567,764068589,32225.64,1.13,221.0,39408922663,64097012,0.16%,8,33974730438,6072849,6072849,0,2170084980,1191451935,54.903,54844647987,1347642280,2.46%,182126056,62085473,34.09%,318799310,55273835051,13749790,0.02%,268601,10253308,3817.30%,0,0
9,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.16,0.02,0.31,6.21,1.87,0.21,3.01,1.76,28.295157007,106158212350,3.313,198338663363,1.87,32034.53,1.132,105914779752,3.306,29,60161967844,758755579,32046.97,1.133,220.0,39170437098,64547458,0.16%,30,34063076717,6068527,6068527,0,2149442936,1205588132,56.088,54755089254,1347058065,2.46%,188553836,64686728,34.31%,316658111,54378499358,14007347,0.03%,215215,10585922,4918.77%,0,0
10,2023-04-10,binaryTrees_original_v7,19.9.0,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.16,0.02,0.33,6.13,1.85,0.23,3.05,1.77,28.324743186,106020245316,3.319,195780487354,1.84,31941.64,1.128,105520812719,3.303,39,59617881176,753818359,31953.46,1.128,219.0,39097560062,64450451,0.16%,44,34229317100,6071100,6071100,0,2136855021,1212642384,56.749,55241913482,1352617616,2.45%,187115555,66884622,35.75%,311026647,54717360632,13592079,0.02%,209475,9584060,4575.28%,0,0
1,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.16,0.03,0.34,6.12,1.79,0.22,4.38,2.13,20.71987795,110967656069,3.981,198058592210,1.79,27871.87,1.345,110903273805,3.978,50,52146280592,660797011,27881.6,1.346,284.0,38778042276,66956386,0.17%,0,33210500122,6073897,6073895,2,2504011521,1177034515,47.006,56149809029,1417226481,2.52%,212237031,68674275,32.36%,300887794,55604100705,15974354,0.03%,337502,9336707,2766.42%,0,0
2,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.98,0.56,0.48,0.17,0.03,0.33,6.05,1.8,0.22,4.28,2.09,21.18538296,109477342240,3.895,195227523416,1.79,28101.62,1.326,109491596612,3.896,37,52353734347,663291334,28111.16,1.327,249.0,38490081127,65108831,0.17%,358,32947328844,6071015,6071015,0,2504576402,1179199529,47.082,55545929683,1442739100,2.60%,208316900,66213982,31.79%,296959741,55368877996,16476397,0.03%,643835,10371974,1610.97%,0,0
3,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.55,0.48,0.17,0.03,0.32,6.07,1.81,0.21,4.01,1.85,23.375570811,108186357379,3.451,196349538977,1.81,31340.8,1.341,108585127084,3.464,61,58711423237,744055760,31352.11,1.341,307.0,38767514464,68493762,0.18%,345,33091775414,6073422,6073422,0,2524917430,1150669635,45.573,55826613156,1435339769,2.57%,211768811,69280853,32.72%,285245600,55780561493,16142082,0.03%,388730,10083300,2593.91%,0,0
4,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.55,0.49,0.17,0.03,0.32,5.93,1.8,0.21,3.61,1.65,25.558139485,108869348526,3.085,198836389564,1.82,35287.17,1.381,108894134149,3.085,34,66292858995,839408690,35300.98,1.381,305.0,38758190762,67682351,0.17%,0,33458621459,6073644,6073644,0,2572490500,1160415412,45.109,55260245542,1467315051,2.66%,215231570,64659928,30.04%,292265548,55903539744,16631199,0.03%,223105,9505998,4260.77%,0,0
5,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.55,0.49,0.17,0.03,0.31,6.07,1.84,0.23,3.57,1.66,25.746343542,107833610893,3.106,197500006692,1.83,34716.55,1.348,107778554078,3.104,38,64891642989,822240083,34728.43,1.349,304.0,38656946838,69131897,0.18%,326,33087220066,6073577,6073577,0,2536542694,1172403254,46.221,55854400739,1431162585,2.56%,212679386,65895990,30.98%,300400809,55349851306,16016829,0.03%,303153,8900184,2935.87%,0,0
6,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.17,0.03,0.33,5.93,1.79,0.22,3.61,1.67,25.982251051,110172293681,3.138,198469269073,1.8,35102.72,1.351,110408190293,3.145,45,65976693333,834069884,35115.54,1.352,327.0,38615000757,66776063,0.17%,17,33323657309,6073711,6073710,1,2573135402,1191902809,46.321,55123878163,1458369390,2.65%,215326945,69372312,32.22%,281807225,55191302379,15420608,0.03%,353432,9294322,2629.73%,0,0
7,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.55,0.48,0.17,0.03,0.32,5.99,1.8,0.2,3.51,1.67,26.005381735,108610671149,3.126,196125091136,1.8,34734.74,1.336,108202121959,3.114,34,64820316570,820279476,34748.4,1.336,308.0,38189001490,67446356,0.18%,13,33464267137,6077366,6077366,0,2518235783,1169897182,46.457,55465471421,1435968909,2.59%,208916548,66220637,31.70%,283117425,56049126960,15972433,0.03%,190804,10766901,5642.91%,0,0
8,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.17,0.03,0.32,6.05,1.85,0.22,3.5,1.67,26.094057635,107311236478,3.141,196552830852,1.83,34162.48,1.309,107135889164,3.135,39,63933616311,806918257,34175.42,1.31,328.0,38143703388,65816273,0.17%,8,32752584495,6070913,6070912,1,2469334330,1182472277,47.886,55447163885,1415284703,2.55%,208432676,64248802,30.82%,300687482,55818601637,15894637,0.03%,165584,9979060,6026.58%,0,0
9,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.55,0.49,0.17,0.03,0.32,6.04,1.82,0.21,3.54,1.66,25.745039552,107568285728,3.115,197032963863,1.83,34530.8,1.341,107938694546,3.125,48,65150573599,822549658,34544.81,1.342,310.0,38680694219,67198400,0.17%,22,33070591836,6075191,6075191,0,2542132492,1183161658,46.542,55409894276,1455143059,2.63%,213904258,65003966,30.39%,327980489,55759470801,15244696,0.03%,478107,10084146,2109.18%,0,0
10,2023-08-09,binaryTrees_original_v7,20.5.1,binaryTrees_7_original.js 21,0.99,0.55,0.49,0.17,0.03,0.33,5.94,1.82,0.21,3.49,1.67,26.146092015,107169036625,3.129,196096581828,1.82,34243.89,1.31,106662937499,3.114,45,63862750304,807480019,34256.5,1.31,313.0,38334589243,67828478,0.18%,315,32982521863,6070797,6070797,0,2460463880,1193028578,48.488,55387601123,1406769231,2.54%,221817267,73618963,33.19%,290523251,55037197841,15376085,0.03%,223906,9905045,4423.75%,0,0
