test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
4,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.63,0.4,0.13,0.01,0.46,4.17,1.59,0.09,10.03,1.01,12.454134631,132068592227,1.882,209167045888,1.58,70144.74,5.632,132012059762,1.881,6630,130521997823,1651116457,70188.73,5.636,543.0,42351290540,51083104,0.12%,353,36800424917,1475458,1475458,0,3956610248,1837523387,46.442,57792847124,1951166187,3.38%,179952403,58120251,32.30%,392650676,57353433239,18161973,0.03%,14589446,10091905,69.17%,0,95,528274368908,68675667958.04,211309747563.2,5282743689.08,243006209697.68002
5,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.64,0.39,0.13,0.01,0.47,4.04,1.56,0.09,10.05,1.02,12.299437884,132565079059,1.891,210561209203,1.59,70080.31,5.698,132595810491,1.891,6581,130419393710,1653003624,70124.79,5.701,564.0,42463402097,58133979,0.14%,599,36765427622,1476836,1476836,0,4016872515,1854106594,46.158,58411265107,1973835045,3.38%,181263025,60185746,33.20%,310421850,57975610654,17653227,0.03%,6992160,9309920,133.15%,0,1,530260316236,68933841110.68001,206801523332.04,5302603162.36,249222348630.91998
6,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.64,0.4,0.14,0.01,0.45,4.11,1.56,0.11,9.25,1.04,10.45286707,104530247759,1.946,164419807070,1.57,53700.82,5.137,104348034505,1.943,7565,100010987450,1263256630,53732.67,5.14,563.0,33422173377,46557693,0.14%,479,28767819735,1503110,1503110,0,2980239598,1455600564,48.842,45482656119,1495263989,3.29%,120920973,39929247,33.02%,285303621,45607647750,13064050,0.03%,14089271,8970834,63.67%,0,169,418120991036,58536938745.04001,167248396414.40002,4181209910.36,188154445966.2
7,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.64,0.4,0.13,0.01,0.46,4.15,1.59,0.09,10.17,1.01,12.309951388,133582614210,1.886,211941483301,1.58,70791.79,5.751,133160384891,1.88,6692,131389177671,1662956222,70834.82,5.754,556.0,42750358176,52482076,0.12%,390,36670936971,1475783,1475783,0,3945934793,1823933446,46.223,58415381669,1951591181,3.34%,185502001,61723720,33.27%,394062001,58333122602,17885978,0.03%,12852521,10325106,80.34%,0,25,534330456840,69462959389.2,213732182736.0,5343304568.400001,245792010146.40002
8,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.64,0.4,0.13,0.01,0.46,4.21,1.6,0.09,10.17,1.02,12.018891785,128009810684,1.899,205160335970,1.6,67381.8,5.606,127943030943,1.898,5620,125718872387,1590698580,67424.82,5.61,570.0,41290948526,54023091,0.13%,570,35707402251,1471253,1471253,0,3810743737,1759404242,46.17,56121577106,1897092273,3.38%,166808817,55155937,33.07%,320160324,55609431770,17554459,0.03%,15066719,9963947,66.13%,0,169,512039242736,66565101555.68,204815697094.40002,5120392427.36,235538051658.56
9,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.63,0.4,0.13,0.01,0.46,4.12,1.58,0.09,10.2,1.01,12.405707263,131830300895,1.892,210921707860,1.6,69651.73,5.614,131585297573,1.889,5084,129626362601,1640310539,69694.3,5.618,556.0,42561279656,52438511,0.12%,511,36963313097,1475782,1475782,0,3990256533,1850831509,46.384,57860787274,1955995126,3.38%,183391791,59922531,32.67%,413300241,57165247992,17708733,0.03%,13341806,10677930,80.03%,0,16,527321203580,68551756465.4,210928481432.0,5273212035.8,242567753646.80002
10,2021-04-06,binaryTrees_original_v1,15.14.0,binaryTrees_1_original.js 21,0.98,0.63,0.4,0.13,0.01,0.46,4.21,1.6,0.09,10.05,1.02,12.476870239,130501242225,1.899,211296795105,1.62,68695.63,5.506,130575112941,1.9,6207,128020243467,1622655944,68738.56,5.509,559.0,42886197184,52152222,0.12%,386,36961986316,1468446,1468446,0,3946678788,1801256108,45.64,58032153116,1953870307,3.37%,186715755,60577275,32.44%,435464673,57196245259,18239168,0.03%,9853340,9959423,101.08%,0,5,522004968900,67860645957.0,208801987560.0,5220049689.0,240122285694.0
1,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.99,0.71,0.36,0.15,0.01,0.49,3.98,1.44,0.08,16.69,1.99,7.579689621,152616204411,3.675,219965885592,1.43,41525.62,5.479,152883121691,3.681,5172,76888169294,972510333,41540.19,5.48,272.0,44773076796,88213119,0.20%,1410,38269987665,1484932,1484932,0,3709584472,1801562525,48.565,58880508586,1900139638,3.23%,183317574,63412439,34.59%,289530774,59421308016,18837567,0.03%,13601210,10354374,76.13%,0,0,610464817644,91569722646.59999,219767334351.84,6104648176.440001,299127760645.56
2,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.14,0.01,0.49,3.96,1.45,0.07,15.32,1.81,8.175872877,149747706437,3.347,218660244576,1.46,44734.07,5.471,150117575427,3.355,5675,82821600498,1044950212,44750.81,5.474,141.0,44810288442,101335402,0.23%,8422,37830282113,1486823,1486823,0,3929163376,1840200685,46.834,59690557379,1941170603,3.25%,196724880,65831334,33.46%,349940257,60494752067,19182932,0.03%,7937329,9947017,125.32%,0,0,598990825748,83858715604.72,221626605526.76,5989908257.4800005,293505504616.52
3,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.15,0.01,0.47,4.02,1.49,0.07,14.42,1.68,8.686749468,146602793991,3.105,221088414029,1.5,47206.58,5.434,146340290430,3.099,6672,87221653393,1105826838,47225.2,5.436,141.0,45761616032,81820941,0.18%,2311,38763893330,1497323,1497323,0,3854176023,1814328653,47.074,59691841137,1913690194,3.21%,183368367,62890096,34.30%,307483569,59449494126,18731429,0.03%,10756453,10859196,100.96%,0,0,586411175964,87961676394.59999,216972135106.68,5864111759.64,275613252703.07996
4,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.98,0.67,0.37,0.15,0.01,0.47,4.02,1.49,0.08,13.21,1.55,9.301344372,144865913246,2.86,215666534443,1.48,50635.39,5.444,144769855016,2.858,5746,93639268077,1186955480,50657.54,5.446,191.0,44478620478,95244800,0.21%,4219,38262350915,1483891,1483891,0,3911594831,1829492536,46.771,60381663859,1928046803,3.19%,180236375,58754505,32.60%,294490774,59464228282,18068409,0.03%,11062904,10293762,93.05%,0,0,579463652984,86919547947.59999,214401551604.08,5794636529.84,272347916902.47998
5,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.99,0.67,0.37,0.15,0.01,0.46,3.93,1.49,0.07,12.91,1.45,9.718772107,147344065815,2.697,220385013443,1.5,54629.06,5.621,147297331455,2.696,5743,101729247587,1284628430,54651.3,5.623,263.0,44628515089,106340028,0.24%,6376,37669999674,1484374,1484374,0,3939623729,1833919359,46.551,59726793497,1952812235,3.27%,178922434,60534944,33.83%,255312598,60141621819,17524539,0.03%,3232732,7970103,246.54%,0,12,589376263260,88406439489.0,218069217406.2,5893762632.6,271113081099.6
6,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.15,0.01,0.46,3.96,1.49,0.08,12.95,1.44,9.671215057,143744445737,2.683,214061099525,1.49,53568.51,5.539,143591711470,2.68,6179,99702018255,1263632481,53590.72,5.541,286.0,44269312553,100127406,0.23%,4801,37845799619,1469877,1469877,0,3953054907,1867019387,47.23,59741635909,1961970396,3.28%,180048670,58698739,32.60%,269996443,59893998134,16927065,0.03%,3623313,8233176,227.23%,0,9,574977782948,86246667442.2,218491557520.24,5749777829.4800005,264489780156.08002
7,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.99,0.68,0.37,0.15,0.01,0.47,3.91,1.48,0.07,12.99,1.45,9.746764114,148933346111,2.702,220126868927,1.48,55105.86,5.654,148531947591,2.695,5950,102457317426,1299241659,55128.49,5.656,292.0,44854495562,102854221,0.23%,4432,38115001774,1498962,1498962,0,3897388324,1825324351,46.835,60080203098,1971291013,3.28%,182557058,62168680,34.05%,254293375,60381155315,18721647,0.03%,4236320,8813842,208.05%,0,0,595733384444,89360007666.59999,220421352244.28,5957333844.440001,279994690688.68
8,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.99,0.68,0.37,0.15,0.01,0.47,3.88,1.48,0.08,12.69,1.39,9.94170726,147424934373,2.586,218728811225,1.48,57007.42,5.734,147167440250,2.581,5195,105791337138,1338857669,57031.62,5.737,308.0,44834731386,91454385,0.20%,3104,38075229423,1487739,1487739,0,3913014981,1823441505,46.599,59662982813,1972622019,3.31%,183705448,57870876,31.50%,307514939,59542707204,18149534,0.03%,10773106,10291603,95.53%,0,8,589699737492,88454960623.8,218188902872.04,5896997374.92,277158876621.24
9,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.15,0.01,0.45,4.04,1.53,0.08,11.7,1.27,10.877767671,144497691285,2.376,219426590086,1.53,60800.14,5.589,144689535359,2.379,5953,113383964041,1434706596,60826.7,5.592,376.0,44743500708,106811194,0.24%,18208,37671775397,1481575,1481575,0,3972137116,1815490347,45.706,59929817735,1935963222,3.23%,189793832,61485390,32.40%,323872730,59917174748,17792031,0.03%,4595888,8462815,184.14%,0,2,577990765140,86698614771.0,219636490753.2,5779907651.400001,260095844313.0
10,2023-08-08,binaryTrees_original_v1,16.20.2,binaryTrees_1_original.js 21,0.98,0.65,0.38,0.15,0.01,0.45,3.96,1.5,0.08,11.1,1.22,11.323954287,144372807851,2.271,220605295240,1.53,63552.24,5.612,144394412554,2.272,6107,118404619353,1498288725,63583.06,5.615,405.0,44949256105,106123796,0.24%,12488,37869264981,1484788,1484788,0,4008414834,1812115403,45.208,59672201971,1949365746,3.27%,184272522,61510653,33.38%,312185597,59825317551,17348216,0.03%,4331078,9033225,208.57%,0,8,577491231404,86623684710.59999,219446667933.52,5774912314.04,259871054131.80002
1,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.71,0.35,0.15,0.01,0.49,3.95,1.41,0.07,16.55,1.99,7.424604405,152529440570,3.695,215637600949,1.42,41269.92,5.559,152560443607,3.696,4510,76801060852,965911355,41283.83,5.56,221.0,44558931863,56566703,0.13%,2637,38339406746,1476687,1476686,1,3779407086,1829347976,48.403,60156025276,1951430272,3.24%,178443267,66089213,37.04%,241788633,59275094281,16965191,0.03%,7887083,9416374,119.39%,2,4,610117762280,91517664342.0,213541216798.0,6101177622.8,298957703517.2
2,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.69,0.36,0.15,0.01,0.48,3.9,1.45,0.07,15.15,1.78,8.157612536,148286798563,3.283,215328944230,1.45,45158.95,5.536,148442690021,3.287,5561,83157508092,1054442876,45175.61,5.538,160.0,44268261382,55673942,0.13%,2895,37544073584,1477556,1477556,0,3774445325,1787845929,47.367,59978695154,1934710369,3.23%,180369576,67696439,37.53%,293537478,59744500557,18758113,0.03%,15082181,11113379,73.69%,0,0,593147194252,88972079137.8,213532989930.72,5931471942.52,284710653240.95996
3,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.15,0.01,0.47,3.96,1.47,0.08,14.63,1.69,8.553251799,146888681481,3.112,217957756441,1.48,47192.92,5.518,147153872831,3.118,4850,87341258999,1104525332,47210.4,5.52,134.0,44989055902,59522028,0.13%,3640,37740894470,1479290,1479290,0,3838364343,1854570401,48.317,60357992341,1967671216,3.26%,175364446,61277537,34.94%,261774740,59629440698,17425645,0.03%,3288461,8666826,263.55%,0,0,587554725924,88133208888.59999,217395248591.88,5875547259.24,276150721184.27997
4,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.99,0.67,0.38,0.15,0.01,0.46,4.01,1.51,0.08,13.06,1.48,9.542942634,145132502534,2.749,219491524632,1.51,52775.73,5.53,145179747313,2.75,6454,98059007060,1242290184,52797.92,5.533,248.0,45422582785,49981784,0.11%,1315,38463926145,1466844,1466844,0,3856478186,1830400299,47.463,60572332848,1955927975,3.23%,193510747,64087417,33.12%,457118416,59787249297,18806698,0.03%,11131854,10633075,95.52%,0,0,580530010136,87079501520.4,220601403851.68,5805300101.36,267043804662.56
5,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.15,0.01,0.46,4.04,1.52,0.08,12.46,1.38,10.171736404,143353697894,2.556,217709928969,1.51,56070.93,5.512,143434324311,2.558,5931,104392367708,1323243967,56095.41,5.515,293.0,44943427509,62450795,0.14%,2696,37790107738,1475836,1475836,0,3918593104,1819650697,46.436,59764451251,1953711296,3.27%,176960023,60851575,34.39%,247019766,60349459341,16677090,0.03%,3013760,8055832,267.30%,0,4,573414791576,86012218736.4,217897620798.88,5734147915.76,263770804124.96002
6,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.39,0.15,0.01,0.45,4.01,1.52,0.08,9.66,1.04,13.068495031,142604574430,1.939,216687394761,1.52,73517.03,5.626,142849607683,1.943,5910,137197437476,1733163708,73551.87,5.628,451.0,44845352517,73555137,0.16%,8882,38104160082,1480953,1480953,0,3965586428,1786271108,45.044,59628836302,1937676824,3.25%,177416267,62436359,35.19%,267627568,60167642964,17505197,0.03%,3463672,8590051,248.00%,0,143,570418297720,85562744658.0,222463136110.80002,5704182977.2,256688233974.0
7,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.39,0.15,0.01,0.45,4.03,1.55,0.08,9.48,1.03,13.254075861,142551064520,1.92,218418202440,1.53,74227.47,5.6,142774362511,1.923,6267,137948956699,1746304637,74265.02,5.603,488.0,45051044118,64787907,0.14%,7563,38007212367,1487977,1487976,1,4062531223,1836200116,45.198,60496091462,1973440199,3.26%,190312750,61212567,32.16%,368244688,59961031299,18484663,0.03%,5792926,9534240,164.58%,1,4,570204258080,85530638712.0,222379660651.2,5702042580.8,256591916136.0
8,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.64,0.39,0.15,0.01,0.45,3.99,1.52,0.08,9.44,1.04,13.310746532,142998572296,1.936,218534390018,1.53,73856.33,5.549,142942915268,1.935,7033,137800129763,1746210970,73891.59,5.551,520.0,45060358870,68508625,0.15%,7233,38089139380,1474557,1474557,0,4047780633,1806526207,44.63,60063613535,1953651121,3.25%,183994326,60001881,32.61%,294525631,60455760239,17490812,0.03%,3752421,9258674,246.74%,0,141,571994289184,85799143377.59999,223077772781.76,5719942891.84,257397430132.80002
9,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.38,0.16,0.01,0.45,4.01,1.54,0.08,9.69,1.03,13.016786918,141426923877,1.927,220804080921,1.56,73391.88,5.638,141580753738,1.929,5277,136985339462,1735830364,73426.69,5.641,524.0,45254385425,46394469,0.10%,132,37603541576,1485483,1485483,0,4003296580,1774751455,44.332,58803552236,1952701988,3.32%,186996734,60639427,32.43%,381468589,59340608595,17911602,0.03%,10226360,11252200,110.03%,0,3,565707695508,90513231281.28,214968924293.04,5657076955.08,254568462978.6
10,2022-06-01,binaryTrees_original_v1,17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.38,0.15,0.01,0.45,3.97,1.53,0.08,9.51,1.04,13.269600874,143115904861,1.939,219236940784,1.53,73792.71,5.561,143192148665,1.94,5978,137729954727,1742918907,73826.86,5.564,533.0,45009552866,58312228,0.13%,3340,38041439889,1483247,1483247,0,4071431230,1829374877,44.932,60252620881,1973897694,3.28%,186732382,61190445,32.77%,383670609,60053178950,17789376,0.03%,8283998,10207407,123.22%,0,156,572463619444,85869542916.59999,217536175388.72,5724636194.440001,257608628749.80002
1,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.73,0.35,0.15,0.01,0.5,3.99,1.42,0.11,14.32,2.01,4.612244,84001279171,3.68,116596716736,1.4,22824.83,4.949,83543226899,3.66,4646,41693393018,527101329,22832.53,4.95,312.0,23670432613,52675431,0.22%,20139,20649335701,1509399,1509399,0,1966171800,1131606994,57.554,33741126114,1009496035,2.99%,73540248,23852493,32.43%,233618322,33289693360,9144328,0.03%,4993435,7365294,147.50%,0,0,336005116684,50400767502.6,117601790839.4,3360051166.84,168002558342.0
2,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.98,0.7,0.36,0.15,0.01,0.47,4.15,1.47,0.11,14.16,1.92,4.705277778,80904604356,3.491,115588649736,1.43,23168.14,4.924,81235175417,3.506,4350,42364205370,533046616,23176.01,4.926,216.0,23733919684,56496972,0.24%,25854,20815452096,1517645,1517645,0,2050104991,1145038172,55.853,33165059649,999493380,3.01%,73128680,23353106,31.93%,245477281,32955790293,9201183,0.03%,4579526,6992680,152.69%,0,6,323618417424,48542762613.6,116502630272.64,3236184174.2400002,152100656189.28
3,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.98,0.67,0.38,0.16,0.01,0.45,4.2,1.49,0.13,13.88,1.81,5.146737834,84465614256,3.31,125160613357,1.48,25509.71,4.956,84822790755,3.324,6049,46733334144,590533019,25525.52,4.96,169.0,24931325364,77873180,0.31%,29336,21326190053,2139017,2139017,0,2239963497,1123575928,50.16,35341229871,1111612811,3.15%,92303332,26641210,28.86%,285990396,35682662078,10629822,0.03%,2570768,8585611,333.97%,0,3,337862457024,54057993123.840004,128387733669.12,3378624570.2400002,152038105660.80002
4,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.68,0.37,0.16,0.01,0.45,4.1,1.49,0.12,13.47,1.72,5.034083964,80331968631,3.183,119473722915,1.49,25232.52,5.012,80464067456,3.188,5394,46677449805,588840943,25241.7,5.014,162.0,24172491179,53075962,0.22%,29647,20298857027,1518024,1518024,0,2100133640,1115404381,53.111,32925856077,1010658683,3.07%,75470904,24046372,31.86%,225554544,33011669396,8864584,0.03%,4764253,6958604,146.06%,0,118,321327874524,51412459923.840004,118891313573.88,3213278745.2400002,144597543535.80002
5,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.68,0.37,0.17,0.01,0.45,4.02,1.47,0.11,12.81,1.69,5.113380707,78537708005,3.081,116433874783,1.48,25488.71,4.985,78880346409,3.094,4617,46907937736,592452834,25496.77,4.986,146.0,24174142433,38644828,0.16%,2193,20881458534,1523517,1523517,0,2072902527,1136474114,54.825,33430895884,1033115952,3.09%,75560574,23172227,30.67%,252998454,32202481553,9131098,0.03%,7533892,7874836,104.53%,0,0,314150832020,53405641443.4,116235807847.4,3141508320.2000003,141367874409.0
6,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.69,0.36,0.16,0.01,0.46,4.01,1.48,0.11,12.8,1.66,5.242967737,79394348351,3.023,117048163024,1.47,26257.92,5.008,79646396124,3.033,4281,48239335071,609946165,26266.93,5.01,154.0,24448290173,42587713,0.17%,2255,21395382707,1507132,1507132,0,2001574463,1108102722,55.362,34050642712,1032722688,3.03%,76335216,23069466,30.22%,229896410,33529734759,9556906,0.03%,9761759,9052458,92.73%,0,10,317577393404,50812382944.64,114327861625.44,3175773934.04,146085600965.84
7,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.67,0.37,0.16,0.01,0.44,4.07,1.5,0.11,10.53,1.41,6.23942986,79007487550,2.586,119023763704,1.5,30549.08,4.896,79237563745,2.593,5959,56264940003,713526744,30560.01,4.898,299.0,25107105233,43728182,0.17%,18751,21315221328,1508996,1508996,0,2179677852,1133340057,51.996,34121479607,1058632701,3.10%,79877869,23987163,30.03%,275170067,34012764461,9407937,0.03%,6874526,7870282,114.48%,0,0,316029950200,50564792032.0,116931081574.0,3160299502.0,139053178088.0
8,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.66,0.37,0.16,0.01,0.44,4.0,1.5,0.1,8.58,1.04,7.788298601,78262110671,1.923,116661716720,1.49,40683.38,5.224,78425252886,1.927,6094,75346314009,953291768,40698.19,5.226,434.0,23877802818,55461328,0.23%,8371,20404180263,1526366,1526366,0,2127447970,1132784930,53.246,33444473891,1048706491,3.14%,69450171,21655031,31.18%,179010278,33877931893,8629972,0.03%,1749991,6777815,387.31%,0,23,313048442684,50087750829.44,115827923793.08,3130484426.84,137741314780.96
9,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.98,0.66,0.38,0.17,0.02,0.42,4.19,1.51,0.15,8.34,1.06,8.389586268,81483652081,1.948,122250477577,1.48,41807.9,4.983,81589116241,1.951,7413,77102337885,978634281,41838.88,4.987,470.0,25592210345,58983892,0.23%,1444,22225838662,2131312,2131312,0,2309744558,1151428341,49.851,35783235514,1126546928,3.15%,93659438,26096802,27.86%,319680266,36130329809,11910397,0.03%,8729134,11294347,129.39%,0,20,325934608324,55408883415.08,123855151163.12,6518692166.4800005,136892535496.08
10,2023-08-08,binaryTrees_original_v1,18.17.1,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.16,0.01,0.45,3.96,1.49,0.11,8.58,1.05,7.747284128,79491721025,1.955,117832422356,1.5,40646.03,5.246,79168756160,1.947,5960,75247756809,953683249,40660.04,5.248,479.0,24430128925,61773784,0.25%,10056,21205721928,1505801,1505801,0,2200617896,1158728892,52.655,33765794573,1031639212,3.06%,74576281,23226476,31.14%,178851553,34231679586,8650727,0.03%,1931112,6217492,321.96%,0,0,317966884100,50874701456.0,120827415958.0,3179668841.0,143085097845.0
1,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.67,0.38,0.16,0.02,0.45,4.46,1.5,0.15,13.48,2.0,5.016277177,82635097868,3.634,122568309748,1.47,22735.6,4.532,82810117736,3.641,4436,41034983812,520460480,22748.25,4.535,345.0,24847769892,66531655,0.27%,21230,21375697884,2116499,2116499,0,2158163646,1118419860,51.823,34703014572,1061486778,3.06%,80224662,25573650,31.88%,239163159,35457324446,10417292,0.03%,2404985,8383305,348.58%,0,0,330540391472,52886462635.520004,125605348759.36,6610807829.440001,148743176162.4
2,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.69,0.36,0.16,0.01,0.47,4.16,1.47,0.1,12.68,1.92,4.942142003,78172375690,3.487,114219470341,1.46,22417.69,4.536,78069676136,3.482,3872,40789489886,517423687,22424.95,4.537,215.0,24357518159,39451296,0.16%,1632,21342437785,1505954,1505954,0,1928444485,1180140898,61.197,34404885136,1020225447,2.97%,60990460,24685601,40.47%,172528612,33388291145,9140958,0.03%,5733703,8647489,150.82%,0,0,312689502760,50030320441.6,112568220993.59999,3126895027.6,146964066297.19998
3,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.17,0.02,0.43,4.39,1.5,0.16,12.75,1.82,5.36477464,81381584861,3.323,123521320873,1.51,24482.26,4.564,81671698550,3.335,5165,44647128673,564687446,24495.45,4.566,218.0,25545261525,50832317,0.20%,976,22146832703,2118312,2118312,0,2016025196,1133848750,56.242,35211119240,1038247477,2.95%,70274958,23869240,33.97%,212061217,34979281908,9990311,0.03%,4924770,10479929,212.80%,0,0,325526339444,55339477705.48,120444745594.28,6510526788.88,139976325960.91998
4,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.16,0.01,0.45,4.08,1.49,0.11,12.22,1.75,5.197716828,77060778577,3.163,116605402265,1.5,24356.62,4.686,77215453939,3.17,4529,44343128391,560908803,24364.6,4.688,152.0,24608770817,41696187,0.17%,880,21244395549,1512312,1512312,0,1982095570,1148580793,57.948,33545264464,1008083106,3.01%,60272079,22619170,37.53%,167510568,33848174706,8797485,0.03%,4819273,8174904,169.63%,0,0,308243114308,49318898289.28,114049952293.95999,3082431143.08,138709401438.6
5,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.66,0.39,0.16,0.01,0.45,4.19,1.53,0.11,12.5,1.69,5.350571865,76118529223,3.091,116343726997,1.51,24618.55,4.601,76386809211,3.102,4036,44876953493,568763025,24626.62,4.603,122.0,23865167427,43883285,0.18%,16342,20687304479,1507007,1507007,0,1960578945,1103449862,56.282,34335193361,1030143759,3.00%,69667940,23008082,33.03%,245225409,33084639842,8885236,0.03%,5089649,7737707,152.03%,0,0,304474116892,48715858702.72,118744905587.88,3044741168.92,137013352601.40001
6,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.16,0.01,0.46,4.13,1.52,0.11,12.41,1.66,5.342687742,76857848808,3.036,114201243503,1.48,25309.3,4.737,76785864631,3.033,5111,46066890011,584351729,25318.21,4.739,145.0,24102576767,48488099,0.20%,21007,20647273598,1516262,1516262,0,2039598110,1099527554,53.909,33512138705,1025886888,3.06%,72273547,23645456,32.72%,246292403,33747496970,8166410,0.02%,3027665,6263961,206.89%,0,0,307431395232,49189023237.12,116823930188.16,3074313952.32,141418441806.72
7,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.99,0.65,0.39,0.16,0.01,0.44,4.18,1.54,0.1,10.31,1.37,6.18551967,76536053928,2.54,116575207875,1.54,30128.37,4.871,76680763614,2.545,3794,56069159414,711450276,30136.99,4.872,255.0,24444371675,46694372,0.19%,1885,20853051643,1496645,1496645,0,1951619509,1106947473,56.719,33338087310,1019713721,3.06%,57047805,20621746,36.15%,120641372,34071250531,7490007,0.02%,1431971,6292784,439.45%,0,0,306144215712,48983074513.92,119396244127.68001,3061442157.12,134703454913.28
8,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.99,0.63,0.39,0.16,0.01,0.44,4.14,1.54,0.11,8.65,1.1,7.768151487,76532039059,2.024,117334043685,1.53,37801.74,4.866,76147454683,2.014,4964,69648120728,882753661,37814.59,4.868,414.0,24475445614,49602138,0.20%,2466,21483536017,1518253,1518253,0,1992665735,1120326750,56.223,33718460099,1022403283,3.03%,60674154,22026090,36.30%,146393457,34799680700,8689726,0.02%,1581607,6682089,422.49%,0,0,306128156236,48980504997.76,119389980932.04001,3061281562.36,134696388743.84
