version,release_date,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 43
15.14.0,2021-04-06,binaryTrees_1_original.js 21,1,1692266801,195325,node,0:08.98,3054676.0,442716.0,30012.0,740.9,2.7,17.0,3.0,0:08,0.0,65048.0,572756.0,0.0,102k,0.0,442716,287,1,278,8,0,79.9,11.9,0.0,8.2,0.0,0.0,0.0,0.0,15795.0 MiB,6376.7 MiB,2071.9 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13044.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,2,1692266802,195325,node,0:19.81,3117912.0,571204.0,30012.0,766.7,3.5,17.0,3.0,0:19,0.0,65048.0,636120.0,0.0,135k,0.0,571204,287,1,278,8,0,93.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,6254.4 MiB,2194.3 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12921.9 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,3,1692266804,195325,node,0:31.97,3239000.0,697392.0,30012.0,800.0,4.3,17.0,3.0,0:31,0.0,65048.0,757328.0,0.0,166k,0.0,697392,287,1,278,8,0,94.4,5.3,0.0,0.3,0.0,0.0,0.0,0.0,15795.0 MiB,6135.8 MiB,2313.0 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12803.3 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,4,1692266805,195325,node,0:43.79,3317848.0,776704.0,30012.0,800.0,4.8,17.0,3.0,0:43,0.0,65048.0,838116.0,0.0,190k,0.0,776704,287,1,278,8,0,91.2,8.4,0.0,0.4,0.0,0.0,0.0,0.0,15795.0 MiB,6025.8 MiB,2423.0 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12693.3 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,5,1692266807,195325,node,0:55.94,3277652.0,722796.0,30012.0,800.0,4.5,17.0,3.0,0:55,0.0,65048.0,796424.0,0.0,212k,0.0,722796,287,1,278,8,0,90.8,8.9,0.0,0.4,0.0,0.0,0.0,0.0,15795.0 MiB,6105.8 MiB,2343.0 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12773.3 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,6,1692266808,195325,node,1:08.27,3360856.0,821532.0,30012.0,693.5,5.1,17.0,3.0,1:08,0.0,65048.0,880488.0,0.0,236k,0.0,821532,287,1,278,8,0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,5998.3 MiB,2450.5 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12665.8 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,7,1692266810,195325,node,1:19.75,3357784.0,817036.0,30012.0,800.0,5.1,17.0,3.0,1:19,0.0,65048.0,877136.0,0.0,255k,0.0,817036,287,1,278,8,0,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,6007.4 MiB,2441.4 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12674.9 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,8,1692266811,195325,node,1:31.59,3467368.0,927628.0,30012.0,681.5,5.7,17.0,3.0,1:31,0.0,65048.0,986756.0,0.0,282k,0.0,927628,287,1,278,8,0,92.5,6.1,0.0,1.4,0.0,0.0,0.0,0.0,15795.0 MiB,5902.3 MiB,2546.4 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12569.8 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,9,1692266813,195325,node,1:41.90,3546232.0,,30012.0,738.1,6.2,17.0,3.0,1:41,0.0,65048.0,1066500.0,0.0,320k,0.0,983.9m,287,1,278,8,0,83.3,9.9,0.0,6.3,0.0,0.0,0.5,0.0,15795.0 MiB,5816.6 MiB,2632.1 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12484.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,10,1692266814,195325,node,1:51.90,2795980.0,916992.0,30200.0,533.3,5.7,12.0,2.0,1:51,0.0,65048.0,973176.0,0.0,370k,0.0,916736,287,1,278,8,0,74.4,13.2,0.0,12.3,0.0,0.0,0.0,0.0,15795.0 MiB,5768.4 MiB,2680.3 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12436.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,11,1692266816,195325,node,1:59.50,1978616.0,494084.0,30200.0,590.5,3.1,9.0,3.0,1:59,0.0,65048.0,549364.0,0.0,456k,0.0,494084,287,1,278,8,0,68.2,10.3,0.0,21.5,0.0,0.0,0.0,0.0,15795.0 MiB,6358.0 MiB,2090.8 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13025.5 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,12,1692266817,195325,node,2:06.35,1945336.0,461156.0,30200.0,490.5,2.9,9.0,3.0,2:06,0.0,65048.0,516424.0,0.0,545k,0.0,461156,287,1,278,8,0,61.5,8.2,0.0,30.3,0.0,0.0,0.0,0.0,15795.0 MiB,6377.6 MiB,2071.2 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13045.1 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,13,1692266818,195325,node,2:13.70,2156792.0,672808.0,30200.0,495.5,4.2,9.0,3.0,2:13,0.0,65048.0,728220.0,0.0,636k,0.0,672808,287,1,278,8,0,62.2,13.8,0.0,24.0,0.0,0.0,0.0,0.0,15795.0 MiB,6179.2 MiB,2269.5 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12846.8 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,14,1692266820,195325,node,2:20.81,2052088.0,568088.0,30200.0,436.4,3.5,9.0,3.0,2:20,0.0,65048.0,622836.0,0.0,726k,0.0,568088,287,1,278,8,0,64.4,12.6,0.0,23.0,0.0,0.0,0.0,0.0,15795.0 MiB,6198.7 MiB,2250.0 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12866.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,15,1692266821,195325,node,2:28.22,2040312.0,555564.0,30200.0,539.1,3.4,9.0,3.0,2:28,0.0,65048.0,611060.0,0.0,818k,0.0,555564,287,1,278,8,0,66.2,11.7,0.0,22.1,0.0,0.0,0.0,0.0,15795.0 MiB,6309.7 MiB,2139.0 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12977.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,16,1692266822,195325,node,2:35.55,2081272.0,596608.0,30200.0,580.0,3.7,9.0,3.0,2:35,0.0,65048.0,652020.0,0.0,941k,0.0,596608,287,1,278,8,0,65.8,10.9,0.0,23.3,0.0,0.0,0.0,0.0,15795.0 MiB,6251.7 MiB,2197.0 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12919.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,17,1692266824,195325,node,2:42.95,1975032.0,490120.0,30200.0,540.9,3.0,9.0,3.0,2:42,0.0,65048.0,545780.0,0.0,1.0m,0.0,490120,287,1,278,8,0,62.7,15.6,0.0,21.8,0.0,0.0,0.0,0.0,15795.0 MiB,6370.7 MiB,2078.0 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13038.3 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,18,1692266825,195325,node,2:50.37,1951480.0,466952.0,30200.0,571.4,2.9,9.0,3.0,2:50,0.0,65048.0,522228.0,0.0,1.1m,0.0,466952,287,1,278,8,0,67.4,10.9,0.0,21.7,0.0,0.0,0.0,0.0,15795.0 MiB,6385.8 MiB,2062.9 MiB,7346.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13053.4 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,19,1692266826,195325,node,2:57.71,1905912.0,421344.0,30200.0,552.4,2.6,9.0,3.0,2:57,0.0,65048.0,476660.0,0.0,1.2m,0.0,421344,287,1,278,8,0,66.8,10.9,0.0,22.3,0.0,0.0,0.0,0.0,15795.0 MiB,6403.6 MiB,2045.1 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13071.2 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,20,1692266828,195325,node,3:04.77,1937912.0,453872.0,30200.0,452.2,2.8,9.0,3.0,3:04,0.0,65048.0,508660.0,0.0,1.3m,0.0,453872,287,1,278,8,0,65.8,12.4,0.0,21.8,0.0,0.0,0.0,0.0,15795.0 MiB,6377.1 MiB,2071.6 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13044.7 MiB,
15.14.0,2021-04-06,binaryTrees_1_original.js 21,21,1692266829,195325,node,3:12.02,1988088.0,504176.0,30200.0,626.3,3.1,9.0,3.0,3:12,0.0,65048.0,558836.0,0.0,1.3m,0.0,504176,287,1,278,8,0,63.6,13.6,0.0,22.7,0.0,0.0,0.0,0.0,15795.0 MiB,6341.5 MiB,2107.2 MiB,7346.3 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13009.0 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,0,1692267537,197026,node,0:00.35,726220.0,176748.0,30144.0,212.5,1.1,7.0,7.0,0:00,0.0,71140.0,190920.0,0.0,37k,0.0,176748,291,2,281,8,0,27.3,3.0,0.0,69.7,0.0,0.0,0.0,0.0,15795.0 MiB,6647.6 MiB,1787.8 MiB,7359.6 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13320.7 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,1,1692267538,197026,node,0:09.21,3078564.0,475144.0,31972.0,668.2,2.9,17.0,2.0,0:09,0.0,71140.0,604368.0,0.0,110k,0.0,475144,291,1,282,8,0,77.3,13.1,0.0,9.6,0.0,0.0,0.0,0.0,15795.0 MiB,6345.4 MiB,2089.7 MiB,7359.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13018.6 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,2,1692267540,197026,node,0:20.16,3135656.0,592220.0,31972.0,800.0,3.7,17.0,2.0,0:20,0.0,71140.0,662084.0,0.0,141k,0.0,592220,291,1,282,8,0,90.3,8.6,0.0,1.1,0.0,0.0,0.0,0.0,15795.0 MiB,6233.9 MiB,2209.2 MiB,7351.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12907.1 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,3,1692267541,197026,node,0:32.07,3248296.0,711224.0,31972.0,800.0,4.4,17.0,2.0,0:32,0.0,71140.0,774796.0,0.0,170k,0.0,711224,291,1,282,8,0,93.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,6113.3 MiB,2329.8 MiB,7351.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12786.5 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,4,1692267543,197026,node,0:44.46,3359144.0,826800.0,31972.0,632.1,5.1,17.0,2.0,0:44,0.0,71140.0,885828.0,0.0,198k,0.0,826800,291,1,282,8,0,92.0,7.6,0.0,0.3,0.0,0.0,0.0,0.0,15795.0 MiB,5993.0 MiB,2450.1 MiB,7351.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12666.2 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,5,1692267545,197026,node,0:57.38,3374760.0,842356.0,31972.0,758.1,5.2,17.0,2.0,0:57,0.0,71140.0,902496.0,0.0,220k,0.0,842356,291,1,282,8,0,95.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,5973.3 MiB,2469.8 MiB,7351.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12646.5 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,6,1692267546,197026,node,1:09.52,3373480.0,844328.0,31972.0,800.0,5.2,17.0,2.0,1:09,0.0,71140.0,900640.0,0.0,240k,0.0,844592,291,1,282,8,0,93.8,5.9,0.0,0.3,0.0,0.0,0.0,0.0,15795.0 MiB,5979.3 MiB,2463.8 MiB,7351.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12652.4 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,7,1692267548,197026,node,1:22.51,3484064.0,954428.0,31972.0,756.7,5.9,17.0,2.0,1:22,0.0,71140.0,1010324.0,0.0,267k,0.0,954428,291,1,282,8,0,94.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,5870.5 MiB,2572.6 MiB,7351.8 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12543.7 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,8,1692267550,197026,node,1:35.03,3489444.0,959908.0,31972.0,800.0,5.9,17.0,2.0,1:35,0.0,71140.0,1016516.0,0.0,293k,0.0,959908,291,1,282,8,0,93.6,6.2,0.0,0.3,0.0,0.0,0.0,0.0,15795.0 MiB,5867.3 MiB,2575.8 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12540.5 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,9,1692267551,197026,node,1:47.97,3595940.0,1000000.0,31972.0,703.2,6.6,17.0,2.0,1:47,0.0,71140.0,1123164.0,0.0,319k,0.0,1.0g,291,1,282,8,0,94.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,5767.2 MiB,2676.0 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12440.3 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,10,1692267553,197026,node,1:59.06,3524280.0,996028.0,31972.0,773.9,6.2,17.0,2.0,1:59,0.0,71140.0,1052244.0,0.0,341k,0.0,996028,291,1,282,8,0,85.7,10.8,0.0,3.5,0.0,0.0,0.0,0.0,15795.0 MiB,5811.3 MiB,2631.9 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12484.4 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,11,1692267554,197026,node,2:07.85,2403584.0,663332.0,32100.0,400.0,4.1,11.0,0.0,2:07,0.0,71140.0,718748.0,0.0,381k,0.0,663332,291,1,282,8,0,58.2,13.5,0.0,28.2,0.0,0.0,0.0,0.0,15795.0 MiB,6072.8 MiB,2370.3 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12746.2 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,12,1692267556,197026,node,2:15.21,2100424.0,624116.0,32100.0,490.5,3.9,9.0,2.0,2:15,0.0,71140.0,678956.0,0.0,465k,0.0,624116,291,1,282,8,0,65.7,9.6,0.0,24.7,0.0,0.0,0.0,0.0,15795.0 MiB,6203.8 MiB,2239.4 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12876.9 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,13,1692267557,197026,node,2:21.92,2033608.0,557544.0,32100.0,442.1,3.4,9.0,2.0,2:21,0.0,71140.0,611484.0,0.0,563k,0.0,557544,291,1,282,8,0,65.1,8.4,0.0,26.5,0.0,0.0,0.0,0.0,15795.0 MiB,6276.6 MiB,2166.5 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12949.8 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,14,1692267558,197026,node,2:29.11,1961928.0,485276.0,32100.0,530.0,3.0,9.0,2.0,2:29,0.0,71140.0,539804.0,0.0,648k,0.0,485276,291,1,282,8,0,65.6,9.7,0.0,23.7,0.0,0.0,1.1,0.0,15795.0 MiB,6360.8 MiB,2082.3 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13034.0 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,15,1692267559,197026,node,2:35.98,1858248.0,382440.0,32100.0,404.5,2.4,9.0,2.0,2:35,0.0,71140.0,436124.0,0.0,733k,0.0,382440,291,1,282,8,0,63.8,9.0,0.0,27.1,0.0,0.0,0.0,0.0,15795.0 MiB,6344.7 MiB,2098.4 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13017.8 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,16,1692267561,197026,node,2:43.23,1896648.0,420408.0,32100.0,550.0,2.6,9.0,2.0,2:43,0.0,71140.0,474524.0,0.0,819k,0.0,420408,291,1,282,8,0,64.3,7.6,0.0,28.1,0.0,0.0,0.0,0.0,15795.0 MiB,6398.1 MiB,2045.0 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13071.3 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,17,1692267562,197026,node,2:50.28,1978312.0,501148.0,32100.0,442.9,3.1,9.0,5.0,2:50,0.0,71140.0,556516.0,0.0,934k,0.0,501148,291,1,282,8,0,66.5,9.6,0.0,23.9,0.0,0.0,0.0,0.0,15795.0 MiB,6325.6 MiB,2117.5 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12998.8 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,18,1692267563,197026,node,2:57.49,1991880.0,515912.0,32100.0,536.4,3.2,9.0,5.0,2:57,0.0,71140.0,569756.0,0.0,1.0m,0.0,515912,291,1,282,8,0,66.1,9.8,0.0,24.1,0.0,0.0,0.0,0.0,15795.0 MiB,6322.7 MiB,2120.4 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12995.9 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,19,1692267565,197026,node,3:04.55,1958344.0,482332.0,32100.0,526.3,3.0,9.0,5.0,3:04,0.0,71140.0,536248.0,0.0,1.1m,0.0,482332,291,1,282,8,0,58.6,9.4,0.0,32.0,0.0,0.0,0.0,0.0,15795.0 MiB,6334.7 MiB,2108.4 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13007.9 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,20,1692267566,197026,node,3:11.60,1937864.0,461588.0,32100.0,661.1,2.9,9.0,5.0,3:11,0.0,71140.0,515768.0,0.0,1.2m,0.0,461588,291,1,282,8,0,64.7,10.0,0.0,25.3,0.0,0.0,0.0,0.0,15795.0 MiB,6356.9 MiB,2086.2 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13030.1 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,21,1692267567,197026,node,3:18.90,2159048.0,683272.0,32100.0,642.1,4.2,9.0,5.0,3:18,0.0,71140.0,736952.0,0.0,1.3m,0.0,683272,291,1,282,8,0,65.4,11.2,0.0,23.4,0.0,0.0,0.0,0.0,15795.0 MiB,6153.3 MiB,2289.7 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12826.6 MiB,
16.20.2,2023-08-08,binaryTrees_1_original.js 21,22,1692267569,197026,node,3:26.44,2039240.0,562644.0,32100.0,540.9,3.5,9.0,5.0,3:26,0.0,71140.0,617488.0,0.0,1.4m,0.0,562644,291,1,282,8,0,66.1,13.3,0.0,20.6,0.0,0.0,0.0,0.0,15795.0 MiB,6279.9 MiB,2163.2 MiB,7351.9 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12953.1 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,0,1692268278,197985,node,0:00.33,693832.0,147768.0,31648.0,206.2,0.9,7.0,6.0,0:00,0.0,70272.0,159788.0,0.0,30k,0.0,147768.0,289,2,279,8,0,23.3,4.7,0.0,72.1,0.0,0.0,0.0,0.0,15795.0 MiB,6652.6 MiB,1779.7 MiB,7362.7 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13328.9 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,1,1692268279,197985,node,0:09.13,3020636.0,428616.0,33556.0,745.5,2.7,17.0,6.0,0:09,0.0,70272.0,531448.0,1.0,98k,0.0,428616.0,289,1,280,8,0,85.0,9.6,0.0,5.4,0.0,0.0,0.0,0.0,15795.0 MiB,6393.2 MiB,2046.6 MiB,7355.2 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13069.6 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,2,1692268280,197985,node,0:19.73,3119708.0,552796.0,33556.0,800.0,3.4,17.0,6.0,0:19,0.0,70272.0,630820.0,1.0,130k,0.0,552796.0,289,1,280,8,0,89.6,9.0,0.0,1.4,0.0,0.0,0.0,0.0,15795.0 MiB,6276.3 MiB,2163.6 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12952.7 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,3,1692268282,197985,node,0:32.54,3222112.0,676028.0,33556.0,690.6,4.2,17.0,6.0,0:32,0.0,70272.0,733756.0,1.0,160k,0.0,676028.0,289,1,280,8,0,95.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,6148.6 MiB,2291.3 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12825.0 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,4,1692268283,197985,node,0:45.44,3276384.0,731628.0,33556.0,548.6,4.5,17.0,6.0,0:45,0.0,70272.0,788792.0,1.0,188k,0.0,731628.0,289,1,280,8,0,92.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,6031.5 MiB,2408.5 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12707.8 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,5,1692268285,197985,node,0:56.66,3249504.0,707232.0,33556.0,739.1,4.4,17.0,6.0,0:56,0.0,70272.0,761580.0,1.0,204k,0.0,707232.0,289,1,280,8,0,92.2,7.0,0.0,0.4,0.0,0.0,0.4,0.0,15795.0 MiB,6105.8 MiB,2334.1 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12782.2 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,6,1692268286,197985,node,1:09.02,3319648.0,777364.0,33556.0,800.0,4.8,17.0,6.0,1:09,0.0,70272.0,832144.0,1.0,230k,0.0,777364.0,289,1,280,8,0,94.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,6040.6 MiB,2399.3 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12717.0 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,7,1692268288,197985,node,1:21.84,3428192.0,886880.0,33556.0,762.1,5.5,17.0,6.0,1:21,0.0,70272.0,941328.0,1.0,257k,0.0,886880.0,289,1,280,8,0,95.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,5936.7 MiB,2503.2 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12613.1 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,8,1692268290,197985,node,1:34.66,3445600.0,904252.0,33556.0,651.5,5.6,17.0,6.0,1:34,0.0,70272.0,958512.0,1.0,280k,0.0,904252.0,289,1,280,8,0,93.2,6.6,0.0,0.3,0.0,0.0,0.0,0.0,15795.0 MiB,5920.2 MiB,2519.6 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12596.6 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,9,1692268291,197985,node,1:48.38,3468388.0,926212.0,33556.0,752.8,5.7,17.0,6.0,1:48,0.0,70272.0,980976.0,1.0,305k,0.0,926212.0,289,1,280,8,0,94.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,15795.0 MiB,5900.6 MiB,2539.3 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12577.0 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,10,1692268293,197985,node,1:58.29,3515008.0,973268.0,33556.0,586.4,6.0,17.0,6.0,1:58,0.0,70272.0,1028388.0,1.0,334k,0.0,973268.0,289,1,280,8,0,80.0,10.2,0.0,9.8,0.0,0.0,0.0,0.0,15795.0 MiB,5832.7 MiB,2607.2 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12509.1 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,11,1692268295,197985,node,2:08.13,2775024.0,892544.0,33680.0,713.6,5.5,12.0,3.0,2:08,0.0,70272.0,945196.0,1.0,373k,0.0,892544.0,289,1,280,8,0,82.9,12.0,0.0,5.1,0.0,0.0,0.0,0.0,15795.0 MiB,5881.2 MiB,2558.7 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12557.6 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,12,1692268296,197985,node,2:15.82,2099584.0,611548.0,33680.0,536.4,3.8,9.0,6.0,2:15,0.0,70272.0,664068.0,1.0,459k,0.0,611548.0,289,1,280,8,0,67.6,11.9,0.0,20.5,0.0,0.0,0.0,0.0,15795.0 MiB,6228.2 MiB,2211.7 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12904.6 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,13,1692268297,197985,node,2:22.87,2032256.0,544304.0,33680.0,439.1,3.4,9.0,6.0,2:22,0.0,70272.0,596740.0,1.0,540k,0.0,544304.0,289,1,280,8,0,66.2,11.4,0.0,22.4,0.0,0.0,0.0,0.0,15795.0 MiB,6288.8 MiB,2151.1 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12965.1 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,14,1692268299,197985,node,2:30.16,1914496.0,426240.0,33680.0,545.5,2.6,9.0,6.0,2:30,0.0,70272.0,478612.0,1.0,626k,0.0,426240.0,289,1,280,8,0,67.1,11.7,0.0,21.2,0.0,0.0,0.0,0.0,15795.0 MiB,6399.2 MiB,2040.7 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,13075.6 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,15,1692268300,197985,node,2:37.52,2025088.0,537328.0,33680.0,565.0,3.3,9.0,6.0,2:37,0.0,70272.0,589204.0,1.0,711k,0.0,537328.0,289,1,280,8,0,64.7,10.0,0.0,25.4,0.0,0.0,0.0,0.0,15795.0 MiB,6299.0 MiB,2140.9 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12975.4 MiB,
17.9.1,2022-06-01,binaryTrees_1_original.js 21,16,1692268301,197985,node,2:44.81,2098816.0,610412.0,33680.0,652.6,3.8,9.0,6.0,2:44,0.0,70272.0,662932.0,1.0,790k,0.0,610940.0,289,1,280,8,0,63.0,14.4,0.0,22.1,0.0,0.0,0.5,0.0,15795.0 MiB,6233.2 MiB,2206.7 MiB,7355.1 MiB,4096.0 MiB,3998.5 MiB,97.5 MiB,12909.6 MiB,
