test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
4,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,1.0,0.31,0.78,0.12,0.0,0.1,7.2,3.2,0.0,0.0,2.11,8.41904484,33489944228,3.978,107126874080,3.2,8417.97,1.0,33526746857,3.983,11,15900581026,201280546,8417.98,1.0,2.0,16357046135,83942,0.00%,0,15683441767,139,139,0,650200,43972,6.763,31865650429,434264,0.00%,67605,3729,5.52%,1063501,31825175724,3262,0.00%,37092,49590,133.69%,0,0
5,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,0.99,0.31,0.78,0.12,0.0,0.1,7.18,3.2,0.0,0.0,1.94,9.204809924,33541821900,3.644,107066399623,3.19,9203.47,1.0,33555472173,3.646,6,17339284836,219493487,9203.49,1.0,2.0,16344971790,98746,0.00%,0,15668328167,140,140,0,962446,57954,6.022,31848096253,537918,0.00%,71892,3918,5.45%,1294424,31864265856,380,0.00%,97223,22264,22.90%,0,0
6,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,1.0,0.31,0.78,0.12,0.0,0.1,7.19,3.2,0.0,0.0,2.11,8.438561163,33590208172,3.981,107416675180,3.2,8437.44,1.0,33561120847,3.978,7,15905591457,201373040,8437.45,1.0,2.0,16384713376,82634,0.00%,0,15683381828,140,140,0,721457,75246,10.43,31832033173,432453,0.00%,63062,3661,5.81%,1026082,31860843903,403,0.00%,32451,21095,65.01%,0,0
7,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,0.99,0.32,0.77,0.12,0.0,0.11,7.08,3.16,0.0,0.0,1.93,9.314527618,33932186323,3.644,107097239166,3.15,9313.03,1.0,33938322644,3.644,5,17542242719,222072239,9313.05,1.0,2.0,16366702444,104518,0.00%,0,15661880062,137,137,0,1099953,71499,6.5,31870043722,569926,0.00%,67214,3430,5.10%,1217380,31806812419,504,0.00%,101103,20739,20.51%,0,0
8,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,0.99,0.31,0.78,0.12,0.0,0.1,7.18,3.2,0.0,0.0,2.09,8.561512783,33468077041,3.91,107085106790,3.2,8560.43,1.0,33474522895,3.91,5,16067437455,203364234,8560.44,1.0,2.0,16366411632,76221,0.00%,0,15676716086,136,136,0,569920,62550,10.975,31890419273,399753,0.00%,34972,1977,5.65%,841566,31893276464,310,0.00%,79958,23574,29.48%,0,0
9,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,0.99,0.31,0.78,0.12,0.0,0.1,7.17,3.19,0.0,0.0,1.92,9.280598433,33566593764,3.617,107082855836,3.19,9279.08,1.0,33561132186,3.617,5,17457994789,221002992,9279.1,1.0,2.0,16351191191,115329,0.00%,0,15661154703,139,139,0,1163099,75925,6.528,31861122308,590394,0.00%,84664,4957,5.85%,1384298,31883326045,2856,0.00%,118970,28084,23.61%,0,0
10,2017-10-10,nbody_50000000_compatible_O3flag,g++-5,nbody_2.c 50000000,0.99,0.31,0.78,0.12,0.0,0.1,7.16,3.18,0.0,0.0,1.93,9.257845022,33633377532,3.634,106957134451,3.18,9256.42,1.0,33647209217,3.635,4,17426362292,220614986,9256.44,1.0,2.0,16349623720,4569731,0.03%,0,15668180348,137,137,0,1191124,197289,16.563,31848628613,595881,0.00%,83236,6231,7.49%,1266631,31895277187,922,0.00%,107104,435229,406.36%,0,0
1,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.32,0.76,0.15,0.0,0.08,7.15,3.15,0.0,0.0,2.15,8.1573932,32944714886,4.039,103770377160,3.15,8156.35,1.0,32951331199,4.04,5,15356756718,194349314,8156.32,1.0,3.0,16363291364,137822,0.00%,0,15454719428,139,139,0,763718,46345,6.068,30331113377,412270,0.00%,73553,13331,18.12%,1103004,30322834902,384,0.00%,61914,47843053,77273.40%,0,0
2,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.32,3.26,0.0,0.0,2.06,8.262924399,31807971711,3.85,103556379704,3.25,8261.25,1.0,31788745882,3.848,3,15457624384,195700126,8261.3,1.0,1.0,16350457409,105251,0.00%,0,15464181778,137,137,0,1311969,262961,20.043,30338818935,525960,0.00%,84117,5735,6.82%,1237148,30384077214,336,0.00%,103878,25782,24.82%,0,0
3,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.31,3.26,0.0,0.0,2.14,7.918843468,31874464339,4.026,103817435430,3.26,7917.63,1.0,31874014117,4.026,3,14891190031,188438509,7917.65,1.0,2.0,16360294978,68269,0.00%,0,15462647470,139,139,0,468761,44532,9.5,30325214972,383055,0.00%,43249,2837,6.56%,917063,30350482098,2526,0.00%,63340,13463,21.26%,0,0
4,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.32,3.25,0.0,0.0,2.11,8.053523342,31807915514,3.95,103774582061,3.26,8052.34,1.0,31810911503,3.951,18,15044990375,190405662,8052.35,1.0,2.0,16355427718,111401,0.00%,0,15468461818,138,138,0,762011,62320,8.178,30347085835,403494,0.00%,44599,2067,4.63%,929705,30361194124,487,0.00%,109001,15949,14.63%,0,0
5,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.98,0.31,0.79,0.11,0.0,0.1,7.33,3.26,0.0,0.0,2.09,8.210186768,31839030122,3.879,103703437459,3.26,8209.1,1.0,31826754189,3.877,8,15263675956,193199870,8209.11,1.0,2.0,16346652034,118023,0.00%,0,15457448771,135,135,0,704621,49802,7.068,30389789268,413149,0.00%,44189,1974,4.47%,994644,30386232409,349,0.00%,130896,24481,18.70%,0,0
6,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.35,3.26,0.0,0.0,1.93,8.756452858,31844090935,3.637,103707632120,3.26,8754.63,1.0,31827319862,3.635,4,16494858357,208797547,8754.66,1.0,2.0,16366207754,126048,0.00%,0,15455129952,138,138,0,1465178,246162,16.801,30343292175,577755,0.00%,82557,4612,5.59%,1318479,30351195740,687,0.00%,87536,24681,28.20%,0,0
7,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.33,3.27,0.0,0.0,2.09,8.10965325,31762009348,3.917,103705502120,3.27,8108.73,1.0,31771664046,3.918,7,15225274019,192785182,8108.74,1.0,2.0,16376553980,108935,0.00%,0,15466093414,137,137,0,586003,15750,2.688,30355781817,380828,0.00%,48109,436,0.91%,917252,30377456828,327,0.00%,79972,23828,29.80%,0,0
8,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.33,3.26,0.0,0.0,1.93,8.762347558,31839828973,3.634,103794055521,3.26,8760.8,1.0,31828400251,3.633,8,16494580599,208788854,8760.82,1.0,2.0,16352999528,104277,0.00%,0,15458444638,137,137,0,1451528,193102,13.303,30377098771,553129,0.00%,75825,6101,8.05%,1271147,30339952100,2127,0.00%,95754,15544,16.23%,0,0
9,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.98,0.31,0.79,0.11,0.0,0.1,7.33,3.26,0.0,0.0,2.09,8.178600567,31868653470,3.897,103685749635,3.25,8177.43,1.0,31874262283,3.898,13,15228742960,192727825,8177.44,1.0,2.0,16345444657,104047,0.00%,0,15456853291,139,139,0,688596,45035,6.54,30363994564,402912,0.00%,38450,1912,4.97%,925842,30378562739,720,0.00%,126597,12348,9.75%,0,0
10,2018-10-26,nbody_50000000_compatible_O3flag,g++-6,nbody_2.c 50000000,0.99,0.31,0.78,0.11,0.0,0.11,7.24,3.2,0.0,0.0,2.07,8.356548878,32428622377,3.881,103717866359,3.2,8355.66,1.0,32435987382,3.882,4,15674674210,198474235,8355.67,1.0,2.0,16342706366,82666,0.00%,0,15446895561,136,136,0,512412,50534,9.862,30379497664,390646,0.00%,37806,3998,10.58%,872448,30365287100,233,0.00%,82712,12074,14.60%,0,0
1,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,1.0,0.31,0.79,0.11,0.0,0.1,7.22,3.23,0.0,0.0,2.16,8.101709876,33018780566,4.076,106711724910,3.23,8100.75,1.0,33018759852,4.076,1,15307719867,193817093,8100.76,1.0,9.0,16362947204,104048,0.00%,0,15708582684,137,137,0,479981,43498,9.062,31391444494,324183,0.00%,28058,2064,7.36%,827538,31420103864,1409,0.00%,20930,6753,32.26%,0,0
2,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,1.0,0.31,0.78,0.11,0.0,0.1,7.21,3.22,0.0,0.0,2.16,8.166852875,33293561718,4.077,106624886975,3.2,8166.02,1.0,33303224575,4.078,3,15442855809,195486886,8166.02,1.0,5.0,16324152535,72328,0.00%,0,15691675914,137,137,0,772312,66012,8.547,31268831160,409318,0.00%,54718,2312,4.23%,1082970,31460984214,2502,0.00%,19113,16434,85.98%,0,0
3,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.2,3.23,0.0,0.0,2.14,8.252896323,33046132366,4.005,106663384170,3.23,8251.98,1.0,33073864166,4.008,7,15458576691,195673271,8251.98,1.0,1.0,16360109842,83710,0.00%,0,15737902072,140,140,0,670731,69145,10.309,31422393720,401749,0.00%,39684,2789,7.03%,945770,31407749126,109,0.00%,99372,11542,11.61%,0,0
4,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.21,3.22,0.0,0.0,1.96,8.971511167,33111906863,3.691,106762489151,3.23,8970.15,1.0,33110654855,3.691,7,16865488455,213470363,8970.16,1.0,1.0,16365264760,107866,0.00%,0,15713585948,137,137,0,1150264,84725,7.366,31397372025,531175,0.00%,80030,3223,4.03%,1130528,31411675882,218,0.00%,109613,12981,11.84%,0,0
5,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.11,7.21,3.21,0.0,0.0,1.96,9.000051631,33187459066,3.688,106744941362,3.22,8998.67,1.0,33199032674,3.689,8,16930451905,214281546,8998.69,1.0,2.0,16352153905,112100,0.00%,0,15701434562,136,136,0,1312888,250466,19.077,31409554462,553430,0.00%,83530,4249,5.09%,1255043,31396217200,429,0.00%,101378,16866,16.64%,0,0
6,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.2,3.23,0.0,0.0,2.11,8.333816822,33029545128,3.964,106745358162,3.23,8332.84,1.0,33049877649,3.966,6,15694797163,198676656,8332.84,1.0,2.0,16373045455,65720,0.00%,0,15708939574,137,137,0,483541,50110,10.363,31439089738,345340,0.00%,35735,2666,7.46%,786051,31386959307,295,0.00%,58677,6584,11.22%,0,0
7,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.78,0.11,0.0,0.1,7.25,3.22,0.0,0.0,2.1,8.370327753,33224631917,3.97,106952521724,3.22,8369.35,1.0,33227334218,3.97,5,15779286419,199769425,8369.38,1.0,2.0,16368765419,65432,0.00%,0,15772616444,137,137,0,664001,47158,7.102,31480768154,455674,0.00%,80741,3708,4.59%,1040751,31313734726,624,0.00%,48220,11671,24.20%,0,0
8,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.21,3.23,0.0,0.0,1.94,9.058978527,33083232461,3.653,106703202276,3.22,9057.58,1.0,33081045185,3.652,9,17076604829,216161881,9057.6,1.0,2.0,16356336297,97874,0.00%,0,15705960667,137,137,0,1045413,67169,6.425,31408757216,532091,0.00%,71451,4009,5.61%,1212274,31430482695,1225,0.00%,88667,17389,19.61%,0,0
9,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.21,3.22,0.0,0.0,1.94,9.048603587,33113067299,3.66,106794444428,3.23,9047.04,1.0,33095135654,3.658,12,17064435629,216000898,9047.06,1.0,2.0,16353746710,102031,0.00%,0,15690036672,138,138,0,1250010,105504,8.44,31396715942,553026,0.00%,83935,7127,8.49%,1305730,31408714032,1518,0.00%,76880,24603,32.00%,0,0
10,2019-11-14,nbody_50000000_compatible_O3flag,g++-7,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.0,0.1,7.22,3.23,0.0,0.0,2.09,8.416021451,33042217123,3.927,106690719379,3.23,8414.94,1.0,33055285137,3.928,14,15792254786,199926311,8414.95,1.0,1.0,16349548453,80426,0.00%,0,15701344741,139,139,0,649792,75859,11.674,31409650589,399738,0.00%,50185,2869,5.72%,936372,31422973201,3060,0.00%,79196,9563,12.08%,0,0
1,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.15,7.867637044,31857554410,4.05,101280915313,3.18,7866.22,1.0,31837541105,4.047,4,14808645993,187488780,7866.2,1.0,1.0,16643521642,73965,0.00%,0,15620103536,136,136,0,820590,83174,10.136,29231667645,457809,0.00%,71562,2567,3.59%,1084810,29231576242,835,0.00%,50857,13276,26.10%,0,0
2,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.08,8.183490692,31912376069,3.9,101494966328,3.18,8182.15,1.0,31906291278,3.899,7,15309983980,193838629,8182.17,1.0,2.0,16668258914,77867,0.00%,0,15601298506,136,136,0,922315,66106,7.167,29200069377,460705,0.00%,76399,5687,7.44%,1242119,29214809358,317,0.00%,106388,13498,12.69%,0,8
3,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.02,8.437263895,31900441800,3.781,101423739282,3.18,8435.99,1.0,31898868689,3.781,7,15788067174,199797532,8436.0,1.0,2.0,16645164871,86616,0.00%,0,15609464327,137,137,0,974364,76730,7.875,29220353393,497813,0.00%,73100,3536,4.84%,1170711,29193734039,961,0.00%,129377,11694,9.04%,0,0
4,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.14,7.962415109,31903918093,4.007,101523063363,3.18,7961.46,1.0,31914087196,4.009,10,14897032196,188576238,7961.46,1.0,1.0,16671310003,66117,0.00%,0,15614380512,141,141,0,509389,39926,7.838,29222411498,379799,0.00%,38651,2931,7.58%,900910,29219322656,241,0.00%,93917,8716,9.28%,0,0
5,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.09,7.14,3.16,0.0,0.0,2.11,8.027685791,31956945651,3.981,100396865596,3.14,8026.65,1.0,31981594917,3.984,6,15127340710,191484217,8026.65,1.0,2.0,16577872237,62630,0.00%,0,15640945732,137,137,0,724065,52849,7.299,29271626307,464215,0.00%,79131,12412,15.69%,1101581,29217309268,705,0.00%,39767,7392,18.59%,0,0
6,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.09,7.1,3.17,0.01,0.0,2.1,8.085314436,31952613914,3.953,101315827055,3.18,8084.09,1.0,31951025091,3.952,6,15220654456,192702379,8084.1,1.0,2.0,16701678233,61027,0.00%,0,15653787830,139,139,0,819154,65532,8.0,29270536760,410154,0.00%,59470,3832,6.44%,1172447,29280224390,225,0.00%,46750,9437,20.19%,0,0
7,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.09,8.146509061,31952290181,3.923,101100067966,3.17,8145.43,1.0,31941415540,3.921,9,15290580505,193647836,8145.46,1.0,2.0,16653468017,82937,0.00%,0,15608137367,137,137,0,976795,161981,16.583,29211915495,510577,0.00%,91979,3039,3.30%,1158007,29209835947,415,0.00%,76785,12556,16.35%,0,0
8,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.98,0.32,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.08,8.265560365,31882674760,3.858,101383183378,3.18,8264.52,1.0,31897390559,3.86,7,15355397724,194336242,8264.53,1.0,2.0,16654653566,81977,0.00%,0,15611039292,138,138,0,841344,178405,21.205,29227055034,477242,0.00%,54741,2222,4.06%,988802,29229225594,226,0.00%,151367,9000,5.95%,0,0
9,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,1.93,8.799237676,31891220018,3.625,101339001719,3.18,8797.57,1.0,31900431656,3.626,4,16562586754,209691783,8797.59,1.0,2.0,16655165528,98513,0.00%,0,15606335261,139,139,0,1362432,121603,8.925,29205003261,588432,0.00%,95352,3764,3.95%,1454247,29233761088,185,0.00%,111633,19000,17.02%,0,0
10,2021-05-14,nbody_50000000_compatible_O3flag,g++-8,nbody_2.c 50000000,0.98,0.31,0.77,0.14,0.0,0.09,7.11,3.18,0.0,0.0,2.08,8.238961283,31913519925,3.874,101491893120,3.18,8237.97,1.0,31911706312,3.874,3,15347078868,194288779,8237.98,1.0,2.0,16666387274,80039,0.00%,0,15598427489,137,137,0,565021,51824,9.172,29197862556,407048,0.00%,39055,3651,9.35%,993012,29199207776,202,0.00%,159423,10290,6.45%,0,0
1,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,1.0,0.31,0.77,0.13,0.0,0.1,7.01,3.19,0.0,0.0,2.16,8.051908612,32772356929,4.071,104673304379,3.19,8051.03,1.0,32767311651,4.07,1,15195034390,192330595,8051.04,1.0,9.0,16691876636,92217,0.00%,0,16004562884,136,136,0,486886,38429,7.893,29995356662,320347,0.00%,31888,2074,6.50%,886800,29967224181,1045,0.00%,22770,5739,25.20%,0,0
2,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,1.0,0.31,0.77,0.13,0.0,0.1,7.02,3.19,0.0,0.0,2.16,8.050018982,32828182491,4.078,104531201163,3.18,8049.21,1.0,32830987490,4.079,0,15221774101,192695065,8049.21,1.0,4.0,16665526109,86078,0.00%,0,16027740537,137,137,0,978593,74081,7.57,29986482763,436614,0.00%,48174,3823,7.94%,1266951,30001889211,1480,0.00%,10845,13480,124.30%,0,0
3,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.99,0.31,0.77,0.13,0.0,0.1,7.03,3.19,0.0,0.0,2.14,8.199080361,32771804092,3.997,104767252578,3.2,8198.09,1.0,32797371591,4.001,5,15342753910,194221308,8198.1,1.0,2.0,16705948879,83619,0.00%,0,16030314216,137,137,0,399185,48639,12.185,30026141390,389462,0.00%,35574,2880,8.10%,954676,29975395283,201,0.00%,98447,9736,9.89%,0,0
4,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.99,0.31,0.77,0.13,0.0,0.1,7.03,3.2,0.0,0.0,1.96,8.88685083,32772015119,3.688,104605041828,3.19,8885.45,1.0,32764563466,3.687,10,16730797889,211778754,8885.47,1.0,1.0,16673795649,102204,0.00%,0,15995192580,140,140,0,1323929,228041,17.225,29975578791,561745,0.00%,84467,7181,8.50%,1382147,29986883122,1924,0.00%,81781,13776,16.84%,0,0
5,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.98,0.31,0.77,0.12,0.0,0.1,7.05,3.19,0.0,0.0,2.1,8.423358566,32924143058,3.909,104927536989,3.19,8422.16,1.0,32890625982,3.905,5,15678603584,198467582,8422.19,1.0,2.0,16700600410,81839,0.00%,0,15999979548,139,139,0,676813,52333,7.732,29943448443,447203,0.00%,51761,4211,8.14%,1001267,29986243557,2632,0.00%,141774,12271,8.66%,0,0
6,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.0,0.11,7.01,3.13,0.01,0.0,2.1,8.446415576,33315543567,3.945,105071406994,3.16,8445.39,1.0,33300935204,3.943,7,15879583769,201041200,8445.4,1.0,2.0,16681803695,127294,0.00%,0,15974203240,138,138,0,912577,59642,6.536,30044338720,461515,0.00%,61832,3764,6.09%,1232783,29927766706,815,0.00%,64364,14610,22.70%,0,0
7,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.99,0.31,0.77,0.13,0.0,0.1,7.03,3.2,0.0,0.0,1.93,9.010349447,32772681234,3.638,104664142870,3.19,9008.93,1.0,32791174012,3.64,9,16965245717,214765161,9008.95,1.0,3.0,16710840943,93190,0.00%,0,16002705686,137,137,0,1223007,199245,16.291,29947228841,607209,0.00%,81075,4098,5.05%,1343413,29948424520,844,0.00%,101476,13725,13.53%,0,0
8,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.99,0.31,0.77,0.13,0.0,0.1,7.04,3.2,0.0,0.0,2.07,8.432477147,32792149741,3.889,104685447394,3.19,8431.32,1.0,32777001028,3.888,12,15805375819,200082071,8431.33,1.0,2.0,16706794935,186454,0.00%,0,15998990723,138,138,0,723517,55381,7.654,29950713173,374488,0.00%,37634,2418,6.43%,979289,29944151164,651,0.00%,85932,10322,12.01%,0,0
9,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.98,0.31,0.77,0.13,0.0,0.1,7.04,3.19,0.0,0.0,2.07,8.497259869,32774014406,3.857,104728487554,3.2,8496.25,1.0,32755405237,3.855,2,15830621906,200297775,8496.28,1.0,2.0,16698363167,91208,0.00%,0,15984912496,139,139,0,634102,57823,9.119,29928922870,405486,0.00%,34729,1725,4.97%,980370,29984928848,242,0.00%,135371,10449,7.72%,0,0
10,2022-05-27,nbody_50000000_compatible_O3flag,g++-9,nbody_2.c 50000000,0.99,0.31,0.77,0.13,0.0,0.1,7.02,3.19,0.0,0.0,2.06,8.468361443,32773468304,3.871,104735206593,3.2,8467.24,1.0,32773508183,3.871,9,15938268032,201760662,8467.27,1.0,2.0,16695235270,69203,0.00%,0,15991978220,139,139,0,564846,51165,9.058,29988652671,380814,0.00%,38961,2342,6.01%,904068,29940016688,303,0.00%,55803,7456,13.36%,0,0
1,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.0,0.1,7.05,3.16,0.0,0.0,2.15,8.467307399,34269117623,4.048,108163596881,3.16,8465.96,1.0,34268538271,4.048,6,15936236471,201784157,8465.98,1.0,2.0,17905729202,68561,0.00%,0,16701871053,136,136,0,920139,67464,7.332,30662840179,463485,0.00%,64405,4155,6.45%,1211512,30654466948,1042,0.00%,52514,12537,23.87%,0,0
2,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.0,0.1,7.06,3.16,0.0,0.0,2.07,8.873460393,34254264670,3.861,108116072393,3.15,8871.78,1.0,34260383397,3.862,8,16554426704,209660600,8871.84,1.0,2.0,17906636709,85589,0.00%,0,16701040682,139,139,0,1316455,84915,6.45,30696680966,535057,0.00%,76858,4545,5.91%,1270215,30635983755,913,0.00%,126367,13231,10.47%,0,0
3,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.1,7.06,3.16,0.0,0.0,2.15,8.504683998,34276424406,4.031,108228670657,3.16,8503.7,1.0,34275848270,4.031,3,15940644495,201768734,8503.71,1.0,2.0,17900510298,51989,0.00%,0,16694309611,137,137,0,812389,191243,23.541,30681505862,404614,0.00%,36433,2016,5.53%,968802,30669806042,250,0.00%,89859,8629,9.60%,0,0
4,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.1,7.04,3.16,0.0,0.0,2.11,8.688615181,34277790040,3.946,108178552852,3.16,8687.37,1.0,34283794971,3.946,4,16229500102,205455681,8687.38,1.0,3.0,17914239098,57719,0.00%,0,16722115297,139,139,0,469396,47528,10.125,30675986089,435020,0.00%,36009,3436,9.54%,1015430,30666735436,124,0.00%,115751,9704,8.38%,0,0
5,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.1,7.06,3.16,0.0,0.0,1.96,9.30445729,34289802015,3.686,108268096118,3.16,9302.82,1.0,34289712704,3.686,10,17530774773,221935577,9302.84,1.0,2.0,17910913093,79005,0.00%,0,16712250173,139,139,0,1413289,151001,10.684,30681011875,602978,0.00%,81248,5892,7.25%,1402623,30668179433,1349,0.00%,84875,18693,22.02%,0,0
6,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.0,0.1,7.05,3.16,0.0,0.0,1.96,9.294314536,34300556590,3.691,108262515641,3.16,9292.85,1.0,34290804233,3.69,10,17465440161,221045221,9292.87,1.0,2.0,17904171198,90723,0.00%,0,16703011959,140,140,0,959726,60013,6.253,30661839050,520299,0.00%,67819,2571,3.79%,1350636,30644971623,697,0.00%,105314,17354,16.48%,0,0
7,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.1,7.04,3.16,0.0,0.0,1.96,9.308280224,34306431360,3.686,108232889954,3.15,9306.65,1.0,34312006360,3.687,12,17517314923,221781991,9306.67,1.0,2.0,17917750612,74436,0.00%,0,16717374987,137,137,0,1152117,64501,5.598,30680302055,567072,0.00%,83492,4374,5.24%,1460874,30638480913,806,0.00%,91357,15234,16.68%,0,0
8,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.1,7.05,3.15,0.0,0.0,2.11,8.640763277,34407856798,3.983,107901385371,3.14,8639.72,1.0,34437034141,3.986,9,16281032400,206115648,8639.75,1.0,2.0,17823010317,60027,0.00%,0,16725076360,139,139,0,918833,187014,20.353,30749154251,519119,0.00%,86021,5165,6.00%,1294748,30737260473,766,0.00%,58534,14111,24.11%,0,0
