test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
6,2015-06-26,binaryTrees_v6_21_original,g++-4.9,binaryTrees_6.c 21,1.0,0.58,0.51,0.19,0.01,0.28,5.65,1.71,0.03,1.19,2.15,27.277591504,111024070838,4.071,190364999793,1.72,27275.18,1.0,111086095466,4.073,12,51566124641,652777127,27275.2,1.0,11.0,36164946781,31720817,0.09%,0,53882438043,621741,621741,0,795713797,245077313,30.8,76029666537,512227326,0.67%,16890625,4525815,26.79%,15248142,75885016476,1853008,0.00%,81054,1084483,1337.98%,0,0,16.284,3.09396,8.30484,0.16283999999999998,4.55952
7,2015-06-26,binaryTrees_v6_21_original,g++-4.9,binaryTrees_6.c 21,1.0,0.58,0.51,0.19,0.01,0.28,5.65,1.71,0.03,1.18,2.15,27.308350917,110945040719,4.063,189951737453,1.71,27306.03,1.0,111002213283,4.065,8,51556098231,652646094,27306.03,1.0,8.0,36164323508,31722609,0.09%,0,53918597963,621742,621742,0,769725336,255516363,33.196,76129011950,518189824,0.68%,16452671,4393886,26.71%,14997271,75986600336,1924482,0.00%,106215,1070325,1007.70%,0,0,16.252,3.0878799999999997,8.28852,0.16252,4.55056
8,2015-06-26,binaryTrees_v6_21_original,g++-4.9,binaryTrees_6.c 21,1.0,0.58,0.51,0.19,0.01,0.29,5.65,1.71,0.03,1.19,2.16,27.357516442,111509626216,4.076,190369771194,1.71,27354.65,1.0,111522987817,4.077,7,51710057362,654508207,27354.68,1.0,10.0,36174883403,32161900,0.09%,0,53890207709,621742,621742,0,756062650,242165847,32.03,75823300151,505047357,0.67%,16163037,3947666,24.42%,15509595,75712764053,1950079,0.00%,84393,1089125,1290.54%,0,0,16.304,3.0977599999999996,8.31504,0.16304,4.728159999999999
9,2015-06-26,binaryTrees_v6_21_original,g++-4.9,binaryTrees_6.c 21,1.0,0.58,0.51,0.19,0.01,0.29,5.66,1.71,0.02,1.21,2.16,27.26269647,111082021650,4.075,190872654526,1.72,27260.58,1.0,111094674044,4.075,15,51509796572,652008378,27260.59,1.0,8.0,36228995746,31363046,0.09%,0,53901955904,621746,621746,0,778918294,240702627,30.902,75819357002,510197946,0.67%,15200174,3775914,24.84%,14706439,75770622246,1814904,0.00%,93537,1070970,1144.97%,0,0,16.3,3.097,8.313,0.163,4.727
10,2015-06-26,binaryTrees_v6_21_original,g++-4.9,binaryTrees_6.c 21,1.0,0.58,0.51,0.19,0.01,0.28,5.65,1.72,0.03,1.2,2.15,27.279589285,110983275627,4.069,190369255128,1.71,27277.68,1.0,111049583115,4.071,11,51530211970,652283767,27277.69,1.0,9.0,36168871615,31344804,0.09%,0,53885065203,621741,621741,0,801683909,248742557,31.028,75988884614,508054543,0.67%,16837139,4247370,25.23%,15034007,75896794850,1881205,0.00%,89623,1091034,1217.36%,0,0,16.276,3.09244,8.30076,0.16276,4.55728
1,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.58,0.52,0.18,0.01,0.29,5.72,1.74,0.03,1.22,2.15,27.369137415,111270210221,4.066,193436148433,1.74,27366.94,1.0,111323305788,4.068,7,51687710981,654335224,27366.98,1.0,13.0,38469298374,32042569,0.08%,0,53849606822,621742,621742,0,750346388,234939823,31.311,75952302676,506260003,0.67%,12785368,3783490,29.59%,13154764,75860614232,1818004,0.00%,154678,1262597,816.27%,0,0,16.264,2.92752,8.45728,0.16264,4.716559999999999
2,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.58,0.52,0.18,0.01,0.29,5.72,1.74,0.03,1.21,2.15,27.359561439,111243894785,4.066,193300113047,1.74,27357.18,1.0,111294955440,4.068,16,51664471800,654030800,27357.2,1.0,10.0,38449629857,30920697,0.08%,0,53897227031,621743,621743,0,747524132,237321272,31.748,75846293909,511022276,0.67%,13243927,4053250,30.60%,12413193,75868502760,1800465,0.00%,163198,1156426,708.60%,0,0,16.264,2.92752,8.45728,0.16264,4.716559999999999
3,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.58,0.52,0.18,0.01,0.29,5.72,1.73,0.03,1.18,2.16,27.397589437,111654225194,4.076,193900770290,1.74,27394.05,1.0,111647113195,4.076,6,51754082690,655142465,27394.05,1.0,11.0,38532341862,31141328,0.08%,0,53864014391,621746,621746,0,740185400,241172407,32.583,75912412099,505764605,0.67%,11953596,4077666,34.11%,12845226,75691961100,1748812,0.00%,163045,1165626,714.91%,0,0,16.304,2.9347199999999996,8.47808,0.16304,4.728159999999999
4,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.57,0.52,0.18,0.01,0.29,5.71,1.74,0.02,1.19,2.15,27.350601378,111198009120,4.066,193210976078,1.74,27348.47,1.0,111258495343,4.068,13,51650209841,653847869,27348.47,1.0,10.0,38416537212,31499613,0.08%,0,53870321175,621742,621742,0,731795159,239151479,32.68,75962743829,509008912,0.67%,12391223,4010990,32.37%,12644088,75955491421,1917451,0.00%,159810,1187669,743.18%,0,0,16.264,2.92752,8.45728,0.16264,4.716559999999999
5,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.57,0.52,0.18,0.01,0.29,5.71,1.74,0.03,1.2,2.15,27.346953798,111191751947,4.066,193146939059,1.74,27344.76,1.0,111254626494,4.069,14,51655495446,653883369,27344.75,1.0,9.0,38377639020,31445755,0.08%,0,53858396399,621746,621746,0,737130087,241596032,32.775,75873557351,509395229,0.67%,12645065,4257196,33.67%,12918600,75960879868,1909367,0.00%,157724,1285463,815.01%,0,0,16.264,2.92752,8.45728,0.16264,4.716559999999999
6,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.58,0.52,0.18,0.01,0.29,5.72,1.74,0.02,1.19,2.15,27.351315374,111226746111,4.067,193079982441,1.74,27349.1,1.0,111265650693,4.068,13,51671476458,654141740,27349.08,1.0,9.0,38389441151,30995047,0.08%,0,53875942478,621746,621746,0,776917469,235586403,30.323,75921574923,508886670,0.67%,13103014,4059013,30.98%,12974174,75994252485,1896476,0.00%,150357,1293539,860.31%,0,0,16.268,2.92824,8.45936,0.16268000000000002,4.71772
7,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.58,0.52,0.18,0.01,0.29,5.71,1.74,0.02,1.18,2.15,27.370053471,111314561820,4.067,193328053937,1.74,27367.77,1.0,111346947226,4.069,6,51717598987,654685291,27367.77,1.0,9.0,38422836500,30913421,0.08%,0,53911148706,621746,621746,0,768386703,224035283,29.157,75887043832,506030880,0.67%,12691137,4075213,32.11%,12702327,75918148654,1811931,0.00%,147110,1243475,845.27%,0,0,16.268,2.92824,8.45936,0.16268000000000002,4.71772
8,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,1.0,0.58,0.52,0.18,0.01,0.29,5.72,1.74,0.02,1.2,2.15,27.39558217,111484978917,4.07,193725265398,1.74,27391.37,1.0,111541825103,4.072,8,51787050440,655453796,27391.4,1.0,10.0,38520117808,31165754,0.08%,0,53937355862,621744,621744,0,749004726,238664370,31.864,75985477643,515037978,0.68%,13447379,4257423,31.66%,13070104,75799058664,1779012,0.00%,160573,1181388,735.73%,0,0,16.28,2.9304,8.4656,0.16280000000000003,4.7212
9,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,0.99,0.58,0.52,0.18,0.01,0.29,5.71,1.73,0.03,1.18,2.15,27.528049132,111482440017,4.05,193498096982,1.74,27525.36,1.0,111502893603,4.051,27,51722878201,654824524,27525.38,1.0,8.0,38465200936,30950157,0.08%,0,53879106448,621742,621742,0,775264974,249122769,32.134,75880845719,505610142,0.67%,12390709,4125590,33.30%,12688309,75895307139,1792564,0.00%,271803,1168847,430.03%,0,0,16.2,2.916,8.424,0.162,4.6979999999999995
10,2017-10-10,binaryTrees_v6_21_original,g++-5,binaryTrees_6.c 21,0.99,0.58,0.52,0.18,0.01,0.29,5.72,1.74,0.02,1.18,2.15,27.530171017,111284047214,4.043,193085926204,1.74,27527.2,1.0,111339783063,4.045,25,51790545948,655685983,27527.24,1.0,8.0,38488861503,30832179,0.08%,0,53855020369,621743,621743,0,751920070,243410247,32.372,76124559369,515650523,0.68%,14114590,4103545,29.07%,12520261,75949374743,1798380,0.00%,272355,1298135,476.63%,0,0,16.172,2.91096,8.40944,0.16172,4.68988
1,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.58,0.51,0.15,0.02,0.31,5.71,1.72,0.02,1.16,2.15,27.730556069,112667977351,4.063,193165705593,1.71,27728.22,1.0,112705109463,4.065,5,52363002326,662930231,27728.2,1.0,16.0,38366681717,31342424,0.08%,0,53846591217,621747,621747,0,752307458,230915250,30.694,75770434642,501673956,0.66%,12081324,4383539,36.28%,15355908,76041307649,2253195,0.00%,181163,1142774,630.80%,0,0,16.252,2.4377999999999997,8.28852,0.32504,5.038119999999999
2,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.58,0.51,0.15,0.02,0.31,5.71,1.72,0.02,1.15,2.15,27.746412943,112819197696,4.067,193103679682,1.71,27742.02,1.0,112857525903,4.068,5,52419596124,663622831,27742.07,1.0,14.0,38444847139,31665733,0.08%,0,53867744024,621741,621741,0,743910432,232495943,31.253,75867880726,502722440,0.66%,13533189,4411552,32.60%,16434961,75737121530,2173624,0.00%,186429,1133481,608.00%,0,0,16.268,2.4402,8.29668,0.32536000000000004,5.04308
3,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.58,0.51,0.16,0.02,0.31,5.72,1.71,0.02,1.15,2.16,27.6945819,112802927514,4.073,193142087813,1.71,27692.19,1.0,112845308157,4.075,10,52332618304,662437870,27692.19,1.0,10.0,38440464955,31886637,0.08%,0,53837033167,621743,621743,0,771067738,248731997,32.258,76004631840,515910801,0.68%,12592642,4327206,34.36%,15417344,75977434465,2057733,0.00%,188437,1152622,611.67%,0,0,16.292,2.60672,8.30892,0.32584,5.050520000000001
4,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.58,0.51,0.16,0.02,0.31,5.7,1.71,0.02,1.16,2.15,27.701833736,112742526889,4.07,192993513170,1.71,27699.52,1.0,112789247386,4.072,3,52352603621,662670052,27699.54,1.0,13.0,38367617379,31748378,0.08%,0,53866265132,621741,621741,0,749751720,240348449,32.057,75930567766,509565300,0.67%,13002749,4938293,37.98%,15032792,76083742581,2288352,0.00%,183290,1178866,643.17%,0,0,16.28,2.6048000000000004,8.302800000000001,0.32560000000000006,5.0468
5,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.58,0.51,0.15,0.02,0.31,5.71,1.71,0.02,1.16,2.16,27.689848565,112831135869,4.075,193108520175,1.71,27687.73,1.0,112859893067,4.076,9,52324633925,662305421,27687.73,1.0,9.0,38426677358,31574185,0.08%,0,53831370507,621742,621742,0,762701662,248999161,32.647,75944051384,515046278,0.68%,11941815,4195507,35.13%,14957020,75934701986,2135881,0.00%,264558,1146996,433.55%,0,0,16.3,2.445,8.313,0.326,5.053
6,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.59,0.51,0.16,0.02,0.31,5.71,1.69,0.03,1.18,2.16,27.794073776,113342860478,4.078,193692114763,1.71,27790.66,1.0,113350038347,4.079,2,52545837980,665150421,27790.7,1.0,10.0,38513620934,31450925,0.08%,0,53923200273,621746,621746,0,768561673,253670454,33.006,76077239791,504956444,0.66%,11233940,3856703,34.33%,16379963,75823512400,2152880,0.00%,175407,1120602,638.86%,0,0,16.312,2.6099200000000002,8.319120000000002,0.32624000000000003,5.05672
7,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.59,0.51,0.16,0.02,0.31,5.71,1.7,0.02,1.18,2.15,27.77834867,113051522553,4.07,193288845486,1.71,27774.36,1.0,113102714619,4.072,5,52504479160,664587117,27774.39,1.0,10.0,38441288006,31445326,0.08%,0,53881725302,621743,621743,0,748602089,241718843,32.289,75918732721,513415472,0.68%,12126298,4331163,35.72%,15666175,75953715506,2052328,0.00%,142737,1178186,825.42%,0,0,16.28,2.6048000000000004,8.302800000000001,0.32560000000000006,5.0468
8,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,0.99,0.58,0.51,0.15,0.02,0.31,5.7,1.71,0.02,1.17,2.15,27.851045236,112936526402,4.055,193058106447,1.71,27848.4,1.0,112984929018,4.057,16,52445109876,663873772,27848.45,1.0,9.0,38411281714,33972467,0.09%,0,53908158132,621746,621746,0,726469162,243261946,33.486,75841469579,509063182,0.67%,11654833,4111557,35.28%,16185945,75885740446,2156270,0.00%,265887,1351794,508.41%,0,0,16.22,2.433,8.2722,0.32439999999999997,5.0282
9,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.59,0.51,0.16,0.02,0.31,5.72,1.71,0.03,1.19,2.16,27.764052944,113164642383,4.076,194048562629,1.72,27760.36,1.0,113193220432,4.078,13,52484845390,664347560,27760.38,1.0,10.0,38530748577,32117551,0.08%,0,54008530708,621743,621743,0,763871035,248983987,32.595,75862227829,505606779,0.67%,12156156,3983547,32.77%,17196221,75484259152,2070551,0.00%,179027,1481448,827.50%,0,0,16.304,2.60864,8.31504,0.32608,5.054239999999999
10,2018-10-26,binaryTrees_v6_21_original,g++-6,binaryTrees_6.c 21,1.0,0.59,0.51,0.16,0.02,0.31,5.72,1.71,0.03,1.18,2.15,27.798664868,113201965703,4.073,193017259913,1.71,27795.5,1.0,113269955178,4.075,1,52551869590,665201030,27795.51,1.0,9.0,38441105798,31391400,0.08%,0,53933393422,621742,621742,0,755033792,251979089,33.373,75986785774,509900783,0.67%,12636381,4111204,32.53%,16536541,75936048166,2167043,0.00%,182994,1400074,765.09%,0,0,16.292,2.60672,8.30892,0.32584,5.050520000000001
1,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.71,1.75,0.02,1.2,2.15,27.18452225,110548328023,4.067,192782139144,1.74,27181.44,1.0,110615776653,4.07,1,51368127512,650286981,27181.45,1.0,16.0,38420820307,30705073,0.08%,0,53827633549,621745,621745,0,781356434,253886404,32.493,76023472680,512577325,0.67%,11621827,4486609,38.61%,15565880,76006411103,2246088,0.00%,67694,1900906,2808.09%,0,0,16.268,2.7655600000000002,8.45936,0.16268000000000002,4.8804
2,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.71,1.75,0.02,1.2,2.15,27.232281832,110762908900,4.068,193265737346,1.75,27229.79,1.0,110803947040,4.069,18,51433542102,651150257,27229.78,1.0,10.0,38444902447,31547190,0.08%,0,53920812259,621746,621746,0,749554679,230640984,30.77,75898069097,509770200,0.67%,11642523,3892701,33.44%,17216359,75905730156,2188725,0.00%,73642,2003583,2720.71%,0,0,16.272,2.76624,8.46144,0.16271999999999998,4.8816
3,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.72,1.75,0.03,1.16,2.15,27.202783375,110583157759,4.065,192793276790,1.74,27200.4,1.0,110651314408,4.068,5,51388182851,650508883,27200.38,1.0,10.0,38390399313,31537278,0.08%,0,53869886723,621746,621746,0,735470733,245039991,33.317,75947073532,513176445,0.68%,11552363,4308961,37.30%,16386052,76042685488,1853531,0.00%,69302,1920426,2771.10%,0,0,16.26,2.7642000000000007,8.455200000000001,0.16260000000000002,4.878
4,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.71,1.75,0.03,1.21,2.15,27.183487099,110552987346,4.067,192784737177,1.74,27181.36,1.0,110603271455,4.069,5,51354493733,649980816,27181.37,1.0,9.0,38410776289,31391574,0.08%,0,53879145571,621745,621745,0,772870670,260267982,33.675,76113558320,514911600,0.68%,11656355,4158471,35.68%,15727951,76016135957,2223991,0.00%,66236,1813598,2738.09%,0,0,16.268,2.7655600000000002,8.45936,0.16268000000000002,4.8804
5,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.71,1.75,0.02,1.19,2.15,27.193802894,110523166183,4.065,192759240715,1.74,27191.42,1.0,110566837261,4.066,7,51371004169,650320629,27191.44,1.0,10.0,38411057380,31274788,0.08%,0,53896846432,621742,621742,0,767179107,241330686,31.457,76033859286,515181662,0.68%,12425596,4362796,35.11%,15742393,76034458521,2185787,0.00%,68763,1921443,2794.30%,0,0,16.26,2.7642000000000007,8.455200000000001,0.16260000000000002,4.878
6,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.73,1.74,0.03,1.17,2.15,27.190182472,110699544780,4.072,193044557566,1.74,27188.04,1.0,110781620102,4.075,5,51407894948,650732747,27188.05,1.0,12.0,38435340706,31303883,0.08%,0,53940147596,621746,621746,0,773211683,259977879,33.623,76009040312,520917927,0.69%,11985975,4211603,35.14%,16189620,75966491350,2252753,0.00%,68333,1912343,2798.56%,0,0,16.288,2.7689600000000003,8.46976,0.16288,4.8864
7,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.7,1.74,0.03,1.22,2.15,27.188430124,110591698840,4.068,193087117111,1.75,27185.96,1.0,110668806655,4.071,13,51354519959,650045238,27185.97,1.0,9.0,38408159055,31643393,0.08%,0,53894230934,621741,621741,0,770563597,261900476,33.988,76034847920,513750656,0.68%,11764407,4138014,35.17%,16277321,76011945111,2259972,0.00%,72611,2049288,2822.28%,0,0,16.272,2.76624,8.46144,0.16271999999999998,4.8816
8,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.72,1.74,0.03,1.2,2.16,27.159548961,110697934431,4.076,193368541137,1.75,27157.04,1.0,110731256972,4.077,1,51344844855,649850811,27157.02,1.0,10.0,38492264475,31442642,0.08%,0,53875128419,621747,621747,0,788890283,248167192,31.458,75956851501,506383464,0.67%,11506667,3810810,33.12%,16204157,75912456982,2102989,0.00%,67378,1759769,2611.79%,0,0,16.304,2.77168,8.47808,0.16304,4.8911999999999995
9,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.72,1.74,0.03,1.19,2.15,27.219156482,110661428466,4.066,193304088016,1.75,27216.87,1.0,110736749024,4.069,13,51372147193,650353696,27216.87,1.0,8.0,38414071308,31794314,0.08%,0,53968220489,621744,621744,0,765459836,247189019,32.293,75937978112,508702075,0.67%,10866892,3790732,34.88%,16953644,75890848493,2273112,0.00%,95247,1972014,2070.42%,0,0,16.264,2.7648800000000002,8.45728,0.16264,4.8792
10,2019-11-14,binaryTrees_v6_21_original,g++-7,binaryTrees_6.c 21,1.0,0.57,0.52,0.17,0.01,0.3,5.73,1.74,0.03,1.17,2.15,27.15697524,110631755835,4.074,193342610364,1.75,27154.57,1.0,110691026768,4.076,1,51321674383,649705335,27154.58,1.0,9.0,38466894433,31370999,0.08%,0,53900643536,621742,621742,0,771813780,253835054,32.888,75968966171,511214027,0.67%,10761459,3964196,36.84%,16599658,75933936357,2142817,0.00%,57235,1907004,3331.88%,0,0,16.296,2.77032,8.47392,0.16296,4.8888
1,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.15,0.01,0.34,5.5,1.62,0.02,1.13,2.15,28.542960573,116030847623,4.066,188978872156,1.63,28540.29,1.0,116079530625,4.067,3,53918512752,682481582,28540.31,1.0,18.0,37162974385,31034755,0.08%,0,53252437943,621744,621744,0,788467587,246618577,31.278,74142264239,508359754,0.69%,14409376,4491928,31.17%,11388590,74045071750,1965309,0.00%,84362,1138079,1349.04%,0,0,16.264,2.4396,7.969359999999999,0.16264,5.5297600000000005
2,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.15,0.01,0.34,5.53,1.63,0.03,1.15,2.16,28.473619083,115927405848,4.072,188779705601,1.63,28471.08,1.0,115985410204,4.074,10,53794457749,680955881,28471.11,1.0,12.0,37170393614,31514487,0.08%,0,53266482711,621742,621742,0,736349585,247120042,33.56,73942782080,504857485,0.68%,12942944,3688151,28.50%,12025703,73960593787,1815910,0.00%,78959,1084183,1373.10%,0,0,16.288,2.4432,7.98112,0.16288,5.537920000000001
3,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.16,0.01,0.34,5.52,1.63,0.02,1.13,2.16,28.570687105,116364663882,4.073,188924396518,1.62,28568.83,1.0,116388850590,4.074,4,53976145264,683131638,28568.86,1.0,12.0,37089975917,31535365,0.09%,0,53187360418,621745,621745,0,757746033,240056394,31.68,73938310299,516940178,0.70%,13364062,4584576,34.31%,11222137,74000005039,1886785,0.00%,83363,1099925,1319.44%,0,0,16.292,2.60672,7.983080000000001,0.16292,5.539280000000001
4,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.16,0.01,0.34,5.52,1.63,0.02,1.14,2.15,28.511577115,115981658669,4.068,189460957531,1.63,28509.43,1.0,116024172603,4.07,2,53864563401,681837396,28509.45,1.0,11.0,37228822751,31111781,0.08%,0,53256707826,621745,621745,0,760441140,230829751,30.355,74052704462,514320889,0.69%,13644222,4634242,33.96%,11181224,73701036793,1631605,0.00%,87221,1109513,1272.07%,0,0,16.272,2.6035199999999996,7.973279999999999,0.16271999999999998,5.53248
5,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.16,0.01,0.34,5.52,1.62,0.02,1.14,2.15,28.57956007,116346797463,4.071,189055626985,1.62,28576.0,1.0,116380612460,4.073,9,54007191429,683694151,28576.05,1.0,12.0,37130474820,31542524,0.08%,0,53196395625,621745,621745,0,724183589,221020759,30.52,73698529675,509220615,0.69%,13871587,4681089,33.75%,12622000,74043561319,1780941,0.00%,88822,1161070,1307.19%,0,0,16.284,2.6054399999999998,7.979159999999999,0.16283999999999998,5.53656
6,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.16,0.01,0.34,5.52,1.63,0.02,1.12,2.15,28.509278999,116007490592,4.069,189306785471,1.63,28506.96,1.0,116064690189,4.071,12,53865094152,681888183,28506.98,1.0,9.0,37238540815,31251567,0.08%,0,53197790688,621745,621745,0,738973224,235200633,31.828,73875645352,504951766,0.68%,14929678,4585088,30.71%,12327434,73962982358,1672968,0.00%,77458,1254703,1619.85%,0,0,16.276,2.60416,7.975239999999999,0.16276,5.5338400000000005
7,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.62,0.49,0.15,0.01,0.35,5.51,1.62,0.03,1.13,2.16,28.557437207,116361288117,4.075,188655802899,1.62,28555.04,1.0,116368475292,4.075,3,53952824479,682978223,28555.06,1.0,11.0,37118258889,31813503,0.09%,0,53199576382,621745,621745,0,788241829,266480017,33.807,74122223552,515121463,0.69%,13620172,4150797,30.48%,11771664,74116047853,1875856,0.00%,74737,1104171,1477.41%,0,0,16.3,2.445,7.987,0.163,5.705
8,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.15,0.01,0.34,5.52,1.63,0.02,1.17,2.15,28.47858229,115963728613,4.072,189499364806,1.63,28476.25,1.0,116011858897,4.074,3,53817998741,681284897,28476.27,1.0,11.0,37192411020,31470079,0.08%,0,53279281890,621743,621743,0,760019460,233748162,30.756,73904609453,513808947,0.70%,12867294,3935778,30.59%,11300910,73746871922,1775438,0.00%,75834,1181008,1557.36%,0,0,16.288,2.4432,7.98112,0.16288,5.537920000000001
9,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.62,0.49,0.15,0.01,0.34,5.52,1.62,0.03,1.15,2.15,28.521608258,116104083473,4.071,189353299394,1.63,28519.03,1.0,116150636766,4.073,7,53877108935,682067590,28519.05,1.0,11.0,37271170360,30797513,0.08%,0,53315081408,621742,621742,0,752047834,249041630,33.115,74087510606,510829401,0.69%,14257630,4129794,28.97%,11229493,73871178240,1665504,0.00%,87494,1105628,1263.66%,0,0,16.284,2.4425999999999997,7.979159999999999,0.16283999999999998,5.53656
10,2021-05-14,binaryTrees_v6_21_original,g++-8,binaryTrees_6.c 21,1.0,0.61,0.49,0.16,0.01,0.34,5.52,1.63,0.02,1.14,2.15,28.537639819,116228893671,4.073,188967917250,1.63,28533.98,1.0,116266339651,4.075,7,53941372889,682839160,28534.01,1.0,9.0,37168693650,31175971,0.08%,0,53055713059,621745,621745,0,763389636,232623071,30.472,74126931587,514775362,0.69%,13666845,4733828,34.64%,11027883,74194741566,1834232,0.00%,84105,1120569,1332.35%,0,0,16.292,2.60672,7.983080000000001,0.16292,5.539280000000001
1,2022-05-27,binaryTrees_v6_21_original,g++-9,binaryTrees_6.c 21,1.0,0.54,0.55,0.2,0.01,0.24,5.67,1.85,0.03,1.18,2.16,27.251320246,111012115862,4.074,205132241035,1.85,27248.29,1.0,111044897952,4.075,5,51495591015,651769996,27248.31,1.0,12.0,37848402841,31809920,0.08%,0,53873564433,621743,621743,0,763459859,241418860,31.622,75853277140,501712787,0.66%,13356077,4166640,31.20%,13240878,75876831746,2171418,0.00%,84207,1201570,1426.92%,0,0,16.296,3.2592,8.9628,0.16296,3.91104
2,2022-05-27,binaryTrees_v6_21_original,g++-9,binaryTrees_6.c 21,1.0,0.54,0.55,0.2,0.01,0.24,5.66,1.84,0.03,1.2,2.15,27.340623303,111298886027,4.071,204955810930,1.84,27338.03,1.0,111360413876,4.073,2,51664173491,653982746,27338.04,1.0,12.0,37835301666,31602611,0.08%,0,53959544057,621745,621745,0,759738792,247810974,32.618,76115876892,506427592,0.67%,12576398,3971804,31.58%,13154427,75642404585,2477083,0.00%,100720,1154240,1145.99%,0,0,16.284,3.2568,8.9562,0.16283999999999998,3.9081599999999996
