test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
5,2022-07-19,binaryTrees_21_with_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.91,0.29,0.08,0.01,0.63,3.79,1.12,0.07,13.61,1.99,1.866993637,34612297436,3.356,38608578767,1.11,10312.45,5.524,35136852713,3.407,151,17825311344,227089855,10313.12,5.524,586.0,6729354314,9538393,0.14%,0,8817183660,432649,432638,10,804942193,589754986,73.267,9561636054,439432821,4.60%,23359095,11629831,49.79%,11718301,9691685348,9194811,0.09%,278403,561872,201.82%,0,0
6,2022-07-19,binaryTrees_21_with_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.89,0.29,0.08,0.01,0.61,3.75,1.15,0.07,13.88,1.9,1.898141158,34919490982,3.289,40861255714,1.19,10618.19,5.594,35412091692,3.335,167,18775712445,236690359,10618.88,5.594,554.0,6939089565,8231024,0.12%,0,8941677084,431514,431505,8,775599342,569425829,73.418,9672564128,441075286,4.56%,20099844,10707655,53.27%,13947159,9403748148,9086711,0.10%,396673,731814,184.49%,0,27
7,2022-07-19,binaryTrees_21_with_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.88,0.3,0.07,0.02,0.6,4.0,1.18,0.07,14.2,1.88,1.894107134,34015444650,3.247,40408792488,1.2,10474.07,5.53,34205562372,3.266,142,17976383165,229226574,10474.76,5.53,504.0,6900499209,8851693,0.13%,0,8831607606,435787,435775,11,779204201,574472647,73.726,9590403536,424128315,4.42%,21146962,10782685,50.99%,12107755,8883255672,8767995,0.10%,375796,703064,187.09%,0,0
8,2022-07-19,binaryTrees_21_with_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.88,0.3,0.08,0.01,0.6,3.67,1.15,0.08,12.58,1.85,2.073621022,34812235445,3.134,40078358912,1.14,11108.99,5.357,35011292375,3.152,165,18948437533,241693494,11109.74,5.358,526.0,6766520466,9572120,0.14%,0,8669636093,436666,436651,14,746471414,570615589,76.442,10321576339,441560247,4.28%,20876239,9980707,47.81%,11420214,9749557439,8728291,0.09%,243509,767302,315.10%,0,394
9,2022-07-19,binaryTrees_21_with_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.86,0.3,0.07,0.02,0.62,3.76,1.17,0.08,13.21,1.85,1.907703643,32624677294,3.04,39107575211,1.16,10730.18,5.625,33145116896,3.089,220,17759172806,226722752,10730.85,5.625,464.0,6819972581,8523137,0.12%,0,8599207469,453199,453190,8,778184690,595478848,76.522,10374751011,454126883,4.38%,26135111,13360544,51.12%,14362891,10373458536,8852214,0.09%,257369,482439,187.45%,0,0
10,2022-07-19,binaryTrees_21_with_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.85,0.31,0.09,0.01,0.56,3.76,1.2,0.09,13.88,1.8,1.937618328,33723167980,3.145,41457509510,1.25,10720.85,5.533,34188783909,3.189,185,19098462553,243056147,10721.54,5.533,451.0,6999844188,8520803,0.12%,0,8783791535,437403,437394,8,737952706,584166566,79.16,9787292549,440363291,4.50%,22910980,12070485,52.68%,19006379,9228329841,8221300,0.09%,169506,421278,248.53%,0,0
1,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.88,0.3,0.07,0.01,0.61,3.82,1.13,0.06,13.7,2.0,1.845165596,35876323230,3.464,39389841225,1.1,10357.29,5.613,35863655254,3.463,166,18013450087,222517152,10357.93,5.614,1078.0,6692992875,11381526,0.17%,0,8455240103,434182,434172,9,766722754,578928977,75.507,9911242363,437087829,4.41%,25020646,13405159,53.58%,13191400,9629292105,8855895,0.09%,301344,664329,220.46%,0,0
2,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.93,0.29,0.05,0.01,0.64,3.88,1.12,0.08,14.94,2.0,1.851005482,36448721994,3.451,40195559988,1.11,10560.35,5.705,36669768965,3.472,173,18395429853,231982613,10560.99,5.706,940.0,7065518395,12526830,0.18%,0,8746109340,438198,438189,8,748657164,558412299,74.589,10033812625,417368511,4.16%,21615498,11635426,53.83%,17674547,9971246578,8608750,0.09%,728773,753564,103.40%,0,0
3,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.93,0.28,0.05,0.01,0.63,3.9,1.1,0.07,14.88,2.0,1.850777064,36700621042,3.493,41080678643,1.15,10507.18,5.677,37207676419,3.541,143,18551610534,236409493,10507.8,5.678,813.0,7166462376,14962138,0.21%,0,8516041853,437684,437675,8,735589622,538223378,73.169,10256088169,420476207,4.10%,19857370,11885863,59.86%,13838349,9712245846,8461606,0.09%,105406,665529,631.40%,0,7
4,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.92,0.29,0.07,0.01,0.62,3.75,1.1,0.06,13.97,2.0,1.87383545,36640041699,3.447,39919669136,1.09,10627.69,5.672,36348417164,3.42,167,18158859631,231503074,10628.33,5.672,667.0,7034274206,11360381,0.16%,0,8774298445,453252,453243,8,753245520,572258805,75.972,10212751822,431070753,4.22%,22467763,13115662,58.38%,15298179,9939783069,9499039,0.10%,479514,836434,174.43%,0,0
5,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.95,0.28,0.07,0.01,0.64,3.82,1.06,0.08,13.86,2.0,1.870527387,34505965049,3.284,38174040432,1.06,10508.21,5.618,35133194351,3.343,148,17563563566,223855587,10508.83,5.618,578.0,6664639965,10094585,0.15%,0,8664999207,429688,429679,8,773740516,588737469,76.09,9656193765,430863623,4.46%,23694521,10876476,45.90%,14430059,9504450951,8320058,0.09%,715706,781901,109.25%,0,0
6,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.88,0.3,0.08,0.01,0.61,3.8,1.13,0.09,14.17,1.93,1.91095235,36965654421,3.386,42732381240,1.18,10916.81,5.713,37289235547,3.416,162,19269290308,237795988,10917.4,5.713,501.0,6808116317,12256542,0.18%,0,8369458720,531993,531984,8,730087021,565710849,77.485,10521571320,423551082,4.03%,22545848,11413842,50.63%,16082489,9713446815,9110142,0.09%,694530,562776,81.03%,0,0
7,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.89,0.29,0.08,0.02,0.59,3.79,1.16,0.07,13.97,1.87,1.901263489,35048227675,3.225,40708284038,1.18,10868.06,5.716,35550764704,3.271,179,18999554871,237690532,10868.69,5.717,510.0,6819046696,11110500,0.16%,0,8811344985,435526,435517,8,778733401,577871673,74.207,9967450187,438967022,4.40%,22415520,11170726,49.83%,12080562,9435368752,8615456,0.09%,200674,857340,427.23%,0,0
8,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.86,0.3,0.06,0.01,0.62,3.93,1.14,0.06,13.4,1.86,1.914639674,32867461161,3.113,38059095423,1.12,10558.97,5.515,33059364544,3.131,151,17694972055,223478137,10559.7,5.515,461.0,6694634865,9828447,0.15%,0,8422592852,454485,454472,12,763549782,579818368,75.937,9924710694,445908883,4.49%,26538597,14219849,53.58%,11829726,9859976616,8884659,0.09%,647621,968466,149.54%,0,402
9,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.87,0.3,0.07,0.01,0.61,3.82,1.16,0.09,13.61,1.84,1.945211615,34299670155,3.142,40726629954,1.19,10917.74,5.613,34851012965,3.192,160,19052364246,242786955,10918.49,5.613,465.0,7134184075,15303518,0.21%,0,8776292449,454557,454547,9,781164705,597356746,76.47,10702297504,444614861,4.15%,20803424,10068219,48.40%,12035382,10122690393,9090844,0.09%,485615,864996,178.12%,0,4
10,2023-01-17,binaryTrees_21_with_Multithreading,19.0.2,binarytrees.java 21,0.99,0.87,0.3,0.09,0.02,0.59,3.79,1.19,0.07,13.75,1.8,1.963411246,34857505462,3.131,42156471966,1.22,11132.5,5.67,35330883709,3.174,155,19572822171,242302529,11133.19,5.67,437.0,6942320461,12628093,0.18%,0,8965657888,453762,453753,8,783890303,601499510,76.733,10050407906,439474785,4.37%,21078841,9762412,46.31%,13065052,9763524522,8423715,0.09%,231776,741896,320.09%,0,0
1,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.88,0.3,0.08,0.01,0.6,3.92,1.18,0.08,14.13,2.0,1.895198743,36484102547,3.439,43742071051,1.22,10607.18,5.597,37098015994,3.497,183,18670254562,238078381,10607.84,5.597,1019.0,7915435167,13162877,0.17%,0,8981674610,576093,576084,8,765042979,549115445,71.776,10670232643,426535879,4.00%,24866326,13950555,56.10%,10182858,10030382891,8725262,0.09%,540026,865081,160.19%,0,0
2,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.9,0.29,0.08,0.01,0.62,3.88,1.15,0.06,13.62,2.0,1.871963037,35832666499,3.391,40326382304,1.12,10565.34,5.644,36080713135,3.415,157,17976705415,229333843,10565.99,5.644,867.0,7563733368,10801550,0.14%,0,8896596942,439554,439545,8,777140733,597267351,76.854,10513569123,442580421,4.21%,23958504,12546452,52.37%,14005958,10320177201,9065759,0.09%,478668,929623,194.21%,0,0
3,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.88,0.29,0.06,0.01,0.61,4.0,1.15,0.07,14.32,2.0,1.870887755,37112035726,3.505,43320365334,1.2,10588.2,5.659,37595968062,3.551,180,18720851112,233461891,10588.78,5.66,793.0,7754286508,12269845,0.16%,0,8577102726,438807,438798,8,747914513,574063170,76.755,10593019096,440706446,4.16%,25329774,13074523,51.62%,14943653,10100687537,8594759,0.09%,121179,484168,399.55%,0,0
4,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.92,0.28,0.07,0.01,0.62,3.94,1.12,0.06,13.99,1.99,1.865857635,36379790267,3.418,41285114257,1.14,10643.66,5.704,36925906664,3.469,153,18673983780,230596307,10644.3,5.705,609.0,7818540526,12045784,0.15%,0,9053170196,439618,439609,8,805638284,606303309,75.258,10581625834,438534893,4.14%,24774626,13270522,53.56%,12357845,9950065464,8707036,0.09%,350294,841116,240.12%,0,0
5,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.88,0.29,0.08,0.01,0.6,3.78,1.16,0.07,14.22,1.95,1.907974924,36000852735,3.386,43549524799,1.24,10631.7,5.572,36531076472,3.436,155,18685117206,235506553,10632.37,5.573,564.0,7908036736,12451394,0.16%,0,8867515018,458405,458396,8,738656565,572029441,77.442,10515425503,422709509,4.02%,24835675,13756908,55.39%,14433884,9977269287,8676797,0.09%,328125,727324,221.66%,0,0
6,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.88,0.3,0.07,0.01,0.61,4.05,1.16,0.06,13.59,1.93,1.894435232,35125798003,3.28,42036958298,1.18,10709.32,5.653,35544177475,3.319,152,18418847802,234690488,10709.91,5.653,504.0,7872848165,10530209,0.13%,0,8687637864,436117,436108,8,738161369,557591905,75.538,10134790574,425237967,4.20%,25159112,13238470,52.62%,19342224,10142409148,8430165,0.08%,561614,972782,173.21%,0,0
7,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.86,0.3,0.09,0.01,0.59,3.96,1.21,0.07,13.88,1.88,1.947132586,35240903492,3.266,42960998454,1.23,10789.68,5.541,35646829141,3.304,176,19060330623,240541161,10790.34,5.542,482.0,7899517669,11423475,0.14%,0,9010651356,459589,459580,8,788119102,577148885,73.231,10169500885,419112764,4.12%,23951300,12608699,52.64%,16726142,10157165531,9366772,0.09%,420054,655902,156.15%,0,0
8,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.88,0.3,0.07,0.01,0.61,4.17,1.2,0.08,13.55,1.84,1.94459426,34974601479,3.182,41524038918,1.21,10989.8,5.651,35102317860,3.194,136,19293485841,243329443,10990.45,5.652,510.0,7845942891,11082944,0.14%,0,8910202850,438813,438801,11,796599436,580429477,72.863,10346076104,437240673,4.23%,22856354,11512475,50.37%,16273103,9764866737,8640647,0.09%,784378,939084,119.72%,0,427
9,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.83,0.31,0.09,0.01,0.58,4.02,1.24,0.07,14.02,1.82,1.918764691,33578111657,3.128,41754714248,1.25,10733.24,5.594,34033880855,3.171,151,18665673235,234394001,10733.92,5.594,420.0,7531150579,12514027,0.17%,0,8568431924,433344,433335,8,765064028,575685434,75.247,10235438415,427408388,4.18%,23222325,12462494,53.67%,12234703,10105304746,8817517,0.09%,508370,853783,167.95%,0,0
10,2023-07-18,binaryTrees_21_with_Multithreading,20.0.2,binarytrees.java 21,0.99,0.82,0.31,0.07,0.01,0.6,3.98,1.2,0.07,13.2,1.79,1.920350391,32915010950,3.045,39927454144,1.22,10807.79,5.628,33282678952,3.079,178,18538170761,231736040,10808.45,5.628,429.0,7426119169,10397411,0.14%,0,8754051694,435392,435383,8,783135708,602747007,76.966,10407519992,444709530,4.27%,27969391,14690037,52.52%,13942106,10317816187,9587055,0.09%,319435,650237,203.56%,0,4
