test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.02,6.3,2.55,0.0,0.08,1.93,470.62749671,1717314164671,3.649,4383464353094,2.55,470593.32,1.0,1717310367438,3.649,149,887738936462,11237751236,470593.84,1.0,1942.0,837806195779,6464209391,0.77%,0,702090135595,8777,8777,0,98244828,9269910,9.436,1421009477500,623682748,0.04%,7858643,866918,11.03%,143448347,1420780062490,36580,0.00%,63275220,73588277,116.30%,0,0
2,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.02,6.32,2.55,0.0,0.06,1.83,496.165454919,1719402149414,3.466,4383791554356,2.55,496129.52,1.0,1719346323457,3.466,58,939493382223,11892980849,496130.11,1.0,1394.0,837855047425,6204777929,0.74%,0,702047552713,8776,8776,0,67373396,1456631,2.162,1420782713359,475140145,0.03%,5072561,46266,0.91%,114629230,1420600140187,38255,0.00%,874915,1100164,125.75%,0,0
3,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.02,6.32,2.57,0.0,0.05,1.83,493.196597158,1706300818102,3.46,4383413288849,2.57,493162.84,1.0,1706231022119,3.46,31,933878464537,11821882200,493163.38,1.0,1473.0,837887038518,6221615721,0.74%,0,702063015939,8785,8785,0,55061603,1458034,2.648,1420781455985,405355579,0.03%,4011699,79972,1.99%,114781385,1420457734521,8246,0.00%,315637,939070,297.52%,0,0
4,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.02,6.32,2.56,0.0,0.06,1.82,497.309795872,1711395066208,3.442,4383139193880,2.56,497275.1,1.0,1711403584807,3.442,87,941625349611,11919975866,497275.66,1.0,1359.0,837843852503,6263958579,0.75%,0,702156516468,8686,8686,0,98121259,1615579,1.647,1420837958893,484474853,0.03%,7559982,73294,0.97%,119424172,1420673724676,16515,0.00%,1260392,33556962,2662.42%,0,0
5,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.03,6.28,2.5,0.0,0.04,1.83,505.759377481,1752575800124,3.466,4382694650110,2.5,505719.5,1.0,1752543320370,3.465,78,957675401255,12123139652,505720.12,1.0,1500.0,837770841820,7195342596,0.86%,0,702023534690,8744,8744,0,83185918,2432309,2.924,1420783873623,323382925,0.02%,5708601,120631,2.11%,146820795,1420727145357,7223,0.00%,761791,81302547,10672.55%,0,0
6,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.02,6.31,2.56,0.0,0.05,1.83,495.319914244,1714091969879,3.461,4383887316110,2.56,495288.33,1.0,1713993606720,3.461,63,937862322790,11872341153,495288.84,1.0,1359.0,837938519958,6377323945,0.76%,0,702106984380,8732,8732,0,73574402,1209271,1.644,1420758528437,421145838,0.03%,5511016,66372,1.20%,116471170,1420269946685,5549,0.00%,1193772,7822106,655.24%,0,0
7,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.26,0.07,0.02,6.31,2.54,0.0,0.08,1.83,497.25252097,1724284784934,3.468,4383337135106,2.54,497218.67,1.0,1724323869567,3.468,61,941556855454,11919087488,497219.19,1.0,1366.0,837893026672,6347631667,0.76%,0,702188537388,8774,8774,0,83410950,2381647,2.855,1420588426546,617350291,0.04%,6938708,67956,0.98%,122124556,1420837296874,8131,0.00%,1152339,99868030,8666.55%,0,0
8,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.02,6.32,2.57,0.0,0.06,1.82,495.29603709,1708123874247,3.449,4383420948352,2.57,495262.2,1.0,1708177097471,3.449,94,937826607403,11871892181,495262.69,1.0,1363.0,837954228017,6301996379,0.75%,0,702177161390,8737,8737,0,85706445,2020476,2.357,1420812424181,464004373,0.03%,5674965,104560,1.84%,119757078,1420490380525,20886,0.00%,1097619,5012791,456.70%,0,0
9,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.07,0.03,6.31,2.54,0.0,0.06,1.78,511.718676231,1727756504639,3.377,4384223965052,2.54,511679.99,1.0,1727704015533,3.377,96,968878948527,12264997156,511680.57,1.0,1483.0,837834703072,6633801521,0.79%,0,702000617598,8773,8773,0,94399177,9255233,9.804,1420706713777,504683455,0.04%,7877131,875097,11.11%,242529391,1420654766288,32264,0.00%,34274464,2837035,8.28%,0,0
10,2021-09-04,nbody_50000000_OOflag,3.6.15,nbody.py 50000000,1.0,0.39,0.65,0.25,0.08,0.02,6.3,2.54,0.0,0.06,1.83,499.480715193,1727779848917,3.459,4383749082946,2.54,499445.5,1.0,1727710181472,3.459,24,945780890978,11972563307,499446.04,1.0,1476.0,837950189073,6813930858,0.81%,0,702087639597,8756,8756,0,84828305,1897199,2.237,1420792723005,483257968,0.03%,8405574,113183,1.35%,129187328,1420469814522,63336,0.00%,656830,4723445,719.13%,0,0
1,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.36,0.7,0.2,0.08,0.02,6.63,2.75,0.0,0.06,1.94,444.739413162,1626176382521,3.657,4474220502708,2.75,444706.77,1.0,1626188987779,3.657,111,840323312828,10637339670,444707.33,1.0,1593.0,841278014573,6100968051,0.73%,0,683883494519,8694,8694,0,67562385,1287238,1.905,1503024367919,402811169,0.03%,4294144,93603,2.18%,107036214,1502857295002,352626,0.00%,5033052,19374582,384.95%,0,0
2,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.7,0.2,0.08,0.02,6.62,2.73,0.0,0.05,1.87,462.771385994,1636487593003,3.537,4473693688448,2.73,462738.46,1.0,1636484300005,3.537,94,874941738941,11075556181,462738.99,1.0,1502.0,841124790922,6379600653,0.76%,0,683822509753,8694,8694,0,105856478,2950726,2.787,1502919514705,349366439,0.02%,7349595,90062,1.23%,113541822,1502941262867,1351157,0.00%,9342075,41103877,439.99%,0,0
3,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.7,0.2,0.08,0.02,6.62,2.74,0.0,0.06,1.88,459.740538824,1635534784767,3.558,4474253002201,2.74,459710.13,1.0,1635550454694,3.558,44,870265429971,11016371441,459710.57,1.0,1291.0,841255884436,6210493575,0.74%,0,683881623969,8666,8666,0,93852023,1517360,1.617,1503297657269,411083714,0.03%,6627766,82381,1.24%,99372883,1502693328927,418106,0.00%,2347220,9168611,390.62%,0,0
4,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.69,0.2,0.08,0.03,6.61,2.71,0.0,0.06,1.87,465.708386423,1648549027222,3.54,4473710118633,2.71,465676.98,1.0,1648515570770,3.54,60,881505010025,11158955600,465677.49,1.0,1453.0,841335797614,6653966465,0.79%,0,683874199869,8698,8698,0,107882678,1662234,1.541,1502901110400,425879532,0.03%,7282974,95030,1.30%,100284738,1502489100169,340930,0.00%,10418001,62304399,598.05%,0,0
5,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.7,0.2,0.08,0.02,6.62,2.74,0.0,0.05,1.88,458.580414778,1634657153638,3.565,4473685426232,2.74,458549.47,1.0,1634655375078,3.565,73,867754260644,10984796013,458550.0,1.0,1555.0,841268545566,6273534654,0.75%,0,683943613585,8669,8669,0,84282932,1239805,1.471,1503174828268,349823031,0.02%,5243057,69778,1.33%,177205754,1502812939723,20407,0.00%,2660946,29931163,1124.83%,0,0
6,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.36,0.7,0.2,0.08,0.02,6.63,2.74,0.0,0.06,1.88,458.179464512,1632529594837,3.563,4473628150621,2.74,458146.89,1.0,1632474886790,3.563,44,866911472139,10974083311,458147.41,1.0,1477.0,841268186983,6255472593,0.74%,0,683926102915,8689,8689,0,89132688,1789969,2.008,1503099519169,410998210,0.03%,6235164,77109,1.24%,83234770,1502708716406,19587,0.00%,2319970,1318396,56.83%,0,0
7,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.36,0.7,0.2,0.08,0.02,6.63,2.74,0.0,0.06,1.87,460.79084738,1630300044479,3.538,4474324744215,2.74,460755.68,1.0,1630371404775,3.538,54,872035402977,11039172564,460756.3,1.0,1290.0,841272080456,6249980861,0.74%,0,683669455629,8663,8663,0,80337652,2095597,2.608,1502701545851,421971976,0.03%,4671810,72591,1.55%,92270366,1502846920874,3875,0.00%,1641943,11431956,696.25%,0,0
8,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.69,0.2,0.08,0.03,6.63,2.73,0.0,0.06,1.85,468.347460807,1639100459421,3.5,4473945643566,2.73,468312.21,1.0,1639089876587,3.5,102,885702271468,11212058419,468312.74,1.0,1324.0,841090522325,6305235261,0.75%,0,683766847243,8625,8625,0,122451825,9572403,7.817,1503037170911,438046466,0.03%,8442615,792715,9.39%,103295309,1502911921392,29818,0.00%,4090947,2017797,49.32%,0,0
9,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.7,0.2,0.08,0.02,6.63,2.73,0.0,0.08,1.88,460.977232099,1637605629615,3.553,4473714487692,2.73,460944.91,1.0,1637588545114,3.553,28,872685186394,11047362847,460945.45,1.0,1517.0,841124645425,6203573817,0.74%,0,683634461559,8653,8653,0,81914874,1281167,1.564,1502821300415,564263755,0.04%,5624544,52291,0.93%,86192456,1503182687271,219005,0.00%,1521900,577884,37.97%,0,0
10,2022-12-06,nbody_50000000_OOflag,3.7.16,nbody.py 50000000,1.0,0.37,0.69,0.2,0.08,0.03,6.61,2.72,0.0,0.06,1.88,461.48012978,1644366266678,3.563,4472390850812,2.72,461447.32,1.0,1644291723944,3.563,92,873562220325,11058405493,461447.84,1.0,1147.0,841152614991,6277502691,0.75%,0,683844303706,8730,8730,0,80284581,1415780,1.763,1502959832715,392912792,0.03%,5782567,56579,0.98%,90303876,1503293996137,557204,0.00%,1559226,18121484,1162.21%,0,0
1,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.39,0.65,0.23,0.09,0.03,6.47,2.58,0.0,0.06,1.94,508.741362605,1862223284961,3.661,4801452386604,2.58,508704.77,1.0,1862149643362,3.661,77,961671694083,12173554336,508705.34,1.0,1957.0,940235545805,8032496577,0.85%,0,759782468419,8697,8697,0,76049542,1432239,1.883,1644556938840,455847832,0.03%,6388476,70979,1.11%,1093720448,1644544398248,51544,0.00%,8882683,139293323,1568.14%,0,0
2,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.38,0.66,0.22,0.09,0.03,6.5,2.61,0.0,0.11,1.91,506.981994098,1835793062519,3.621,4798886603750,2.61,506945.86,1.0,1835811586043,3.621,53,958624256882,12135018576,506946.39,1.0,1590.0,940287202592,7872412631,0.84%,0,759779032693,8614,8614,0,66692379,1577413,2.365,1645181166904,861126978,0.05%,4679696,71698,1.53%,91414666,1644882233807,943959,0.00%,6400695,30417733,475.23%,0,0
3,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.38,0.66,0.23,0.09,0.03,6.5,2.6,0.0,0.05,1.91,509.436923271,1845455192368,3.623,4799495853217,2.6,509399.95,1.0,1845379650330,3.623,95,964076692914,12204233526,509400.48,1.0,1496.0,939872365267,7966424243,0.85%,0,759334021751,8642,8642,0,82692616,1403729,1.698,1645226704543,410255115,0.02%,6651050,76736,1.15%,91128031,1644536564551,9594,0.00%,4378934,101474791,2317.34%,0,0
4,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.38,0.66,0.22,0.09,0.03,6.5,2.61,0.0,0.07,1.92,507.591894776,1839897831368,3.625,4799269541426,2.61,507554.61,1.0,1839926920489,3.625,180,958190756220,12129504963,507555.18,1.0,1422.0,940067496999,7977584566,0.85%,0,759404023596,8669,8669,0,94731677,2292364,2.42,1644810197522,544351360,0.03%,6358576,119546,1.88%,104852534,1644439333425,19940,0.00%,10803682,54519087,504.63%,0,0
5,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.51,2.62,0.0,0.04,1.91,505.600115051,1830476883495,3.621,4799733335711,2.62,505564.54,1.0,1830475181219,3.621,55,956738566957,12111254815,505565.09,1.0,1466.0,940264018138,7757717413,0.83%,0,759613539954,8664,8664,0,71563337,1505403,2.104,1644659852936,320486009,0.02%,6488411,90862,1.40%,95445586,1644576383828,6897,0.00%,4720955,56496279,1196.71%,0,0
6,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.39,0.66,0.23,0.09,0.03,6.48,2.58,0.0,0.05,1.92,513.225589624,1856918947410,3.618,4798665868745,2.58,513186.54,1.0,1856866115475,3.618,116,969410492375,12271578029,513187.17,1.0,1485.0,940151802331,8587790427,0.91%,0,759602243451,8681,8681,0,138478281,2151370,1.554,1645063825616,394127012,0.02%,11063796,101632,0.92%,100597018,1644841703944,23803,0.00%,17096995,491101132,2872.44%,0,0
7,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.39,0.65,0.23,0.1,0.03,6.47,2.55,0.0,0.05,1.9,525.193377941,1883630133999,3.587,4800598770819,2.55,525156.85,1.0,1883595461654,3.587,135,992694132594,12566488408,525157.39,1.0,1195.0,940279310120,9350582960,0.99%,0,759444968843,8621,8621,0,100328758,8571410,8.543,1644614435613,395556330,0.02%,8357265,724693,8.67%,138774393,1644476735381,45361,0.00%,14996715,990082737,6602.00%,0,0
8,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.39,0.65,0.23,0.09,0.03,6.48,2.58,0.0,0.07,1.85,531.629928705,1864608286591,3.508,4798700566339,2.57,531595.03,1.0,1864559074209,3.507,67,1006261826421,12738224636,531595.53,1.0,1160.0,940234393724,8167937874,0.87%,0,759539856870,8639,8639,0,92695946,1487598,1.605,1644671207219,513219008,0.03%,7056441,71802,1.02%,1498163884,1644902105105,6447,0.00%,5583679,39863177,713.92%,0,0
9,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.51,2.63,0.0,0.05,1.91,506.211632714,1823957709179,3.603,4799948702463,2.63,506170.92,1.0,1823856973443,3.603,90,956528813142,12108838638,506171.58,1.0,1561.0,940223069319,7567627745,0.80%,0,759581704681,8626,8626,0,92440604,2679275,2.898,1644917335716,376342684,0.02%,6561435,146311,2.23%,96515133,1644651128532,38688,0.00%,9908737,7030546,70.95%,0,0
10,2022-12-06,nbody_50000000_OOflag,3.8.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.09,0.03,6.51,2.62,0.0,0.06,1.9,509.116451342,1830432734157,3.596,4800133057411,2.62,509078.44,1.0,1830394656773,3.596,66,963507443750,12196855353,509079.09,1.0,1416.0,940233935349,7601767505,0.81%,0,759503170407,8673,8673,0,58774879,2533859,4.311,1644927661063,477916653,0.03%,4410974,123189,2.79%,84201100,1644778418750,5758,0.00%,4763925,17888219,375.49%,0,0
1,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.48,2.64,0.0,0.07,1.97,501.745094686,1871449189349,3.73,4948223795695,2.64,501709.48,1.0,1871370645838,3.73,140,948669150530,12009146171,501710.03,1.0,1978.0,983513806307,7427666831,0.76%,0,788568554760,8637,8637,0,70965901,1399997,1.973,1688257405186,522310802,0.03%,5033464,74446,1.48%,337124675,1687888368795,772524,0.00%,28466596,97450010,342.33%,0,0
2,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.02,6.46,2.63,0.0,0.02,1.9,523.988531347,1883767829254,3.595,4948608428129,2.63,523950.31,1.0,1883616376268,3.595,116,990838766139,12543350448,523950.86,1.0,1364.0,983638593003,7796232294,0.79%,0,788520259140,8643,8643,0,93666872,2477690,2.645,1688142374760,163062224,0.01%,6399164,148010,2.31%,328360533,1687556082744,13120,0.00%,6877468,2660737,38.69%,0,0
3,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.46,2.62,0.0,0.02,1.91,522.420836343,1885546213011,3.609,4948421129829,2.62,522384.4,1.0,1885582619372,3.61,68,988800364758,12516978613,522384.82,1.0,1456.0,983592105034,7854055072,0.80%,0,788591439257,8603,8603,0,82682189,1107664,1.34,1688121454365,147505121,0.01%,6599206,132730,2.01%,306844648,1687996281213,5038,0.00%,2424454,19436416,801.68%,0,6
4,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.45,2.64,0.0,0.03,1.88,526.195756724,1875383640924,3.564,4947720096235,2.64,526157.84,1.0,1875316445908,3.564,56,995959235345,12607895389,526158.47,1.0,1477.0,983640525351,7306246606,0.74%,0,788637275671,8606,8606,0,93703260,8269106,8.825,1688287321885,236929688,0.01%,7998481,790412,9.88%,394157055,1688150646743,137195,0.00%,2809784,4988511,177.54%,0,0
5,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.23,0.08,0.02,6.44,2.64,0.0,0.21,1.9,521.407665275,1874508212880,3.595,4947890095872,2.64,521369.72,1.0,1874515119467,3.595,60,986827741434,12492093658,521370.38,1.0,1166.0,983571255193,7348859846,0.75%,0,788501211826,8618,8618,0,95270636,1404353,1.474,1688119261585,1698875091,0.10%,7210217,69464,0.96%,330193413,1688115712587,15650893,0.00%,46713506,924302620,1978.66%,0,0
6,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.47,2.63,0.0,0.05,1.9,523.859086308,1880850800129,3.591,4948470282362,2.63,523823.26,1.0,1880762162910,3.59,85,991659802756,12553317345,523823.81,1.0,1567.0,983388023745,7329981862,0.75%,0,788679890061,8643,8643,0,93525883,1626046,1.739,1687708005119,410231537,0.02%,7036285,99285,1.41%,601372637,1687917115576,31599,0.00%,3685211,1041397,28.26%,0,0
7,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.09,0.03,6.47,2.62,0.0,0.04,1.91,522.488094803,1886244604092,3.61,4948138735207,2.62,522453.65,1.0,1886163672637,3.61,129,989113613211,12521145283,522454.17,1.0,1421.0,983393917889,7722527760,0.79%,0,788442288171,8651,8651,0,81449123,1830937,2.248,1688362816831,333467892,0.02%,5810361,82913,1.43%,371372227,1687564381572,10703,0.00%,2002427,9040689,451.49%,0,0
8,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.09,0.03,6.46,2.61,0.0,0.03,1.9,528.30667711,1894310143970,3.586,4949627671730,2.61,528269.31,1.0,1894142637893,3.586,86,998847969468,12644439850,528269.86,1.0,1232.0,983618115723,8082843141,0.82%,0,788600714741,8593,8593,0,99226396,2291668,2.31,1688055373943,259042907,0.02%,6274522,137327,2.19%,408765548,1687812060975,8998,0.00%,4957150,42989777,867.23%,0,0
9,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.67,0.22,0.08,0.03,6.48,2.64,0.0,0.07,1.9,520.828517824,1872548625970,3.596,4947987054495,2.64,520791.05,1.0,1872434440038,3.595,60,985745418675,12478477083,520791.57,1.0,1313.0,983386742727,7217285385,0.73%,0,788494269603,8668,8668,0,70867129,1823764,2.573,1688063390653,546569587,0.03%,4973812,97965,1.97%,352005927,1688008462561,8346,0.00%,3042056,422495,13.89%,0,0
10,2022-12-06,nbody_50000000_OOflag,3.9.16,nbody.py 50000000,1.0,0.38,0.66,0.22,0.08,0.03,6.44,2.61,0.0,0.04,1.91,524.935129394,1897817693838,3.616,4947769104069,2.61,524898.98,1.0,1897747563427,3.615,69,993702554844,12579036613,524899.59,1.0,1440.0,983411163507,8032520746,0.82%,0,788568863360,8592,8592,0,68481820,1753253,2.56,1687088006927,281152573,0.02%,4373355,81746,1.87%,322770027,1687245244084,3031009,0.00%,2093174,400345598,19126.25%,0,0
1,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.2,2.52,0.0,0.02,1.97,521.049489226,1937212941479,3.718,4884077536217,2.52,521012.97,1.0,1937235622669,3.718,57,985315020415,12472835293,521013.5,1.0,1886.0,923050261719,8301875416,0.90%,0,769477639369,8645,8645,0,65439365,2268905,3.467,1607736422567,161840382,0.01%,4731214,77078,1.63%,84114087,1607645442203,7975,0.00%,3617855,445936171,12325.98%,0,0
2,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.18,2.53,0.0,0.02,1.9,536.408146704,1932990508469,3.604,4884292238268,2.53,536370.93,1.0,1932919005750,3.604,38,1015201782727,12851372530,536371.49,1.0,1331.0,923110346136,8099875284,0.88%,0,769457627103,8646,8646,0,78194714,1672567,2.139,1607967032395,198199024,0.01%,5385443,107754,2.00%,87364655,1607634724144,11711,0.00%,1473674,23915276,1622.83%,0,0
3,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.63,0.26,0.08,0.02,6.19,2.5,0.0,0.02,1.91,541.644856802,1956052125577,3.612,4883351667483,2.5,541600.04,1.0,1955875837488,3.611,52,1025033834602,12975855786,541600.8,1.0,1553.0,923030248349,7920090666,0.86%,0,769559422773,8611,8611,0,88815057,1977894,2.227,1608082743715,165694053,0.01%,7733359,128304,1.66%,95485317,1607903194561,11681,0.00%,2051167,388429149,18936.98%,0,0
4,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.19,2.53,0.0,0.03,1.9,536.995034484,1929448235981,3.593,4884515745716,2.53,536955.55,1.0,1929322376209,3.593,108,1015146870040,12850387622,536956.15,1.0,1510.0,923244884772,7883379446,0.85%,0,769605933935,8636,8636,0,109384876,2213224,2.023,1608082540961,245822425,0.02%,7561888,112668,1.49%,91396829,1607616700098,15733,0.00%,5185197,9111230,175.72%,0,0
5,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.39,0.64,0.26,0.07,0.02,6.21,2.54,0.0,0.03,1.9,534.824837283,1920096247436,3.59,4883975046742,2.54,534781.49,1.0,1919968845178,3.59,83,1010912952836,12797194541,534782.18,1.0,1454.0,922929478050,7442354591,0.81%,0,769448461385,8640,8640,0,105331822,2725392,2.587,1607821306009,259508124,0.02%,7029752,221685,3.15%,100398456,1608111675916,303108,0.00%,5759194,757423,13.15%,0,0
6,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.41,0.62,0.26,0.09,0.03,6.14,2.44,0.0,0.02,1.91,553.329638781,1998282138742,3.612,4886823756088,2.45,553290.61,1.0,1998237599636,3.612,55,1047328474027,13258067333,553291.08,1.0,1538.0,923767899655,9997267762,1.08%,0,770291183393,8673,8673,0,90817701,2683994,2.955,1608915122679,170232498,0.01%,8062947,242659,3.01%,120220706,1609225903671,59620,0.00%,2221047,6796107,305.99%,0,0
7,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.63,0.26,0.08,0.03,6.18,2.5,0.0,0.03,1.88,549.014016213,1952973340911,3.557,4883869106042,2.5,548978.55,1.0,1952964543475,3.557,90,1039127949369,13154192696,548979.09,1.0,1293.0,923160526701,8504081044,0.92%,0,769517926176,8659,8659,0,103681390,7351173,7.09,1608216144386,229201550,0.01%,8058259,755794,9.38%,166384498,1608117742871,3049135,0.00%,2774352,252307724,9094.29%,0,0
8,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.2,2.53,0.0,0.02,1.92,532.673249168,1934099799480,3.631,4883652933520,2.52,532638.18,1.0,1933912900437,3.631,45,1008076829574,12761206504,532638.72,1.0,1543.0,922841295643,8203486999,0.89%,0,769326146840,8666,8666,0,74795524,1463608,1.957,1607708655356,172797867,0.01%,5027191,90644,1.80%,102455796,1607941689687,6479,0.00%,2072673,20880929,1007.44%,0,0
9,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.03,6.2,2.52,0.0,0.04,1.89,541.504973672,1938941582789,3.581,4884217524101,2.52,541468.05,1.0,1938792478248,3.581,34,1024607782733,12970553400,541468.62,1.0,1386.0,923104498475,7986712013,0.87%,0,769502315262,8645,8645,0,96698013,2060745,2.131,1607783400738,308450342,0.02%,6505094,81208,1.25%,93396274,1607622132417,5410,0.00%,2143924,62031096,2893.34%,0,0
10,2023-04-05,nbody_50000000_OOflag,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.03,6.2,2.52,0.0,0.02,1.9,539.907829767,1938958803565,3.592,4883917216624,2.52,539873.31,1.0,1938950153435,3.591,94,1022051545053,12938058560,539873.81,1.0,1429.0,922940910486,7650705900,0.83%,0,769741267096,8631,8631,0,87695820,2396375,2.733,1607823364268,157084711,0.01%,6916871,79519,1.15%,96912980,1607995301770,11735,0.00%,1775806,2755078,155.15%,0,0
1,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.75,2.85,0.0,0.02,2.03,244.552546709,939836400510,3.843,2676673065814,2.85,244536.52,1.0,939848756400,3.843,110,462120710803,5849953620,244536.79,1.0,1970.0,442706111734,1714211298,0.39%,0,514357170888,8880,8880,0,38631407,838531,2.171,1035819558615,72382726,0.01%,3186504,49410,1.55%,48137168,1036139754085,23614,0.00%,2674329,594813,22.24%,0,0
2,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.37,0.71,0.09,0.1,0.11,7.61,2.72,0.0,0.02,1.84,282.916558791,983152763610,3.475,2677043039120,2.72,282894.24,1.0,983171611765,3.475,64,535251238044,6775814294,282894.59,1.0,1415.0,442953758864,2263560298,0.51%,0,514477042578,8908,8908,0,55518358,8265883,14.889,1036452505041,90600936,0.01%,4393782,826301,18.81%,61744169,1035804393662,24414,0.00%,4225403,56411790,1335.06%,0,0
