test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
8,2021-04-06,nbody_50000000_original,10.24.1,nbody_6_original.js 50000000,1.0,0.41,0.55,0.04,0.0,0.41,5.2,2.45,0.0,0.07,2.16,4.175260969,17008549724,4.072,41873227262,2.46,4177.44,1.001,17015956043,4.073,2,7892598603,99927621,4177.47,1.001,179.0,5572573915,675659,0.01%,0,3096053218,3283,3282,1,2175484,821767,37.774,10331364864,592003,0.01%,11216,2442,21.77%,402404,10305664521,150,0.00%,3280,4023,122.65%,0,0,16.288,0.65152,8.958400000000001,0.0,6.67808
9,2021-04-06,nbody_50000000_original,10.24.1,nbody_6_original.js 50000000,1.0,0.42,0.53,0.03,0.0,0.44,5.09,2.36,0.0,0.07,2.16,4.362705655,17755064985,4.068,41910455817,2.36,4364.49,1.0,17754454432,4.068,4,8230610485,104134843,4364.52,1.0,171.0,5567780214,734047,0.01%,0,3083319339,3281,3281,0,398587,92160,23.122,10305400862,201538,0.00%,34561,2927,8.47%,544213,10329933523,2008,0.00%,4407,4313,97.87%,0,0,16.272,0.4881599999999999,8.62416,0.0,7.159679999999999
10,2021-04-06,nbody_50000000_original,10.24.1,nbody_6_original.js 50000000,0.99,0.42,0.52,0.04,0.0,0.44,5.05,2.34,0.0,0.07,2.16,4.393211142,17823412567,4.056,41913906664,2.37,4394.42,1.0,17840280829,4.06,6,8276168735,104753656,4394.47,1.0,165.0,5573996757,865989,0.02%,4,3090248022,3261,3261,0,525032,138848,26.446,10137102013,253940,0.00%,45592,3665,8.04%,630685,10165670921,193,0.00%,11919,8619,72.31%,0,0,16.224,0.64896,8.43648,0.0,7.13856
1,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.41,0.55,0.03,0.0,0.41,5.23,2.45,0.0,0.07,2.16,4.179107741,17030724886,4.073,41919914659,2.46,4181.11,1.0,17035092183,4.074,4,7899325247,100004561,4181.13,1.0,261.0,5576933517,861724,0.02%,0,3090559102,2990,2990,0,243390,867680,356.498,10300897382,637543,0.01%,181196,1162,0.64%,379457,10331043622,87,0.00%,2863,3259,113.83%,0,0,16.292,0.48876000000000003,8.960600000000001,0.0,6.6797200000000005
2,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.21,2.47,0.0,0.07,2.16,4.161704984,16959263250,4.073,42028521077,2.48,4163.5,1.0,16951081287,4.071,6,7858898017,99488843,4163.53,1.0,247.0,5555017952,1054794,0.02%,4,3074363113,2991,2991,0,1209210,76913,6.361,10272287098,161521,0.00%,22222,3088,13.90%,455220,10347593029,181,0.00%,2993,4182,139.73%,0,0,16.292,0.48876000000000003,9.123520000000001,0.0,6.6797200000000005
3,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.4,0.55,0.03,0.0,0.41,5.21,2.48,0.0,0.07,2.16,4.169116442,16994352906,4.073,42161851584,2.48,4171.92,1.001,16990514930,4.073,6,7876852093,99745731,4171.95,1.001,230.0,5573638821,815122,0.01%,8,3069894171,2986,2986,0,3521772,1371723,38.95,10228075794,182605,0.00%,27520,1231,4.47%,473556,10221908463,394,0.00%,5621,5266,93.68%,0,0,16.292,0.48876000000000003,8.960600000000001,0.0,6.6797200000000005
4,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.4,0.55,0.04,0.0,0.41,5.23,2.47,0.0,0.07,2.16,4.149500335,16917075845,4.075,41980457308,2.48,4151.23,1.0,16920361137,4.076,2,7844311179,99300943,4151.26,1.0,238.0,5568974094,728209,0.01%,4,3090045418,2990,2990,0,427656,107029,25.027,10330732354,204156,0.00%,31319,6080,19.41%,512479,10319688876,416,0.00%,5082,3684,72.49%,0,0,16.3,0.652,8.965000000000002,0.0,6.683
5,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.150820138,16906313241,4.071,41914741825,2.48,4152.64,1.0,16894860993,4.068,4,7833153266,99117403,4152.67,1.0,221.0,5563985823,961762,0.02%,4,3091070213,2993,2991,2,213248,46681,21.89,10339026018,142866,0.00%,11338,1901,16.77%,434884,10327104311,204,0.00%,5272,4361,82.72%,0,0,16.284,0.48851999999999995,9.11904,0.0,6.6764399999999995
6,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.41,0.55,0.03,0.0,0.41,5.22,2.47,0.01,0.08,2.16,4.188471317,17057428935,4.07,41630441429,2.44,4190.48,1.0,17064907837,4.072,2,7911560961,100162467,4190.53,1.0,217.0,5555713330,2146073,0.04%,26,3110531979,2992,2992,0,275758,44406,16.103,10320817018,654368,0.01%,185724,65643,35.34%,1809947,10369672543,55,0.00%,7556,5011,66.32%,0,0,16.28,0.4884,8.954,0.0,6.6748
7,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,0.99,0.4,0.56,0.03,0.0,0.41,5.21,2.47,0.0,0.07,2.16,4.151254029,16859495795,4.059,41842765239,2.5,4153.28,1.0,16895044799,4.068,9,7834199683,99153109,4153.31,1.0,213.0,5562598565,989680,0.02%,4,3089237622,2995,2995,0,225170,38432,17.068,10105161451,146503,0.00%,11438,485,4.24%,388609,10179159261,0,0.00%,7098,3889,54.79%,0,0,16.236,0.48708,9.092160000000002,0.0,6.65676
8,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.41,0.55,0.03,0.0,0.42,5.17,2.44,0.0,0.07,2.16,4.207624967,17117291019,4.066,41909788515,2.45,4209.56,1.0,17125355239,4.068,5,7943076267,100517846,4209.59,1.0,176.0,5576422617,814498,0.01%,0,3089009051,2988,2988,0,165097,44531,26.973,10316029799,148689,0.00%,9795,2620,26.75%,383347,10326712014,26544,0.00%,54615,43729,80.07%,0,0,16.264,0.48791999999999996,8.9452,0.0,6.83088
9,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.153284157,16908913737,4.069,41916743177,2.48,4155.19,1.0,16914942269,4.071,3,7845618678,99301052,4155.22,1.0,170.0,5574761673,1014140,0.02%,4,3091268820,2991,2991,0,203629,40371,19.826,10330017019,146279,0.00%,11061,3302,29.85%,398919,10325687027,7,0.00%,6274,3836,61.14%,0,0,16.276,0.48828,9.11456,0.0,6.673159999999999
10,2019-04-30,nbody_50000000_original,11.15.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.21,2.47,0.0,0.07,2.16,4.149582822,16891106102,4.069,41864072690,2.48,4151.63,1.0,16886617731,4.067,5,7828828506,99099394,4151.66,1.0,175.0,5560104619,941524,0.02%,4,3088931732,2995,2995,0,180694,45321,25.082,10335188995,152979,0.00%,15499,2215,14.29%,398647,10331995492,31,0.00%,6378,4941,77.47%,0,0,16.276,0.48828,9.11456,0.0,6.673159999999999
1,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.19,2.5,0.0,0.05,2.16,4.120283924,16359101234,3.968,41246400650,2.48,4123.08,1.001,16386783544,3.974,4,7602928819,96321729,4123.1,1.001,230.0,5128802444,29195,0.00%,0,3017014936,2807,2807,0,388757,57568,14.808,10501982582,177674,0.00%,29947,2058,6.87%,481001,10591695272,154,0.00%,6408,3192,49.81%,0,0,15.872,0.31744,8.729600000000001,0.0,6.82496
2,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.22,2.52,0.0,0.04,2.16,4.108406451,16373378337,3.983,41417346336,2.5,4111.15,1.001,16409116568,3.991,9,7617203344,96491662,4111.18,1.001,223.0,5156800802,19731,0.00%,0,3037303427,2793,2793,0,160384,22130,13.798,10589360921,154495,0.00%,17965,1411,7.85%,411044,10613752626,61,0.00%,3849,2938,76.33%,0,0,15.932,0.31864000000000003,8.7626,0.0,6.85076
3,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.22,2.52,0.0,0.04,2.16,4.110970406,16703273679,4.06,42179077812,2.52,4113.72,1.001,16688202902,4.057,3,7735777456,97956122,4113.75,1.001,215.0,5229010379,21993,0.00%,0,3076503294,2771,2769,2,159058,27213,17.109,10695232231,158047,0.00%,12630,708,5.61%,397081,10701180258,0,0.00%,1999,4801,240.17%,0,0,16.24,0.3248,8.932,0.1624,6.983199999999999
4,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.22,2.51,0.0,0.04,2.16,4.112834812,16740293672,4.067,42275496725,2.52,4115.62,1.001,16741508138,4.068,4,7763458544,98260111,4115.65,1.001,222.0,5243215233,23302,0.00%,0,3077294338,2764,2764,0,305735,34839,11.395,10691489275,178664,0.00%,21682,1378,6.36%,464007,10677319025,1121,0.00%,6174,6151,99.63%,0,0,16.268,0.32536000000000004,8.947400000000002,0.16268000000000002,6.99524
5,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.03,0.0,0.42,5.22,2.49,0.01,0.04,2.16,4.136290793,16851408358,4.071,42066335714,2.49,4139.16,1.001,16855411824,4.072,5,7813980093,98903164,4139.19,1.001,188.0,5235725860,28329,0.00%,0,3092580192,2769,2767,2,385472,53482,13.874,10757535020,155798,0.00%,21241,782,3.68%,460615,10745931703,955,0.00%,3053,4234,138.68%,0,0,16.284,0.48851999999999995,8.9562,0.0,6.83928
6,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.23,2.52,0.0,0.04,2.16,4.110718858,16715216509,4.063,42229639889,2.52,4113.51,1.001,16711896425,4.063,5,7750196616,98089777,4113.54,1.001,177.0,5237201097,22606,0.00%,0,3070996707,2801,2801,0,227089,33926,14.94,10684664635,147433,0.00%,9718,957,9.85%,381209,10703409784,147,0.00%,3843,3431,89.28%,0,0,16.252,0.32504,8.938600000000001,0.16252,6.988359999999999
7,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.21,2.51,0.0,0.04,2.16,4.112024401,16775206745,4.077,42244520978,2.52,4114.95,1.001,16766731625,4.075,3,7771359906,98356525,4114.98,1.001,205.0,5228685568,24490,0.00%,0,3077324532,2766,2766,0,460509,54504,11.836,10689763400,189721,0.00%,28341,1766,6.23%,570508,10668428901,0,0.00%,3534,5526,156.37%,0,0,16.308,0.32616,8.9694,0.16308,7.01244
8,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.22,2.52,0.0,0.05,2.16,4.110950143,16725593240,4.066,42265095992,2.53,4113.55,1.001,16730222572,4.067,6,7748536741,98109098,4113.59,1.001,202.0,5238040170,25074,0.00%,0,3077686201,2806,2804,2,237564,22099,9.302,10694684690,135975,0.00%,11649,599,5.14%,381509,10703963795,31,0.00%,3906,3976,101.79%,0,0,16.264,0.32528,8.9452,0.16264,6.993519999999999
9,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.01,0.0,0.43,5.2,2.48,0.0,0.08,2.16,4.123097778,16694499407,4.045,40912377237,2.46,4127.47,1.001,16311847167,3.952,10,7594879012,96241120,4127.52,1.001,176.0,5131338880,380663,0.01%,0,3028985236,2766,2766,0,194887,22598,11.595,10549773749,140689,0.00%,11697,778,6.65%,373306,10619442547,0,0.00%,2878,3338,115.98%,0,0,16.18,0.1618,8.899000000000001,0.0,6.9574
10,2022-04-05,nbody_50000000_original,12.22.12,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.22,2.51,0.0,0.04,2.16,4.110806105,16749824062,4.072,42291744079,2.53,4113.33,1.001,16751109084,4.072,5,7769663441,98340946,4113.36,1.001,166.0,5248724526,25335,0.00%,0,3071764654,2773,2772,1,489010,110311,22.558,10694608159,193858,0.00%,29950,1424,4.75%,480616,10692667672,933,0.00%,5369,3750,69.85%,0,0,16.288,0.32576,8.958400000000001,0.16288,7.00384
1,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.55,0.03,0.01,0.42,5.32,2.5,0.01,0.04,2.16,4.206491228,17094769106,4.061,42933048707,2.51,4209.11,1.001,17109774188,4.065,4,7944067794,100591719,4209.11,1.001,272.0,5302448535,26281,0.00%,0,3435520388,2748,2747,1,260396,26215,10.067,10921045250,191509,0.00%,18084,1105,6.11%,481979,10906359221,34287,0.00%,80755,60267,74.63%,0,0,16.244,0.48732,8.9342,0.16244,6.82248
2,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.41,0.54,0.01,0.0,0.44,5.24,2.45,0.0,0.05,2.16,4.273369936,17382621076,4.064,42955160031,2.48,4276.87,1.001,17410064499,4.071,5,8068562520,102130562,4276.9,1.001,251.0,5288819929,316444,0.01%,0,3423502537,2747,2747,0,519997,63971,12.302,10608533678,229348,0.00%,39451,2668,6.76%,604921,10667759263,54,0.00%,5094,7625,149.69%,0,0,16.256,0.16256,8.77824,0.0,7.15264
3,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.02,0.0,0.43,5.32,2.52,0.0,0.04,2.16,4.172037208,17002718754,4.073,42966576114,2.53,4174.43,1.001,16994623393,4.071,4,7874353879,99648232,4174.45,1.001,228.0,5284594188,39963,0.00%,0,3420789725,2739,2739,0,3475847,1019235,29.323,10797157061,203143,0.00%,26585,2685,10.10%,486780,10846501711,94,0.00%,5978,4872,81.50%,0,0,16.292,0.32584,9.123520000000001,0.0,7.005560000000001
4,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.153232154,16904260672,4.067,42890052172,2.53,4155.93,1.001,16911491853,4.069,3,7838861163,99260947,4155.96,1.001,222.0,5280084248,239784,0.00%,0,3426562888,2744,2743,1,207287,28161,13.586,10844697836,148380,0.00%,11061,573,5.18%,369684,10847305123,47,0.00%,2594,4929,190.02%,0,0,16.268,0.32536000000000004,9.110080000000002,0.0,6.83256
5,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.42,0.53,0.02,0.01,0.45,5.26,2.39,0.0,0.04,2.16,4.401361944,17948922310,4.076,42907092896,2.39,4404.01,1.001,17953041657,4.077,3,8322080214,105338925,4404.03,1.001,213.0,5282877448,353298,0.01%,0,3424161971,2741,2738,3,258543,37777,14.611,10837442801,150630,0.00%,12953,1139,8.79%,435021,10851502425,227,0.00%,2026,4069,200.84%,0,0,16.304,0.32608,8.641119999999999,0.16304,7.336799999999999
6,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.159740358,16919740293,4.065,42892157460,2.53,4162.04,1.001,16917150783,4.065,4,7843248595,99314426,4162.07,1.001,194.0,5285724824,254453,0.00%,0,3431622054,2743,2742,1,476137,58129,12.208,10876959000,194906,0.00%,19055,2023,10.62%,502054,10837972906,149,0.00%,4283,7204,168.20%,0,0,16.26,0.32520000000000004,9.105600000000003,0.0,6.8292
7,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.29,2.53,0.0,0.04,2.16,4.15821851,16933483308,4.07,42929019259,2.54,4160.18,1.0,16936179436,4.071,6,7853097586,99394118,4160.21,1.0,184.0,5286336389,263771,0.00%,0,3428996745,2742,2742,0,475565,78587,16.525,10852052074,221565,0.00%,27650,4101,14.83%,550986,10851871025,102,0.00%,4565,9516,208.46%,0,0,16.28,0.32560000000000006,9.116800000000001,0.0,6.8376
8,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.52,0.0,0.04,2.16,4.165372142,16924726363,4.061,42866899102,2.53,4167.86,1.001,16918506391,4.059,4,7846302438,99335410,4167.89,1.001,182.0,5291230985,217578,0.00%,0,3430106646,2743,2742,1,3527856,240168,6.808,10857370771,140441,0.00%,10613,977,9.21%,360649,10845642245,0,0.00%,4549,4951,108.84%,0,0,16.244,0.32488,9.09664,0.0,6.82248
9,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.165198251,16928232035,4.062,42875470275,2.53,4167.25,1.0,16934013667,4.064,2,7859098934,99528724,4167.28,1.0,171.0,5295765478,217848,0.00%,0,3428556288,2744,2743,1,3652895,296051,8.105,10855153479,219180,0.00%,31231,2972,9.52%,553366,10860269862,63,0.00%,3319,8459,254.87%,0,0,16.248,0.32496,9.098880000000001,0.0,6.82416
10,2020-04-29,nbody_50000000_original,13.14.0,nbody_6_original.js 50000000,1.0,0.4,0.55,0.02,0.0,0.42,5.26,2.48,0.01,0.04,2.16,4.173457376,17005057185,4.072,42792394166,2.52,4176.08,1.001,17007358521,4.073,2,7887583838,99863007,4176.1,1.001,196.0,5290809601,93319,0.00%,0,3414137857,2740,2738,2,3582321,1048873,29.279,10897411538,541903,0.00%,16842,1350,8.02%,420456,10912696296,39,0.00%,3571,4637,129.85%,0,0,16.288,0.32576,8.958400000000001,0.0,6.84096
1,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.01,0.38,5.53,2.49,0.02,0.04,2.16,5.228181572,21311223634,4.074,53717504848,2.52,5231.1,1.001,21309960176,4.074,3,9878280950,125047433,5231.13,1.001,264.0,4999196015,35172,0.00%,0,4854416200,2959,2959,0,592040,29161,4.926,20713220822,225486,0.00%,35614,762,2.14%,540151,20795707326,132,0.00%,2815,5031,178.72%,0,0,16.296,0.8148,9.28872,0.16296,6.19248
2,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.58,0.04,0.0,0.38,5.61,2.58,0.0,0.03,2.16,5.115595726,20862585676,4.076,54008838284,2.59,5118.36,1.001,20857775484,4.075,7,9668038849,122371978,5118.38,1.001,239.0,4987907079,31360,0.00%,0,4888337620,2945,2945,0,319894,45441,14.205,20859070845,217184,0.00%,31074,2533,8.15%,526125,20683654065,218,0.00%,3577,6780,189.54%,0,0,16.304,0.65216,9.456319999999998,0.0,6.195519999999999
3,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.58,0.03,0.0,0.38,5.57,2.55,0.0,0.05,2.15,5.12146169,20794372623,4.059,53541971080,2.57,5123.35,1.0,20816315145,4.063,9,9662308810,122358586,5123.39,1.0,216.0,4987193240,45629,0.00%,0,4885709363,2940,2940,0,752771,97167,12.908,20781245955,299890,0.00%,40442,4190,10.36%,795796,20749656101,163,0.00%,6749,10057,149.01%,0,0,16.236,0.48708,9.416879999999999,0.0,6.1696800000000005
4,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.59,0.04,0.0,0.37,5.62,2.56,0.0,0.06,2.16,5.104040495,20774864318,4.069,53735164711,2.59,5105.51,1.0,20776379652,4.069,5,9636128485,122004064,5105.55,1.0,228.0,4988393148,44081,0.00%,0,4887166444,3009,3009,0,735946,88155,11.978,20749491575,322920,0.00%,50139,4752,9.48%,768745,20766624846,38,0.00%,3865,10490,271.41%,0,0,16.276,0.65104,9.602839999999999,0.0,6.02212
5,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.58,0.04,0.0,0.38,5.63,2.56,0.0,0.06,2.16,5.10353185,20813108048,4.076,53800338560,2.59,5106.06,1.0,20810506771,4.076,4,9646658575,122109708,5106.09,1.001,215.0,4989094057,26539,0.00%,0,4883390216,2930,2930,0,259889,42831,16.48,20721968935,202054,0.00%,21795,2597,11.92%,497082,20754433713,31,0.00%,4097,5124,125.07%,0,0,16.304,0.65216,9.456319999999998,0.0,6.195519999999999
6,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.58,0.02,0.0,0.39,5.54,2.54,0.0,0.06,2.16,5.151674234,21002157564,4.075,53783853960,2.56,5153.35,1.0,20994523377,4.074,5,9729843340,123192868,5153.37,1.0,202.0,4982396148,186007,0.00%,4,4884239275,2941,2941,0,687363,174518,25.389,20761607815,301376,0.00%,46446,5086,10.95%,714643,20786330555,282,0.00%,3995,10439,261.30%,0,0,16.3,0.326,9.454,0.0,6.357
7,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,0.99,0.39,0.58,0.03,0.0,0.39,5.48,2.53,0.0,0.06,2.15,5.219913683,21082889630,4.037,53731825553,2.55,5221.83,1.0,21089074404,4.039,4,9798299587,124060345,5221.87,1.0,170.0,4977040101,48847,0.00%,0,4885884181,2935,2935,0,679216,47929,7.057,20780951755,272257,0.00%,39524,2034,5.15%,701274,20791828907,644,0.00%,18363,10132,55.18%,0,0,16.148,0.48444,9.365839999999999,0.0,6.29772
8,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.58,0.04,0.0,0.38,5.62,2.57,0.0,0.06,2.16,5.100514735,20772342063,4.07,53692087994,2.58,5103.14,1.001,20784903698,4.073,1,9636658859,121987492,5103.15,1.001,196.0,4987100420,27733,0.00%,0,4892945828,2934,2934,0,223060,42564,19.082,20742269507,189185,0.00%,14936,1585,10.61%,515510,20790340323,38,0.00%,3761,4624,122.95%,0,0,16.28,0.6512000000000001,9.4424,0.0,6.186400000000001
9,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.39,0.58,0.04,0.0,0.38,5.62,2.56,0.0,0.06,2.16,5.099530308,20771400160,4.071,53756824738,2.59,5102.31,1.001,20770545723,4.071,4,9632076575,121965661,5102.34,1.001,196.0,4987832472,29589,0.00%,0,4890089705,2936,2936,0,276697,46605,16.843,20724891893,225420,0.00%,20777,2354,11.33%,540011,20742927258,139,0.00%,5610,5897,105.12%,0,0,16.284,0.6513599999999999,9.444719999999998,0.0,6.18792
10,2023-02-16,nbody_50000000_original,14.21.3,nbody_6_original.js 50000000,1.0,0.4,0.57,0.04,0.0,0.38,5.55,2.53,0.0,0.06,2.16,5.194005902,21191679310,4.078,53854731755,2.54,5196.48,1.0,21183595288,4.077,3,9816919446,124274200,5196.52,1.0,192.0,4991673784,30107,0.00%,0,4885162795,2986,2986,0,409493,28228,6.893,20736564351,217370,0.00%,22543,2139,9.49%,1398782,20723979460,28355,0.00%,52169,25801,49.46%,0,0,16.312,0.6524800000000001,9.297839999999999,0.0,6.1985600000000005
1,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.0,0.38,5.51,2.51,0.0,0.04,2.16,5.243101645,21356595902,4.072,53577642776,2.51,5245.34,1.0,21344221117,4.069,6,9891041363,125224452,5245.36,1.0,265.0,4975087075,33651,0.00%,0,4832693880,2876,2876,0,249332,36865,14.786,20738438730,191248,0.00%,15340,1824,11.89%,488520,20730571110,374,0.00%,4882,5030,103.03%,0,0,16.288,0.8144,9.28416,0.0,6.18944
2,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.58,2.56,0.0,0.03,2.16,5.142987908,20908140993,4.064,53633867135,2.58,5145.1,1.0,20936846829,4.069,11,9712308220,122957999,5145.12,1.0,238.0,4976361845,160189,0.00%,0,4836157906,2875,2875,0,229184,27180,11.859,20378950709,189527,0.00%,22988,2462,10.71%,520617,20447673551,533,0.00%,5845,4773,81.66%,0,0,16.256,0.8128000000000001,9.428479999999999,0.0,6.01472
3,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.57,2.56,0.0,0.03,2.16,5.146867213,20963622109,4.072,53732552189,2.56,5148.51,1.0,20971775220,4.073,5,9722226611,123065681,5148.54,1.0,212.0,4985817274,175975,0.00%,0,4832111341,2878,2876,2,723497,101743,14.063,20712864270,277898,0.00%,37281,2627,7.05%,686928,20722341647,321,0.00%,5741,8925,155.46%,0,0,16.288,0.8144,9.44704,0.0,6.02656
4,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.4,0.57,0.06,0.0,0.38,5.49,2.52,0.01,0.03,2.16,5.233366675,21346626397,4.077,53550289830,2.51,5235.79,1.0,21336886147,4.075,4,9887372314,125157933,5235.81,1.0,206.0,4982794374,31369,0.00%,0,4845427065,2879,2877,2,353156,45314,12.831,20760342423,221445,0.00%,24801,1743,7.03%,598526,20774260998,708,0.00%,5223,3783,72.43%,0,0,16.308,0.9784799999999999,9.295559999999998,0.0,6.19704
5,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.0,0.39,5.44,2.5,0.0,0.03,2.16,5.257692834,21438811394,4.076,53695508643,2.51,5259.84,1.0,21436632782,4.076,5,9937123598,125771458,5259.87,1.0,214.0,4976753143,167096,0.00%,0,4826186813,2878,2878,0,308209,25636,8.318,20779895570,230132,0.00%,37360,2221,5.94%,602873,20698405376,477,0.00%,7054,3926,55.66%,0,0,16.304,0.8151999999999999,9.293279999999998,0.0,6.35856
6,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.37,5.57,2.56,0.0,0.03,2.16,5.164325246,20855410586,4.037,53462515581,2.58,5165.91,1.0,20886774446,4.043,4,9692226644,122836026,5165.94,1.0,204.0,4980727890,44320,0.00%,0,4834231130,2881,2881,0,2677534,924565,34.53,20726446857,303574,0.00%,48725,2748,5.64%,747658,20349065099,448,0.00%,10178,9651,94.82%,0,0,16.148,0.8074,9.365839999999999,0.0,5.97476
7,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.4,0.57,0.04,0.0,0.38,5.47,2.53,0.0,0.03,2.16,5.203044872,21191277993,4.071,53662762685,2.53,5205.29,1.0,21194841519,4.072,4,9823260098,124378078,5205.31,1.0,169.0,4979334682,28755,0.00%,0,4830236672,2875,2874,1,328950,61731,18.766,20735524132,233119,0.00%,26005,4140,15.92%,557800,20672772474,835,0.00%,47979,41001,85.46%,0,0,16.284,0.6513599999999999,9.28188,0.0,6.18792
