test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
2,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.05,6.3,2.51,0.02,0.88,1.78,230.791957099,777250910206,3.368,1947057696073,2.5,230772.5,1.0,777214579297,3.368,72,436774402600,5529139762,230772.89,1.0,1411.0,381948507534,2112501509,0.55%,0,324609118867,3063953,3063953,0,4674402046,1650124102,35.301,606200295720,3173300141,0.52%,269552796,97197643,36.06%,440299467,606607102055,15205562,0.00%,762806,212617890,27873.13%,0,0
3,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.32,2.51,0.02,0.89,1.78,228.625901426,770612385651,3.371,1938906372002,2.52,228606.95,1.0,770605347770,3.371,58,432674010770,5477251655,228607.2,1.0,1419.0,379515656335,2033101326,0.54%,0,324717266770,3063978,3063978,0,4594304210,1642645859,35.754,604609277058,3156381511,0.52%,264697937,97866037,36.97%,456812384,604582557285,15093363,0.00%,1604861,214785479,13383.43%,0,0
4,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.31,2.52,0.02,0.89,1.78,231.964318424,782064735517,3.372,1968580877240,2.52,231942.06,1.0,782031539586,3.372,29,438999210380,5557315075,231942.41,1.0,1417.0,386800093823,2010394390,0.52%,0,324447433107,3072412,3072412,0,4550446983,1634605011,35.922,609389616297,3199863909,0.53%,262224731,95269844,36.33%,586830783,609457575600,14740036,0.00%,232875,213566860,91708.80%,0,0
5,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.41,0.61,0.28,0.06,0.05,6.26,2.44,0.01,0.83,1.76,242.85692144,807559334989,3.326,1969869718778,2.44,242835.5,1.0,807514361160,3.325,53,459564189324,5817599362,242835.84,1.0,1517.0,386604488511,2719280914,0.70%,0,324464448238,3063949,3063949,0,4707266915,1841573454,39.122,609704448567,3179972508,0.52%,264440583,103425212,39.11%,452372281,609528538433,15840871,0.00%,2781386,221508124,7963.95%,0,0
6,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.32,2.51,0.02,0.89,1.78,228.949539704,771205027961,3.369,1939044937665,2.51,228928.17,1.0,771143732336,3.368,35,433290020777,5485025570,228928.55,1.0,1384.0,379569074721,2021516882,0.53%,0,324544565585,3072431,3072431,0,4672922366,1648756255,35.283,604556080613,3188576297,0.53%,259228391,92726931,35.77%,606401871,603795037253,15202730,0.00%,153146,212616918,138832.82%,0,0
7,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.62,0.28,0.06,0.04,6.3,2.49,0.01,0.85,1.78,235.086712757,793085924197,3.374,1976711242124,2.49,235064.55,1.0,793063703693,3.374,36,444904996159,5632086912,235064.94,1.0,1419.0,388810327222,2388678040,0.61%,0,324433062966,3063929,3063929,0,4670550759,1607649461,34.421,612541480919,3137429427,0.51%,263689122,93588000,35.49%,572320678,611930376148,24225123,0.00%,524614,230548971,43946.40%,0,0
8,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.32,2.52,0.02,0.87,1.78,229.661643396,772819229895,3.365,1949890433389,2.52,229638.59,1.0,772724833093,3.365,45,434633700087,5501994818,229638.95,1.0,1408.0,382048629993,2002649288,0.52%,0,324458693789,3072422,3072422,0,4615683845,1640194295,35.535,606406237785,3113322414,0.51%,269730654,99681650,36.96%,440239933,605715056286,15094441,0.00%,240799,212572522,88277.99%,0,0
9,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.31,2.51,0.02,0.9,1.78,231.804157642,779650875138,3.364,1958903750971,2.51,231783.19,1.0,779604998879,3.364,43,438698914091,5553536116,231783.53,1.0,1399.0,384087479566,2065051531,0.54%,0,324550874735,3063932,3063932,0,4576683081,1667699936,36.439,607941540742,3270276004,0.54%,263019043,94941188,36.10%,488235789,607912581737,29365931,0.00%,294033,212811674,72376.80%,0,0
10,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.27,0.05,0.04,6.32,2.52,0.02,0.89,1.78,229.08345152,770389741175,3.363,1937851692992,2.51,229065.56,1.0,770380064757,3.363,50,433553834512,5488371920,229065.85,1.0,1342.0,379502067996,2047832556,0.54%,0,324292490597,3072438,3072438,0,4683931918,1649939991,35.226,604575008886,3178307056,0.53%,254415667,91922175,36.13%,622502133,604566402290,15281728,0.00%,226319,212227190,93773.47%,0,0
1,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.05,6.38,2.58,0.02,0.94,1.82,219.501146891,756405266042,3.446,1953215446065,2.58,219482.49,1.0,756403202854,3.446,53,415344024762,5257754828,219482.72,1.0,1947.0,373434701708,1959557844,0.52%,0,322562890248,3069262,3069262,0,4645220455,1637705423,35.256,630393382502,3175357162,0.50%,247424923,76118754,30.76%,399949046,632276055009,13070615,0.00%,2486576,247038881,9934.90%,0,0
2,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.39,2.6,0.02,0.91,1.77,224.120794591,749948668920,3.347,1947345349456,2.6,224097.61,1.0,749969863292,3.347,22,424148044572,5369236712,224098.03,1.0,1474.0,372118399322,1974120798,0.53%,0,322784481944,3069226,3069226,0,4555559281,1660708694,36.455,628512309910,3178553196,0.51%,264539435,98847624,37.37%,367095449,628042504579,14565448,0.00%,641148,245135884,38233.90%,0,0
3,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.27,0.05,0.04,6.38,2.59,0.02,0.91,1.78,227.228612018,763429934986,3.36,1977700369336,2.59,227209.91,1.0,763366933140,3.36,41,430022573525,5443699812,227210.22,1.0,1325.0,378955874508,1974185908,0.52%,0,323153611130,3065833,3065833,0,4671463492,1646107443,35.238,633971967467,3226426204,0.51%,274018392,93187695,34.01%,386419160,634336118478,14184328,0.00%,802600,245017605,30527.98%,0,0
4,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.64,0.27,0.05,0.04,6.35,2.58,0.02,0.89,1.77,227.817168772,762998423159,3.349,1968126286690,2.58,227798.37,1.0,762984128408,3.349,42,431143565017,5457821299,227798.67,1.0,1377.0,376843538017,2103056591,0.56%,0,323070366492,3060873,3060873,0,4685924124,1621770831,34.609,632616843039,3164809451,0.50%,275661723,98250818,35.64%,372255031,632498190847,14270689,0.00%,569618,244838366,42982.91%,0,0
5,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.05,6.37,2.58,0.02,0.92,1.75,228.049879205,753682896421,3.305,1948435180629,2.58,228028.99,1.0,753680816244,3.305,40,431521160672,5462686609,228029.28,1.0,1460.0,371699275242,1964033927,0.53%,0,323243076866,3060833,3060833,0,4602522169,1772391698,38.509,629038756855,3254393970,0.52%,256969244,97182885,37.82%,396874451,628674929146,14680418,0.00%,810327,245663185,30316.55%,0,0
6,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.37,2.6,0.02,0.91,1.77,224.404045771,751227897494,3.348,1947714006623,2.59,224384.77,1.0,751241677733,3.348,54,424675756640,5375997875,224385.16,1.0,1364.0,371882938686,1967598245,0.53%,0,322994598664,3060884,3060884,0,4551537123,1635082992,35.924,628471420543,3192814090,0.51%,260507839,92408984,35.47%,369993301,628274057490,14444203,0.00%,552504,246713621,44653.73%,0,0
7,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.38,2.6,0.02,0.9,1.77,224.838951533,754741966939,3.357,1956428999793,2.59,224820.97,1.0,754692241817,3.357,34,425502779788,5386406832,224821.37,1.0,1407.0,374252524442,1975515890,0.53%,0,323354818521,3060854,3060854,0,4589110796,1623412921,35.375,631209218506,3151202315,0.50%,255521034,91987576,36.00%,381665513,630258667089,14345728,0.00%,296313,245993686,83018.19%,0,0
8,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.27,0.05,0.04,6.37,2.6,0.02,0.88,1.77,226.828319885,760716806702,3.354,1982962475616,2.61,226810.79,1.0,760711019906,3.354,48,429264352558,5434032431,226811.12,1.0,1388.0,379913820807,1951967447,0.51%,0,323602973706,3069238,3069238,0,4737373541,1646851490,34.763,633558397014,3174401261,0.50%,284367385,105883735,37.23%,362362421,633246380975,15055214,0.00%,244998,243201100,99266.57%,0,0
9,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.05,0.04,6.38,2.59,0.02,0.91,1.77,225.757160825,758198250234,3.359,1965281476117,2.59,225736.7,1.0,758163754106,3.359,19,427258358182,5408677421,225737.06,1.0,1479.0,376026712619,1971398328,0.52%,4,322622983452,3060836,3060836,0,4589665804,1624843588,35.402,632231174706,3165968829,0.50%,250438330,87828884,35.07%,380230767,634073379622,13341491,0.00%,374089,245604729,65654.09%,0,0
10,2022-12-06,binaryTrees_21,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.64,0.27,0.05,0.04,6.38,2.58,0.02,0.9,1.78,228.77024277,768984883725,3.362,1989983978797,2.59,228750.75,1.0,769018980140,3.362,62,432939770320,5480590753,228751.11,1.0,1414.0,381480767685,1991823336,0.52%,0,323260784799,3069277,3069277,0,4630128971,1638570687,35.389,635815460535,3199291962,0.50%,269109091,95371939,35.44%,406837848,635006198121,15399763,0.00%,785078,247803430,31564.18%,0,0
1,2022-12-06,binaryTrees_21,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.37,2.63,0.01,0.81,1.83,209.390952762,723521703429,3.456,1901152917437,2.63,209370.26,1.0,723498346922,3.456,62,396060617508,5013658802,209370.65,1.0,1945.0,370549453126,1805011228,0.49%,0,305880860310,2475056,2475056,0,3567584801,1255723634,35.198,619450183081,2653586703,0.43%,215438133,81572897,37.86%,279010593,619501552736,11134673,0.00%,1420025,242679158,17089.78%,0,0
2,2022-12-06,binaryTrees_21,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.38,2.63,0.01,0.81,1.78,215.119359977,723033885229,3.361,1900677286513,2.63,215101.15,1.0,722994771439,3.361,49,407147942284,5154099085,215101.48,1.0,1382.0,370549857888,1802155441,0.49%,4,305686894639,2465230,2465230,0,3664882593,1237154120,33.757,619690276766,2709889877,0.44%,212392956,81355060,38.30%,269957540,619612407158,11109012,0.00%,757103,239435248,31625.19%,0,0
3,2022-12-06,binaryTrees_21,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.37,2.62,0.01,0.77,1.77,216.130353338,724852851811,3.354,1901566557815,2.62,216113.93,1.0,724832278080,3.354,40,409067176479,5178354398,216114.25,1.0,1317.0,370428741897,1872279674,0.51%,4,305735314310,2465234,2465234,0,3675277462,1246407325,33.913,620528565259,2595054843,0.42%,204728181,76326668,37.28%,278932662,619244502080,11460648,0.00%,4773169,243385638,5099.04%,0,0
