test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
3,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.7,3.88,0.91,0.07,10.13,1.57,2.763342477,43829777263,2.76,41271397799,0.96,15878.94,5.746,44486231652,2.802,192,28278003299,354796271,15879.87,5.747,1218.0,7117391269,11503374,0.16%,0,9114901478,436846,436836,9,761112684,575528056,75.617,10149311570,434050392,4.28%,28070309,17417030,62.05%,22319242,9504711738,9070021,0.10%,587021,526647,89.72%,0,4,175319109052,8765955452.6,42076586172.479996,1753191090.52,122723376336.4
4,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.13,0.23,0.07,0.01,0.68,3.6,0.89,0.08,10.5,1.69,2.751298282,47537908552,2.978,42044278900,0.89,15961.43,5.801,47171266652,2.955,134,28208804114,356171252,15962.42,5.802,1080.0,6984909559,13070310,0.19%,0,8949660430,458812,458803,8,763511158,576755731,75.54,10013694380,446828652,4.46%,25256276,15110766,59.83%,22931990,9919334703,9454612,0.10%,620728,429029,69.12%,0,0,190151634208,13310614394.560001,43734875867.840004,1901516342.08,129303111261.44
5,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.14,0.23,0.07,0.01,0.68,3.62,0.87,0.08,10.34,1.65,2.713883421,45906720707,2.918,41988165920,0.93,15732.93,5.797,46256654759,2.94,158,28212488261,359004367,15733.92,5.798,996.0,7088989209,10558939,0.15%,0,8798545846,430106,430097,8,748796900,569125729,76.005,9377949479,434176271,4.63%,26130615,14937614,57.17%,21927449,8851260293,8908594,0.10%,350051,346001,98.84%,0,0,183626882828,12853881797.960001,42234183050.44,1836268828.28,124866280323.04001
6,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.12,0.23,0.08,0.01,0.67,3.69,0.93,0.06,10.15,1.64,2.738802469,45820619034,2.914,41743468008,0.92,15726.36,5.742,45793919449,2.912,176,28094561944,355019810,15727.31,5.742,962.0,7145426734,12066550,0.17%,0,9185586231,437905,437892,12,766379291,572748998,74.734,9769544869,441751347,4.52%,23085346,11921997,51.64%,20290328,9599636449,9505476,0.10%,308340,600857,194.87%,0,0,183282476136,14662598090.880001,42154969511.28,1832824761.3600001,122799259011.12001
7,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.12,0.23,0.07,0.01,0.67,3.72,0.9,0.08,10.24,1.63,2.719062277,45513340668,2.885,42027289465,0.94,15773.94,5.801,45737601528,2.899,133,28223066211,355965584,15774.77,5.802,1015.0,6943577330,11606368,0.17%,0,8934868674,432302,432293,8,772010284,591600187,76.631,10174373871,454551218,4.47%,25923359,14407123,55.58%,22837921,9626064272,9083127,0.09%,113023,298701,264.28%,0,26,182053362672,12743735387.04,41872273414.560005,1820533626.72,121975752990.24
8,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,0.83,0.31,0.09,0.01,0.58,3.73,1.18,0.09,9.29,1.15,3.019897006,35248095100,2.014,41708386394,1.18,17501.79,5.795,35423075191,2.024,228,31116607735,393365760,17502.84,5.796,1169.0,7052753253,8965950,0.13%,0,9007555188,458941,458932,8,775612618,585772734,75.524,9897517847,447590828,4.52%,22941933,11330891,49.39%,22661737,9650436206,8926458,0.09%,327216,320019,97.80%,0,3,140992380400,12689314236.0,43707637924.0,1409923804.0,81775580632.0
9,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,0.87,0.3,0.07,0.01,0.61,3.89,1.15,0.06,9.35,1.15,3.058126812,36242807451,2.043,42029700166,1.19,17736.59,5.8,36291156525,2.046,174,31686910965,400773706,17737.73,5.8,1173.0,7346698120,12360173,0.17%,0,9172124153,458776,458767,8,779231077,576989549,74.046,10567618341,449590935,4.25%,20921652,10966462,52.42%,21858253,10015600520,10323090,0.10%,520060,396208,76.19%,0,0,144971229804,10147986086.28,43491368941.2,1449712298.04,88432450180.44
10,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,0.86,0.3,0.09,0.01,0.6,3.68,1.14,0.07,8.91,1.15,3.051094481,36113482209,2.044,41879654746,1.19,17664.12,5.789,36168202898,2.047,188,31467224321,395390695,17665.28,5.79,1182.0,7072830253,9908679,0.14%,0,9112708749,453602,453593,8,792017606,597377817,75.425,10036879492,456783583,4.55%,19335698,10039993,51.92%,18437551,9792627356,9493386,0.10%,839642,471674,56.18%,0,4,144453928836,13000853595.24,43336178650.799995,1444539288.3600001,86672357301.59999
1,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.14,0.23,0.06,0.01,0.69,3.86,0.92,0.06,10.21,1.62,2.780232407,45422309532,2.858,41159516270,0.91,15893.23,5.717,46092207626,2.9,184,28401787865,358987139,15894.27,5.717,1342.0,7059576321,14829185,0.21%,12,8959631736,433197,433188,8,745943598,565269527,75.779,10057990296,425627293,4.23%,20905647,10969096,52.47%,22162710,10000874292,9716575,0.10%,387937,296046,76.31%,0,0,181689238128,10901354287.68,41788524769.44,1816892381.28,125365574308.31999
2,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.13,0.23,0.06,0.0,0.7,3.72,0.91,0.08,10.04,1.65,2.755737154,45447091934,2.848,42357601555,0.93,15956.14,5.79,46041732819,2.885,156,28080742420,357489561,15957.18,5.791,1267.0,7116487079,9682927,0.14%,0,9257751371,435703,435694,8,782323774,596298174,76.221,10833974871,453204837,4.18%,25416002,16127749,63.46%,19229601,10187801263,8583321,0.08%,892530,626535,70.20%,0,0,181788367736,10907302064.16,41811324579.28,0.0,127251857415.2
3,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.1,0.24,0.06,0.01,0.69,3.66,0.9,0.08,9.99,1.65,2.758583646,44867192748,2.844,40659522675,0.89,15774.17,5.718,45418136995,2.879,161,27523896850,350311424,15775.16,5.719,1136.0,6955952069,9891892,0.14%,0,9002966823,433750,433740,9,769600536,591440130,76.85,10472223284,452204623,4.32%,24969220,14058831,56.30%,19151882,10100287978,8746485,0.09%,323609,382151,118.09%,0,0,179468770992,10768126259.52,43072505038.08,1794687709.92,123833451984.48
4,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.11,0.24,0.06,0.01,0.71,3.73,0.88,0.08,9.85,1.66,2.790769116,45988614526,2.871,41258381822,0.88,16016.22,5.739,46581152648,2.908,152,27930794014,353002497,16017.28,5.739,1068.0,7018135566,11633931,0.17%,0,8825198257,456863,456851,11,757366651,588587492,77.715,11020148618,454037058,4.12%,23967838,14848920,61.95%,14986881,10615011777,9195494,0.09%,626839,651581,103.95%,0,4,183954458104,11037267486.24,44149069944.96,1839544581.04,130607665253.84
5,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.69,3.93,0.94,0.07,10.22,1.58,2.78757249,43263116687,2.723,40976064951,0.94,15890.32,5.7,43586075210,2.743,163,27804269147,351090534,15891.38,5.701,1076.0,6962718485,9190094,0.13%,0,9130177562,456009,455996,12,763340038,584636107,76.589,10645110779,439624150,4.13%,26699048,16626413,62.27%,14063478,10049286489,8794888,0.09%,565270,508503,89.96%,0,0,173052466748,8652623337.4,41532592019.52,1730524667.48,119406202056.12
6,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.13,0.23,0.06,0.01,0.69,3.64,0.85,0.07,10.0,1.65,2.775499952,45480778492,2.858,40648001761,0.89,15913.53,5.734,46081032919,2.896,158,27830381353,354077401,15914.63,5.734,962.0,6923337788,9995693,0.14%,0,9007684290,434657,434643,13,774289549,584135689,75.442,10853203567,447473858,4.12%,22114586,13183724,59.62%,17158310,10567931176,9538733,0.09%,277428,461702,166.42%,0,0,181923113968,10915386838.08,41842316212.64,1819231139.68,125526948637.91998
7,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,1.14,0.23,0.05,0.01,0.7,3.83,0.89,0.06,10.05,1.62,2.716066253,45165320459,2.889,40908784731,0.91,15633.01,5.756,45401689694,2.904,158,28170811523,353639114,15633.97,5.756,958.0,6973929511,7872619,0.11%,0,9034219519,427223,427213,9,790769960,608548750,76.956,10381889241,457322814,4.41%,24712789,11827574,47.86%,23035757,9421026694,8798091,0.09%,572555,529360,92.46%,0,0,180661281836,9033064091.800001,41552094822.28,1806612818.3600001,126462897285.2
8,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,0.86,0.3,0.08,0.01,0.6,3.85,1.17,0.08,9.36,1.2,2.994555611,35854343081,2.123,41646872505,1.19,16888.44,5.64,36188864366,2.143,181,30156662459,378583441,16889.56,5.64,1150.0,7098609895,12806660,0.18%,0,9024914034,455157,455147,9,785432401,583693613,74.315,10620879003,448827246,4.23%,19892110,11102479,55.81%,15274005,10640004848,9171819,0.09%,237392,379982,160.07%,0,4,143417372324,11473389785.92,43025211697.2,1434173723.24,86050423394.4
9,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,0.85,0.31,0.08,0.01,0.59,3.87,1.2,0.07,9.22,1.14,2.972271087,34274611717,1.998,39863999757,1.16,17156.31,5.772,34322403790,2.001,194,30158362098,380698065,17157.5,5.773,1185.0,6860874412,8340388,0.12%,0,8693738621,423978,423968,9,744233445,554286589,74.478,9601658396,435089210,4.53%,20562405,10733996,52.20%,20743849,9799052007,9569628,0.10%,667308,494888,74.16%,0,0,137098446868,10967875749.44,42500518529.08,1370984468.68,80888083652.12
10,2022-07-19,binaryTrees_21_v7_original,18.0.2-ea,binarytrees.java 21,0.99,0.85,0.31,0.06,0.01,0.61,3.95,1.19,0.09,9.61,1.16,2.975515815,34817122787,2.062,40978663805,1.19,16880.6,5.673,34542673404,2.046,224,29931178482,378279459,16881.77,5.674,1183.0,7078132818,10835688,0.15%,0,8814667189,434572,434555,16,799962876,596817926,74.606,10239389728,455264464,4.45%,23538667,12519643,53.19%,21653004,9560525322,8750494,0.09%,332630,308280,92.68%,0,4,139268491148,8356109468.88,43173232255.88,1392684911.48,84953779600.28
1,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.1,0.23,0.06,0.01,0.69,3.73,0.92,0.08,10.15,1.64,2.730196171,45182336609,2.862,41374080009,0.91,15786.27,5.782,45629244068,2.89,165,28036287096,356688003,15787.17,5.782,1382.0,7084434138,13065588,0.18%,0,8787404707,432063,432054,8,763985840,579786154,75.89,10371839213,439024119,4.23%,27816925,15510538,55.76%,26934569,9879549483,9491470,0.10%,652220,469671,72.01%,0,0,180729346436,10843760786.16,41567749680.28,1807293464.3600001,124703249040.84
2,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.13,0.23,0.07,0.01,0.68,3.66,0.89,0.07,10.07,1.65,2.735563941,45457806798,2.871,42738875670,0.94,15832.94,5.788,45878404016,2.898,156,27944047400,355627205,15833.78,5.788,1231.0,7097541151,11846700,0.17%,0,9111155590,433908,433896,11,792876167,587300573,74.072,10568516800,445786474,4.22%,29177587,13782756,47.24%,26219404,10068183163,9048632,0.09%,333042,344285,103.38%,0,0,181831227192,12728185903.44,41821182254.16,1818312271.92,123645234490.56001
3,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.15,0.23,0.07,0.01,0.7,3.67,0.88,0.05,9.65,1.67,2.705614387,45844666146,2.92,40452665328,0.88,15701.55,5.803,45984650183,2.929,172,27689260128,352381391,15702.53,5.804,1158.0,7056722621,12340904,0.17%,0,8978270090,428721,428712,8,761945983,582361453,76.431,10423406228,442601638,4.25%,21611368,11900259,55.06%,15897492,10043566097,8543551,0.09%,286201,487540,170.35%,0,0,183378664584,12836506520.880001,42177092854.32,1833786645.8400002,128365065208.79999
4,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.08,0.24,0.06,0.01,0.68,3.86,0.93,0.07,10.28,1.61,2.753086529,45763771479,2.842,42053166699,0.91,16103.65,5.849,45992979750,2.856,201,28595050502,361144374,16104.68,5.85,1054.0,7210759894,14195913,0.20%,0,9222431158,545613,545602,10,763941495,578592825,75.738,10764836723,434630996,4.04%,27121853,12795760,47.18%,26121242,10718915747,11091926,0.10%,114038,578418,507.22%,0,0,183055085916,10983305154.96,43933220619.84,1830550859.16,124477458422.88
5,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.14,0.23,0.07,0.01,0.65,3.8,0.96,0.08,11.06,1.66,2.687437568,45913816311,2.971,42624900085,0.95,15452.54,5.75,45692739757,2.957,160,27861293664,349327471,15453.53,5.75,1032.0,6914868128,10523807,0.15%,0,8835073109,435025,435013,11,753631431,581673404,77.183,10053476093,437991613,4.36%,26374444,12902448,48.92%,27535701,9363146119,8600434,0.09%,380857,378158,99.29%,0,0,183655265244,12855868567.080002,42240711006.12,1836552652.44,119375922408.6
6,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.11,0.24,0.06,0.01,0.68,3.79,0.89,0.06,9.93,1.65,2.785863175,46906356562,2.91,43227434504,0.93,16121.26,5.787,46949705094,2.912,137,28314253316,357772516,16122.11,5.787,959.0,7133317373,11507488,0.16%,0,8936652555,457534,457524,9,745192220,569062321,76.365,10826527076,444694653,4.11%,26516835,16099134,60.71%,21822585,10943782424,8966437,0.08%,676005,509524,75.37%,0,262,187625426248,11257525574.88,45030102299.52,1876254262.48,127585289848.64001
7,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,1.1,0.24,0.06,0.01,0.68,3.75,0.92,0.08,10.01,1.63,2.68953002,44699049766,2.854,40297901918,0.91,15662.2,5.823,44734722373,2.856,159,27551489179,350813081,15663.17,5.824,988.0,7028355437,11009766,0.16%,0,8755185282,432436,432426,9,743297192,577022494,77.63,9952913236,444257550,4.46%,26075037,15616038,59.89%,19529198,9499512741,8356851,0.09%,320138,311004,97.15%,0,19,178796199064,10727771943.84,42911087775.36,1787961990.64,121581415363.52
8,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,0.84,0.31,0.08,0.01,0.59,3.79,1.19,0.08,9.24,1.17,2.999446014,35933987143,2.063,42348946571,1.2,17414.47,5.806,35897078032,2.061,170,30656900527,389909664,17415.65,5.806,1154.0,7168582706,12540258,0.17%,0,9038857881,457226,457216,9,780856572,582987463,74.66,10723199036,452214588,4.22%,22007383,12436642,56.51%,24500785,10223401292,9212682,0.09%,643847,505013,78.44%,0,0,143735948572,11498875885.76,44558144057.32,1437359485.72,84804209657.48
9,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,0.84,0.31,0.07,0.01,0.62,3.92,1.2,0.06,9.43,1.14,3.008342088,35792316310,2.051,41522412141,1.18,17446.67,5.799,35797011710,2.052,181,30930889219,386228594,17447.81,5.8,1179.0,7022120886,16139029,0.23%,0,8792290437,433261,433250,10,772460635,573162297,74.2,10858125395,430078394,3.96%,19290640,10008194,51.88%,20970866,10600479379,10664716,0.10%,174035,213683,122.78%,0,0,143169265240,10021848566.800001,44382472224.4,1431692652.4,88764944448.8
10,2023-01-17,binaryTrees_21_v7_original,19.0.2,binarytrees.java 21,0.99,0.84,0.31,0.08,0.01,0.59,3.79,1.18,0.08,9.44,1.13,2.960150056,34870948886,2.01,41476703703,1.19,17350.13,5.861,34811932760,2.006,172,30931853820,390682555,17351.14,5.862,1182.0,6996004806,11365334,0.16%,0,8980058414,435043,435034,8,814311400,606215217,74.445,10453062954,455306655,4.36%,25081566,11750623,46.85%,27562733,10082274461,9153629,0.09%,86337,436532,505.61%,0,0,139483795544,11158703643.52,43239976618.64,1394837955.44,82295439370.95999
1,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.07,0.24,0.07,0.01,0.69,3.69,0.93,0.07,9.59,1.65,2.772230663,45917920542,2.882,43903516276,0.96,15932.42,5.747,46043112281,2.89,158,28082815932,357264721,15933.31,5.747,1323.0,7865527783,14035689,0.18%,0,9289276449,459259,459250,8,811972466,612012080,75.374,11015322504,445723258,4.05%,27775585,17901457,64.45%,20443327,10661037382,10074379,0.09%,584281,446105,76.35%,0,0,183671682168,12857017751.760002,44081203720.32,1836716821.68,126733460695.91998
2,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.1,0.23,0.03,0.01,0.72,4.06,0.92,0.07,10.54,1.64,2.739617673,46160116955,2.906,43823192303,0.97,15883.42,5.798,46363338506,2.919,154,28065399487,349765368,15884.45,5.798,1206.0,7805360161,11516588,0.15%,0,8834719348,434950,434941,8,749506118,568423712,75.84,10910777990,450637992,4.13%,24785717,14629455,59.02%,19401358,10656362408,9718966,0.09%,745675,577097,77.39%,0,0,184640467820,5539214034.599999,42467307598.6,1846404678.2,132941136830.4
3,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.07,0.25,0.05,0.01,0.7,3.89,0.92,0.07,10.42,1.62,2.729824811,44504070611,2.832,41256801274,0.93,15715.97,5.757,44454514352,2.829,150,27616961007,348831925,15716.94,5.757,1144.0,7811825288,10513426,0.13%,0,8827639208,434186,434177,8,750737589,562942698,74.985,10440587022,442861341,4.24%,26487269,17004763,64.20%,16452746,10542069579,9634576,0.09%,651838,507185,77.81%,0,0,178016282444,8900814122.2,44504070611.0,1780162824.44,124611397710.79999
4,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.09,0.24,0.06,0.01,0.67,3.86,0.92,0.08,10.12,1.66,2.779809909,46789425636,2.9,42709577059,0.9,16133.93,5.804,47273809828,2.93,164,28576394244,357944474,16134.75,5.804,1060.0,7838086832,13443883,0.17%,0,8933709765,455256,455247,8,748626267,571969946,76.403,10742071405,437736089,4.07%,26830393,16252930,60.58%,19602549,10631365789,8480301,0.08%,759168,436604,57.51%,0,0,187157702544,11229462152.64,44917848610.56,1871577025.44,125395660704.48001
5,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.08,0.24,0.06,0.01,0.68,3.88,0.94,0.08,10.06,1.65,2.748198668,46174431961,2.892,42497281949,0.93,15968.46,5.811,46477181022,2.91,207,28217611458,358879884,15969.37,5.811,1003.0,7787763677,11363027,0.15%,0,8876859964,435980,435971,8,758181741,580730073,76.595,10866173295,445917294,4.10%,27009691,16767073,62.08%,19894107,10253797962,8757490,0.09%,883417,536862,60.77%,0,7,184697727844,11081863670.64,44327454682.56,1846977278.44,125594454933.92001
6,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.04,0.25,0.04,0.01,0.72,4.1,0.93,0.06,9.86,1.58,2.739672524,43153149296,2.748,42555382766,1.0,15702.67,5.732,43666880552,2.781,203,27678741696,352435066,15703.72,5.732,974.0,7834819729,14309770,0.18%,0,8888905478,434125,434115,8,776573840,591926553,76.223,10776145032,443984143,4.12%,27616815,16100330,58.30%,22733308,10104955908,9726907,0.10%,566417,464411,81.99%,0,2,172612597184,6904503887.360001,43153149296.0,1726125971.8400002,124281069972.48
7,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,1.1,0.23,0.05,0.01,0.68,3.95,0.93,0.08,10.38,1.62,2.72282547,45068248004,2.85,42555097010,0.94,15812.15,5.807,45540853870,2.88,160,28079726641,351778628,15813.05,5.808,888.0,7912288121,11463425,0.14%,0,8832716138,436778,436769,8,759575504,583785271,76.857,10285610599,446152009,4.34%,27987960,16529144,59.06%,24089136,10195613058,9495588,0.09%,176610,331855,187.90%,0,0,180272992016,9013649600.800001,41462788163.68,1802729920.16,122585634570.88
8,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,0.86,0.3,0.06,0.01,0.63,4.13,1.19,0.1,9.79,1.3,2.827192787,35969434610,2.262,42890828609,1.23,15900.51,5.624,36238004218,2.279,220,28030799544,356003833,15901.59,5.625,1120.0,7790730230,11520687,0.15%,0,8861100007,430652,430643,8,769102700,589328448,76.625,10584608867,455367538,4.30%,28339961,14568535,51.41%,25760759,10040483584,9095187,0.09%,256113,253687,99.05%,0,0,143877738440,8632664306.4,43163321532.0,1438777384.4,90642975217.2
9,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,0.82,0.31,0.07,0.01,0.61,4.01,1.21,0.07,9.57,1.14,3.02075917,36274004072,2.077,42964178376,1.23,17465.0,5.782,35834029200,2.052,211,31520339370,392996150,17466.23,5.782,1145.0,7930377227,13768748,0.17%,0,8738034147,456949,456940,8,741902054,562980804,75.883,10723446148,442005749,4.12%,21879161,11739065,53.65%,16448277,10517969301,10341943,0.10%,395680,489717,123.77%,0,0,145096016288,10156721140.160002,44979765049.28,1450960162.88,88508569935.68
10,2023-07-18,binaryTrees_21_v7_original,20.0.2,binarytrees.java 21,0.99,0.83,0.31,0.09,0.01,0.59,3.88,1.22,0.07,8.96,1.14,3.013831613,35673693212,2.049,42693269316,1.23,17406.98,5.776,36119528840,2.075,233,31285065792,397432279,17408.14,5.776,1135.0,7822961392,12554703,0.16%,0,8953393065,438051,438042,8,768347989,565188317,73.559,10333417475,446125296,4.32%,22447416,10809274,48.15%,25949448,10317361606,9551967,0.09%,388811,291414,74.95%,0,0,142694772848,12842529556.32,44235379582.88,1426947728.48,84189915980.31999
