test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
1,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,1.0,0.39,0.62,0.26,0.01,0.11,6.5,2.6,0.0,2.65,2.16,14.612394688,59557004896,4.077,154515893150,2.59,14608.11,1.0,59555073268,4.077,4,27605391807,349459832,14608.14,1.0,12.0,35780000298,36408693,0.10%,0,22062235116,65663,65663,0,783598652,286603918,36.575,42066236700,606785189,1.44%,112874577,47803197,42.35%,3751383,41617195528,3320901,0.01%,35907,313751,873.79%,0,0,16.308,4.24008,10.11096,0.16308,1.79388
2,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,1.0,0.39,0.62,0.26,0.01,0.1,6.49,2.6,0.0,2.63,2.16,14.596109754,59467839041,4.075,154617223156,2.6,14594.65,1.0,59474998211,4.075,2,27573273640,349003859,14594.64,1.0,13.0,35904816414,32032713,0.09%,0,22083243336,65664,65664,0,804827774,293663494,36.488,41950397544,614475779,1.46%,114410300,49427256,43.20%,2897992,41813166016,3225524,0.01%,37487,306642,818.00%,0,0,16.3,4.238,10.106,0.163,1.6300000000000001
3,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,1.0,0.39,0.62,0.26,0.02,0.1,6.49,2.57,0.0,2.68,2.16,14.652439888,59625973752,4.07,154328829874,2.59,14651.02,1.0,59634634957,4.07,3,27645935395,349952277,14651.03,1.0,10.0,35934109263,39084635,0.11%,0,22049306912,65667,65667,0,783172634,294697883,37.629,41923420770,606472247,1.45%,108718698,44732978,41.15%,2816433,41914615756,3264302,0.01%,266553,708426,265.77%,0,0,16.28,4.2328,10.0936,0.32560000000000006,1.6280000000000001
4,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.1,6.5,2.59,0.0,2.6,2.14,14.847221426,59503529519,4.008,154129239194,2.59,14845.48,1.0,59493108945,4.007,4,27818250084,352184358,14845.5,1.0,9.0,36034876532,35188821,0.10%,0,22089349293,65663,65663,0,777481845,293628451,37.767,41986740041,613207552,1.46%,110034502,48416611,44.00%,3040039,41628176713,3327721,0.01%,232444,357500,153.80%,0,0,16.032,4.1683200000000005,9.93984,0.16032,1.6032000000000002
5,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,0.99,0.39,0.61,0.26,0.02,0.11,6.5,2.6,0.0,2.58,2.13,14.992156537,59766917946,3.987,154328480143,2.58,14990.31,1.0,59807335737,3.99,7,28085093466,355518029,14990.31,1.0,8.0,35932669073,39906984,0.11%,0,22154443752,65664,65664,0,823450204,298035869,36.194,41919994240,602620990,1.44%,112823550,46337554,41.07%,3195629,41724612599,3247041,0.01%,286133,309272,108.09%,0,0,15.948,4.14648,9.72828,0.31896,1.75428
6,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.11,6.5,2.6,0.0,2.59,2.12,14.964040849,59492199501,3.976,154789180652,2.6,14962.49,1.0,59516334423,3.978,4,28039695598,354931070,14962.49,1.0,8.0,35871171060,33604647,0.09%,0,22074331674,65662,65662,0,804958174,294715820,36.613,41926769441,613946915,1.46%,113355698,47282867,41.71%,2993401,41580863337,3226801,0.01%,221670,297353,134.14%,0,0,15.904,4.13504,9.860479999999999,0.15904000000000001,1.74944
7,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.12,6.47,2.57,0.01,2.63,2.13,14.849228541,59583280138,4.013,155438660124,2.61,14847.55,1.0,59557733367,4.011,9,28008001915,354513600,14847.58,1.0,7.0,35958593313,30779044,0.09%,0,22119633315,65664,65664,0,776088322,289891171,37.353,41910861691,615797817,1.47%,114195284,48083223,42.11%,3269998,41672746274,3262428,0.01%,101627,394674,388.36%,0,0,16.052,4.17352,9.95224,0.16052,1.92624
8,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,0.99,0.39,0.61,0.26,0.02,0.11,6.47,2.59,0.0,2.54,2.12,15.102365378,59803183848,3.96,154224767352,2.58,15100.62,1.0,59787258570,3.959,8,28266566280,357767855,15100.64,1.0,8.0,35852189189,40099702,0.11%,0,22031457770,65662,65662,0,781116828,285829949,36.592,42079938361,607507391,1.44%,112079553,47162231,42.08%,3079510,41687473283,3288239,0.01%,247849,473393,191.00%,0,0,15.84,4.1184,9.6624,0.3168,1.7424
9,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,0.99,0.38,0.62,0.26,0.01,0.1,6.5,2.64,0.0,2.4,1.93,16.11089822,58543193520,3.635,155477010930,2.66,16106.95,1.0,58517054713,3.633,13,30324336614,383871363,16106.98,1.0,16.0,35871696593,29979150,0.08%,0,22108423228,65662,65662,0,856120496,286886550,33.51,42167987141,600642154,1.42%,117570501,44312624,37.69%,4260062,41774344145,3239678,0.01%,197928,372897,188.40%,0,0,14.54,3.7803999999999998,9.0148,0.1454,1.454
10,2022-05-27,binaryTrees_v2_21_original_O3flag,g++-9,binaryTrees_2.c 21,1.0,0.38,0.63,0.27,0.01,0.09,6.5,2.62,0.0,2.28,1.79,17.295261373,58567622863,3.387,153768900182,2.63,17293.68,1.0,58579093173,3.387,2,32740971196,414468980,17293.69,1.0,19.0,35582255451,38603943,0.11%,0,21929557697,65664,65664,0,788775159,280912227,35.614,41941645311,602133457,1.44%,105917033,41930104,39.59%,3634008,42173808024,3080884,0.01%,5622,637812,11344.93%,0,0,13.548,3.65796,8.53524,0.13548000000000002,1.21932
1,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,1.0,0.38,0.61,0.2,0.02,0.18,6.55,2.6,0.0,2.71,2.16,14.068575966,57313725239,4.075,149747240518,2.61,14065.52,1.0,57302371451,4.074,6,26567444260,336332043,14065.55,1.0,13.0,34007133504,54144631,0.16%,0,21469486215,65664,65664,0,771819842,293456295,38.021,41354414884,609536941,1.47%,110960803,48103363,43.35%,3840708,41518961594,3376640,0.01%,39051,503190,1288.55%,0,0,16.3,3.2600000000000002,9.943,0.326,2.934
2,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.61,0.2,0.02,0.16,6.55,2.6,0.01,2.67,2.14,14.367287556,57473509985,4.001,150010685584,2.61,14363.38,1.0,57480683908,4.002,8,26904887806,340601107,14363.42,1.0,9.0,34065886354,61690878,0.18%,0,21383962074,65662,65662,0,781096076,293909794,37.628,41304281441,610657303,1.48%,110935813,43921172,39.59%,4079506,41248415785,3492765,0.01%,279281,159421,57.08%,0,0,16.004,3.2008000000000005,9.76244,0.32008000000000003,2.5606400000000002
3,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.61,0.2,0.02,0.18,6.56,2.59,0.01,2.64,2.1,14.583168965,57275189797,3.928,149367904444,2.61,14579.74,1.0,57265594020,3.928,10,27289942471,345526218,14579.75,1.0,7.0,34257149124,57186520,0.17%,0,21673470637,65664,65664,0,789889671,293539732,37.162,41122845676,621376517,1.51%,113892033,48032512,42.17%,4419932,41166330800,3448845,0.01%,279759,452287,161.67%,0,0,15.712,3.1424000000000003,9.58432,0.31424,2.82816
4,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.61,0.2,0.02,0.17,6.55,2.61,0.0,2.69,2.15,14.237253588,57495304186,4.039,150093475398,2.61,14235.64,1.0,57509330588,4.04,12,26713354684,338166958,14235.63,1.0,10.0,33850120924,57276315,0.17%,0,21385802087,65664,65664,0,788415540,288503083,36.593,41462635387,607831725,1.47%,113338157,44998646,39.70%,3871087,41171549820,3373055,0.01%,208874,656155,314.14%,0,0,16.156,3.2312,9.85516,0.32311999999999996,2.74652
5,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.16,6.54,2.6,0.01,2.68,2.14,14.42437778,57695393115,4.0,149423405052,2.59,14422.51,1.0,57727685240,4.003,3,27011358466,341881556,14422.53,1.0,10.0,33903490105,64703307,0.19%,0,21402460965,65668,65668,0,777704343,299622452,38.527,41367558417,607691784,1.47%,107889052,44493945,41.24%,3949038,41363704145,3430533,0.01%,380216,512004,134.66%,0,0,16.0,3.2,9.6,0.32,2.56
6,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.61,0.2,0.02,0.17,6.55,2.6,0.0,2.65,2.13,14.435586956,57607015891,3.991,150130363084,2.61,14433.84,1.0,57589891950,3.99,8,27055044179,342430891,14433.88,1.0,9.0,33932757392,64625374,0.19%,0,21475152452,65664,65664,0,789725789,291318666,36.889,41331080470,609061599,1.47%,111062610,43628596,39.28%,3780783,41450707227,3473996,0.01%,318080,271788,85.45%,0,0,15.964,3.1928,9.73804,0.31928,2.71388
7,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.38,0.61,0.2,0.02,0.18,6.55,2.59,0.0,2.66,2.12,14.44882963,57397309069,3.973,149919396766,2.61,14447.12,1.0,57415707174,3.974,5,27087955025,342857954,14447.14,1.0,8.0,34193526062,56017948,0.16%,0,21480004158,65667,65667,0,812895753,296226887,36.441,41106999767,615521471,1.50%,113261675,45579525,40.24%,4063834,41104715454,3328672,0.01%,306873,617683,201.28%,0,0,15.892,3.1784,9.69412,0.31784,2.86056
8,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.16,6.54,2.59,0.01,2.58,2.04,15.049696884,57562683872,3.826,148854592463,2.58,15046.63,1.0,57565015021,3.826,13,28263089309,357737646,15046.66,1.0,5.0,33803963757,63880649,0.19%,0,21527062009,65663,65663,0,774515513,282274544,36.445,41546533690,598931958,1.44%,108935377,45989969,42.22%,4289447,41178818860,3419637,0.01%,236329,423830,179.34%,0,0,15.304,3.0608000000000004,9.1824,0.30608,2.44864
9,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,0.99,0.39,0.61,0.2,0.02,0.17,6.5,2.6,0.0,2.69,2.12,14.43445034,57586486975,3.99,147193879844,2.55,14432.7,1.0,57609720457,3.992,11,27137137903,343626453,14432.72,1.0,15.0,33948812840,60466315,0.18%,0,21591588550,65666,65666,0,763757196,291868787,38.215,41361986347,606302946,1.47%,109750814,45898723,41.82%,3831552,41280236838,3380486,0.01%,172530,1749702,1014.14%,0,0,15.96,3.192,9.7356,0.31920000000000004,2.7132000000000005
10,2023-07-07,binaryTrees_v2_21_original_O3flag,g++-10,binaryTrees_2.c 21,1.0,0.38,0.62,0.2,0.02,0.15,6.55,2.64,0.0,2.36,1.81,16.448493677,56375005460,3.428,148435316540,2.63,16446.48,1.0,56377449807,3.428,0,31135889720,394148948,16446.51,1.0,19.0,34151059586,58797440,0.17%,0,21475581502,65664,65664,0,822500417,303484687,36.898,41443392087,609073182,1.47%,107409980,42559987,39.62%,4241980,41477699401,3118661,0.01%,44998,747644,1661.50%,0,0,13.712,2.7424,8.50144,0.27424,2.0568
1,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,1.0,0.38,0.61,0.19,0.02,0.17,6.59,2.61,0.0,2.7,2.16,14.012033644,57077304526,4.074,150192457384,2.63,14010.53,1.0,57077819335,4.074,4,26460788585,334990970,14010.55,1.0,19.0,34294009112,45215806,0.13%,0,21882744019,65662,65662,0,803222180,298094468,37.112,41517766428,611908846,1.47%,113048941,46981244,41.56%,3240681,41531271873,3502727,0.01%,45297,2285777,5046.20%,0,0,16.296,3.09624,9.94056,0.32592,2.77032
2,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.61,0.2,0.02,0.17,6.61,2.65,0.0,2.71,2.13,14.359626226,57182519844,3.983,150550586601,2.63,14356.49,1.0,57160257612,3.981,12,26861347352,340065002,14356.54,1.0,9.0,34155878557,46758513,0.14%,0,21716776679,65664,65664,0,793571396,295257496,37.206,41332902456,608344094,1.47%,112546114,46027766,40.90%,4365187,41403755533,3533646,0.01%,315548,306337,97.08%,0,0,15.932,3.1864000000000003,9.71852,0.31864000000000003,2.7084400000000004
3,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,1.0,0.38,0.61,0.2,0.02,0.17,6.6,2.63,0.01,2.74,2.16,14.044113925,57164665095,4.071,149535908187,2.62,14042.57,1.0,57173338257,4.071,4,26523982272,335715013,14042.58,1.0,10.0,33993477204,49959208,0.15%,0,21688382484,65664,65664,0,789166980,291298114,36.912,41775471197,616441983,1.48%,112695151,46402309,41.18%,3613099,41541650431,3537879,0.01%,78194,747350,955.76%,0,0,16.284,3.2568,9.93324,0.32567999999999997,2.76828
4,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.62,0.2,0.02,0.18,6.61,2.61,0.0,2.74,2.15,14.205516277,57185289703,4.026,149603755663,2.62,14203.81,1.0,57208670807,4.028,8,26642315565,337418101,14203.8,1.0,9.0,34275074101,48081287,0.14%,0,21729092941,65664,65664,0,793030507,299063494,37.711,41368579071,616758920,1.49%,112816370,46280256,41.02%,3624244,41562502350,3252670,0.01%,308490,2061089,668.12%,0,0,16.104,3.2208,9.98448,0.32208,2.89872
5,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.61,0.2,0.02,0.17,6.59,2.62,0.0,2.64,2.12,14.435355477,57281122375,3.969,150262630382,2.62,14433.56,1.0,57318038906,3.971,10,27054388541,342498680,14433.58,1.0,9.0,33966203002,48665160,0.14%,0,21705352145,65665,65665,0,805253096,290545758,36.081,41543559858,610370549,1.47%,112573584,45759052,40.65%,3867455,41714729567,3425028,0.01%,314666,194376,61.77%,0,0,15.876,3.1752000000000002,9.68436,0.31751999999999997,2.69892
6,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.62,0.2,0.02,0.16,6.6,2.62,0.01,2.67,2.13,14.223417049,57114326995,4.016,149562248570,2.62,14221.72,1.0,57150641782,4.019,5,26786782136,339033289,14221.75,1.0,7.0,33870082873,49555414,0.15%,0,21637399896,65661,65661,0,779900418,293106632,37.583,41929683361,614730184,1.47%,111961403,49333158,44.06%,3691427,41239612607,3512133,0.01%,165672,196158,118.40%,0,0,16.064,3.2128,9.95968,0.32128,2.57024
7,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.61,0.2,0.02,0.17,6.61,2.63,0.01,2.72,2.11,14.417985843,57091160676,3.96,148760207580,2.61,14416.19,1.0,57082542630,3.96,3,26985822497,341652856,14416.23,1.0,8.0,34070263765,45045843,0.13%,0,21808043324,65663,65663,0,798870378,292259198,36.584,41721272643,610488942,1.46%,109435515,44660848,40.81%,3806264,41628051097,3581669,0.01%,352199,251190,71.32%,0,0,15.84,3.168,9.6624,0.3168,2.6928
8,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.61,0.2,0.02,0.18,6.59,2.61,0.01,2.57,2.03,15.004359659,57239476014,3.816,150647410855,2.63,15001.01,1.0,57213555805,3.814,18,28168820870,356617050,15001.05,1.0,3.0,34161723990,46684888,0.14%,0,21786154210,65664,65664,0,788758368,289183629,36.663,41645581187,612510697,1.47%,113311011,47902966,42.28%,4845935,41750529744,3460535,0.01%,273183,166201,60.84%,0,0,15.264,3.0528,9.31104,0.30528,2.7475199999999997
9,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,0.99,0.38,0.62,0.2,0.02,0.17,6.56,2.62,0.0,2.67,2.11,14.476384573,57211311664,3.953,149460641397,2.61,14474.38,1.0,57234483669,3.954,9,27101869865,343007327,14474.4,1.0,14.0,34030594523,48853676,0.14%,0,21775870997,65662,65662,0,800350027,295680033,36.944,41483732665,616565412,1.49%,115393478,49754083,43.12%,4038395,41383629876,3494869,0.01%,291395,668721,229.49%,0,0,15.812,3.1624,9.80344,0.31624,2.68804
10,2023-05-29,binaryTrees_v2_21_original_O3flag,g++-11,binaryTrees_2.c 21,1.0,0.38,0.62,0.2,0.02,0.16,6.6,2.65,0.01,2.38,1.8,16.530885018,56184501823,3.399,149494691803,2.66,16528.9,1.0,56192729466,3.4,1,31291727194,396127228,16528.92,1.0,19.0,33985165385,46856097,0.14%,0,21830327821,65661,65661,0,780642587,283470882,36.313,41613191846,603469969,1.45%,102049024,37710924,36.95%,4553441,41650606677,3491901,0.01%,10984,568581,5176.45%,0,0,13.596,2.7192000000000003,8.42952,0.27192,2.17536
1,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,1.0,0.39,0.6,0.21,0.02,0.15,6.46,2.6,0.01,3.75,2.16,14.188884684,57815337803,4.075,151122890902,2.61,14187.51,1.0,57809275947,4.075,3,26800626220,339298701,14187.5,1.0,17.0,33861023702,50832816,0.15%,0,21783714030,65665,65665,0,925906252,272759118,29.459,41171618260,817701316,1.99%,122174617,44601761,36.51%,3871536,41668210446,3032127,0.01%,74294,325960,438.74%,0,0,16.3,3.423,9.78,0.326,2.445
2,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,1.0,0.39,0.61,0.21,0.02,0.14,6.45,2.6,0.01,3.74,2.16,14.172002469,57763710380,4.076,150418018934,2.6,14170.44,1.0,57760110992,4.076,0,26774635635,338909772,14170.43,1.0,13.0,33966396720,53818042,0.16%,0,21743595471,65664,65664,0,920543027,280351344,30.455,41547493794,835543437,2.01%,122108474,46412545,38.01%,4109047,41142243073,3058153,0.01%,57906,219426,378.93%,0,0,16.304,3.4238399999999998,9.94544,0.32608,2.28256
3,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.02,0.16,6.43,2.62,0.01,3.7,2.09,14.718083443,57611053186,3.915,149957040139,2.6,14715.22,1.0,57633510831,3.917,14,27571140762,348915211,14715.24,1.0,7.0,34385362122,53375357,0.16%,0,21889570976,65665,65665,0,960723218,299161405,31.139,41685966860,838612638,2.01%,129226118,55502869,42.95%,4574838,41213806381,2896527,0.01%,413497,189681,45.87%,0,0,15.66,3.2885999999999997,9.5526,0.31320000000000003,2.5056000000000003
4,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.44,2.63,0.0,3.85,2.15,14.281848767,57611669386,4.034,150174420806,2.61,14280.06,1.0,57635186515,4.036,11,26768449478,338955030,14280.08,1.0,10.0,34100966604,52182501,0.15%,0,21812324817,65662,65662,0,950099078,295657101,31.119,41517940194,831009102,2.00%,125964150,52123713,41.38%,4174362,41053685509,2940146,0.01%,336279,652579,194.06%,0,0,16.136,3.3885599999999996,9.84296,0.32272,2.58176
5,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.02,0.17,6.47,2.63,0.0,3.69,2.15,14.183208162,57454775332,4.051,150827616231,2.63,14181.64,1.0,57406842751,4.048,5,26684021960,337836923,14181.66,1.0,8.0,34113723068,43756274,0.13%,0,21774415458,65664,65664,0,912669936,282740301,30.979,41504825725,829669930,2.00%,119954260,46211839,38.52%,4055830,41385969675,2904603,0.01%,187800,357846,190.55%,0,0,16.204,3.40284,9.88444,0.32408000000000003,2.7546800000000005
6,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.02,0.16,6.44,2.56,0.0,3.62,2.13,14.459150875,57651556679,3.988,150072270003,2.6,14457.52,1.0,57652706084,3.988,10,27077163093,342652244,14457.56,1.0,8.0,34428799944,50502851,0.15%,0,22122306938,65665,65665,0,941231874,315444831,33.514,41506431209,863864171,2.08%,122072732,48103066,39.41%,4504105,41344171194,3250156,0.01%,308038,487816,158.36%,0,0,15.952,3.34992,9.73072,0.31904,2.55232
7,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.46,2.6,0.0,3.66,2.12,14.483084993,57429235428,3.966,150510674231,2.62,14481.47,1.0,57415702790,3.965,2,27098784459,343093646,14481.45,1.0,8.0,33825329989,44855660,0.13%,0,21743343783,65663,65663,0,926049513,283794110,30.646,41729325453,835991880,2.00%,123452714,47039899,38.10%,3940506,41667810967,3118916,0.01%,363498,1352018,371.95%,0,0,15.864,3.33144,9.67704,0.31728,2.53824
8,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.46,2.58,0.0,3.6,2.11,14.571341214,57569888342,3.951,150544387797,2.62,14569.5,1.0,57533973549,3.949,0,27247721311,344865960,14569.52,1.0,8.0,34284411530,50601764,0.15%,0,21937143072,65664,65664,0,955414339,306804224,32.112,41568953149,836764626,2.01%,120301605,48549390,40.36%,4132977,41316703972,2821380,0.01%,333761,395934,118.63%,0,0,15.804,3.31884,9.64044,0.31608,2.52864
9,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,1.0,0.38,0.61,0.22,0.02,0.16,6.43,2.63,0.01,3.34,1.93,15.637203818,57058195393,3.649,150598578099,2.64,15635.43,1.0,57040733995,3.648,3,29545785575,374009454,15635.47,1.0,18.0,34146497826,53822098,0.16%,0,21821513273,65662,65662,0,925577109,292039170,31.552,41481794281,818985099,1.97%,123810458,49141047,39.69%,4256032,41806194929,2906137,0.01%,99715,902287,904.87%,0,0,14.596,3.21112,8.90356,0.29192,2.33536
10,2023-05-08,binaryTrees_v2_21_original_O3flag,g++-12,binaryTrees_2.c 21,1.0,0.38,0.62,0.22,0.02,0.13,6.44,2.62,0.01,3.19,1.8,16.621786639,56658512306,3.409,149992371549,2.65,16619.69,1.0,56672690617,3.41,0,31464330407,398308812,16619.71,1.0,19.0,34073456303,50339713,0.15%,0,21752638225,65666,65666,0,918999349,287116453,31.242,41469317297,824883028,1.99%,119207852,40904254,34.31%,4614138,41602157549,2982694,0.01%,114441,287904,251.57%,0,0,13.636,2.99992,8.45432,0.27272,1.77268
1,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,1.0,0.38,0.61,0.21,0.02,0.16,6.48,2.62,0.01,3.77,2.16,14.05676487,57229709278,4.072,151325412454,2.64,14055.42,1.0,57225083957,4.071,1,26531803949,335896656,14055.42,1.0,18.0,34101935328,44861557,0.13%,0,21785695296,65665,65665,0,958857687,288094390,30.046,41363528435,823704940,1.99%,123804654,45980072,37.14%,3200130,41539372776,2927524,0.01%,76275,222056,291.13%,0,0,16.288,3.42048,9.93568,0.32576,2.60608
2,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,1.0,0.39,0.61,0.21,0.01,0.15,6.45,2.63,0.01,3.89,2.16,14.037665162,57237426802,4.078,150556591610,2.63,14036.06,1.0,57215065806,4.076,1,26522676267,335751378,14036.06,1.0,12.0,34232051856,45353323,0.13%,0,21677574874,65665,65665,0,879173591,275467995,31.333,41536893569,832260006,2.00%,118308791,47544235,40.19%,3630085,41113462485,3067769,0.01%,54505,290661,533.27%,0,0,16.312,3.42552,9.95032,0.16312000000000001,2.4468
3,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,1.0,0.38,0.61,0.22,0.02,0.15,6.45,2.6,0.01,3.79,2.15,14.14342467,57534626669,4.068,150838251857,2.62,14142.07,1.0,57525703512,4.068,4,26704836840,338023876,14142.11,1.0,9.0,34166258090,50942633,0.15%,0,22035920547,65665,65665,0,901780996,301184085,33.399,41240203652,850388383,2.06%,126724822,51184384,40.39%,3725689,41066319954,2996548,0.01%,125159,457853,365.82%,0,0,16.272,3.5798399999999995,9.92592,0.32543999999999995,2.4408
4,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.15,6.47,2.61,0.01,3.56,2.06,14.928134956,57525734720,3.855,151522778715,2.64,14923.99,1.0,57493868265,3.852,8,27996979313,354365474,14924.02,1.0,6.0,34021890131,53849033,0.16%,0,21618743694,65661,65661,0,931217558,276905524,29.736,41376911251,809137597,1.96%,125899661,44605204,35.43%,4682410,41554563912,3014894,0.01%,367363,390543,106.31%,0,0,15.42,3.2382,9.4062,0.3084,2.3129999999999997
5,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.47,2.63,0.0,3.72,2.15,14.229574814,57507009388,4.042,150015926084,2.61,14227.86,1.0,57518371535,4.043,13,26777134257,338948593,14227.89,1.0,8.0,33733705757,51266507,0.15%,0,21511033496,65665,65665,0,865813466,277594597,32.062,41642773594,845845977,2.03%,117063807,49194974,42.02%,3869815,41322079930,3140297,0.01%,156688,364024,232.32%,0,0,16.168,3.3952799999999996,9.86248,0.32336,2.58688
6,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,0.99,0.38,0.62,0.21,0.02,0.16,6.46,2.61,0.01,3.57,2.05,14.945917915,57438668815,3.844,150778830118,2.63,14942.74,1.0,57411839282,3.842,11,28034579612,354924428,14942.76,1.0,5.0,34338984513,50043481,0.15%,0,21836510197,65665,65665,0,914249319,312487047,34.18,41129644680,821596041,2.00%,121425286,49240598,40.55%,4639856,41423106640,2797871,0.01%,259827,224311,86.33%,0,0,15.376,3.22896,9.53312,0.30752,2.46016
7,2023-04-26,binaryTrees_v2_21_original_O3flag,g++-13,binaryTrees_2.c 21,0.99,0.38,0.62,0.21,0.02,0.17,6.44,2.59,0.0,3.62,2.13,14.324899291,57391800712,4.007,149651358431,2.61,14323.18,1.0,57393385092,4.007,13,26913693086,340687193,14323.2,1.0,10.0,34193036146,48262792,0.14%,0,21827574468,65663,65663,0,1004414417,312245251,31.087,41646945375,835140156,2.01%,121780166,44755012,36.75%,3714629,41523453013,2912268,0.01%,228532,215456,94.28%,0,0,16.028,3.3658799999999998,9.93736,0.32055999999999996,2.72476
