test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44,minutes,seconds_hundredths
5,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,0,1693990164,1006212,java,0.68,8145063936,208814080,18288640,425.0,1.3,34,4,0:00,0,0,379199488,0,52224,0,208814080,298,1,282,15,0,51.1,4.5,0.0,44.4,0.0,0.0,0.0,0.0,15794.9 MiB,4602.5 MiB,1871.9 MiB,9320.5 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13205.4 MiB,,0,00.68
5,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,1,1693990165,1006212,java,9.68,8690323456,2254857830,18550784,723.5,13.8,42,4,0:09,0,0,2862428160,0,560128,0,2254857830,298,1,282,15,0,93.6,2.1,0.0,4.3,0.0,0.0,0.0,0.0,15794.9 MiB,2596.6 MiB,3877.7 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11199.5 MiB,,0,09.68
6,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,0,1693990166,1006267,java,0.66,8145063936,202932224,18108416,412.5,1.2,34,4,0:00,0,0,379494400,0,51200,0,202932224,299,1,283,15,0,51.8,5.0,0.0,43.2,0.0,0.0,0.0,0.0,15794.9 MiB,4613.2 MiB,1861.1 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13216.1 MiB,,0,00.66
6,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,1,1693990167,1006267,java,9.82,8690323456,2147483648,18632704,755.6,13.3,42,4,0:09,0,0,2785722368,0,538624,0,2147483648,299,1,283,15,0,96.3,2.5,0.0,1.2,0.0,0.0,0.0,0.0,15794.9 MiB,2689.0 MiB,3785.3 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11291.9 MiB,,0,09.82
7,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,0,1693990169,1006321,java,0.66,8145063936,194953216,18055168,412.5,1.2,34,6,0:00,0,0,379228160,0,49152,0,195223552,298,1,282,15,0,48.9,6.0,0.0,45.1,0.0,0.0,0.0,0.0,15794.9 MiB,4626.4 MiB,1847.9 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13229.3 MiB,,0,00.66
7,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,1,1693990170,1006321,java,9.46,8690323456,2254857830,18120704,711.1,13.7,42,6,0:09,0,0,2846793728,0,555008,0,2254857830,298,1,282,15,0,81.3,16.1,0.0,2.6,0.0,0.0,0.0,0.0,15794.9 MiB,2626.5 MiB,3847.8 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11229.3 MiB,,0,09.46
8,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,0,1693990171,1006376,java,0.67,8145063936,197361664,18649088,446.7,1.2,34,5,0:00,0,0,379265024,0,49152,0,197361664,299,1,283,15,0,48.5,8.1,0.0,43.4,0.0,0.0,0.0,0.0,15794.9 MiB,4619.9 MiB,1854.4 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13222.8 MiB,,0,00.67
8,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,1,1693990172,1006376,java,9.74,8690323456,2254857830,18649088,711.1,13.8,42,5,0:09,0,0,2873061376,0,561152,0,2254857830,299,1,283,15,0,98.0,1.3,0.0,0.7,0.0,0.0,0.0,0.0,15794.9 MiB,2600.2 MiB,3874.1 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11203.1 MiB,,0,09.74
9,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,0,1693990173,1006430,java,0.65,8145063936,196284416,18587648,433.3,1.2,34,0,0:00,0,0,379260928,0,49152,0,196284416,298,1,282,15,0,49.3,7.2,0.0,43.5,0.0,0.0,0.0,0.0,15794.9 MiB,4627.9 MiB,1846.4 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13230.8 MiB,,0,00.65
9,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,1,1693990175,1006430,java,9.81,8690323456,2362232012,18653184,678.9,14.3,42,0,0:09,0,0,2946134016,0,578560,0,2362232012,298,1,282,15,0,97.5,1.9,0.0,0.6,0.0,0.0,0.0,0.0,15794.9 MiB,2534.8 MiB,3939.4 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11137.7 MiB,,0,09.81
10,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,0,1693990176,1006485,java,0.66,8145063936,187060224,18595840,406.2,1.1,34,2,0:00,0,0,379396096,0,47104,0,187060224,299,1,283,15,0,47.1,7.9,0.0,45.0,0.0,0.0,0.0,0.0,15794.9 MiB,4630.9 MiB,1843.3 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13233.9 MiB,,0,00.66
10,2018-07-17,binaryTrees_21_with_Multithreading,10.0.2,binarytrees.java 21,1,1693990177,1006485,java,9.68,8690323456,2254857830,18595840,705.6,13.5,42,2,0:09,0,0,2826149888,0,548864,0,2254857830,300,1,284,15,0,93.3,5.5,0.0,1.2,0.0,0.0,0.0,0.0,15794.9 MiB,2644.0 MiB,3830.3 MiB,9320.6 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11246.9 MiB,,0,09.68
1,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990581,1007977,java,0.67,7447773184,295735296,27873280,418.8,1.8,24,1,0:00,0,0,918380544,0,71680,0,295735296,296,1,280,15,0,48.9,6.1,0.0,45.0,0.0,0.0,0.0,0.0,15794.9 MiB,4513.7 MiB,1958.3 MiB,9322.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13119.2 MiB,,0,00.67
1,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990582,1007977,java,8.92,7993032704,2469606195,28168192,529.4,15.0,28,1,0:08,0,0,3455905792,0,606208,0,2469606195,296,1,280,15,0,70.1,2.2,0.0,27.7,0.0,0.0,0.0,0.0,15794.9 MiB,2419.9 MiB,4051.6 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11025.5 MiB,,0,08.92
2,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990583,1008026,java,0.65,7447773184,295669760,27828224,433.3,1.8,24,2,0:00,0,0,918441984,0,70656,0,295669760,296,1,280,15,0,46.6,7.5,0.0,45.9,0.0,0.0,0.0,0.0,15794.9 MiB,4510.1 MiB,1961.5 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13115.7 MiB,,0,00.65
2,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990584,1008026,java,9.18,7993032704,2576980377,28188672,438.9,15.4,28,2,0:09,0,0,3516235776,0,620544,0,2576980377,296,1,280,15,0,64.5,3.9,0.0,31.6,0.0,0.0,0.0,0.0,15794.9 MiB,2361.0 MiB,4110.6 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,10966.6 MiB,,0,09.18
3,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990586,1008070,java,0.66,7447773184,296202240,28229632,440.0,1.8,24,6,0:00,0,0,918413312,0,71680,0,296202240,296,1,280,15,0,45.0,10.1,0.0,45.0,0.0,0.0,0.0,0.0,15794.9 MiB,4509.9 MiB,1961.7 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13115.5 MiB,,0,00.66
3,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990587,1008070,java,8.92,7993032704,2469606195,28590080,487.5,14.9,28,6,0:08,0,0,3443851264,0,604160,0,2469606195,296,1,280,15,0,62.6,1.5,0.0,35.9,0.0,0.0,0.0,0.0,15794.9 MiB,2428.2 MiB,4043.4 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11033.8 MiB,,0,08.92
4,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990588,1008114,java,0.66,7447773184,295301120,27672576,440.0,1.8,24,5,0:00,0,0,918413312,0,70656,0,295301120,296,1,280,15,0,46.7,8.1,0.0,45.2,0.0,0.0,0.0,0.0,15794.9 MiB,4520.5 MiB,1951.1 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13126.1 MiB,,0,00.66
4,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990589,1008114,java,9.02,7993032704,2469606195,27971584,512.5,14.7,29,5,0:09,0,0,3421548544,0,595968,0,2469606195,296,1,280,15,0,65.2,2.8,0.0,31.9,0.0,0.0,0.0,0.0,15794.9 MiB,2463.1 MiB,4008.5 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11068.8 MiB,,0,09.02
5,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990590,1008158,java,0.66,7447773184,295399424,27467776,440.0,1.8,24,5,0:00,0,0,918446080,0,71680,0,295399424,296,1,280,15,0,44.2,9.3,0.0,46.5,0.0,0.0,0.0,0.0,15794.9 MiB,4514.4 MiB,1957.2 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13120.0 MiB,,0,00.66
5,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990592,1008158,java,9.07,7993032704,2469606195,27828224,518.8,14.8,28,5,0:09,0,0,3422396416,0,598016,0,2469606195,296,1,280,15,0,62.2,2.2,0.0,35.6,0.0,0.0,0.0,0.0,15794.9 MiB,2452.7 MiB,4018.9 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11058.3 MiB,,0,09.07
6,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990593,1008202,java,0.7,7447773184,295358464,27611136,437.5,1.8,24,2,0:00,0,0,918441984,0,70656,0,295358464,296,1,280,15,0,51.5,6.8,0.0,41.7,0.0,0.0,0.0,0.0,15794.9 MiB,4515.3 MiB,1956.3 MiB,9323.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13120.9 MiB,,0,00.70
6,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990594,1008202,java,9.07,7993032704,2469606195,27971584,500.0,14.9,28,2,0:09,0,0,3441057792,0,600064,0,2469606195,296,1,280,15,0,70.3,1.4,0.0,28.3,0.0,0.0,0.0,0.0,15794.9 MiB,2445.2 MiB,4026.4 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11050.8 MiB,,0,09.07
7,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990595,1008247,java,0.66,7447773184,295272448,27549696,412.5,1.8,24,3,0:00,0,0,918441984,0,70656,0,295272448,297,1,281,15,0,48.1,6.9,0.0,45.0,0.0,0.0,0.0,0.0,15794.9 MiB,4513.6 MiB,1958.0 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13119.2 MiB,,0,00.66
7,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990596,1008247,java,9.23,7993032704,2469606195,28041216,570.6,15.1,29,3,0:09,0,0,3471048704,12288,608256,0,2469606195,297,1,281,15,0,74.3,4.3,0.0,21.4,0.0,0.0,0.0,0.0,15794.9 MiB,2413.2 MiB,4058.3 MiB,9323.4 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11018.8 MiB,,0,09.23
8,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990597,1008291,java,0.71,7447773184,296005632,28221440,443.8,1.8,24,0,0:00,0,0,918437888,0,70656,0,296005632,297,1,281,15,0,49.3,9.0,0.0,41.8,0.0,0.0,0.0,0.0,15794.9 MiB,4513.5 MiB,1958.0 MiB,9323.4 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13119.2 MiB,,0,00.71
8,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990599,1008291,java,9.24,7993032704,2469606195,28581888,541.2,15.1,28,0,0:09,0,0,3467771904,0,609280,0,2469606195,296,1,280,15,0,72.1,4.3,0.0,23.6,0.0,0.0,0.0,0.0,15794.9 MiB,2409.4 MiB,4062.2 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11015.1 MiB,,0,09.24
9,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990600,1008335,java,0.71,7447773184,295727104,27877376,473.3,1.8,24,1,0:00,0,0,918446080,0,70656,0,295727104,296,1,280,15,0,51.9,6.8,0.0,41.4,0.0,0.0,0.0,0.0,15794.9 MiB,4515.1 MiB,1956.4 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13120.8 MiB,,0,00.71
9,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990601,1008335,java,9.4,7993032704,2469606195,28168192,494.4,14.8,28,1,0:09,0,0,3429113856,0,595968,0,2469606195,297,1,281,15,0,68.3,2.8,0.0,29.0,0.0,0.0,0.0,0.0,15794.9 MiB,2461.2 MiB,4010.3 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11066.9 MiB,,0,09.40
10,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,0,1693990602,1008380,java,0.68,7447773184,296181760,28246016,425.0,1.8,24,7,0:00,0,0,918446080,0,70656,0,296181760,297,1,281,15,0,46.9,8.5,0.0,44.6,0.0,0.0,0.0,0.0,15794.9 MiB,4514.5 MiB,1957.0 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13120.2 MiB,,0,00.68
10,2023-08-22,binaryTrees_21_with_Multithreading,11.0.20.1,binarytrees.java 21,1,1693990604,1008380,java,9.49,7993032704,2469606195,28536832,515.8,14.8,28,7,0:09,0,0,3434917888,0,599040,0,2469606195,296,1,280,15,0,77.9,1.4,0.0,20.7,0.0,0.0,0.0,0.0,15794.9 MiB,2452.0 MiB,4019.6 MiB,9323.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11057.7 MiB,,0,09.49
1,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991007,1009781,java,0.59,7465439232,300490752,26447872,368.8,1.8,24,1,0:00,0,0,918974464,0,72704,0,300490752,296,1,280,15,0,44.8,6.0,0.0,49.3,0.0,0.0,0.0,0.0,15794.9 MiB,4526.4 MiB,1941.0 MiB,9327.4 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13136.5 MiB,,0,00.59
1,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991008,1009781,java,9.03,8010698752,2362232012,26710016,543.8,14.3,28,1,0:09,0,0,2936885248,0,577536,0,2362232012,296,1,280,15,0,67.9,3.0,0.0,29.1,0.0,0.0,0.0,0.0,15794.9 MiB,2529.1 MiB,3938.0 MiB,9327.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11139.2 MiB,,0,09.03
2,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991010,1009825,java,0.6,7465439232,298119168,26435584,393.3,1.8,24,5,0:00,0,0,918974464,0,71680,0,298119168,296,1,280,15,0,42.9,6.8,0.0,50.4,0.0,0.0,0.0,0.0,15794.9 MiB,4528.0 MiB,1939.1 MiB,9327.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13138.1 MiB,,0,00.60
2,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991011,1009825,java,8.9,8010698752,2147483648,26701824,562.5,13.2,29,5,0:08,0,0,2745651200,0,532480,0,2147483648,296,1,280,15,0,69.0,2.1,0.0,28.9,0.0,0.0,0.0,0.0,15794.9 MiB,2708.4 MiB,3758.7 MiB,9327.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11318.5 MiB,,0,08.90
3,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991012,1009872,java,0.71,7465439232,349097984,26451968,417.6,2.1,24,5,0:00,0,0,918974464,0,83968,0,349097984,296,1,280,15,0,44.9,6.8,0.0,48.3,0.0,0.0,0.0,0.0,15794.9 MiB,4482.2 MiB,1984.9 MiB,9327.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13092.3 MiB,,0,00.71
3,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991013,1009872,java,9.08,8010698752,2254857830,26710016,562.5,13.5,29,5,0:09,0,0,2793738240,0,543744,0,2254857830,296,1,280,15,0,70.6,1.5,0.0,27.9,0.0,0.0,0.0,0.0,15794.9 MiB,2662.4 MiB,3804.7 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11272.5 MiB,,0,09.08
4,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991014,1009917,java,0.7,7465439232,348311552,26451968,431.2,2.1,24,5,0:00,0,0,918974464,0,83968,0,348311552,296,1,280,15,0,46.1,7.8,0.0,46.1,0.0,0.0,0.0,0.0,15794.9 MiB,4498.6 MiB,1968.5 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13108.7 MiB,,0,00.70
4,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991016,1009917,java,8.99,8010698752,2254857830,26710016,500.0,13.6,28,5,0:08,0,0,2819018752,0,549888,0,2254857830,296,1,280,15,0,67.1,1.4,0.0,31.5,0.0,0.0,0.0,0.0,15794.9 MiB,2640.8 MiB,3826.3 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11251.0 MiB,,0,08.99
5,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991017,1009961,java,0.58,7329107968,282279936,26505216,362.5,1.7,22,4,0:00,0,0,916520960,0,68608,0,282279936,296,1,280,15,0,43.9,5.3,0.0,50.8,0.0,0.0,0.0,0.0,15794.9 MiB,4542.0 MiB,1925.1 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13152.1 MiB,,0,00.58
5,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991018,1009961,java,9.2,8010698752,2254857830,26783744,511.8,13.8,28,4,0:09,0,0,2848342016,0,559104,0,2254857830,296,1,280,15,0,68.4,2.2,0.0,29.4,0.0,0.0,0.0,0.0,15794.9 MiB,2605.2 MiB,3861.9 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11215.4 MiB,,0,09.20
6,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991019,1010005,java,0.6,7329107968,265084928,26505216,375.0,1.6,22,5,0:00,0,0,916582400,0,63488,0,265084928,296,1,280,15,0,44.3,6.1,0.0,49.6,0.0,0.0,0.0,0.0,15794.9 MiB,4562.9 MiB,1904.2 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13173.0 MiB,,0,00.60
6,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991020,1010005,java,9.11,8010698752,2254857830,26783744,618.8,13.6,29,5,0:09,0,0,2811330560,0,549888,0,2254857830,296,1,280,15,0,76.1,1.4,0.0,22.5,0.0,0.0,0.0,0.0,15794.9 MiB,2644.1 MiB,3823.0 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11254.2 MiB,,0,09.11
7,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991022,1010050,java,0.6,7465439232,317669376,26431488,375.0,1.9,24,5,0:00,0,0,919011328,0,76800,0,317669376,297,1,281,15,0,40.7,8.9,0.0,50.4,0.0,0.0,0.0,0.0,15794.9 MiB,4516.9 MiB,1950.2 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13127.1 MiB,,0,00.60
7,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991023,1010050,java,9.27,8010698752,2254857830,26574848,570.6,13.6,29,5,0:09,0,0,2806841344,0,549888,0,2254857830,297,1,281,15,0,72.5,2.8,0.0,24.6,0.0,0.0,0.0,0.0,15794.9 MiB,2640.0 MiB,3827.0 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11250.2 MiB,,0,09.27
8,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991024,1010094,java,0.63,7465439232,331362304,26497024,393.8,2.0,24,5,0:00,0,0,918908928,0,79872,0,331362304,297,1,281,15,0,42.9,9.0,0.0,48.1,0.0,0.0,0.0,0.0,15794.9 MiB,4501.4 MiB,1965.7 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13111.6 MiB,,0,00.63
8,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991025,1010094,java,9.25,8010698752,2254857830,26619904,537.5,13.8,28,5,0:09,0,0,2847150080,0,558080,0,2254857830,296,2,279,15,0,64.2,2.9,0.0,32.8,0.0,0.0,0.0,0.0,15794.9 MiB,2607.0 MiB,3860.1 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11217.2 MiB,,0,09.25
9,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991026,1010138,java,0.64,7465439232,328404992,26480640,400.0,2.0,24,7,0:00,0,0,918974464,0,78848,0,328404992,296,1,280,15,0,47.4,5.1,0.0,47.4,0.0,0.0,0.0,0.0,15794.9 MiB,4506.9 MiB,1960.1 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13117.1 MiB,,0,00.64
9,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991028,1010138,java,9.3,8010698752,2362232012,26603520,531.2,14.3,28,7,0:09,0,0,2945327104,0,579584,0,2362232012,297,2,280,15,0,64.1,4.9,0.0,30.3,0.0,0.0,0.7,0.0,15794.9 MiB,2527.1 MiB,3940.0 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11137.3 MiB,,0,09.30
10,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,0,1693991029,1010183,java,0.6,7329107968,274669568,26451968,368.8,1.7,22,7,0:00,0,0,916586496,0,66560,0,274669568,297,1,281,15,0,42.5,4.7,0.0,52.0,0.0,0.0,0.8,0.0,15794.9 MiB,4552.1 MiB,1914.9 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13162.3 MiB,,0,00.60
10,2019-07-16,binaryTrees_21_with_Multithreading,12.0.2,binarytrees.java 21,1,1693991030,1010183,java,9.3,8010698752,2254857830,26599424,464.7,13.3,28,7,0:09,0,0,2765320192,0,537600,0,2254857830,297,1,281,15,0,62.1,2.1,0.0,34.5,0.0,0.0,1.4,0.0,15794.9 MiB,2691.9 MiB,3775.2 MiB,9327.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11302.1 MiB,,0,09.30
1,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,0,1693991433,1011565,java,0.65,7442350080,349179904,26243072,376.5,2.1,24,3,0:00,0,0,918904832,0,83968,0,349179904,296,1,280,15,0,41.5,10.4,0.0,47.4,0.7,0.0,0.0,0.0,15794.9 MiB,4446.8 MiB,2015.0 MiB,9333.0 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13060.3 MiB,,0,00.65
1,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,1,1693991434,1011565,java,9.1,7987609600,2362232012,26451968,462.5,14.4,28,3,0:09,0,0,2932109312,0,580608,0,2362232012,296,1,280,15,0,59.6,0.7,0.0,39.7,0.0,0.0,0.0,0.0,15794.9 MiB,2497.3 MiB,3964.4 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11110.8 MiB,,0,09.10
2,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,0,1693991435,1011609,java,0.62,7442350080,331792384,26451968,387.5,2.0,24,4,0:00,0,0,918835200,0,79872,0,331792384,296,1,280,15,0,42.9,8.3,0.0,48.9,0.0,0.0,0.0,0.0,15794.9 MiB,4484.1 MiB,1977.6 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13097.7 MiB,,0,00.62
2,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,1,1693991436,1011609,java,9.29,7987609600,2254857830,26804224,487.5,13.3,28,4,0:09,0,0,2768408576,0,538624,0,2254857830,296,1,280,15,0,61.7,3.0,0.0,35.3,0.0,0.0,0.0,0.0,15794.9 MiB,2664.5 MiB,3797.2 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11278.1 MiB,,0,09.29
3,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,0,1693991438,1011653,java,0.64,7442350080,331051008,26275840,400.0,2.0,24,3,0:00,0,0,918900736,0,79872,0,331051008,296,1,280,15,0,45.1,6.8,0.0,48.1,0.0,0.0,0.0,0.0,15794.9 MiB,4482.0 MiB,1979.7 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13095.6 MiB,,0,00.64
3,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,1,1693991439,1011653,java,9.0,7987609600,2254857830,26693632,506.2,13.6,28,3,0:09,0,0,2815307776,0,548864,0,2254857830,296,1,280,15,0,65.2,0.7,0.0,34.1,0.0,0.0,0.0,0.0,15794.9 MiB,2621.8 MiB,3839.9 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11235.3 MiB,,0,09.00
4,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,0,1693991440,1011697,java,0.61,7442350080,326017024,26259456,375.0,2.0,24,3,0:00,0,0,918908928,0,78848,0,326017024,296,1,280,15,0,42.5,8.2,0.0,49.3,0.0,0.0,0.0,0.0,15794.9 MiB,4492.8 MiB,1968.9 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13106.4 MiB,,0,00.61
4,2020-01-14,binaryTrees_21_with_Multithreading,13.0.2,binarytrees.java 21,1,1693991441,1011697,java,9.15,7987609600,2469606195,26554368,506.2,14.9,28,3,0:09,0,0,3023765504,0,602112,0,2469606195,296,1,280,15,0,63.2,2.2,0.0,34.6,0.0,0.0,0.0,0.0,15794.9 MiB,2420.2 MiB,4041.4 MiB,9333.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11033.8 MiB,,0,09.15
