test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
9,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.17,0.11,0.07,7.04,2.54,0.01,0.99,1.81,128.606347846,441362696462,3.432,1119793797711,2.54,128595.04,1.0,441361740987,3.432,47,243374280399,3080883188,128595.3,1.0,1432.0,184868603506,1668668695,0.90%,0,186371618700,1640266,1640266,0,3258094722,1269134686,38.953,350373770893,2019639691,0.58%,187994461,77345973,41.14%,101634363,353721087157,9682160,0.00%,443699,1853619,417.76%,0,0
10,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.41,0.62,0.17,0.13,0.07,6.94,2.45,0.01,0.99,1.9,128.712350656,461248716098,3.584,1127027466945,2.44,128699.41,1.0,461198758645,3.584,29,243025802435,3076503027,128699.65,1.0,1521.0,185813029739,2225600762,1.20%,0,188229117507,1638598,1638598,0,3115010349,1192968701,38.297,350029863719,2013544253,0.58%,186001473,88920033,47.81%,103948882,349522621403,10529962,0.00%,1496704,12917771,863.08%,0,0
1,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.6,0.23,0.11,0.07,6.4,2.48,0.01,1.06,2.12,123.711801413,494512664321,3.998,1234645826275,2.5,123701.28,1.0,494407950957,3.997,65,233278990944,2953175205,123701.48,1.0,1962.0,230107422916,1956380086,0.85%,0,164469741271,1652632,1652632,0,3196339985,1170528465,36.621,414798794238,2011160868,0.48%,169646821,67182160,39.60%,132767097,413487982116,56437607,0.01%,2479600,6902605,278.38%,0,0
2,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.23,0.11,0.06,6.41,2.51,0.02,0.92,1.85,140.252417129,491247668494,3.503,1228709304432,2.5,140241.41,1.0,491237276303,3.503,58,265228805375,3357469682,140241.62,1.0,921.0,229895902917,1936590185,0.84%,0,163783464860,1652644,1652644,0,3199065237,1222866016,38.226,414056750016,2027268405,0.49%,179980619,69335792,38.52%,113961640,414184112143,55157500,0.01%,3796085,1657929,43.67%,0,0
3,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.11,0.06,6.41,2.5,0.01,0.92,1.85,140.769324883,491549266882,3.492,1226117477393,2.49,140750.5,1.0,491625347014,3.493,57,266038126273,3367830041,140750.82,1.0,1430.0,229876816386,1955912771,0.85%,0,163729975692,1638475,1638475,0,3262957341,1261945008,38.675,414816085146,2033194730,0.49%,177217195,68569100,38.69%,113859143,414300616444,60141667,0.01%,3410935,11295209,331.15%,0,0
4,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.6,0.22,0.11,0.06,6.42,2.5,0.01,0.94,1.88,138.640577846,492307139142,3.551,1230870639862,2.5,138628.89,1.0,492350228755,3.552,60,261861588066,3315096658,138629.14,1.0,1415.0,230090192276,1949057465,0.85%,0,163698921983,1638448,1638448,0,3263570001,1234336958,37.822,414032059875,2042350537,0.49%,177351484,69485090,39.18%,118712117,414208944118,55695832,0.01%,1476689,1232974,83.50%,0,0
5,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.11,0.06,6.4,2.51,0.01,0.9,1.79,144.630237454,489931959517,3.388,1230898073893,2.51,144614.84,1.0,489914310215,3.388,50,273728149411,3465134300,144615.08,1.0,1494.0,230323166060,1935130282,0.84%,0,163861528509,1652666,1652666,0,3157159662,1217292903,38.557,413978035113,2032763636,0.49%,174304190,71761815,41.17%,111291928,414054360512,56707494,0.01%,2873286,1318396,45.88%,0,0
6,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.41,0.6,0.22,0.12,0.06,6.37,2.47,0.01,0.96,1.94,136.248448455,498165706354,3.657,1230141414990,2.47,136237.71,1.0,498158182060,3.657,56,257369743587,3258173670,136237.92,1.0,1482.0,230158879023,2057038072,0.89%,0,163993632142,1638452,1638452,0,3221807529,1229652596,38.167,413880446133,2037695956,0.49%,184726768,71454019,38.68%,119271874,414277419165,53917432,0.01%,4070629,1660160,40.78%,0,0
7,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.23,0.11,0.06,6.41,2.52,0.01,0.91,1.8,144.057619553,489497627884,3.398,1229528848727,2.51,144046.27,1.0,489485213760,3.398,52,272638349018,3451316702,144046.5,1.0,1398.0,230891292269,1924426971,0.83%,0,163789634465,1652638,1652638,0,3318051919,1231359285,37.111,414451629616,2045381465,0.49%,175094182,69703325,39.81%,109580948,414279551242,55060508,0.01%,284223,2434803,856.65%,0,0
8,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.41,0.6,0.22,0.11,0.07,6.37,2.47,0.01,0.96,1.92,136.957464159,498100731173,3.637,1229517165499,2.47,136945.56,1.0,498032224326,3.637,79,258788877828,3276154286,136945.78,1.0,1462.0,229682694145,1948472466,0.85%,0,163737028089,1638487,1638487,0,3302047268,1229326952,37.229,413912062888,2050502084,0.50%,178813549,72225370,40.39%,112254131,413932844920,54706719,0.01%,1272513,2525847,198.49%,0,0
9,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.11,0.06,6.42,2.51,0.01,0.9,1.8,143.934122371,490068630645,3.405,1231534369655,2.51,143923.33,1.0,490063999051,3.405,59,272397070054,3448263887,143923.51,1.0,1420.0,230334786966,1938691409,0.84%,0,163875560390,1652661,1652661,0,3242033774,1238621138,38.205,413852153210,2021807114,0.49%,177526382,74904182,42.19%,109129471,413711942019,55371504,0.01%,293457,1842753,627.95%,0,0
10,2023-05-22,binaryTrees_21_compatible_OOflag,3.12.0b1,binarytrees_compatible_all.py 21,1.0,0.4,0.6,0.22,0.11,0.06,6.4,2.5,0.01,0.96,1.93,135.627819023,492793099691,3.634,1231999436991,2.5,135609.71,1.0,492739832266,3.634,119,255716475543,3237097364,135609.97,1.0,1470.0,229935303263,1945041970,0.85%,0,164064172596,1638445,1638445,0,3187702010,1227177334,38.497,414210802678,2023863067,0.49%,177951178,72881847,40.96%,128361192,413369470629,50408749,0.01%,3545716,1548812,43.68%,0,0
1,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,0.99,0.4,0.61,0.22,0.12,0.05,6.52,2.52,0.01,1.06,2.11,124.282489934,492285319092,3.961,1238006915054,2.51,124270.13,1.0,492212846417,3.961,82,233378385482,2954434389,124270.34,1.0,1974.0,230218823695,2016421251,0.88%,0,163617622093,1638460,1638460,0,3163023460,1199894580,37.935,414595939763,2049701044,0.49%,170998088,73032896,42.71%,106668370,414217143004,11517390,0.00%,14975890,69834091,466.31%,0,0
2,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,0.99,0.4,0.61,0.22,0.11,0.05,6.52,2.53,0.01,0.95,1.92,135.128604269,488730423864,3.617,1237089864329,2.53,135111.55,1.0,488734286625,3.617,70,254584020199,3222676298,135111.84,1.0,1083.0,230921926580,1939343530,0.84%,0,163708052268,1652653,1652653,0,3151572888,1234539755,39.172,415078011175,2020833813,0.49%,175735304,70966127,40.38%,109174010,414922935472,11193069,0.00%,11590406,862295,7.44%,0,0
3,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.39,0.62,0.22,0.11,0.05,6.53,2.54,0.01,0.9,1.78,144.334152793,487176046985,3.376,1235321983806,2.54,144321.3,1.0,487169561865,3.376,72,273169391120,3458060279,144321.52,1.0,1430.0,230356786470,1939260657,0.84%,0,163526530025,1638448,1638448,0,3280912952,1224065081,37.309,415184120299,2031946438,0.49%,179794344,69515417,38.66%,105070798,415107962738,11070356,0.00%,255539,1290792,505.13%,0,0
4,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.12,0.05,6.51,2.52,0.01,0.89,1.79,144.856839099,489766729404,3.381,1235385421541,2.52,144839.28,1.0,489762074066,3.381,50,274132577531,3470269155,144839.63,1.0,1400.0,230893903042,1933945988,0.84%,0,163295957812,1628457,1628457,0,3212559973,1244523239,38.739,414928140449,2023464669,0.49%,181034497,70387317,38.88%,108724555,415155163292,10978283,0.00%,4159083,810900,19.50%,0,0
5,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.11,0.05,6.48,2.52,0.01,0.87,1.74,148.850045586,490726994962,3.297,1237469468787,2.52,148830.15,1.0,490702477670,3.297,44,281631781448,3565198174,148830.47,1.0,1411.0,231156981797,1944164459,0.84%,0,163475759771,1638422,1638422,0,3184067423,1233533809,38.741,415157240007,2039327808,0.49%,178674173,74847972,41.89%,117705134,414834438730,10868815,0.00%,670003,1047163,156.29%,0,0
6,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.11,0.05,6.49,2.52,0.01,0.9,1.79,145.202754031,490909175278,3.381,1237946874085,2.52,145191.66,1.0,490880834047,3.381,63,274807599244,3478795035,145191.88,1.0,1387.0,231748429475,1923440943,0.83%,0,163598460911,1628442,1628442,0,3209711874,1220741505,38.033,415040948170,2048930139,0.49%,172110309,69931772,40.63%,97945292,415268779218,10870214,0.00%,242720,1354642,558.11%,0,0
7,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.11,0.05,6.5,2.52,0.01,0.89,1.79,145.188980884,490794511298,3.381,1239089330151,2.52,145171.75,1.0,490737081055,3.38,38,274776424674,3478390120,145172.01,1.0,1377.0,231674288819,1924778657,0.83%,0,163619024752,1628452,1628452,0,3169324367,1220915478,38.523,415077253156,2022793487,0.49%,178182031,71365487,40.05%,108918595,414774721438,10800595,0.00%,3422649,1077998,31.50%,0,0
8,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.39,0.62,0.22,0.11,0.05,6.52,2.53,0.01,0.9,1.79,144.021528582,486883647111,3.381,1236077932051,2.54,144010.48,1.0,486871561774,3.381,72,272583754068,3450635490,144010.69,1.0,1448.0,230286677720,1942144781,0.84%,0,163626731057,1628433,1628433,0,3234194252,1228713307,37.991,414944544780,2027222261,0.49%,176836942,70266374,39.74%,103208999,414903175483,10901881,0.00%,224386,6380689,2843.62%,0,0
9,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.4,0.61,0.22,0.12,0.05,6.49,2.52,0.01,0.91,1.78,145.359466445,490265993798,3.373,1236398683933,2.52,145346.78,1.0,490235113736,3.373,27,275109725036,3482625586,145347.03,1.0,1478.0,230890853914,1938018423,0.84%,0,163608922219,1628486,1628486,0,3271024057,1226509298,37.496,415007960846,2066977782,0.50%,176235220,71919041,40.81%,119317274,415185058284,10702190,0.00%,169846,4317407,2541.95%,0,0
10,2023-06-07,binaryTrees_21_compatible_OOflag,3.13.0a0,binarytrees_compatible_all.py 21,1.0,0.39,0.62,0.22,0.11,0.05,6.52,2.53,0.01,0.9,1.78,144.505250495,487595241548,3.375,1236284526255,2.54,144491.94,1.0,487542581388,3.374,27,273497237060,3462205371,144492.18,1.0,1509.0,230785707810,1931941306,0.84%,0,163485366746,1652669,1652669,0,3224250508,1234852945,38.299,415100682051,2026116668,0.49%,171488618,71093027,41.46%,103107677,414992796511,10847636,0.00%,184040,719780,391.10%,0,0
