test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
9,2023-07-07,nbody_50000000_original_O3flag,g++-10,nbody_2_original.c 50000000,0.99,0.35,0.71,0.01,0.0,0.29,6.69,2.83,0.0,0.0,2.04,3.153699668,12027314859,3.815,34011030551,2.83,3152.76,1.0,12018048119,3.812,1,5901167034,74714929,3152.77,1.0,2.0,751649807,35206,0.00%,0,5053210823,138,138,0,416489,29302,7.035,7899597833,172510,0.00%,30966,1238,4.00%,488886,7900692593,189,0.00%,13029,4485,34.42%,0,0,15.26,0.1526,10.8346,0.0,4.4254
10,2023-07-07,nbody_50000000_original_O3flag,g++-10,nbody_2_original.c 50000000,1.0,0.35,0.71,0.01,0.0,0.29,6.63,2.82,0.0,0.0,2.16,2.942728168,12007730302,4.081,33999204572,2.83,2942.11,1.0,12006766442,4.081,2,5564256628,70423783,2942.11,1.0,5.0,751504329,17545,0.00%,0,5054418670,140,140,0,161993,20411,12.6,7901446954,164494,0.00%,28195,12914,45.80%,299059,7906734785,63,0.00%,2990,4077,136.35%,0,0,16.324,0.16324000000000002,11.59004,0.0,4.73396
1,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,1.0,0.36,0.71,0.0,0.0,0.28,6.74,2.86,0.0,0.0,2.16,2.954941071,12051419663,4.079,34415194556,2.86,2954.38,1.0,12050728400,4.079,1,5584287469,70700484,2954.37,1.0,22.0,647796253,22053,0.00%,0,5077153951,143,143,0,282320,20965,7.426,7887222631,142848,0.00%,29845,12071,40.45%,454957,7956966581,2743,0.00%,3546,3548,100.06%,0,0,16.316,0.0,11.584359999999998,0.0,4.56848
2,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,1.0,0.35,0.71,0.0,0.0,0.28,6.75,2.86,0.0,0.0,2.16,2.926474519,11950131996,4.085,34169607313,2.86,2925.49,1.0,11946039413,4.083,0,5534989204,70065753,2925.5,1.0,11.0,650856439,27055,0.00%,0,5037799923,142,142,0,752315,215045,28.584,7905644903,155417,0.00%,24920,4945,19.84%,492530,7913494448,47,0.00%,2480,6225,251.01%,0,0,16.34,0.0,11.6014,0.0,4.575200000000001
3,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,1.0,0.35,0.71,0.0,0.0,0.29,6.73,2.85,0.0,0.0,2.16,2.933648012,11930607886,4.068,34049096183,2.85,2933.14,1.0,11927539130,4.066,1,5533168499,70044829,2933.15,1.0,17.0,650126216,16224,0.00%,0,5058059050,143,143,0,426482,166995,39.156,7915558827,190197,0.00%,14586,948,6.50%,339550,7918371032,390,0.00%,2765,3299,119.31%,0,0,16.272,0.0,11.553119999999998,0.0,4.7188799999999995
4,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,1.0,0.35,0.71,0.0,0.0,0.28,6.53,2.86,0.0,0.0,2.16,2.927857746,11927903608,4.075,34040683881,2.85,2927.16,1.0,11904335711,4.067,1,5526845951,69994494,2927.17,1.0,14.0,649128554,19919,0.00%,0,5043438667,142,142,0,365286,172516,47.228,7914940048,110128,0.00%,10150,946,9.32%,329530,7912499153,63,0.00%,1193,2887,241.99%,0,0,16.3,0.0,11.573,0.0,4.564000000000001
5,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,1.0,0.35,0.71,0.0,0.0,0.29,6.74,2.86,0.0,0.0,2.16,2.933085279,11936578191,4.071,34141361862,2.86,2932.41,1.0,11938213147,4.071,3,5533781886,70064117,2932.42,1.0,4.0,650690875,21401,0.00%,0,5056288505,144,144,0,607209,189084,31.14,7890568113,191129,0.00%,16568,1043,6.30%,355799,7922272393,470,0.00%,1976,3291,166.55%,0,0,16.284,0.0,11.561639999999999,0.0,4.722359999999999
6,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,0.99,0.35,0.71,0.0,0.0,0.29,6.56,2.85,0.0,0.0,2.16,2.943158319,11988627531,4.074,34161776869,2.85,2942.61,1.0,11984207087,4.073,1,5553870809,70297086,2942.61,1.0,11.0,650723941,14096,0.00%,0,5049210186,145,145,0,110406,14828,13.43,7899786390,168314,0.00%,29041,13260,45.66%,299693,7906692901,7,0.00%,3782,2223,58.78%,0,0,16.296,0.0,11.57016,0.0,4.72584
7,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,0.99,0.35,0.71,0.0,0.0,0.29,6.75,2.85,0.0,0.0,2.15,2.956113072,11944758774,4.042,34100920911,2.85,2955.36,1.0,11954374388,4.045,2,5554457535,70323744,2955.36,1.0,2.0,652036875,21489,0.00%,0,5059189902,142,142,0,319926,24021,7.508,7913370341,135756,0.00%,19497,792,4.06%,472382,7921264475,2720,0.00%,7727,3630,46.98%,0,0,16.168,0.0,11.47928,0.0,4.688719999999999
8,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,0.99,0.35,0.71,0.0,0.0,0.29,6.75,2.86,0.0,0.0,2.14,2.988534343,11954112749,4.001,34123518158,2.86,2987.5,1.0,11970817078,4.007,2,5592212272,70849987,2987.51,1.0,1.0,651388505,29611,0.00%,0,5058626570,142,142,0,336828,37574,11.155,7912188080,159862,0.00%,25194,4038,16.03%,515448,7906497003,568,0.00%,10218,5486,53.69%,0,0,16.004,0.0,11.36284,0.0,4.64116
9,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,1.0,0.42,0.6,0.0,0.0,0.4,5.9,2.39,0.0,0.01,2.16,3.510201912,14297977606,4.075,34119974769,2.39,3509.09,1.0,14299361712,4.075,4,6629829452,83934555,3509.08,1.0,3.0,650987513,23632,0.00%,0,5054848508,145,145,0,435476,59284,13.614,7897001952,195425,0.00%,24184,3831,15.84%,519882,7911936688,23,0.00%,2781,7842,281.98%,0,0,16.3,0.0,9.78,0.0,6.5200000000000005
10,2023-05-29,nbody_50000000_original_O3flag,g++-11,nbody_2_original.c 50000000,0.99,0.35,0.71,0.0,0.0,0.29,6.74,2.85,0.0,0.0,2.09,3.052462323,11952481111,3.917,34021206662,2.84,3051.38,1.0,11933305470,3.911,3,5705332145,72280859,3051.41,1.0,1.0,648954504,30702,0.00%,0,5056092702,142,142,0,649989,166995,25.692,7905353675,152372,0.00%,34626,1533,4.43%,502092,7900004403,516,0.00%,11987,5437,45.36%,0,0,15.668,0.0,11.124279999999999,0.0,4.5437199999999995
1,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.34,0.74,0.0,0.0,0.26,6.86,2.96,0.0,0.0,2.16,2.950931272,12018527715,4.073,35598006136,2.97,2950.48,1.0,12006772882,4.069,2,5564712870,70425414,2950.48,1.0,20.0,750525574,14898,0.00%,0,5853465441,145,145,0,159408,18833,11.814,8698279337,112952,0.00%,33212,13033,39.24%,396596,8709718088,72,0.00%,4923,2758,56.02%,0,0,16.292,0.0,12.056080000000001,0.0,4.23592
2,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,7.08,3.05,0.0,0.0,2.16,2.871442687,11721609806,4.083,35770236745,3.06,2870.82,1.0,11716589567,4.081,1,5427883994,68709052,2870.82,1.0,18.0,754786606,18001,0.00%,0,5850521467,147,147,0,377006,22500,5.968,8544081369,146392,0.00%,19726,1607,8.15%,464348,8715788773,46,0.00%,2371,6420,270.77%,0,0,16.332,0.0,12.412320000000001,0.0,3.91968
3,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,0.99,0.33,0.76,0.0,0.0,0.24,7.08,3.05,0.0,0.0,2.16,2.86338393,11655467127,4.072,35602835805,3.05,2862.41,1.0,11656470516,4.072,0,5407296615,68379331,2862.41,1.0,7.0,751447288,25399,0.00%,0,5866231017,140,140,0,318982,39511,12.387,8716428824,141973,0.00%,19128,3095,16.18%,473227,8635151835,894,0.00%,5018,5189,103.41%,0,0,16.288,0.0,12.37888,0.0,3.9091199999999997
4,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,7.07,3.04,0.0,0.0,2.16,2.873665948,11647496675,4.054,35406042767,3.03,2873.07,1.0,11639968314,4.051,1,5399777313,68354541,2873.07,1.0,13.0,748019813,17283,0.00%,0,5865907336,146,146,0,164265,17348,10.561,8736648478,117744,0.00%,13046,936,7.17%,329483,8741771421,109,0.00%,2936,2530,86.17%,0,0,16.216,0.0,12.324160000000001,0.0,3.89184
5,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,7.08,3.05,0.0,0.0,2.16,2.861417269,11633410891,4.066,35510074258,3.05,2860.9,1.0,11633164370,4.066,1,5393762497,68291150,2860.9,1.0,12.0,750279737,20197,0.00%,0,5852282102,141,141,0,191580,18613,9.716,8720577945,102996,0.00%,7828,396,5.06%,287656,8725790680,54,0.00%,3008,2441,81.15%,0,0,16.264,0.0,12.36064,0.0,3.9033599999999997
6,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,0.99,0.33,0.76,0.0,0.0,0.24,7.08,3.05,0.0,0.0,2.16,2.86291683,11662887152,4.075,35629173110,3.06,2862.32,1.0,11654537538,4.072,2,5399826808,68363989,2862.32,1.0,10.0,751273830,15539,0.00%,0,5857971064,144,144,0,103089,24774,24.032,8712197811,106193,0.00%,11885,2598,21.86%,341872,8683739502,280,0.00%,3617,3002,83.00%,0,0,16.3,0.0,12.388,0.0,3.912
7,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,7.08,3.05,0.0,0.0,2.16,2.859104814,11655880762,4.078,35597744207,3.06,2858.57,1.0,11652157883,4.076,1,5403765582,68424457,2858.57,1.0,9.0,751927113,14666,0.00%,0,5864045407,145,145,0,143269,20594,14.374,8700108004,111535,0.00%,10424,1499,14.38%,299924,8692273338,0,0.00%,3954,2633,66.59%,0,0,16.312,0.0,12.397120000000001,0.0,3.91488
8,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.01,0.0,0.23,7.02,3.04,0.0,0.0,2.16,2.876141728,11697993964,4.068,35089846467,3.0,2875.5,1.0,11715251677,4.074,1,5427029220,68709168,2875.5,1.0,8.0,745751122,24025,0.00%,0,5891589737,139,139,0,240333,28967,12.053,8778866075,115823,0.00%,10237,609,5.95%,343816,8780751889,187,0.00%,2336,3844,164.55%,0,0,16.272,0.16271999999999998,12.366719999999999,0.0,3.7425599999999997
9,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,7.08,3.06,0.0,0.0,2.16,2.856805624,11632191446,4.073,35546399634,3.06,2856.26,1.0,11633634419,4.073,1,5394599644,68304919,2856.26,1.0,7.0,750990344,15471,0.00%,0,5855964002,144,144,0,130020,21904,16.847,8700346563,97413,0.00%,8119,1094,13.47%,290665,8719213096,0,0.00%,1598,2957,185.04%,0,0,16.292,0.0,12.381920000000001,0.0,3.9100800000000002
10,2023-05-08,nbody_50000000_original_O3flag,g++-12,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,7.08,3.05,0.0,0.0,2.16,2.880611265,11742482495,4.077,35887509591,3.06,2880.06,1.0,11747886673,4.079,0,5448644327,68970783,2880.07,1.0,6.0,750338576,21459,0.00%,0,5820765285,139,139,0,256150,19009,7.421,8577228320,138156,0.00%,20805,1480,7.11%,365245,8680647758,62,0.00%,3615,3772,104.34%,0,0,16.308,0.0,12.39408,0.0,3.9139199999999996
1,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,1.0,0.33,0.76,0.01,0.0,0.23,7.08,3.06,0.0,0.0,2.16,2.848454576,11599797975,4.074,35485613274,3.06,2847.45,1.0,11607016627,4.076,1,5381279488,68123869,2847.45,1.0,12.0,751378507,19638,0.00%,0,5812561718,138,138,0,220649,17774,8.055,8609591092,132049,0.00%,17055,1377,8.07%,438499,8611110624,15,0.00%,3281,7124,217.13%,0,0,16.296,0.16296,12.38496,0.0,3.74808
2,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,1.0,0.33,0.76,0.0,0.0,0.24,6.95,3.02,0.0,0.0,2.16,2.882193244,11742514373,4.075,35527190201,3.03,2881.7,1.0,11744274802,4.075,4,5446828801,68956898,2881.7,1.0,17.0,750941409,17207,0.00%,0,5795782463,142,142,0,191610,16202,8.456,8607161123,99602,0.00%,8676,642,7.40%,297585,8613744538,93,0.00%,1769,2787,157.55%,0,0,16.3,0.0,12.388,0.0,3.912
3,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,1.0,0.33,0.76,0.01,0.0,0.23,7.08,3.06,0.0,0.0,2.15,2.853924394,11612988125,4.07,35523334348,3.05,2853.38,1.0,11614256197,4.07,1,5392353719,68259030,2853.38,1.0,15.0,749775957,18391,0.00%,0,5781145752,143,143,0,265297,18340,6.913,8620364669,144436,0.00%,25714,2660,10.34%,484232,8581772240,23,0.00%,2008,4660,232.07%,0,0,16.28,0.16280000000000003,12.372800000000002,0.0,3.7444000000000006
4,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,1.0,0.33,0.76,0.01,0.0,0.23,7.08,3.06,0.0,0.0,2.16,2.855766995,11619884785,4.07,35528668703,3.06,2855.24,1.0,11614127590,4.068,2,5387336089,68207129,2855.26,1.0,14.0,750766432,15199,0.00%,0,5808480915,145,145,0,181329,17684,9.752,8608881193,120996,0.00%,14215,1528,10.75%,323085,8612247475,23,0.00%,3227,2653,82.21%,0,0,16.28,0.16280000000000003,12.372800000000002,0.0,3.7444000000000006
5,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,0.99,0.33,0.76,0.01,0.0,0.23,7.08,3.06,0.0,0.0,2.16,2.859017332,11621793777,4.066,35548411928,3.06,2858.16,1.0,11626348446,4.068,1,5398374388,68281287,2858.16,1.0,3.0,751904557,22421,0.00%,0,5801419450,146,146,0,394896,90605,22.944,8612370756,131613,0.00%,26886,5398,20.08%,470030,8610961473,178,0.00%,4692,3184,67.86%,0,0,16.264,0.16264,12.36064,0.0,3.74072
6,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,0.99,0.33,0.76,0.01,0.0,0.23,7.09,3.04,0.0,0.01,2.15,2.891210035,11652768592,4.032,35478622120,3.04,2890.12,1.0,11669292562,4.038,4,5427255983,68699063,2890.13,1.0,3.0,752514232,26010,0.00%,0,5817823628,144,144,0,442483,30173,6.819,8607958531,152504,0.00%,25532,1956,7.66%,486727,8606978298,1217,0.00%,11344,6913,60.94%,0,0,16.128,0.16128,12.25728,0.0,3.7094400000000003
7,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,0.99,0.33,0.76,0.01,0.0,0.23,7.06,3.04,0.0,0.0,2.13,2.919644196,11614472851,3.979,35496728503,3.05,2918.69,1.0,11638235722,3.987,3,5467185153,69195369,2918.7,1.0,1.0,751755965,30689,0.00%,0,5804735803,145,145,0,585846,40387,6.894,8637211778,168398,0.00%,29531,2134,7.23%,489551,8609906792,396,0.00%,12247,7291,59.53%,0,0,15.916,0.15916,12.096160000000001,0.0,3.66068
8,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,1.0,0.33,0.76,0.01,0.0,0.23,7.08,3.06,0.0,0.0,2.16,2.855007248,11607154950,4.066,35488825713,3.05,2854.47,1.0,11599036786,4.063,1,5380731760,68137253,2854.47,1.0,8.0,750902952,13160,0.00%,0,5807474227,141,141,0,162384,27974,17.227,8607035280,106418,0.00%,8331,1318,15.82%,314884,8585867465,108,0.00%,3863,2668,69.07%,0,0,16.264,0.16264,12.36064,0.0,3.74072
9,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,0.99,0.33,0.76,0.01,0.0,0.23,7.08,3.06,0.0,0.0,2.09,2.9835115,11616821608,3.895,35507882298,3.05,2982.7,1.0,11619069476,3.895,1,5567042237,70481687,2982.71,1.0,1.0,751957756,32024,0.00%,0,5812361885,141,141,0,378776,66418,17.535,8604680560,165550,0.00%,26965,1693,6.28%,468476,8602881251,46,0.00%,13042,4443,34.07%,0,0,15.58,0.1558,11.8408,0.0,3.5834
10,2023-04-26,nbody_50000000_original_O3flag,g++-13,nbody_2_original.c 50000000,1.0,0.33,0.76,0.01,0.0,0.23,7.02,3.02,0.0,0.0,2.16,2.858744847,11648940555,4.076,35518181169,3.05,2858.17,1.0,11651763173,4.077,1,5402209959,68396034,2858.18,1.0,6.0,750264400,18788,0.00%,0,5814037875,144,144,0,378428,30354,8.021,8616991048,141318,0.00%,22944,2400,10.46%,415635,8634574412,333,0.00%,1351,4505,333.46%,0,0,16.304,0.16304,12.391039999999998,0.0,3.74992
