version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail
Python 3.5.10,nbody.py 50000000,90,1690201236,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.3,0.8,0,86.9,0,0,0,0,15795.0 MiB,5757.3 MiB,1993.5 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.2 MiB
Python 3.5.10,nbody.py 50000000,91,1690201237,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5757.1 MiB,1993.7 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13060.9 MiB
Python 3.5.10,nbody.py 50000000,92,1690201238,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5757.6 MiB,1993.2 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.5 MiB
Python 3.5.10,nbody.py 50000000,93,1690201240,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5758.1 MiB,1992.7 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.0 MiB
Python 3.5.10,nbody.py 50000000,94,1690201241,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5759.1 MiB,1991.7 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,95,1690201242,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5758.3 MiB,1992.4 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.2 MiB
Python 3.5.10,nbody.py 50000000,96,1690201243,286866,python3,15544,8216,4840,100,0.1,313,2,306,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5758.6 MiB,1992.2 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.5 MiB
Python 3.5.10,nbody.py 50000000,97,1690201244,286866,python3,15544,8216,4840,93.8,0.1,313,2,306,5,0,13.6,0.8,0,85.6,0,0,0,0,15795.0 MiB,5758.6 MiB,1992.2 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.5 MiB
Python 3.5.10,nbody.py 50000000,98,1690201245,286866,python3,15544,8216,4840,93.8,0.1,313,2,306,5,0,12.6,0,0,86.6,0.8,0,0,0,15795.0 MiB,5758.1 MiB,1992.7 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.0 MiB
Python 3.5.10,nbody.py 50000000,99,1690201247,286866,python3,15544,8216,4840,100,0.1,313,2,306,5,0,13.2,1.6,0,85.3,0,0,0,0,15795.0 MiB,5758.1 MiB,1992.7 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.0 MiB
Python 3.5.10,nbody.py 50000000,100,1690201248,286866,python3,15544,8216,4840,100,0.1,313,2,306,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5757.8 MiB,1992.9 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.8 MiB
Python 3.5.10,nbody.py 50000000,101,1690201249,286866,python3,15544,8216,4840,93.8,0.1,313,2,306,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5757.6 MiB,1993.2 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.5 MiB
Python 3.5.10,nbody.py 50000000,102,1690201250,286866,python3,15544,8216,4840,100,0.1,313,2,306,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5757.6 MiB,1993.2 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.5 MiB
Python 3.5.10,nbody.py 50000000,103,1690201251,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.4,1.6,0,86,0,0,0,0,15795.0 MiB,5759.1 MiB,1991.5 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,104,1690201252,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13,0,0,87,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,105,1690201254,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,106,1690201255,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,107,1690201256,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13.4,0.8,0,85.8,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,108,1690201257,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,109,1690201258,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,110,1690201259,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,111,1690201261,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5759.1 MiB,1991.5 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,112,1690201262,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5759.1 MiB,1991.5 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,113,1690201263,286866,python3,15544,8216,4840,100,0.1,314,3,306,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,114,1690201264,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13.8,1.5,0,84.6,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,115,1690201265,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5758.9 MiB,1991.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,116,1690201266,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5758.7 MiB,1991.9 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.8 MiB
Python 3.5.10,nbody.py 50000000,117,1690201268,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5758.7 MiB,1991.9 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.8 MiB
Python 3.5.10,nbody.py 50000000,118,1690201269,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5758.7 MiB,1991.9 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.8 MiB
Python 3.5.10,nbody.py 50000000,119,1690201270,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5758.7 MiB,1991.9 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.8 MiB
Python 3.5.10,nbody.py 50000000,120,1690201271,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.8,1.5,0,84.6,0,0,0,0,15795.0 MiB,5758.7 MiB,1991.9 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.8 MiB
Python 3.5.10,nbody.py 50000000,121,1690201272,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5758.4 MiB,1992.1 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.5 MiB
Python 3.5.10,nbody.py 50000000,122,1690201273,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5758.4 MiB,1992.1 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.5 MiB
Python 3.5.10,nbody.py 50000000,123,1690201275,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5758.2 MiB,1992.4 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.3 MiB
Python 3.5.10,nbody.py 50000000,124,1690201276,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5760.9 MiB,1989.7 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13065.0 MiB
Python 3.5.10,nbody.py 50000000,125,1690201277,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5760.4 MiB,1990.1 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.5 MiB
Python 3.5.10,nbody.py 50000000,126,1690201278,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5760.4 MiB,1990.1 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.5 MiB
Python 3.5.10,nbody.py 50000000,127,1690201279,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5760.1 MiB,1990.4 MiB,8044.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.3 MiB
Python 3.5.10,nbody.py 50000000,128,1690201280,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5760.1 MiB,1990.4 MiB,8044.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.3 MiB
Python 3.5.10,nbody.py 50000000,129,1690201282,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5766.2 MiB,1992.4 MiB,8036.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.3 MiB
Python 3.5.10,nbody.py 50000000,130,1690201283,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5766.2 MiB,1992.4 MiB,8036.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.3 MiB
Python 3.5.10,nbody.py 50000000,131,1690201284,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5766.2 MiB,1992.3 MiB,8036.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.3 MiB
Python 3.5.10,nbody.py 50000000,132,1690201285,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5766.2 MiB,1992.2 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.4 MiB
Python 3.5.10,nbody.py 50000000,133,1690201286,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5765.9 MiB,1992.5 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.2 MiB
Python 3.5.10,nbody.py 50000000,134,1690201287,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5766.2 MiB,1992.2 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.5 MiB
Python 3.5.10,nbody.py 50000000,135,1690201289,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0,0,87.4,0,0,0,0,15795.0 MiB,5765.9 MiB,1992.4 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.2 MiB
Python 3.5.10,nbody.py 50000000,136,1690201290,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,14,0,0,86,0,0,0,0,15795.0 MiB,5765.9 MiB,1992.4 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.2 MiB
Python 3.5.10,nbody.py 50000000,137,1690201291,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13.3,0.8,0,85.2,0.8,0,0,0,15795.0 MiB,5765.9 MiB,1992.4 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.2 MiB
Python 3.5.10,nbody.py 50000000,138,1690201292,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5766.4 MiB,1991.9 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.8 MiB
Python 3.5.10,nbody.py 50000000,139,1690201293,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.1,0,0,86.9,0,0,0,0,15795.0 MiB,5766.7 MiB,1991.7 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,140,1690201295,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,14.1,0.8,0,85.2,0,0,0,0,15795.0 MiB,5766.9 MiB,1991.4 MiB,8036.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,141,1690201296,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5766.7 MiB,1991.7 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,142,1690201297,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5765.5 MiB,1992.8 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.9 MiB
Python 3.5.10,nbody.py 50000000,143,1690201298,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5765.5 MiB,1992.8 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.9 MiB
Python 3.5.10,nbody.py 50000000,144,1690201299,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0,0,87.4,0,0,0,0,15795.0 MiB,5765.0 MiB,1993.3 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.4 MiB
Python 3.5.10,nbody.py 50000000,145,1690201300,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5765.3 MiB,1993.0 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.6 MiB
Python 3.5.10,nbody.py 50000000,146,1690201302,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.5,1.6,0,85.9,0,0,0,0,15795.0 MiB,5765.5 MiB,1992.8 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.9 MiB
Python 3.5.10,nbody.py 50000000,147,1690201303,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5765.8 MiB,1992.5 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.2 MiB
Python 3.5.10,nbody.py 50000000,148,1690201304,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0,0,87.4,0,0,0,0,15795.0 MiB,5766.3 MiB,1992.0 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.7 MiB
Python 3.5.10,nbody.py 50000000,149,1690201305,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.2,0.8,0,87,0,0,0,0,15795.0 MiB,5766.3 MiB,1992.0 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.7 MiB
Python 3.5.10,nbody.py 50000000,150,1690201306,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.2,1.6,0,85.3,0,0,0,0,15795.0 MiB,5766.5 MiB,1991.7 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,151,1690201307,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5766.8 MiB,1991.5 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,152,1690201309,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5766.5 MiB,1991.7 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13062.9 MiB
Python 3.5.10,nbody.py 50000000,153,1690201310,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.7,0.8,0,86.5,0,0,0,0,15795.0 MiB,5766.8 MiB,1991.5 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,154,1690201311,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5767.0 MiB,1991.2 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.4 MiB
Python 3.5.10,nbody.py 50000000,155,1690201312,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.7,0.8,0,85.5,0,0,0,0,15795.0 MiB,5766.8 MiB,1991.5 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.2 MiB
Python 3.5.10,nbody.py 50000000,156,1690201313,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5766.9 MiB,1991.4 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.3 MiB
Python 3.5.10,nbody.py 50000000,157,1690201314,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5767.6 MiB,1990.6 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.0 MiB
Python 3.5.10,nbody.py 50000000,158,1690201316,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5767.9 MiB,1990.4 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.3 MiB
Python 3.5.10,nbody.py 50000000,159,1690201317,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5767.1 MiB,1991.1 MiB,8036.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.6 MiB
Python 3.5.10,nbody.py 50000000,160,1690201318,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5767.4 MiB,1990.9 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.8 MiB
Python 3.5.10,nbody.py 50000000,161,1690201319,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.3,0,0,86.7,0,0,0,0,15795.0 MiB,5767.4 MiB,1990.9 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.8 MiB
Python 3.5.10,nbody.py 50000000,162,1690201320,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5767.6 MiB,1990.6 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13064.1 MiB
Python 3.5.10,nbody.py 50000000,163,1690201321,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,14,0,0,86,0,0,0,0,15795.0 MiB,5767.1 MiB,1991.1 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.6 MiB
Python 3.5.10,nbody.py 50000000,164,1690201323,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5767.1 MiB,1991.1 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.6 MiB
Python 3.5.10,nbody.py 50000000,165,1690201324,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5767.1 MiB,1991.1 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.6 MiB
Python 3.5.10,nbody.py 50000000,166,1690201325,286866,python3,15544,8216,4840,93.8,0.1,314,3,306,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5766.9 MiB,1991.3 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.4 MiB
Python 3.5.10,nbody.py 50000000,167,1690201326,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.4,1.6,0,86,0,0,0,0,15795.0 MiB,5766.9 MiB,1991.3 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.4 MiB
Python 3.5.10,nbody.py 50000000,168,1690201327,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,14,0.8,0,85.3,0,0,0,0,15795.0 MiB,5766.9 MiB,1991.3 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.4 MiB
Python 3.5.10,nbody.py 50000000,169,1690201328,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5766.5 MiB,1991.7 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.0 MiB
Python 3.5.10,nbody.py 50000000,170,1690201330,286866,python3,15544,8216,4840,93.8,0.1,314,2,307,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5767.0 MiB,1991.2 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.4 MiB
Python 3.5.10,nbody.py 50000000,171,1690201331,286866,python3,15544,8216,4840,100,0.1,314,2,307,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5767.0 MiB,1991.2 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.4 MiB
Python 3.5.10,nbody.py 50000000,172,1690201332,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5771.1 MiB,1987.0 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13067.6 MiB
Python 3.5.10,nbody.py 50000000,173,1690201333,286866,python3,15544,8216,4840,93.8,0.1,315,2,308,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5771.4 MiB,1986.8 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13067.9 MiB
Python 3.5.10,nbody.py 50000000,174,1690201334,286866,python3,15544,8216,4840,93.8,0.1,315,2,308,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5771.4 MiB,1986.8 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13067.9 MiB
Python 3.5.10,nbody.py 50000000,175,1690201335,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5771.4 MiB,1986.8 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13067.9 MiB
Python 3.5.10,nbody.py 50000000,176,1690201337,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5771.4 MiB,1986.8 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13067.9 MiB
Python 3.5.10,nbody.py 50000000,177,1690201338,286866,python3,15544,8216,4840,93.8,0.1,315,2,308,5,0,12.6,0,0,87.4,0,0,0,0,15795.0 MiB,5771.7 MiB,1986.4 MiB,8036.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13068.2 MiB
Python 3.5.10,nbody.py 50000000,178,1690201339,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,13.2,0.8,0,86,0,0,0,0,15795.0 MiB,5771.2 MiB,1986.9 MiB,8036.9 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13067.8 MiB
Python 3.5.10,nbody.py 50000000,179,1690201340,286866,python3,15544,8216,4840,100,0.1,315,2,308,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5771.4 MiB,1986.7 MiB,8036.9 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13068.0 MiB
Python 3.5.10,nbody.py 50000000,180,1690201341,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,18,1.6,0,80.5,0,0,0,0,15795.0 MiB,5764.8 MiB,1990.7 MiB,8039.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.4 MiB
Python 3.5.10,nbody.py 50000000,181,1690201342,286866,python3,15544,8216,4840,93.8,0.1,316,2,309,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5764.3 MiB,1991.2 MiB,8039.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13061.1 MiB
