test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
1,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.19,2.53,0.0,0.02,1.96,519.924862653,1930452096259,3.713,4883471657154,2.53,519887.95,1.0,1930318686945,3.713,69,983511057959,12450216609,519888.51,1.0,1940.0,922979511151,7946788580,0.86%,0,769545840601,8603,8603,0,77173499,1299891,1.684,1607881900523,155315242,0.01%,5130614,76844,1.50%,202382728,1607751644754,204054,0.00%,3072560,17637961,574.05%,0,0,7721808385036,2007670180109.36,4941957366423.04,617744670802.88,154436167700.72
2,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.03,6.18,2.52,0.0,0.02,1.9,539.846741035,1942367581205,3.598,4884289933159,2.51,539805.18,1.0,1942320890360,3.598,102,1020501114085,12918436919,539805.84,1.0,1473.0,922896666772,8045291406,0.87%,0,769337023127,8671,8671,0,119533534,2412851,2.019,1607381534777,145962104,0.01%,9305339,127174,1.37%,119936894,1607100497060,10672,0.00%,4960223,28616498,576.92%,0,0,7769470324820,2020062284453.2,4972461007884.8,621557625985.6,233084109744.6
3,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.18,2.52,0.0,0.02,1.86,550.67032571,1937085805618,3.518,4884058634365,2.52,550633.46,1.0,1937106100539,3.518,63,1042249486867,13193793011,550633.98,1.0,1428.0,923134556633,8081919455,0.88%,0,769569438748,8628,8628,0,75804747,1398269,1.845,1607903721015,137451435,0.01%,4390750,82546,1.88%,502239740,1607572799601,168604,0.00%,1791443,181338612,10122.49%,0,0,7748343222472,2014569237842.72,4958939662382.08,619867457797.76,154966864449.44
4,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.39,0.64,0.26,0.07,0.02,6.2,2.54,0.0,0.01,1.87,543.950884759,1921268892881,3.532,4884209993047,2.54,543906.79,1.0,1921298868473,3.532,53,1029642954400,13034174842,543907.5,1.0,1310.0,923014950350,7662322170,0.83%,0,769473228761,8637,8637,0,96249990,9058175,9.411,1607686068999,121314740,0.01%,7732862,933486,12.07%,106635173,1607537936952,30746,0.00%,1955122,2917876,149.24%,0,0,7685075571524,1998119648596.24,4918448365775.36,537955290006.68005,153701511430.48
5,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.63,0.26,0.08,0.02,6.16,2.51,0.0,0.01,1.89,544.331620382,1947107611134,3.577,4883896163648,2.51,544291.34,1.0,1947033127900,3.577,62,1030400426653,13043832280,544292.01,1.0,1484.0,922978088225,8010911791,0.87%,0,769539461925,8618,8618,0,71098354,2318554,3.261,1607993662141,112696463,0.01%,5454377,217892,3.99%,87004136,1607559280945,9099,0.00%,1622019,423371897,26101.54%,0,0,7788430444536,2024991915579.36,4906711180057.68,623074435562.88,155768608890.72
6,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.19,2.52,0.0,0.02,1.91,537.033788922,1938065760536,3.609,4884477039633,2.52,536993.5,1.0,1937936656043,3.609,156,1014984998457,12848692970,536994.12,1.0,1447.0,923061259430,8215675261,0.89%,0,769508925848,8617,8617,0,104144967,2424780,2.328,1607729165980,129800126,0.01%,8103482,131967,1.63%,158459231,1607705900534,18509,0.00%,5495098,38233373,695.77%,0,0,7752263042144,2015588390957.4402,4961448346972.16,620181043371.52,155045260842.88
7,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.41,0.61,0.26,0.1,0.03,6.13,2.43,0.0,0.03,1.9,561.061144774,2013672407553,3.589,4884188763828,2.43,561021.59,1.0,2013693697316,3.589,65,1062256935725,13447038094,561022.21,1.0,1323.0,923117040241,10359514558,1.12%,0,769510481051,8607,8607,0,94520799,1135854,1.202,1608013260508,280446986,0.02%,7682205,70684,0.92%,114951510,1607563130318,20159,0.00%,1451030,11169545,769.77%,0,0,8054689630212,2094219303855.12,4913360674429.32,805468963021.2001,241640688906.36
8,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.41,0.61,0.27,0.09,0.03,6.13,2.43,0.0,0.02,1.89,560.043729163,2007542718249,3.585,4885695715344,2.43,560004.23,1.0,2007478255472,3.585,20,1060319295379,13422388148,560004.78,1.0,1279.0,923799391472,9996916420,1.08%,0,770069414507,8634,8634,0,82647768,1431952,1.733,1608397431425,134905768,0.01%,5770115,75394,1.31%,125715197,1608564900169,2534,0.00%,1180308,5851065,495.72%,0,0,8030170872996,2168146135708.9202,4898404232527.56,722715378569.64,240905126189.88
9,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.03,6.19,2.52,0.0,0.02,1.89,541.014136413,1939823718844,3.586,4884309701702,2.52,540979.2,1.0,1939815782571,3.586,54,1024273205946,12966194373,540979.72,1.0,1168.0,923115612796,7604078828,0.82%,0,769483196587,8634,8634,0,94686168,2293954,2.423,1608244346453,197249765,0.01%,8452541,99687,1.18%,255515911,1607915042249,29679,0.00%,1678399,232016835,13823.70%,0,0,7759294875376,2017416667597.76,4965948720240.64,620743590030.08,232778846261.28
10,2023-04-05,nbody_50000000_original,3.10.11,nbody.py 50000000,1.0,0.4,0.64,0.26,0.08,0.02,6.18,2.52,0.0,0.02,1.9,538.503281398,1939371734386,3.602,4884095637517,2.52,538467.13,1.0,1939373415684,3.602,132,1019472048163,12905342458,538467.7,1.0,1560.0,923229475325,7976093872,0.86%,0,769559601425,8647,8647,0,69995821,1133098,1.619,1607879247361,165013750,0.01%,4941631,59208,1.20%,104861276,1607725776516,25639,0.00%,1597313,89051328,5575.07%,0,0,7757486937544,2016946603761.4402,4964791640028.16,620598955003.52,155149738750.88
1,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.74,2.85,0.0,0.03,2.03,244.901701419,940692751896,3.841,2677031695295,2.85,244883.79,1.0,940620067607,3.841,106,462567529090,5855592879,244884.1,1.0,1996.0,442594937419,1719895679,0.39%,0,514368203400,8930,8930,0,43698193,1891623,4.329,1035969318206,113403992,0.01%,3681444,43949,1.19%,44707807,1035755073893,8636,0.00%,2901327,2369700,81.68%,0,0,3762771007584,301021680606.72003,2784450545612.16,301021680606.72003,376277100758.4
2,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.36,0.73,0.08,0.09,0.1,7.65,2.79,0.0,0.03,1.87,271.158962798,958880515093,3.536,2676067979452,2.79,271138.91,1.0,958808193178,3.536,91,513195820479,6496435481,271139.28,1.0,1410.0,442564638271,2265665770,0.51%,0,514390106569,8932,8932,0,45839965,839390,1.831,1035991785070,120385356,0.01%,3856349,50623,1.31%,47678142,1035778534465,6061,0.00%,6119441,64920085,1060.88%,0,0,3835522060372,306841764829.76,2799931104071.56,345196985433.48,383552206037.2
3,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.76,2.84,0.0,0.03,1.86,267.104328164,942581462636,3.529,2675647532846,2.84,267086.86,1.0,942629215022,3.529,44,505545868107,6399655927,267087.15,1.0,1448.0,442715637096,1774754502,0.40%,0,514575704396,8917,8917,0,51786543,1912199,3.692,1036336287817,122956978,0.01%,3272451,34769,1.06%,42469380,1036013599578,2945,0.00%,654570,8876373,1356.06%,0,0,3770325850544,301626068043.52,2790041129402.56,301626068043.52,377032585054.4
4,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.36,0.72,0.08,0.09,0.11,7.69,2.77,0.0,0.03,1.89,270.399268499,965435937502,3.571,2675888866223,2.77,270379.17,1.0,965423879593,3.571,42,511383860351,6473547534,270379.52,1.0,1513.0,442608348092,1932401570,0.44%,0,514341563282,8902,8902,0,42904545,771906,1.799,1035892159155,111053578,0.01%,3304402,47986,1.45%,48318828,1035746444772,10045,0.00%,54135266,53537782,98.90%,0,0,3861743750008,308939500000.64,2780455500005.76,347556937500.72,424791812500.88
5,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.73,2.83,0.0,0.02,1.87,267.690411087,945403567620,3.532,2675785784416,2.83,267672.23,1.0,945393433681,3.532,70,506523170093,6412021274,267672.52,1.0,1314.0,442501375681,1928693388,0.44%,0,514312179764,8890,8890,0,30613929,878018,2.868,1036066316635,90339340,0.01%,2345865,44376,1.89%,44956945,1035822921752,5914,0.00%,53114774,51701857,97.34%,0,0,3781614270480,302529141638.4,2798394560155.2,302529141638.4,378161427048.0
6,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.72,2.82,0.0,0.02,1.87,267.309424901,947003684560,3.543,2676056436407,2.83,267292.84,1.0,946934185576,3.543,49,506016264383,6405658623,267293.12,1.0,1440.0,442460003564,1902371606,0.43%,0,514332750138,8901,8901,0,39663008,802345,2.023,1035806208304,91604786,0.01%,3548986,32818,0.92%,53076582,1036164117530,6479,0.00%,553909,490426,88.54%,0,0,3788014738240,303041179059.2,2803130906297.6,303041179059.2,378801473824.0
7,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.37,0.7,0.08,0.1,0.12,7.52,2.7,0.0,0.05,1.88,278.375617917,991250366744,3.561,2676446575450,2.7,278357.4,1.0,991126037140,3.561,50,526636292090,6666712418,278357.68,1.0,1193.0,442766612519,2306542938,0.52%,0,514320609648,8857,8857,0,43985313,2125159,4.832,1036015810531,235128871,0.02%,2675931,42171,1.58%,46380751,1036070514791,5938,0.00%,28344924,80424144,283.73%,0,0,3965001466976,317200117358.08,2775501026883.1997,396500146697.60004,475800176037.12
8,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.36,0.72,0.08,0.09,0.11,7.6,2.78,0.0,0.03,1.9,268.241862391,961110832298,3.583,2676065125134,2.78,268219.38,1.0,961126631176,3.583,56,506872812050,6416587348,268219.77,1.0,1511.0,442639904636,2345205973,0.53%,0,514411568910,8879,8879,0,52878346,1543848,2.92,1036108109371,100620740,0.01%,4159233,88461,2.13%,53455929,1036051204642,24311,0.00%,11827786,18924086,160.00%,0,0,3844443329192,307555466335.36,2767999197018.2397,345999899627.27997,422888766211.12
9,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.36,0.73,0.08,0.08,0.11,7.68,2.81,0.0,0.03,1.87,267.913375661,950637493840,3.549,2676042648040,2.81,267895.49,1.0,950560712375,3.548,102,507037530803,6418556032,267895.78,1.0,1078.0,442657113738,1809089964,0.41%,0,514382761478,8904,8904,0,42784575,753561,1.761,1036015512020,126121230,0.01%,2769895,41063,1.48%,47627193,1035931197876,8727,0.00%,1653406,2066023,124.96%,0,0,3802549975360,304203998028.8,2775861482012.8,304203998028.8,418280497289.6
10,2023-04-05,nbody_50000000_original,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.75,2.85,0.0,0.03,1.87,266.117161157,939558228205,3.531,2675697674121,2.85,266098.28,1.0,939493423459,3.531,89,503502403159,6373819015,266098.62,1.0,1420.0,442423695284,1707926903,0.39%,0,514117560294,8867,8867,0,51346341,8046434,15.671,1035880530732,119943391,0.01%,4333823,792597,18.29%,52379064,1035988507825,16101,0.00%,1340707,348448,25.99%,0,0,3758232912820,300658633025.60004,2781092355486.8,300658633025.60004,375823291282.0
1,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.56,2.69,0.0,0.05,2.04,271.905440068,1047048395985,3.851,2814588937595,2.69,271887.2,1.0,1047121664869,3.851,70,513938330734,6506023529,271887.57,1.0,1996.0,534552833145,3469394432,0.65%,0,395850458166,8731,8731,0,37567745,933863,2.486,1064057373417,203794710,0.02%,2818935,50570,1.79%,48251899,1063522369364,20058129,0.00%,25663877,39621234,154.39%,0,0,4188193583940,837638716788.0,2722325829561.0,376937422554.6,251291615036.4
2,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.58,2.71,0.0,0.03,1.89,290.870832811,1037797282928,3.568,2814773471515,2.71,290851.75,1.0,1037788942524,3.568,67,550442000970,6967984392,290852.12,1.0,1431.0,534506262732,3449968575,0.65%,0,395746622435,8715,8715,0,40088170,1280134,3.193,1063904665011,144733204,0.01%,2868789,86633,3.02%,47506874,1063489408200,12212727,0.00%,25622777,48388975,188.85%,0,0,4151189131712,830237826342.4,2698272935612.8003,373607021854.07996,249071347902.72
3,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.58,2.7,0.0,0.02,1.91,287.909559739,1040730065870,3.615,2815002529513,2.7,287889.78,1.0,1040663453621,3.615,61,544428794402,6891967680,287890.11,1.0,1198.0,534477216328,3682123277,0.69%,0,395782638119,8708,8708,0,35475056,904173,2.549,1063794150530,92602401,0.01%,2434142,45820,1.88%,48453541,1063681158726,51044,0.00%,46769980,20109661,43.00%,0,0,4162920263480,832584052696.0,2705898171262.0,374662823713.2,249775215808.8
4,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.55,2.69,0.0,0.02,1.89,294.147343247,1048401218364,3.564,2816378542529,2.69,294123.02,1.0,1048374308798,3.564,71,555861523886,7036743404,294123.44,1.0,1450.0,534884832052,3828034482,0.72%,0,395793707062,8737,8737,0,52128668,1731434,3.321,1063643069440,114363112,0.01%,3077854,152894,4.97%,54164362,1063632748930,95827,0.00%,40663538,194574449,478.50%,0,0,4193604873456,838720974691.2001,2725843167746.4,377424438611.04,251616292407.36
5,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.39,0.62,0.2,0.11,0.08,6.42,2.58,0.0,0.03,1.88,308.221842853,1095104801731,3.553,2817235142739,2.57,308197.8,1.0,1095138996846,3.553,63,582503058746,7374262874,308198.18,1.0,1224.0,534831575458,4289008743,0.80%,0,396267169103,8707,8707,0,75940452,7971387,10.497,1064565030077,156469550,0.01%,5949519,761305,12.80%,72569454,1062946441634,1426497,0.00%,38526214,134154339,348.22%,0,0,4380419206924,876083841384.8,2715859908292.88,481846112761.64,350433536553.92
6,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.64,0.2,0.09,0.06,6.54,2.67,0.0,0.03,1.9,292.629680764,1052982952743,3.599,2815445206655,2.67,292610.43,1.0,1053000132558,3.599,37,553830106855,7010892322,292610.73,1.0,1477.0,534794309135,3838429990,0.72%,0,395833622831,8732,8732,0,46357441,1628555,3.513,1063764838405,149136595,0.01%,2679894,56487,2.11%,50059526,1063449379244,75262,0.00%,38237459,175207929,458.21%,0,0,4211931810972,842386362194.4,2695636359022.08,379073862987.48,252715908658.31998
7,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.19,0.09,0.07,6.57,2.7,0.0,0.04,1.89,292.358917093,1043589889945,3.57,2815485863318,2.7,292336.93,1.0,1043597479807,3.57,98,552410590367,6992717135,292337.3,1.0,1407.0,534828681080,3495086064,0.65%,0,395819316256,8794,8794,0,53390382,1351888,2.532,1063679654362,157755239,0.01%,3459123,64426,1.86%,52727015,1063577371751,83998,0.00%,39709007,39129253,98.54%,0,0,4174359559780,793128316358.2,2713333713857.0,375692360380.2,292205169184.60004
8,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.38,0.64,0.21,0.1,0.05,6.5,2.66,0.0,0.03,1.9,294.903250851,1057430346845,3.586,2815028960899,2.66,294882.79,1.0,1057369630482,3.586,66,557645006709,7059134643,294883.17,1.0,1074.0,534843753510,4096114609,0.77%,0,395723772242,8750,8750,0,42479972,849142,1.999,1064099514993,134133699,0.01%,3207189,52930,1.65%,44512680,1063613973692,75776,0.00%,8412733,426447555,5069.07%,0,0,4229721387380,888241491349.7999,2707021687923.2,422972138738.0,211486069369.0
9,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.4,0.6,0.2,0.11,0.08,6.36,2.52,0.0,0.03,1.91,308.915284956,1117457397144,3.618,2815168377948,2.52,308893.98,1.0,1117476708719,3.618,60,584059800386,7393552599,308894.35,1.0,1442.0,534670618115,5241516341,0.98%,0,395898222680,8766,8766,0,55426165,1010411,1.823,1063678227707,165162947,0.02%,3581087,141498,3.95%,74545681,1063452052167,756729,0.00%,472875461,498225571,105.36%,0,0,4469829588576,893965917715.2001,2681897753145.6,491681254743.36,357586367086.08
10,2023-05-22,nbody_50000000_original,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.59,2.72,0.0,0.02,1.87,293.080944542,1036408360991,3.537,2816068047495,2.72,293054.51,1.0,1036349940647,3.536,53,554120081799,7014726398,293055.01,1.0,1259.0,534936156811,3466263748,0.65%,0,395854114138,8727,8727,0,53586977,1831788,3.418,1063751240442,106098565,0.01%,3686600,86999,2.36%,52375966,1063587634375,34319,0.00%,42744779,474081,1.11%,0,0,4145633443964,829126688792.8,2694661738576.6,373107009956.76,248738006637.84
1,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,0.99,0.37,0.65,0.14,0.12,0.09,6.75,2.69,0.0,0.03,1.94,294.994338018,1079560021471,3.66,2908177903117,2.69,294974.78,1.0,1079561391412,3.66,44,556220944092,7040965684,294975.08,1.0,1939.0,542443704882,4665452690,0.86%,0,406189343052,8750,8750,0,44499077,1722719,3.871,1081894435945,121546536,0.01%,2445281,61047,2.50%,41460133,1081740398047,813048,0.00%,41496830,185200676,446.30%,0,0,4318240085884,604553612023.76,2806856055824.6,518188810306.07996,388641607729.56
2,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.37,0.66,0.13,0.12,0.09,6.78,2.72,0.0,0.02,1.79,316.56719314,1070741247575,3.383,2907683145665,2.72,316544.99,1.0,1070736652950,3.383,68,599387640267,7587620057,316545.38,1.0,1484.0,542392372899,4399318000,0.81%,0,406200122909,8753,8753,0,31840674,1144677,3.595,1081790631708,91366444,0.01%,2454422,75834,3.09%,58685397,1081598475053,615551,0.00%,23459601,3190950,13.60%,0,0,4282964990300,556785448739.0,2826756893598.0,513955798836.0,385466849127.0
3,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.14,0.12,0.09,6.75,2.68,0.0,0.03,1.8,318.423322946,1082532118479,3.4,2907043238982,2.68,318401.43,1.0,1082493406711,3.4,15,602912309485,7632233810,318401.8,1.0,1565.0,542143476366,4363998045,0.80%,0,406084967219,8756,8756,0,63590444,881195,1.386,1081475091071,134884639,0.01%,4491131,56402,1.26%,62112244,1082013022557,755442,0.00%,4265517,3721115,87.24%,0,0,4330128473916,606217986348.2401,2814583508045.4,519615416869.92,389711562652.44
4,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.38,0.64,0.14,0.13,0.09,6.7,2.65,0.0,0.02,1.8,321.105419895,1095643013241,3.412,2907877796541,2.65,321083.41,1.0,1095576103264,3.412,73,607954815719,7696069342,321083.8,1.0,1470.0,542357882507,4897864702,0.90%,0,406158905091,8773,8773,0,44657605,896520,2.008,1081827548758,99712955,0.01%,3768572,51858,1.38%,49159665,1081653884538,458522,0.00%,18441387,32931036,178.57%,0,0,4382572052964,613560087414.9601,2804846113896.96,569734366885.3201,394431484766.76
5,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.37,0.66,0.14,0.12,0.09,6.79,2.73,0.0,0.02,1.79,314.495994518,1065620158091,3.389,2907778830446,2.73,314474.03,1.0,1065556440760,3.388,65,595463823264,7537962994,314474.4,1.0,1453.0,542373300522,4410239618,0.81%,0,406122481414,8733,8733,0,33970345,896054,2.638,1081766508565,88554069,0.01%,2553767,106587,4.17%,58093218,1081681780922,340711,0.00%,2300155,9838035,427.71%,0,0,4262480632364,596747288530.9601,2813237217360.24,511497675883.68,383623256912.76
6,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.14,0.12,0.09,6.73,2.67,0.0,0.04,1.79,320.778518089,1088095137878,3.392,2907325632985,2.67,320751.5,1.0,1088049161164,3.392,56,607347034138,7688362345,320751.93,1.0,1470.0,542303499604,5015416942,0.92%,0,406110119228,8723,8723,0,49885027,1195181,2.396,1081675899491,193584692,0.02%,3948985,90816,2.30%,47358751,1081468531782,1107592,0.00%,396046,400979012,101245.57%,0,0,4352380551512,609333277211.68,2829047358482.8003,522285666181.44,391714249636.07996
7,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.38,0.63,0.14,0.13,0.1,6.66,2.62,0.0,0.03,1.8,325.305245135,1110670334728,3.414,2907632605646,2.62,325281.82,1.0,1110731713681,3.415,49,615928933142,7797011893,325282.23,1.0,1556.0,542405473756,5459871268,1.01%,0,406220053445,8741,8741,0,57157103,788570,1.38,1081829046181,127719352,0.01%,4320135,56692,1.31%,72210882,1081511357413,732188,0.00%,1653139,545040224,32970.02%,0,0,4442681338912,621975387447.68,2798889243514.56,577548574058.56,444268133891.2
8,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.14,0.12,0.09,6.75,2.69,0.0,0.03,1.8,318.001428214,1080880229208,3.399,2907739996674,2.69,317978.45,1.0,1080819542946,3.399,70,602110570418,7622075447,317978.84,1.0,1539.0,542102721674,4444292926,0.82%,0,406093427834,8732,8732,0,39539637,1040790,2.632,1081505659424,132419379,0.01%,3114010,82729,2.66%,73459385,1081432272763,808389,0.00%,993203,24104161,2426.91%,0,0,4323520916832,605292928356.4801,2810288595940.8003,518822510019.83997,389116882514.88
9,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.15,0.12,0.09,6.72,2.67,0.0,0.02,1.78,323.061971928,1088416427160,3.369,2908512638728,2.67,323038.42,1.0,1088419401802,3.369,68,611623346445,7742494052,323038.8,1.0,1448.0,542516276670,4863722068,0.90%,0,406125931075,8742,8742,0,59699661,6618558,11.086,1081544802958,119840074,0.01%,5092264,707416,13.89%,52065291,1081772444906,733402,0.00%,4440151,399244157,8991.68%,0,0,4353665708640,653049856296.0,2829882710616.0,522439885036.8,391829913777.6
10,2023-06-07,nbody_50000000_original,3.13.0a0,nbody.py 50000000,1.0,0.39,0.62,0.12,0.12,0.14,6.48,2.59,0.0,0.04,1.79,332.324990194,1124495238524,3.384,2907570793319,2.59,332299.64,1.0,1124471439908,3.384,39,629217747188,7965238896,332300.09,1.0,1442.0,542213694394,4512305078,0.83%,0,406154136392,8754,8754,0,63951452,1796045,2.808,1081766654621,228549110,0.02%,4008863,41131,1.03%,71265848,1081571353182,2025251,0.00%,1637352,16679841,1018.71%,0,0,4497980954096,539757714491.51996,2788748191539.52,539757714491.51996,629717333573.4401
