test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
8,2019-07-16,nbody_50000000_v4_original,12.0.2,nbody.java 50000000,1.0,0.53,0.52,0.03,0.0,0.46,5.11,1.88,0.01,0.26,2.08,4.023688687,16012897407,3.951,29982522684,1.87,4052.6,1.007,16193143309,3.996,13,7645744165,96773969,4052.89,1.007,624.0,1583402047,3578685,0.23%,0,4051322978,3748,3735,11,875926,159869,18.251,9038228541,272211,0.00%,68730,7334,10.67%,1013306,9105362068,773,0.00%,3367,11483,341.05%,0,0,64051589628,1921547688.84,33306826606.56,0.0,29463731228.88
9,2019-07-16,nbody_50000000_v4_original,12.0.2,nbody.java 50000000,0.99,0.52,0.52,0.02,0.0,0.46,5.12,1.89,0.01,0.28,2.08,3.990925217,15518706305,3.858,29411956225,1.86,4022.0,1.008,15745081125,3.915,16,7414914288,93917364,4022.24,1.008,583.0,1548918061,2548229,0.16%,0,4053347968,3741,3731,8,253391,38352,15.136,9133557030,131080,0.00%,14542,1860,12.79%,418319,9203204609,178,0.00%,5215,4864,93.27%,0,0,62074825220,1241496504.4,32278909114.4,0.0,28554419601.2
10,2019-07-16,nbody_50000000_v4_original,12.0.2,nbody.java 50000000,1.0,0.52,0.52,0.02,0.0,0.45,5.11,1.88,0.01,0.33,2.08,4.002498852,15898010753,3.937,29195278802,1.83,4037.46,1.009,15639770145,3.874,18,7446409505,93932153,4037.73,1.009,544.0,1509680019,2369324,0.16%,0,4029608684,3752,3742,8,820164,109623,13.366,9112152024,226095,0.00%,40677,3589,8.82%,653106,9182772678,7,0.00%,7061,6434,91.12%,0,0,63592043012,1271840860.24,33067862366.24,0.0,28616419355.4
1,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,0.99,0.52,0.52,0.01,0.0,0.46,5.12,1.93,0.0,0.05,2.09,4.000649793,15239464549,3.786,29180484059,1.86,4024.78,1.006,15356118725,3.815,15,7403677137,93822280,4025.02,1.006,768.0,1545846739,5288229,0.34%,4,4061963665,3678,3668,8,5979793,95732,1.601,9148421790,196284,0.00%,26020,6845,26.31%,475497,9187823235,1237,0.00%,9094,5152,56.65%,0,0,60957858196,609578581.96,31698086261.920002,0.0,28040614770.16
2,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,1.0,0.52,0.52,0.03,0.01,0.45,5.12,1.88,0.01,0.2,2.16,3.985757406,15822922095,3.951,30387338759,1.9,4004.95,1.005,15857234508,3.959,11,7359635074,93277340,4005.1,1.005,723.0,1488424439,158318,0.01%,0,4053851734,3659,3649,8,588246,41383,7.035,9000792020,268789,0.00%,48898,2951,6.04%,765855,9072988329,23,0.00%,2645,10067,380.60%,0,0,63291688380,1898750651.3999999,32911677957.600002,632916883.8000001,28481259771.0
3,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,1.0,0.52,0.52,0.03,0.0,0.46,5.11,1.91,0.0,0.08,2.08,4.00089711,15737549731,3.91,29237501876,1.84,4025.2,1.006,15528387478,3.858,20,7401243259,93770074,4025.47,1.006,718.0,1567269676,4818464,0.31%,0,4020151960,3688,3678,8,983320,98611,10.028,9024854227,218853,0.00%,49369,10414,21.09%,677596,9179466732,795,0.00%,8390,7640,91.06%,0,0,62950198924,1888505967.72,32734103440.48,0.0,28957091505.04
4,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,1.0,0.52,0.52,0.02,0.01,0.44,5.11,1.89,0.01,0.19,2.13,3.965708304,15747968138,3.947,30182077908,1.93,3989.85,1.006,15733980727,3.943,15,7345550175,93103041,3990.04,1.006,675.0,1506065189,361477,0.02%,0,4060702306,3682,3670,10,276672,26853,9.706,9164843830,126350,0.00%,11656,2213,18.99%,408349,9214615922,11449,0.00%,18727,15892,84.86%,0,0,62991872552,1259837451.04,32755773727.04,629918725.52,27716423922.88
5,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,1.0,0.53,0.52,0.02,0.01,0.43,5.11,1.85,0.02,0.25,2.15,3.991306472,15863328129,3.955,29889290890,1.88,4011.22,1.005,15857968607,3.953,12,7370078771,93402805,4011.41,1.005,653.0,1497884552,186817,0.01%,0,4017321864,3680,3670,8,652089,45930,7.044,9174850260,224228,0.00%,37501,3717,9.91%,796096,9218362965,123,0.00%,2423,12052,497.40%,0,0,63453312516,1269066250.32,32995722508.32,634533125.16,27284924381.88
6,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,0.99,0.52,0.52,0.02,0.0,0.46,5.11,1.88,0.01,0.34,2.12,3.970586288,15755816497,3.943,29887409700,1.89,3995.37,1.006,15870675271,3.972,17,7395004188,93298327,3995.58,1.006,596.0,1519167603,1433076,0.09%,0,4045601460,3658,3648,8,265104,51013,19.243,9161054464,148915,0.00%,21941,1894,8.63%,419366,9193510614,30,0.00%,6334,12632,199.43%,0,0,63023265988,1260465319.76,32772098313.760002,0.0,28990702354.48
7,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,0.99,0.52,0.53,0.01,0.0,0.46,5.12,1.92,0.01,0.12,2.07,3.987724335,15276477475,3.806,29063031379,1.84,4013.64,1.006,15522587991,3.867,12,7390799529,93297860,4013.92,1.007,622.0,1530409132,2874278,0.19%,0,4033683866,3676,3666,8,503989,98899,19.623,9128680732,135174,0.00%,15240,3973,26.07%,406808,9169669733,77,0.00%,5846,4056,69.38%,0,0,61105909900,611059099.0,32386132247.0,0.0,28108718554.0
8,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,0.99,0.52,0.52,0.02,0.01,0.44,5.07,1.88,0.01,0.17,2.14,3.971974337,15707718952,3.933,30310481607,1.93,3993.76,1.005,15778593894,3.951,14,7361742347,93318701,3993.95,1.006,563.0,1501036740,232317,0.02%,0,4060421487,3681,3669,10,438904,32971,7.512,9166687239,161403,0.00%,23495,1374,5.85%,487560,9202855116,131,0.00%,21365,14795,69.25%,0,0,62830875808,1256617516.16,32672055420.16,628308758.08,27645585355.52
9,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,0.99,0.52,0.52,0.02,0.0,0.46,5.11,1.9,0.01,0.28,2.08,3.992890264,15496627113,3.854,29475667954,1.86,4021.22,1.007,15704379397,3.905,11,7402317130,93850898,4021.48,1.007,584.0,1537694260,2438293,0.16%,0,4022447461,3660,3650,8,798407,114423,14.331,9077608922,181736,0.00%,34046,5891,17.30%,505531,9172094270,1175,0.00%,8453,7246,85.72%,0,0,61986508452,1239730169.04,32232984395.04,0.0,28513793887.920002
10,2020-01-14,nbody_50000000_v4_original,13.0.2,nbody.java 50000000,0.99,0.52,0.52,0.03,0.01,0.45,5.11,1.89,0.01,0.09,2.16,3.97275262,15799106471,3.959,30540657684,1.94,3990.3,1.004,15841753023,3.97,11,7355287188,93195720,3990.47,1.004,566.0,1499195517,43635,0.00%,0,4054722885,3685,3675,8,313495,34938,11.145,9133616099,147613,0.00%,22337,2957,13.24%,443148,9198666325,46,0.00%,28612,14207,49.65%,0,0,63196425884,1895892776.52,32862141459.68,631964258.84,28438391647.8
1,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,0.99,0.5,0.54,0.02,0.0,0.44,5.15,1.93,0.01,0.33,2.15,3.962457173,15817666431,3.969,31007161035,1.99,3985.69,1.006,15833817537,3.973,13,7351479585,93215083,3985.9,1.006,755.0,1519688931,371224,0.02%,0,4063637185,3615,3605,8,166569,33352,20.023,9160768182,126969,0.00%,10300,1673,16.24%,416721,9208449365,6817,0.00%,27477,11652,42.41%,0,0,63270665724,1265413314.48,34166159490.960003,0.0,27839092918.56
2,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,0.99,0.5,0.54,0.02,0.0,0.45,5.2,1.97,0.01,0.23,2.06,3.968818119,15228383689,3.81,29650489709,1.9,3996.71,1.007,15624175130,3.909,11,7425070041,94069742,3996.98,1.007,734.0,1556877569,2989497,0.19%,0,4112021777,3625,3615,8,461409,47218,10.233,9199692007,178741,0.00%,33331,726,2.18%,474853,9226355675,8168,0.00%,24324,12895,53.01%,0,0,60913534756,1218270695.1200001,32893308768.24,0.0,27411090640.2
3,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,0.99,0.51,0.54,0.02,0.01,0.42,5.19,1.95,0.01,0.16,2.15,3.95176434,15768474617,3.97,31314588804,2.01,3971.47,1.005,15821377969,3.984,13,7346615208,93090184,3971.63,1.005,678.0,1503104360,57127,0.00%,0,4065296002,3628,3618,8,316189,35231,11.142,9161881702,145313,0.00%,19222,33804,175.86%,1037237,9163826567,11569,0.00%,11391,4340,38.10%,0,0,63073898468,1261477969.3600001,34059905172.72,630738984.6800001,26491037356.559998
4,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,0.99,0.5,0.54,0.02,0.01,0.43,5.18,1.93,0.01,0.2,2.15,3.94478288,15799243736,3.987,31297088406,2.0,3962.24,1.004,15790689086,3.985,15,7331584077,92929398,3962.41,1.004,674.0,1504887263,103175,0.01%,0,4068984658,3635,3623,10,396207,28311,7.146,9171665439,161398,0.00%,102804,36191,35.20%,1009584,9181702572,262,0.00%,9089,3360,36.97%,0,0,63196974944,1263939498.88,34126366469.760002,631969749.44,27174699225.92
5,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,1.0,0.5,0.54,0.02,0.01,0.44,5.19,1.94,0.01,0.25,2.13,3.940632532,15863908379,4.003,31224656708,2.0,3962.85,1.006,15945319924,4.024,11,7400057713,93414015,3963.04,1.006,639.0,1517741439,305196,0.02%,0,4083018605,3626,3616,8,254634,43018,16.894,9181078066,446760,0.00%,94308,34509,36.59%,429049,8985073240,146,0.00%,2624,4332,165.09%,0,0,63455633516,1269112670.32,34266042098.640003,634556335.16,27920478747.04
6,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,0.99,0.5,0.54,0.02,0.0,0.44,5.19,1.95,0.01,0.3,2.07,3.970099879,15401386431,3.852,30260403156,1.94,3998.2,1.007,15569126844,3.894,16,7415240725,93634259,3998.45,1.007,613.0,1525574669,2255999,0.15%,0,4069842910,3627,3617,8,482380,63904,13.248,9190857482,159050,0.00%,23475,1557,6.63%,486037,9235196357,11024,0.00%,22457,16437,73.19%,0,0,61605545724,1232110914.48,33266994690.960003,0.0,27106440118.56
7,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,0.99,0.5,0.54,0.02,0.0,0.44,5.16,1.93,0.01,0.32,2.08,3.973068186,15478620630,3.867,30295646355,1.92,4002.33,1.007,15630699641,3.905,18,7377341363,93056564,4002.57,1.007,592.0,1511617507,1674244,0.11%,0,4047047346,3625,3615,8,570076,118891,20.855,9171046449,159404,0.00%,26195,4644,17.73%,549554,9218917292,718,0.00%,13714,4095,29.86%,0,0,61914482520,1238289650.4,33433820560.800003,0.0,27242372308.8
8,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,1.0,0.5,0.54,0.01,0.0,0.44,5.2,1.98,0.01,0.18,2.08,3.956072926,15360004137,3.86,30036112639,1.94,3979.45,1.006,15618999212,3.925,11,7426135861,94126139,3979.68,1.006,621.0,1564006062,3622737,0.23%,0,4105197620,3631,3619,10,490763,38484,7.842,9219421608,165371,0.00%,26497,39993,150.93%,1080920,9230910012,11406,0.00%,6666,6370,95.56%,0,0,61440016548,614400165.48,33177608935.920002,0.0,27033607281.12
9,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,1.0,0.51,0.53,0.03,0.0,0.43,5.19,1.89,0.03,0.24,2.13,3.965686152,15759960403,3.953,31160030671,1.98,3987.12,1.005,15852828697,3.976,11,7387149608,93265668,3987.31,1.005,603.0,1513958190,335771,0.02%,0,4069648336,3628,3618,8,598802,57666,9.63,9163708966,243176,0.00%,49592,4537,9.15%,816543,9133714960,208,0.00%,17794,20914,117.53%,0,0,63039841612,1891195248.36,33411116054.36,0.0,27107131893.16
10,2020-07-14,nbody_50000000_v4_original,14.0.2,nbody.java 50000000,1.0,0.5,0.54,0.02,0.0,0.44,5.19,1.95,0.01,0.28,2.13,3.952604286,15735504754,3.957,30959265641,2.0,3976.17,1.006,15857716689,3.988,13,7379956976,93199505,3976.38,1.006,580.0,1521646745,775468,0.05%,0,4084535156,3625,3615,8,375178,108913,29.03,9201830258,183713,0.00%,41752,45925,109.99%,1136696,9215167128,11693,0.00%,10517,4976,47.31%,0,0,62942019016,1258840380.32,33988690268.640003,0.0,27694488367.04
1,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.43,5.19,2.04,0.0,0.05,2.09,3.98540448,15341364453,3.85,30804084507,2.0,3984.49,1.0,15420290835,3.87,14,7429396007,94148031,3984.72,1.0,813.0,1564939760,5130784,0.33%,0,4133884864,3381,3370,8,467393,100456,21.493,9260053016,128230,0.00%,15767,33881,214.89%,939243,9268562107,9643,0.00%,2742,4379,159.70%,0,0,61365457812,1227309156.24,33751001796.600002,0.0,26387146859.16
2,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.42,5.19,2.01,0.01,0.25,2.09,3.984257673,15545424550,3.896,31279148037,2.01,3990.09,1.001,15735318115,3.943,15,7405900213,93540921,3990.31,1.002,791.0,1535962835,1867197,0.12%,0,4084491346,3382,3371,8,228325,36497,15.985,9193464094,125226,0.00%,12378,3149,25.44%,415791,9223684893,9552,0.00%,20953,16301,77.80%,0,0,62181698200,1243633964.0,34199934010.000004,0.0,26116313244.0
3,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.42,5.19,1.99,0.01,0.24,2.12,3.971771504,15724142209,3.955,31680326929,2.04,3976.18,1.001,15807245977,3.975,13,7363603729,93275306,3976.33,1.001,751.0,1524436077,990620,0.06%,0,4086479243,3385,3374,8,335865,37428,11.144,9206268623,158687,0.00%,23132,35594,153.87%,1080202,9204854945,11348,0.00%,6261,5698,91.01%,0,0,62896568836,1257931376.72,34593112859.8,0.0,26416558911.12
4,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.43,5.2,2.03,0.01,0.11,2.07,3.986717823,15158196643,3.793,30566563637,1.97,3996.17,1.002,15421138209,3.859,14,7394381364,93741212,3996.38,1.002,673.0,1547394545,3829378,0.25%,0,4103757658,3378,3365,10,499351,130020,26.038,9192201931,151110,0.00%,26348,7152,27.14%,494392,9236282914,247,0.00%,19478,15201,78.04%,0,0,60632786572,1212655731.44,33348032614.600002,0.0,26072098225.96
5,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.42,5.16,1.97,0.01,0.31,2.14,3.96251048,15890953488,4.015,32098102853,2.05,3957.62,0.999,15948416643,4.03,17,7369466049,93393429,3957.79,0.999,683.0,1509192077,265220,0.02%,0,4067111450,3359,3348,8,623449,42988,6.895,9194036004,483237,0.01%,106458,32108,30.16%,645161,9198383153,131,0.00%,4967,3671,73.91%,0,0,63563813952,1271276279.04,34960097673.600006,0.0,26696801859.84
6,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.43,5.19,2.02,0.01,0.25,2.06,3.977717522,15386112681,3.859,30948534876,2.0,3986.59,1.002,15661413236,3.928,10,7429282912,93784183,3986.81,1.002,674.0,1540403497,1908714,0.12%,0,4116182969,3360,3349,8,222559,40602,18.243,9238340982,132227,0.00%,78949,33908,42.95%,865883,9254778148,47,0.00%,3741,4343,116.09%,0,0,61544450724,1230889014.48,33849447898.200005,0.0,26464113811.32
7,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.42,5.18,2.0,0.01,0.28,2.06,3.974438785,15410018139,3.867,31035944144,2.0,3984.73,1.003,15694933950,3.939,12,7405194451,93341287,3984.94,1.003,643.0,1524490962,1285159,0.08%,0,4090404383,3381,3370,8,166586,40755,24.465,9214113298,141423,0.00%,90340,34283,37.95%,979491,9238127275,55,0.00%,9432,4422,46.88%,0,0,61640072556,1232801451.1200001,33902039905.800003,0.0,25888830473.52
8,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.42,5.11,1.98,0.01,0.22,2.11,3.984172563,15653662496,3.921,31331104370,2.0,3992.62,1.002,15721661015,3.938,15,7407480255,93443807,3992.83,1.002,602.0,1497340616,1117586,0.07%,0,4078338802,3383,3369,11,752072,40172,5.342,9219332277,217179,0.00%,32997,1356,4.11%,699405,9250550157,69,0.00%,16588,21021,126.72%,0,0,62614649984,1252292999.68,34438057491.200005,0.0,26298152993.28
9,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,1.0,0.49,0.55,0.03,0.0,0.43,5.19,2.0,0.01,0.22,2.06,3.999715481,15421733354,3.847,30749823927,1.95,4008.36,1.002,15689175753,3.914,14,7426194301,93805133,4008.6,1.002,620.0,1538711711,2647150,0.17%,0,4042439414,3383,3372,8,666413,97714,14.663,9183445606,239336,0.00%,48046,7329,15.25%,791450,9283215158,317,0.00%,5693,9522,167.26%,0,0,61686933416,1850608002.48,33927813378.800003,0.0,26525381368.88
10,2021-01-19,nbody_50000000_v4_original,15.0.2,nbody.java 50000000,1.0,0.5,0.54,0.03,0.0,0.4,5.17,1.98,0.01,0.15,2.13,3.995058263,15685427709,3.927,31544588399,2.0,3993.64,1.0,15775895247,3.95,13,7371520295,93350011,3993.86,1.0,588.0,1500878709,540870,0.04%,0,4032761436,3362,3351,8,771579,49792,6.453,9223986423,273937,0.00%,54426,5663,10.40%,904481,9248738362,285,0.00%,3766,17338,460.38%,0,0,62741710836,1882251325.08,33880523851.440002,0.0,25096684334.4
1,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.42,5.21,2.0,0.01,0.17,2.11,3.980628482,15598335375,3.919,31706185494,2.06,3979.73,1.0,15669167349,3.937,13,7349146247,93119120,3979.96,1.0,834.0,1560598287,623584,0.04%,0,4075239092,3231,3222,8,292197,34935,11.956,9248601401,135043,0.00%,12921,2022,15.65%,911905,9279829639,9114,0.00%,23772,4121,17.34%,0,0,62393341500,1247866830.0,34316337825.000004,0.0,26205203430.0
2,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,1.0,0.49,0.55,0.04,0.0,0.42,5.19,1.97,0.03,0.17,2.12,4.001711349,15709311070,3.929,31503473529,1.99,3997.83,0.999,15801615370,3.952,11,7380491740,93492701,3998.03,0.999,818.0,1534289118,256460,0.02%,0,4044321217,3229,3220,8,685031,72889,10.64,9176509176,250949,0.00%,36301,2861,7.88%,840852,9305696404,139,0.00%,3314,8728,263.37%,0,0,62837244280,2513489771.2000003,34560484354.0,0.0,26391642597.6
3,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.42,5.21,2.03,0.01,0.13,2.07,3.989972976,15389137872,3.861,31057180540,1.99,3986.05,0.999,15620689347,3.919,13,7393269166,93438144,3986.29,0.999,798.0,1573689598,2086088,0.13%,0,4072057538,3233,3224,8,468219,53581,11.444,9199978687,140651,0.00%,18114,2398,13.24%,452095,9289613473,9560,0.00%,23491,16373,69.70%,0,0,61556551488,1231131029.76,33856103318.4,0.0,25853751624.96
4,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.42,5.2,1.99,0.01,0.15,2.12,3.96840943,15740403618,3.968,31985843646,2.07,3966.9,1.0,15742836793,3.968,14,7385901805,93567175,3967.11,1.0,767.0,1567980273,318111,0.02%,0,4097830032,3230,3218,11,165645,31798,19.196,9284556436,438680,0.00%,98815,35329,35.75%,1019057,9286700502,201,0.00%,4317,3887,90.04%,0,0,62961614472,1259232289.44,34628887959.600006,0.0,26443878078.239998
5,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.43,5.19,2.04,0.0,0.1,2.08,3.969685776,15304344629,3.855,30909908894,2.0,3970.06,1.0,15500049127,3.904,9,7409012406,93862093,3970.3,1.0,709.0,1584848340,2387984,0.15%,0,4088931322,3231,3222,8,357500,81244,22.726,9253425184,134150,0.00%,16308,34085,209.01%,949665,9286663995,11619,0.00%,2138,4034,188.68%,0,0,61217378516,1224347570.32,33669558183.800003,0.0,26323472761.88
6,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.42,5.19,2.01,0.01,0.18,2.09,3.971270652,15615583379,3.932,31624053846,2.04,3971.53,1.0,15779663903,3.973,14,7424679006,93541604,3971.72,1.0,699.0,1570218252,966214,0.06%,0,4082286062,3231,3222,8,228576,43483,19.023,9276240329,138723,0.00%,20613,33098,160.57%,991008,9248330244,8436,0.00%,7017,3915,55.79%,0,0,62462333516,1249246670.32,34354283433.800003,0.0,26234180076.719997
7,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.43,5.17,2.03,0.01,0.1,2.08,3.992262106,15246715254,3.819,30737491640,1.96,3992.19,1.0,15475912437,3.876,8,7378619698,93297861,3992.43,1.0,685.0,1571028321,2150343,0.14%,0,4066621654,3232,3223,8,445292,139114,31.241,9230582963,156964,0.00%,25622,9680,37.78%,476938,9279969591,100,0.00%,8123,4321,53.19%,0,0,60986861016,1219737220.32,33542773558.800003,0.0,26224350236.88
8,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,1.0,0.49,0.56,0.02,0.0,0.43,5.15,2.05,0.01,0.12,2.08,4.001836438,15307492159,3.823,31138761150,1.98,4004.42,1.001,15557944658,3.885,16,7417265151,93709334,4004.7,1.001,637.0,1562079214,2100933,0.13%,0,4030597975,3210,3198,11,451635,144054,31.896,9180464639,154260,0.00%,17207,1857,10.79%,413181,9254262028,378,0.00%,5765,6150,106.68%,0,0,61229968636,1224599372.72,34288782436.160004,0.0,26328886513.48
9,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,0.99,0.49,0.55,0.02,0.0,0.42,5.2,2.03,0.01,0.21,2.07,3.990314684,15391217803,3.86,30819722618,1.98,3987.77,0.999,15697551398,3.936,9,7390082626,93050391,3987.98,0.999,652.0,1565075991,580091,0.04%,0,4071451023,3230,3221,8,258118,102740,39.804,9245833343,159486,0.00%,20355,5087,24.99%,431911,9278402701,11523,0.00%,21351,15314,71.72%,0,0,61564871212,1231297424.24,33860679166.600002,0.0,25857245909.04
10,2021-07-20,nbody_50000000_v4_original,16.0.2,nbody.java 50000000,0.99,0.49,0.55,0.03,0.0,0.41,5.19,2.0,0.0,0.1,2.13,3.974871632,15657006797,3.944,31991047134,2.06,3969.94,0.999,15688344987,3.952,15,7351185781,93157311,3970.12,0.999,632.0,1547228347,55129,0.00%,0,4072417373,3233,3224,8,258527,37351,14.448,9229867060,131407,0.00%,13815,34771,251.69%,958440,9254135193,11292,0.00%,12882,4837,37.55%,0,0,62628027188,1878840815.6399999,34445414953.4,0.0,25677491147.079998
1,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.03,0.01,0.25,2.12,3.91856591,15690468950,3.992,32465414390,2.09,3930.77,1.003,15803667742,4.02,15,7381424531,93217639,3930.93,1.003,834.0,1579493990,381125,0.02%,0,4092865067,5063,5054,8,271137,58736,21.663,9019799961,145970,0.00%,20866,4632,22.20%,446136,9079553697,425,0.00%,7708,5601,72.66%,0,0,62761875800,1255237516.0,35146650448.0,0.0,26359987836.0
2,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,1.0,0.48,0.56,0.03,0.0,0.42,5.26,2.07,0.01,0.03,2.11,3.955017099,15480375555,3.901,31466966726,2.03,3968.33,1.003,15507710720,3.908,13,7391952922,93693353,3968.53,1.003,799.0,1582542779,3941338,0.25%,0,4075613325,5066,5057,8,802196,105569,13.16,9221545282,248028,0.00%,58045,4544,7.83%,1433113,9368917113,10221,0.00%,20813,12786,61.43%,0,0,61921502220,1857645066.6,34676041243.200005,0.0,26007030932.399998
3,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,1.0,0.48,0.56,0.02,0.0,0.42,5.24,2.02,0.01,0.23,2.13,3.91201555,15754503156,4.013,32612088943,2.09,3925.51,1.003,15738119170,4.009,17,7388094435,93376185,3925.66,1.003,739.0,1562806846,300614,0.02%,0,4094023321,5062,5053,8,361816,43112,11.915,9039673821,137334,0.00%,24716,2082,8.42%,418300,9082534949,301,0.00%,4901,3759,76.70%,0,0,63018012624,1260360252.48,35290087069.44,0.0,26467565302.079998
4,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.02,0.01,0.28,2.13,3.919739012,15700750193,3.994,32550702961,2.09,3931.3,1.003,15791714223,4.017,11,7326990947,92823622,3931.45,1.003,726.0,1570287141,279578,0.02%,0,4088414578,5068,5056,11,1399374,281502,20.116,9230441658,134486,0.00%,11964,1725,14.42%,395161,9049166101,15,0.00%,13173,4467,33.91%,0,0,62803000772,1256060015.44,35169680432.32,0.0,26377260324.239998
5,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.01,0.42,5.14,2.03,0.0,0.07,2.16,3.90266669,15828805537,4.044,32876726145,2.1,3914.27,1.003,15811801306,4.039,16,7329853048,92823576,3914.43,1.003,727.0,1562625004,83732,0.01%,0,4080020255,5046,5037,8,347915,38460,11.054,9020585823,155486,0.00%,25954,1178,4.54%,427476,9073383666,0,0.00%,7442,4655,62.55%,0,0,63315222148,1266304442.96,35456524402.880005,633152221.48,26592393302.16
6,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,0.99,0.48,0.57,0.02,0.0,0.41,5.23,2.08,0.01,0.19,2.11,3.949115538,15513267526,3.917,31954827687,2.06,3960.46,1.003,15690044067,3.962,17,7371264496,93351857,3960.64,1.003,713.0,1581189567,784916,0.05%,0,4091465859,5064,5055,8,283330,53304,18.813,9262528340,173424,0.00%,104908,37832,36.06%,1019424,9256416096,47,0.00%,13603,6216,45.70%,0,0,62053070104,1241061402.08,35370249959.28,0.0,25441758742.64
